"SA3_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"79999","3-6",NA,"2018",0
"80101","3-6","male","2018",1360
"80101","3-6","female","2018",1228
"80101","3-6",NA,"2018",0
"80103","3-6","male","2018",5
"80103","3-6","female","2018",6
"80103","3-6",NA,"2018",0
"80104","3-6","male","2018",1438
"80104","3-6","female","2018",1336
"80104","3-6",NA,"2018",0
"80105","3-6","male","2018",482
"80105","3-6","female","2018",451
"80105","3-6",NA,"2018",0
"80106","3-6","male","2018",269
"80106","3-6","female","2018",249
"80106","3-6",NA,"2018",0
"80107","3-6","male","2018",1164
"80107","3-6","female","2018",1056
"80107","3-6",NA,"2018",0
"80108","3-6","male","2018",301
"80108","3-6","female","2018",294
"80108","3-6",NA,"2018",0
"80109","3-6","male","2018",440
"80109","3-6","female","2018",399
"80109","3-6",NA,"2018",0
"80110","3-6","male","2018",119
"80110","3-6","female","2018",100
"80110","3-6",NA,"2018",0
"80111","3-6","male","2018",12
"80111","3-6","female","2018",6
"80111","3-6",NA,"2018",0
"89797","3-6","male","2018",0
"89797","3-6","female","2018",0
"89797","3-6",NA,"2018",0
"89999","3-6","male","2018",12
"89999","3-6","female","2018",19
"89999","3-6",NA,"2018",0
"90101","3-6","male","2018",23
"90101","3-6","female","2018",12
"90101","3-6",NA,"2018",0
"90102","3-6","male","2018",13
"90102","3-6","female","2018",3
"90102","3-6",NA,"2018",0
"90103","3-6","male","2018",5
"90103","3-6","female","2018",0
"90103","3-6",NA,"2018",0
"90104","3-6","male","2018",0
"90104","3-6","female","2018",0
"90104","3-6",NA,"2018",0
"99797","3-6","male","2018",0
"99797","3-6","female","2018",0
"99797","3-6",NA,"2018",0
"99999","3-6","male","2018",0
"99999","3-6","female","2018",0
"99999","3-6",NA,"2018",0
"10102","3-6","male","2019",807
"10102","3-6","female","2019",718
"10102","3-6",NA,"2019",0
"10103","3-6","male","2019",225
"10103","3-6","female","2019",179
"10103","3-6",NA,"2019",0
"10104","3-6","male","2019",678
"10104","3-6","female","2019",629
"10104","3-6",NA,"2019",0
"10105","3-6","male","2019",421
"10105","3-6","female","2019",383
"10105","3-6",NA,"2019",0
"10106","3-6","male","2019",463
"10106","3-6","female","2019",467
"10106","3-6",NA,"2019",0
"10201","3-6","male","2019",2261
"10201","3-6","female","2019",1933
"10201","3-6",NA,"2019",0
"10202","3-6","male","2019",2164
"10202","3-6","female","2019",1934
"10202","3-6",NA,"2019",0
"10301","3-6","male","2019",585
"10301","3-6","female","2019",489
"10301","3-6",NA,"2019",0
"10302","3-6","male","2019",686
"10302","3-6","female","2019",614
"10302","3-6",NA,"2019",0
"10303","3-6","male","2019",616
"10303","3-6","female","2019",559
"10303","3-6",NA,"2019",0
"10304","3-6","male","2019",875
"10304","3-6","female","2019",735
"10304","3-6",NA,"2019",0
"10401","3-6","male","2019",536
"10401","3-6","female","2019",448
"10401","3-6",NA,"2019",0
"10402","3-6","male","2019",1036
"10402","3-6","female","2019",973
"10402","3-6",NA,"2019",0
"10501","3-6","male","2019",321
"10501","3-6","female","2019",324
"10501","3-6",NA,"2019",0
"10502","3-6","male","2019",224
"10502","3-6","female","2019",219
"10502","3-6",NA,"2019",0
"10503","3-6","male","2019",986
"10503","3-6","female","2019",970
"10503","3-6",NA,"2019",0
"10601","3-6","male","2019",1287
"10601","3-6","female","2019",1143
"10601","3-6",NA,"2019",0
"10602","3-6","male","2019",1231
"10602","3-6","female","2019",1109
"10602","3-6",NA,"2019",0
"10603","3-6","male","2019",790
"10603","3-6","female","2019",757
"10603","3-6",NA,"2019",0
"10604","3-6","male","2019",413
"10604","3-6","female","2019",355
"10604","3-6",NA,"2019",0
"10701","3-6","male","2019",982
"10701","3-6","female","2019",926
"10701","3-6",NA,"2019",0
"10702","3-6","male","2019",0
"10702","3-6","female","2019",0
"10702","3-6",NA,"2019",0
"10703","3-6","male","2019",1242
"10703","3-6","female","2019",1154
"10703","3-6",NA,"2019",0
"10704","3-6","male","2019",1602
"10704","3-6","female","2019",1485
"10704","3-6",NA,"2019",0
"10801","3-6","male","2019",309
"10801","3-6","female","2019",276
"10801","3-6",NA,"2019",0
"10802","3-6","male","2019",530
"10802","3-6","female","2019",529
"10802","3-6",NA,"2019",0
"10803","3-6","male","2019",0
"10803","3-6","female","2019",0
"10803","3-6",NA,"2019",0
"10804","3-6","male","2019",910
"10804","3-6","female","2019",822
"10804","3-6",NA,"2019",0
"10805","3-6","male","2019",637
"10805","3-6","female","2019",574
"10805","3-6",NA,"2019",0
"10901","3-6","male","2019",922
"10901","3-6","female","2019",801
"10901","3-6",NA,"2019",0
"10902","3-6","male","2019",196
"10902","3-6","female","2019",149
"10902","3-6",NA,"2019",0
"10903","3-6","male","2019",457
"10903","3-6","female","2019",415
"10903","3-6",NA,"2019",0
"11001","3-6","male","2019",393
"11001","3-6","female","2019",361
"11001","3-6",NA,"2019",0
"11002","3-6","male","2019",392
"11002","3-6","female","2019",394
"11002","3-6",NA,"2019",0
"11003","3-6","male","2019",374
"11003","3-6","female","2019",357
"11003","3-6",NA,"2019",0
"11004","3-6","male","2019",1064
"11004","3-6","female","2019",963
"11004","3-6",NA,"2019",0
"11101","3-6","male","2019",1618
"11101","3-6","female","2019",1510
"11101","3-6",NA,"2019",0
"11102","3-6","male","2019",1057
"11102","3-6","female","2019",946
"11102","3-6",NA,"2019",0
"11103","3-6","male","2019",2068
"11103","3-6","female","2019",1862
"11103","3-6",NA,"2019",0
"11201","3-6","male","2019",911
"11201","3-6","female","2019",856
"11201","3-6",NA,"2019",0
"11202","3-6","male","2019",849
"11202","3-6","female","2019",762
"11202","3-6",NA,"2019",0
"11203","3-6","male","2019",1054
"11203","3-6","female","2019",911
"11203","3-6",NA,"2019",0
"11301","3-6","male","2019",623
"11301","3-6","female","2019",595
"11301","3-6",NA,"2019",0
"11302","3-6","male","2019",186
"11302","3-6","female","2019",169
"11302","3-6",NA,"2019",0
"11303","3-6","male","2019",1320
"11303","3-6","female","2019",1236
"11303","3-6",NA,"2019",0
"11401","3-6","male","2019",1199
"11401","3-6","female","2019",1073
"11401","3-6",NA,"2019",0
"11402","3-6","male","2019",525
"11402","3-6","female","2019",479
"11402","3-6",NA,"2019",0
"11501","3-6","male","2019",1783
"11501","3-6","female","2019",1632
"11501","3-6",NA,"2019",0
"11502","3-6","male","2019",310
"11502","3-6","female","2019",253
"11502","3-6",NA,"2019",0
"11503","3-6","male","2019",333
"11503","3-6","female","2019",286
"11503","3-6",NA,"2019",0
"11504","3-6","male","2019",707
"11504","3-6","female","2019",606
"11504","3-6",NA,"2019",0
"11601","3-6","male","2019",1760
"11601","3-6","female","2019",1564
"11601","3-6",NA,"2019",0
"11602","3-6","male","2019",1844
"11602","3-6","female","2019",1667
"11602","3-6",NA,"2019",0
"11603","3-6","male","2019",1358
"11603","3-6","female","2019",1242
"11603","3-6",NA,"2019",0
"11701","3-6","male","2019",536
"11701","3-6","female","2019",503
"11701","3-6",NA,"2019",0
"11702","3-6","male","2019",563
"11702","3-6","female","2019",507
"11702","3-6",NA,"2019",0
"11703","3-6","male","2019",1161
"11703","3-6","female","2019",1107
"11703","3-6",NA,"2019",0
"11801","3-6","male","2019",1241
"11801","3-6","female","2019",1093
"11801","3-6",NA,"2019",0
"11802","3-6","male","2019",1359
"11802","3-6","female","2019",1213
"11802","3-6",NA,"2019",0
"11901","3-6","male","2019",2272
"11901","3-6","female","2019",1987
"11901","3-6",NA,"2019",0
"11902","3-6","male","2019",1469
"11902","3-6","female","2019",1266
"11902","3-6",NA,"2019",0
"11903","3-6","male","2019",1418
"11903","3-6","female","2019",1185
"11903","3-6",NA,"2019",0
"11904","3-6","male","2019",1486
"11904","3-6","female","2019",1352
"11904","3-6",NA,"2019",0
"12001","3-6","male","2019",992
"12001","3-6","female","2019",931
"12001","3-6",NA,"2019",0
"12002","3-6","male","2019",789
"12002","3-6","female","2019",727
"12002","3-6",NA,"2019",0
"12003","3-6","male","2019",1387
"12003","3-6","female","2019",1277
"12003","3-6",NA,"2019",0
"12101","3-6","male","2019",1509
"12101","3-6","female","2019",1414
"12101","3-6",NA,"2019",0
"12102","3-6","male","2019",1308
"12102","3-6","female","2019",1021
"12102","3-6",NA,"2019",0
"12103","3-6","male","2019",1418
"12103","3-6","female","2019",1310
"12103","3-6",NA,"2019",0
"12104","3-6","male","2019",886
"12104","3-6","female","2019",808
"12104","3-6",NA,"2019",0
"12201","3-6","male","2019",499
"12201","3-6","female","2019",447
"12201","3-6",NA,"2019",0
"12202","3-6","male","2019",757
"12202","3-6","female","2019",684
"12202","3-6",NA,"2019",0
"12203","3-6","male","2019",2074
"12203","3-6","female","2019",1943
"12203","3-6",NA,"2019",0
"12301","3-6","male","2019",1135
"12301","3-6","female","2019",1003
"12301","3-6",NA,"2019",0
"12302","3-6","male","2019",2131
"12302","3-6","female","2019",1978
"12302","3-6",NA,"2019",0
"12303","3-6","male","2019",693
"12303","3-6","female","2019",585
"12303","3-6",NA,"2019",0
"12401","3-6","male","2019",896
"12401","3-6","female","2019",822
"12401","3-6",NA,"2019",0
"12402","3-6","male","2019",0
"12402","3-6","female","2019",0
"12402","3-6",NA,"2019",0
"12403","3-6","male","2019",2291
"12403","3-6","female","2019",2052
"12403","3-6",NA,"2019",0
"12404","3-6","male","2019",460
"12404","3-6","female","2019",377
"12404","3-6",NA,"2019",0
"12405","3-6","male","2019",722
"12405","3-6","female","2019",660
"12405","3-6",NA,"2019",0
"12501","3-6","male","2019",873
"12501","3-6","female","2019",792
"12501","3-6",NA,"2019",0
"12502","3-6","male","2019",931
"12502","3-6","female","2019",813
"12502","3-6",NA,"2019",0
"12503","3-6","male","2019",1809
"12503","3-6","female","2019",1607
"12503","3-6",NA,"2019",0
"12504","3-6","male","2019",1912
"12504","3-6","female","2019",1875
"12504","3-6",NA,"2019",0
"12601","3-6","male","2019",596
"12601","3-6","female","2019",514
"12601","3-6",NA,"2019",0
"12602","3-6","male","2019",1686
"12602","3-6","female","2019",1384
"12602","3-6",NA,"2019",0
"12701","3-6","male","2019",1787
"12701","3-6","female","2019",1560
"12701","3-6",NA,"2019",0
"12702","3-6","male","2019",1662
"12702","3-6","female","2019",1452
"12702","3-6",NA,"2019",0
"12703","3-6","male","2019",1587
"12703","3-6","female","2019",1483
"12703","3-6",NA,"2019",0
"12801","3-6","male","2019",1427
"12801","3-6","female","2019",1307
"12801","3-6",NA,"2019",0
"12802","3-6","male","2019",1536
"12802","3-6","female","2019",1384
"12802","3-6",NA,"2019",0
"19797","3-6","male","2019",0
"19797","3-6","female","2019",0
"19797","3-6",NA,"2019",0
"19999","3-6","male","2019",0
"19999","3-6","female","2019",0
"19999","3-6",NA,"2019",0
"20101","3-6","male","2019",1332
"20101","3-6","female","2019",1202
"20101","3-6",NA,"2019",0
"20102","3-6","male","2019",263
"20102","3-6","female","2019",254
"20102","3-6",NA,"2019",0
"20103","3-6","male","2019",199
"20103","3-6","female","2019",186
"20103","3-6",NA,"2019",0
"20201","3-6","male","2019",1244
"20201","3-6","female","2019",1098
"20201","3-6",NA,"2019",0
"20202","3-6","male","2019",472
"20202","3-6","female","2019",458
"20202","3-6",NA,"2019",0
"20203","3-6","male","2019",77
"20203","3-6","female","2019",88
"20203","3-6",NA,"2019",0
"20301","3-6","male","2019",254
"20301","3-6","female","2019",271
"20301","3-6",NA,"2019",0
"20302","3-6","male","2019",2347
"20302","3-6","female","2019",2230
"20302","3-6",NA,"2019",0
"20303","3-6","male","2019",1076
"20303","3-6","female","2019",942
"20303","3-6",NA,"2019",0
"20401","3-6","male","2019",565
"20401","3-6","female","2019",467
"20401","3-6",NA,"2019",0
"20402","3-6","male","2019",459
"20402","3-6","female","2019",450
"20402","3-6",NA,"2019",0
"20403","3-6","male","2019",908
"20403","3-6","female","2019",818
"20403","3-6",NA,"2019",0
"20501","3-6","male","2019",603
"20501","3-6","female","2019",556
"20501","3-6",NA,"2019",0
"20502","3-6","male","2019",424
"20502","3-6","female","2019",372
"20502","3-6",NA,"2019",0
"20503","3-6","male","2019",684
"20503","3-6","female","2019",588
"20503","3-6",NA,"2019",0
"20504","3-6","male","2019",843
"20504","3-6","female","2019",703
"20504","3-6",NA,"2019",0
"20505","3-6","male","2019",417
"20505","3-6","female","2019",400
"20505","3-6",NA,"2019",0
"20601","3-6","male","2019",876
"20601","3-6","female","2019",807
"20601","3-6",NA,"2019",0
"20602","3-6","male","2019",581
"20602","3-6","female","2019",538
"20602","3-6",NA,"2019",0
"20603","3-6","male","2019",774
"20603","3-6","female","2019",634
"20603","3-6",NA,"2019",0
"20604","3-6","male","2019",643
"20604","3-6","female","2019",693
"20604","3-6",NA,"2019",0
"20605","3-6","male","2019",877
"20605","3-6","female","2019",806
"20605","3-6",NA,"2019",0
"20606","3-6","male","2019",368
"20606","3-6","female","2019",348
"20606","3-6",NA,"2019",0
"20607","3-6","male","2019",662
"20607","3-6","female","2019",613
"20607","3-6",NA,"2019",0
"20631","3-6","male","2019",0
"20631","3-6","female","2019",0
"20631","3-6",NA,"2019",0
"20701","3-6","male","2019",1499
"20701","3-6","female","2019",1369
"20701","3-6",NA,"2019",0
"20702","3-6","male","2019",973
"20702","3-6","female","2019",823
"20702","3-6",NA,"2019",0
"20703","3-6","male","2019",1027
"20703","3-6","female","2019",956
"20703","3-6",NA,"2019",0
"20801","3-6","male","2019",1076
"20801","3-6","female","2019",876
"20801","3-6",NA,"2019",0
"20802","3-6","male","2019",1911
"20802","3-6","female","2019",1755
"20802","3-6",NA,"2019",0
"20803","3-6","male","2019",1410
"20803","3-6","female","2019",1347
"20803","3-6",NA,"2019",0
"20804","3-6","male","2019",378
"20804","3-6","female","2019",299
"20804","3-6",NA,"2019",0
"20901","3-6","male","2019",1549
"20901","3-6","female","2019",1438
"20901","3-6",NA,"2019",0
"20902","3-6","male","2019",951
"20902","3-6","female","2019",874
"20902","3-6",NA,"2019",0
"20903","3-6","male","2019",727
"20903","3-6","female","2019",680
"20903","3-6",NA,"2019",0
"20904","3-6","male","2019",3243
"20904","3-6","female","2019",2956
"20904","3-6",NA,"2019",0
"21001","3-6","male","2019",647
"21001","3-6","female","2019",613
"21001","3-6",NA,"2019",0
"21002","3-6","male","2019",473
"21002","3-6","female","2019",399
"21002","3-6",NA,"2019",0
"21003","3-6","male","2019",993
"21003","3-6","female","2019",914
"21003","3-6",NA,"2019",0
"21004","3-6","male","2019",530
"21004","3-6","female","2019",471
"21004","3-6",NA,"2019",0
"21005","3-6","male","2019",2338
"21005","3-6","female","2019",2004
"21005","3-6",NA,"2019",0
"21101","3-6","male","2019",1724
"21101","3-6","female","2019",1598
"21101","3-6",NA,"2019",0
"21102","3-6","male","2019",199
"21102","3-6","female","2019",190
"21102","3-6",NA,"2019",0
"21103","3-6","male","2019",1455
"21103","3-6","female","2019",1269
"21103","3-6",NA,"2019",0
"21104","3-6","male","2019",692
"21104","3-6","female","2019",676
"21104","3-6",NA,"2019",0
"21105","3-6","male","2019",1707
"21105","3-6","female","2019",1602
"21105","3-6",NA,"2019",0
"21201","3-6","male","2019",1718
"21201","3-6","female","2019",1477
"21201","3-6",NA,"2019",0
"21202","3-6","male","2019",1512
"21202","3-6","female","2019",1417
"21202","3-6",NA,"2019",0
"21203","3-6","male","2019",3171
"21203","3-6","female","2019",2956
"21203","3-6",NA,"2019",0
"21204","3-6","male","2019",1847
"21204","3-6","female","2019",1498
"21204","3-6",NA,"2019",0
"21205","3-6","male","2019",1673
"21205","3-6","female","2019",1527
"21205","3-6",NA,"2019",0
"21301","3-6","male","2019",1933
"21301","3-6","female","2019",1757
"21301","3-6",NA,"2019",0
"21302","3-6","male","2019",999
"21302","3-6","female","2019",908
"21302","3-6",NA,"2019",0
"21303","3-6","male","2019",982
"21303","3-6","female","2019",844
"21303","3-6",NA,"2019",0
"21304","3-6","male","2019",2500
"21304","3-6","female","2019",2243
"21304","3-6",NA,"2019",0
"21305","3-6","male","2019",4517
"21305","3-6","female","2019",3972
"21305","3-6",NA,"2019",0
"21401","3-6","male","2019",1791
"21401","3-6","female","2019",1622
"21401","3-6",NA,"2019",0
"21402","3-6","male","2019",1672
"21402","3-6","female","2019",1467
"21402","3-6",NA,"2019",0
"21501","3-6","male","2019",524
"21501","3-6","female","2019",475
"21501","3-6",NA,"2019",0
"21502","3-6","male","2019",631
"21502","3-6","female","2019",614
"21502","3-6",NA,"2019",0
"21503","3-6","male","2019",302
"21503","3-6","female","2019",253
"21503","3-6",NA,"2019",0
"21601","3-6","male","2019",372
"21601","3-6","female","2019",369
"21601","3-6",NA,"2019",0
"21602","3-6","male","2019",342
"21602","3-6","female","2019",321
"21602","3-6",NA,"2019",0
"21603","3-6","male","2019",767
"21603","3-6","female","2019",667
"21603","3-6",NA,"2019",0
"21701","3-6","male","2019",312
"21701","3-6","female","2019",313
"21701","3-6",NA,"2019",0
"21703","3-6","male","2019",333
"21703","3-6","female","2019",325
"21703","3-6",NA,"2019",0
"21704","3-6","male","2019",590
"21704","3-6","female","2019",559
"21704","3-6",NA,"2019",0
"29797","3-6","male","2019",0
"29797","3-6","female","2019",0
"29797","3-6",NA,"2019",0
"29999","3-6","male","2019",0
"29999","3-6","female","2019",0
"29999","3-6",NA,"2019",0
"30101","3-6","male","2019",851
"30101","3-6","female","2019",698
"30101","3-6",NA,"2019",0
"30102","3-6","male","2019",951
"30102","3-6","female","2019",840
"30102","3-6",NA,"2019",0
"30103","3-6","male","2019",942
"30103","3-6","female","2019",829
"30103","3-6",NA,"2019",0
"30201","3-6","male","2019",523
"30201","3-6","female","2019",498
"30201","3-6",NA,"2019",0
"30202","3-6","male","2019",889
"30202","3-6","female","2019",771
"30202","3-6",NA,"2019",0
"30203","3-6","male","2019",434
"30203","3-6","female","2019",433
"30203","3-6",NA,"2019",0
"30204","3-6","male","2019",739
"30204","3-6","female","2019",638
"30204","3-6",NA,"2019",0
"30301","3-6","male","2019",636
"30301","3-6","female","2019",532
"30301","3-6",NA,"2019",0
"30302","3-6","male","2019",742
"30302","3-6","female","2019",689
"30302","3-6",NA,"2019",0
"30303","3-6","male","2019",821
"30303","3-6","female","2019",768
"30303","3-6",NA,"2019",0
"30304","3-6","male","2019",479
"30304","3-6","female","2019",452
"30304","3-6",NA,"2019",0
"30305","3-6","male","2019",864
"30305","3-6","female","2019",782
"30305","3-6",NA,"2019",0
"30306","3-6","male","2019",541
"30306","3-6","female","2019",552
"30306","3-6",NA,"2019",0
"30401","3-6","male","2019",390
"30401","3-6","female","2019",370
"30401","3-6",NA,"2019",0
"30402","3-6","male","2019",515
"30402","3-6","female","2019",464
"30402","3-6",NA,"2019",0
"30403","3-6","male","2019",497
"30403","3-6","female","2019",471
"30403","3-6",NA,"2019",0
"30404","3-6","male","2019",673
"30404","3-6","female","2019",656
"30404","3-6",NA,"2019",0
"30501","3-6","male","2019",317
"30501","3-6","female","2019",321
"30501","3-6",NA,"2019",0
"30502","3-6","male","2019",509
"30502","3-6","female","2019",488
"30502","3-6",NA,"2019",0
"30503","3-6","male","2019",845
"30503","3-6","female","2019",717
"30503","3-6",NA,"2019",0
"30504","3-6","male","2019",624
"30504","3-6","female","2019",592
"30504","3-6",NA,"2019",0
"30601","3-6","male","2019",654
"30601","3-6","female","2019",593
"30601","3-6",NA,"2019",0
"30602","3-6","male","2019",1164
"30602","3-6","female","2019",1095
"30602","3-6",NA,"2019",0
"30603","3-6","male","2019",288
"30603","3-6","female","2019",261
"30603","3-6",NA,"2019",0
"30604","3-6","male","2019",107
"30604","3-6","female","2019",90
"30604","3-6",NA,"2019",0
"30605","3-6","male","2019",334
"30605","3-6","female","2019",310
"30605","3-6",NA,"2019",0
"30701","3-6","male","2019",522
"30701","3-6","female","2019",431
"30701","3-6",NA,"2019",0
"30702","3-6","male","2019",371
"30702","3-6","female","2019",386
"30702","3-6",NA,"2019",0
"30703","3-6","male","2019",352
"30703","3-6","female","2019",337
"30703","3-6",NA,"2019",0
"30801","3-6","male","2019",358
"30801","3-6","female","2019",322
"30801","3-6",NA,"2019",0
"30803","3-6","male","2019",1328
"30803","3-6","female","2019",1220
"30803","3-6",NA,"2019",0
"30804","3-6","male","2019",125
"30804","3-6","female","2019",119
"30804","3-6",NA,"2019",0
"30805","3-6","male","2019",776
"30805","3-6","female","2019",714
"30805","3-6",NA,"2019",0
"30901","3-6","male","2019",654
"30901","3-6","female","2019",600
"30901","3-6",NA,"2019",0
"30902","3-6","male","2019",624
"30902","3-6","female","2019",546
"30902","3-6",NA,"2019",0
"30903","3-6","male","2019",637
"30903","3-6","female","2019",578
"30903","3-6",NA,"2019",0
"30904","3-6","male","2019",191
"30904","3-6","female","2019",160
"30904","3-6",NA,"2019",0
"30905","3-6","male","2019",503
"30905","3-6","female","2019",462
"30905","3-6",NA,"2019",0
"30906","3-6","male","2019",942
"30906","3-6","female","2019",830
"30906","3-6",NA,"2019",0
"30907","3-6","male","2019",2267
"30907","3-6","female","2019",2060
"30907","3-6",NA,"2019",0
"30908","3-6","male","2019",578
"30908","3-6","female","2019",541
"30908","3-6",NA,"2019",0
"30909","3-6","male","2019",553
"30909","3-6","female","2019",519
"30909","3-6",NA,"2019",0
"30910","3-6","male","2019",283
"30910","3-6","female","2019",240
"30910","3-6",NA,"2019",0
"31001","3-6","male","2019",799
"31001","3-6","female","2019",827
"31001","3-6",NA,"2019",0
"31002","3-6","male","2019",644
"31002","3-6","female","2019",593
"31002","3-6",NA,"2019",0
"31003","3-6","male","2019",1446
"31003","3-6","female","2019",1250
"31003","3-6",NA,"2019",0
"31004","3-6","male","2019",1552
"31004","3-6","female","2019",1394
"31004","3-6",NA,"2019",0
"31101","3-6","male","2019",129
"31101","3-6","female","2019",89
"31101","3-6",NA,"2019",0
"31102","3-6","male","2019",569
"31102","3-6","female","2019",508
"31102","3-6",NA,"2019",0
"31103","3-6","male","2019",1197
"31103","3-6","female","2019",1109
"31103","3-6",NA,"2019",0
"31104","3-6","male","2019",756
"31104","3-6","female","2019",662
"31104","3-6",NA,"2019",0
"31105","3-6","male","2019",816
"31105","3-6","female","2019",714
"31105","3-6",NA,"2019",0
"31106","3-6","male","2019",953
"31106","3-6","female","2019",819
"31106","3-6",NA,"2019",0
"31201","3-6","male","2019",385
"31201","3-6","female","2019",336
"31201","3-6",NA,"2019",0
"31202","3-6","male","2019",1338
"31202","3-6","female","2019",1290
"31202","3-6",NA,"2019",0
"31203","3-6","male","2019",197
"31203","3-6","female","2019",178
"31203","3-6",NA,"2019",0
"31301","3-6","male","2019",235
"31301","3-6","female","2019",229
"31301","3-6",NA,"2019",0
"31302","3-6","male","2019",995
"31302","3-6","female","2019",904
"31302","3-6",NA,"2019",0
"31303","3-6","male","2019",106
"31303","3-6","female","2019",100
"31303","3-6",NA,"2019",0
"31304","3-6","male","2019",759
"31304","3-6","female","2019",729
"31304","3-6",NA,"2019",0
"31305","3-6","male","2019",560
"31305","3-6","female","2019",522
"31305","3-6",NA,"2019",0
"31401","3-6","male","2019",1091
"31401","3-6","female","2019",1012
"31401","3-6",NA,"2019",0
"31402","3-6","male","2019",1267
"31402","3-6","female","2019",1143
"31402","3-6",NA,"2019",0
"31403","3-6","male","2019",503
"31403","3-6","female","2019",421
"31403","3-6",NA,"2019",0
"31501","3-6","male","2019",288
"31501","3-6","female","2019",257
"31501","3-6",NA,"2019",0
"31502","3-6","male","2019",348
"31502","3-6","female","2019",304
"31502","3-6",NA,"2019",0
"31503","3-6","male","2019",159
"31503","3-6","female","2019",163
"31503","3-6",NA,"2019",0
"31601","3-6","male","2019",582
"31601","3-6","female","2019",572
"31601","3-6",NA,"2019",0
"31602","3-6","male","2019",958
"31602","3-6","female","2019",853
"31602","3-6",NA,"2019",0
"31603","3-6","male","2019",551
"31603","3-6","female","2019",484
"31603","3-6",NA,"2019",0
"31605","3-6","male","2019",445
"31605","3-6","female","2019",415
"31605","3-6",NA,"2019",0
"31606","3-6","male","2019",502
"31606","3-6","female","2019",492
"31606","3-6",NA,"2019",0
"31607","3-6","male","2019",571
"31607","3-6","female","2019",511
"31607","3-6",NA,"2019",0
"31608","3-6","male","2019",188
"31608","3-6","female","2019",182
"31608","3-6",NA,"2019",0
"31701","3-6","male","2019",1804
"31701","3-6","female","2019",1528
"31701","3-6",NA,"2019",0
"31801","3-6","male","2019",345
"31801","3-6","female","2019",347
"31801","3-6",NA,"2019",0
"31802","3-6","male","2019",2225
"31802","3-6","female","2019",1992
"31802","3-6",NA,"2019",0
"31901","3-6","male","2019",833
"31901","3-6","female","2019",727
"31901","3-6",NA,"2019",0
"31902","3-6","male","2019",409
"31902","3-6","female","2019",374
"31902","3-6",NA,"2019",0
"31903","3-6","male","2019",497
"31903","3-6","female","2019",427
"31903","3-6",NA,"2019",0
"31904","3-6","male","2019",500
"31904","3-6","female","2019",465
"31904","3-6",NA,"2019",0
"31905","3-6","male","2019",333
"31905","3-6","female","2019",326
"31905","3-6",NA,"2019",0
"39797","3-6","male","2019",0
"39797","3-6","female","2019",0
"39797","3-6",NA,"2019",0
"39999","3-6","male","2019",7
"39999","3-6","female","2019",7
"39999","3-6",NA,"2019",0
"40101","3-6","male","2019",81
"40101","3-6","female","2019",67
"40101","3-6",NA,"2019",0
"40102","3-6","male","2019",740
"40102","3-6","female","2019",695
"40102","3-6",NA,"2019",0
"40103","3-6","male","2019",440
"40103","3-6","female","2019",409
"40103","3-6",NA,"2019",0
"40104","3-6","male","2019",528
"40104","3-6","female","2019",447
"40104","3-6",NA,"2019",0
"40105","3-6","male","2019",327
"40105","3-6","female","2019",304
"40105","3-6",NA,"2019",0
"40106","3-6","male","2019",290
"40106","3-6","female","2019",265
"40106","3-6",NA,"2019",0
"40107","3-6","male","2019",353
"40107","3-6","female","2019",338
"40107","3-6",NA,"2019",0
"40201","3-6","male","2019",345
"40201","3-6","female","2019",339
"40201","3-6",NA,"2019",0
"40202","3-6","male","2019",1206
"40202","3-6","female","2019",1115
"40202","3-6",NA,"2019",0
"40203","3-6","male","2019",839
"40203","3-6","female","2019",739
"40203","3-6",NA,"2019",0
"40204","3-6","male","2019",1527
"40204","3-6","female","2019",1450
"40204","3-6",NA,"2019",0
"40205","3-6","male","2019",944
"40205","3-6","female","2019",896
"40205","3-6",NA,"2019",0
"40301","3-6","male","2019",307
"40301","3-6","female","2019",252
"40301","3-6",NA,"2019",0
"40302","3-6","male","2019",1042
"40302","3-6","female","2019",888
"40302","3-6",NA,"2019",0
"40303","3-6","male","2019",675
"40303","3-6","female","2019",598
"40303","3-6",NA,"2019",0
"40304","3-6","male","2019",1904
"40304","3-6","female","2019",1836
"40304","3-6",NA,"2019",0
"40401","3-6","male","2019",1062
"40401","3-6","female","2019",976
"40401","3-6",NA,"2019",0
"40402","3-6","male","2019",528
"40402","3-6","female","2019",505
"40402","3-6",NA,"2019",0
"40403","3-6","male","2019",568
"40403","3-6","female","2019",514
"40403","3-6",NA,"2019",0
"40501","3-6","male","2019",407
"40501","3-6","female","2019",327
"40501","3-6",NA,"2019",0
"40502","3-6","male","2019",207
"40502","3-6","female","2019",205
"40502","3-6",NA,"2019",0
"40503","3-6","male","2019",215
"40503","3-6","female","2019",223
"40503","3-6",NA,"2019",0
"40504","3-6","male","2019",171
"40504","3-6","female","2019",181
"40504","3-6",NA,"2019",0
"40601","3-6","male","2019",602
"40601","3-6","female","2019",527
"40601","3-6",NA,"2019",0
"40602","3-6","male","2019",240
"40602","3-6","female","2019",285
"40602","3-6",NA,"2019",0
"40701","3-6","male","2019",435
"40701","3-6","female","2019",398
"40701","3-6",NA,"2019",0
"40702","3-6","male","2019",643
"40702","3-6","female","2019",617
"40702","3-6",NA,"2019",0
"40703","3-6","male","2019",609
"40703","3-6","female","2019",612
"40703","3-6",NA,"2019",0
"49797","3-6","male","2019",0
