"SA4_CODE16","age_group","sex","calendar_year","n_children_attending_preschool"
"503","3-6",NA,"2021",0
"504","3-6","male","2021",3200
"504","3-6","female","2021",2853
"504","3-6",NA,"2021",0
"505","3-6","male","2021",6388
"505","3-6","female","2021",6063
"505","3-6",NA,"2021",0
"506","3-6","male","2021",5845
"506","3-6","female","2021",5420
"506","3-6",NA,"2021",0
"507","3-6","male","2021",5069
"507","3-6","female","2021",4657
"507","3-6",NA,"2021",0
"509","3-6","male","2021",1215
"509","3-6","female","2021",1127
"509","3-6",NA,"2021",0
"510","3-6","male","2021",1092
"510","3-6","female","2021",937
"510","3-6",NA,"2021",0
"511","3-6","male","2021",1121
"511","3-6","female","2021",1115
"511","3-6",NA,"2021",0
"597","3-6","male","2021",0
"597","3-6","female","2021",0
"597","3-6",NA,"2021",0
"599","3-6","male","2021",0
"599","3-6","female","2021",0
"599","3-6",NA,"2021",0
"601","3-6","male","2021",2745
"601","3-6","female","2021",2558
"601","3-6",NA,"2021",0
"602","3-6","male","2021",1552
"602","3-6","female","2021",1410
"602","3-6",NA,"2021",0
"603","3-6","male","2021",365
"603","3-6","female","2021",346
"603","3-6",NA,"2021",0
"604","3-6","male","2021",1163
"604","3-6","female","2021",1038
"604","3-6",NA,"2021",0
"697","3-6","male","2021",0
"697","3-6","female","2021",0
"697","3-6",NA,"2021",0
"699","3-6","male","2021",0
"699","3-6","female","2021",0
"699","3-6",NA,"2021",0
"701","3-6","male","2021",1674
"701","3-6","female","2021",1607
"701","3-6",NA,"2021",0
"702","3-6","male","2021",858
"702","3-6","female","2021",726
"702","3-6",NA,"2021",0
"797","3-6","male","2021",0
"797","3-6","female","2021",0
"797","3-6",NA,"2021",0
"799","3-6","male","2021",0
"799","3-6","female","2021",0
"799","3-6",NA,"2021",0
"801","3-6","male","2021",5846
"801","3-6","female","2021",5429
"801","3-6",NA,"2021",0
"897","3-6","male","2021",0
"897","3-6","female","2021",0
"897","3-6",NA,"2021",0
"899","3-6","male","2021",12
"899","3-6","female","2021",8
"899","3-6",NA,"2021",0
"901","3-6","male","2021",12
"901","3-6","female","2021",19
"901","3-6",NA,"2021",0
"997","3-6","male","2021",0
"997","3-6","female","2021",0
"997","3-6",NA,"2021",0
"999","3-6","male","2021",0
"999","3-6","female","2021",0
"999","3-6",NA,"2021",0
