"LGA_CODE16","sex","age_group","student_grade_level","calendar_year","domain","naplan_score_acara"
11200,"all","10-11","Year 5",2017,"Writing",419.4
11200,"all","10-11","Year 5",2018,"Writing",373.8
11200,"all","10-11","Year 5",2019,"Writing",415.7
11200,"all","10-11","Year 5",2021,"Writing",401.2
11250,"all","10-11","Year 5",2011,"Writing",459.3
11250,"all","10-11","Year 5",2012,"Writing",452.9
11250,"all","10-11","Year 5",2013,"Writing",438.7
11250,"all","10-11","Year 5",2014,"Writing",452
11250,"all","10-11","Year 5",2015,"Writing",451.8
11250,"all","10-11","Year 5",2016,"Writing",452.4
11250,"all","10-11","Year 5",2017,"Writing",446.8
11250,"all","10-11","Year 5",2018,"Writing",429
11250,"all","10-11","Year 5",2019,"Writing",446.5
11250,"all","10-11","Year 5",2021,"Writing",457.5
11300,"all","10-11","Year 5",2011,"Writing",521.5
11300,"all","10-11","Year 5",2012,"Writing",524.3
11300,"all","10-11","Year 5",2013,"Writing",520.9
11300,"all","10-11","Year 5",2014,"Writing",505.5
11300,"all","10-11","Year 5",2015,"Writing",511.7
11300,"all","10-11","Year 5",2016,"Writing",503.2
11300,"all","10-11","Year 5",2017,"Writing",508.8
11300,"all","10-11","Year 5",2018,"Writing",504.7
11300,"all","10-11","Year 5",2019,"Writing",505.5
11300,"all","10-11","Year 5",2021,"Writing",517.4
11350,"all","10-11","Year 5",2011,"Writing",480.6
11350,"all","10-11","Year 5",2012,"Writing",473.7
11350,"all","10-11","Year 5",2013,"Writing",476.2
11350,"all","10-11","Year 5",2014,"Writing",463.7
11350,"all","10-11","Year 5",2015,"Writing",482.2
11350,"all","10-11","Year 5",2016,"Writing",490.1
11350,"all","10-11","Year 5",2017,"Writing",471.5
11350,"all","10-11","Year 5",2018,"Writing",465.5
11350,"all","10-11","Year 5",2019,"Writing",478
11350,"all","10-11","Year 5",2021,"Writing",488.7
11400,"all","10-11","Year 5",2011,"Writing",464.3
11400,"all","10-11","Year 5",2012,"Writing",460
11400,"all","10-11","Year 5",2013,"Writing",463
11400,"all","10-11","Year 5",2014,"Writing",464.3
11400,"all","10-11","Year 5",2015,"Writing",473.1
11400,"all","10-11","Year 5",2016,"Writing",459.2
11400,"all","10-11","Year 5",2017,"Writing",471.1
11400,"all","10-11","Year 5",2018,"Writing",448.4
11400,"all","10-11","Year 5",2019,"Writing",464.1
11400,"all","10-11","Year 5",2021,"Writing",475
11450,"all","10-11","Year 5",2011,"Writing",488.9
11450,"all","10-11","Year 5",2012,"Writing",484.2
11450,"all","10-11","Year 5",2013,"Writing",482.9
11450,"all","10-11","Year 5",2014,"Writing",476.4
11450,"all","10-11","Year 5",2015,"Writing",475.9
11450,"all","10-11","Year 5",2016,"Writing",470.7
11450,"all","10-11","Year 5",2017,"Writing",470.7
11450,"all","10-11","Year 5",2018,"Writing",458.9
11450,"all","10-11","Year 5",2019,"Writing",471.4
11450,"all","10-11","Year 5",2021,"Writing",476.1
11500,"all","10-11","Year 5",2011,"Writing",474.8
11500,"all","10-11","Year 5",2012,"Writing",469.6
11500,"all","10-11","Year 5",2013,"Writing",469.3
11500,"all","10-11","Year 5",2014,"Writing",456.7
11500,"all","10-11","Year 5",2015,"Writing",465.3
11500,"all","10-11","Year 5",2016,"Writing",462.3
11500,"all","10-11","Year 5",2017,"Writing",462.5
11500,"all","10-11","Year 5",2018,"Writing",454.6
11500,"all","10-11","Year 5",2019,"Writing",466.9
11500,"all","10-11","Year 5",2021,"Writing",473.4
11520,"all","10-11","Year 5",2011,"Writing",514
11520,"all","10-11","Year 5",2012,"Writing",506.5
11520,"all","10-11","Year 5",2013,"Writing",506.9
11520,"all","10-11","Year 5",2014,"Writing",494.6
11520,"all","10-11","Year 5",2015,"Writing",504.8
11520,"all","10-11","Year 5",2016,"Writing",499.2
11520,"all","10-11","Year 5",2017,"Writing",500.2
11520,"all","10-11","Year 5",2018,"Writing",489.5
11520,"all","10-11","Year 5",2019,"Writing",493.8
11520,"all","10-11","Year 5",2021,"Writing",509.9
11570,"all","10-11","Year 5",2011,"Writing",499.2
11570,"all","10-11","Year 5",2012,"Writing",492.7
11570,"all","10-11","Year 5",2013,"Writing",486.9
11570,"all","10-11","Year 5",2014,"Writing",475.6
11570,"all","10-11","Year 5",2015,"Writing",484.4
11570,"all","10-11","Year 5",2016,"Writing",477.3
11570,"all","10-11","Year 5",2017,"Writing",477.6
11570,"all","10-11","Year 5",2018,"Writing",473.4
11570,"all","10-11","Year 5",2019,"Writing",481.9
11570,"all","10-11","Year 5",2021,"Writing",488.3
11600,"all","10-11","Year 5",2011,"Writing",447.6
11600,"all","10-11","Year 5",2012,"Writing",458.6
11600,"all","10-11","Year 5",2013,"Writing",432.3
11600,"all","10-11","Year 5",2014,"Writing",446.2
11600,"all","10-11","Year 5",2015,"Writing",451.6
11600,"all","10-11","Year 5",2016,"Writing",436.2
11600,"all","10-11","Year 5",2017,"Writing",430.7
11600,"all","10-11","Year 5",2018,"Writing",453.7
11600,"all","10-11","Year 5",2019,"Writing",449.5
11600,"all","10-11","Year 5",2021,"Writing",450.1
11650,"all","10-11","Year 5",2011,"Writing",487
11650,"all","10-11","Year 5",2012,"Writing",480.5
11650,"all","10-11","Year 5",2013,"Writing",477.8
11650,"all","10-11","Year 5",2014,"Writing",467.9
11650,"all","10-11","Year 5",2015,"Writing",476
11650,"all","10-11","Year 5",2016,"Writing",469.5
11650,"all","10-11","Year 5",2017,"Writing",471.2
11650,"all","10-11","Year 5",2018,"Writing",460.3
11650,"all","10-11","Year 5",2019,"Writing",471.5
11650,"all","10-11","Year 5",2021,"Writing",479.9
11700,"all","10-11","Year 5",2011,"Writing",357.5
11700,"all","10-11","Year 5",2012,"Writing",410.6
11700,"all","10-11","Year 5",2013,"Writing",308.9
11700,"all","10-11","Year 5",2014,"Writing",367.5
11700,"all","10-11","Year 5",2015,"Writing",372.3
11700,"all","10-11","Year 5",2016,"Writing",424.7
11700,"all","10-11","Year 5",2017,"Writing",353.3
11700,"all","10-11","Year 5",2018,"Writing",370.7
11700,"all","10-11","Year 5",2019,"Writing",367.4
11700,"all","10-11","Year 5",2021,"Writing",366
11720,"all","10-11","Year 5",2011,"Writing",462.8
11720,"all","10-11","Year 5",2012,"Writing",456.2
11720,"all","10-11","Year 5",2013,"Writing",457
11720,"all","10-11","Year 5",2014,"Writing",445.5
11720,"all","10-11","Year 5",2015,"Writing",455.5
11720,"all","10-11","Year 5",2016,"Writing",445.4
11720,"all","10-11","Year 5",2017,"Writing",442.6
11720,"all","10-11","Year 5",2018,"Writing",432.4
11720,"all","10-11","Year 5",2019,"Writing",443.2
11720,"all","10-11","Year 5",2021,"Writing",457.6
11730,"all","10-11","Year 5",2011,"Writing",471.6
11730,"all","10-11","Year 5",2012,"Writing",461.4
11730,"all","10-11","Year 5",2013,"Writing",462.1
11730,"all","10-11","Year 5",2014,"Writing",452.9
11730,"all","10-11","Year 5",2015,"Writing",457.8
11730,"all","10-11","Year 5",2016,"Writing",456.6
11730,"all","10-11","Year 5",2017,"Writing",456.6
11730,"all","10-11","Year 5",2018,"Writing",454
11730,"all","10-11","Year 5",2019,"Writing",458.3
11730,"all","10-11","Year 5",2021,"Writing",460.3
11750,"all","10-11","Year 5",2011,"Writing",431.8
11750,"all","10-11","Year 5",2012,"Writing",449.1
11750,"all","10-11","Year 5",2013,"Writing",423.4
11750,"all","10-11","Year 5",2014,"Writing",462.2
11750,"all","10-11","Year 5",2015,"Writing",449.3
11750,"all","10-11","Year 5",2016,"Writing",444.4
11750,"all","10-11","Year 5",2017,"Writing",440.6
11750,"all","10-11","Year 5",2018,"Writing",440.2
11750,"all","10-11","Year 5",2019,"Writing",462.3
11750,"all","10-11","Year 5",2021,"Writing",446.6
11800,"all","10-11","Year 5",2011,"Writing",473.2
11800,"all","10-11","Year 5",2012,"Writing",463.6
11800,"all","10-11","Year 5",2013,"Writing",459.6
11800,"all","10-11","Year 5",2014,"Writing",460.8
11800,"all","10-11","Year 5",2015,"Writing",468.5
11800,"all","10-11","Year 5",2016,"Writing",466.2
11800,"all","10-11","Year 5",2017,"Writing",452.6
11800,"all","10-11","Year 5",2018,"Writing",450.4
11800,"all","10-11","Year 5",2019,"Writing",460.4
11800,"all","10-11","Year 5",2021,"Writing",474.8
12000,"all","10-11","Year 5",2011,"Writing",487
12000,"all","10-11","Year 5",2012,"Writing",465.5
12000,"all","10-11","Year 5",2013,"Writing",470.4
12000,"all","10-11","Year 5",2014,"Writing",458.6
12000,"all","10-11","Year 5",2015,"Writing",445.7
12000,"all","10-11","Year 5",2016,"Writing",455.1
12000,"all","10-11","Year 5",2017,"Writing",455
12000,"all","10-11","Year 5",2018,"Writing",454.1
12000,"all","10-11","Year 5",2019,"Writing",471.2
12000,"all","10-11","Year 5",2021,"Writing",467.2
12150,"all","10-11","Year 5",2011,"Writing",451.7
12150,"all","10-11","Year 5",2012,"Writing",446.2
12150,"all","10-11","Year 5",2013,"Writing",448.4
12150,"all","10-11","Year 5",2014,"Writing",418.5
12150,"all","10-11","Year 5",2015,"Writing",438.2
12150,"all","10-11","Year 5",2016,"Writing",419.6
12150,"all","10-11","Year 5",2017,"Writing",438.7
12150,"all","10-11","Year 5",2018,"Writing",414.3
12150,"all","10-11","Year 5",2019,"Writing",445.8
12150,"all","10-11","Year 5",2021,"Writing",448.4
12350,"all","10-11","Year 5",2011,"Writing",463.7
12350,"all","10-11","Year 5",2012,"Writing",458.7
12350,"all","10-11","Year 5",2013,"Writing",460.3
12350,"all","10-11","Year 5",2014,"Writing",454.9
12350,"all","10-11","Year 5",2015,"Writing",460.5
12350,"all","10-11","Year 5",2016,"Writing",458.4
12350,"all","10-11","Year 5",2017,"Writing",454.6
12350,"all","10-11","Year 5",2018,"Writing",440.6
12350,"all","10-11","Year 5",2019,"Writing",452.1
12350,"all","10-11","Year 5",2021,"Writing",455.7
12380,"all","10-11","Year 5",2011,"Writing",497.8
12380,"all","10-11","Year 5",2012,"Writing",488.5
12380,"all","10-11","Year 5",2013,"Writing",487.9
12380,"all","10-11","Year 5",2014,"Writing",473.5
12380,"all","10-11","Year 5",2015,"Writing",485.6
12380,"all","10-11","Year 5",2016,"Writing",476.7
12380,"all","10-11","Year 5",2017,"Writing",480
12380,"all","10-11","Year 5",2018,"Writing",473.8
12380,"all","10-11","Year 5",2019,"Writing",482.6
12380,"all","10-11","Year 5",2021,"Writing",492.4
12700,"all","10-11","Year 5",2011,"Writing",469.5
12700,"all","10-11","Year 5",2012,"Writing",456.2
12700,"all","10-11","Year 5",2013,"Writing",441.6
12700,"all","10-11","Year 5",2014,"Writing",447.4
12700,"all","10-11","Year 5",2015,"Writing",437.7
12700,"all","10-11","Year 5",2016,"Writing",441.8
12700,"all","10-11","Year 5",2017,"Writing",462.7
12700,"all","10-11","Year 5",2018,"Writing",452.1
12700,"all","10-11","Year 5",2019,"Writing",451.5
