"SA4_CODE16","sex","age_group","calendar_year","rate_of_enrolment"
101,"female","18-24","2008",0.6
101,"female","18-24","2009",0.6
101,"female","18-24","2010",0.6
101,"female","18-24","2011",0.6
101,"female","18-24","2012",0.6
101,"female","18-24","2013",0.6
101,"female","18-24","2014",0.6
101,"female","18-24","2015",0.6
101,"female","18-24","2016",0.6
101,"female","18-24","2017",0.6
101,"female","18-24","2018",0.5
101,"female","18-24","2019",0.5
101,"female","18-24","2020",0.5
101,"female","18-24","2021",0.5
101,"female","18-24","2022",0.5
102,"female","18-24","2015",0.6
102,"female","18-24","2016",0.5
102,"female","18-24","2017",0.5
102,"female","18-24","2018",0.5
102,"female","18-24","2019",0.5
102,"female","18-24","2020",0.5
102,"female","18-24","2021",0.5
102,"female","18-24","2022",0.5
103,"female","18-24","2015",0.6
103,"female","18-24","2016",0.6
103,"female","18-24","2017",0.5
103,"female","18-24","2018",0.5
103,"female","18-24","2019",0.5
103,"female","18-24","2020",0.5
103,"female","18-24","2021",0.5
103,"female","18-24","2022",0.5
104,"female","18-24","2015",0.5
104,"female","18-24","2016",0.5
104,"female","18-24","2017",0.5
104,"female","18-24","2018",0.5
104,"female","18-24","2019",0.5
104,"female","18-24","2020",0.5
104,"female","18-24","2021",0.5
104,"female","18-24","2022",0.5
105,"female","18-24","2008",0.6
105,"female","18-24","2009",0.6
105,"female","18-24","2010",0.6
105,"female","18-24","2011",0.6
105,"female","18-24","2012",0.6
105,"female","18-24","2013",0.6
105,"female","18-24","2014",0.6
105,"female","18-24","2015",0.6
105,"female","18-24","2016",0.6
105,"female","18-24","2017",0.5
105,"female","18-24","2018",0.6
105,"female","18-24","2019",0.6
105,"female","18-24","2020",0.6
105,"female","18-24","2021",0.5
105,"female","18-24","2022",0.5
106,"female","18-24","2008",0.5
106,"female","18-24","2009",0.5
106,"female","18-24","2010",0.6
106,"female","18-24","2011",0.5
106,"female","18-24","2012",0.6
106,"female","18-24","2013",0.6
106,"female","18-24","2014",0.6
106,"female","18-24","2015",0.6
106,"female","18-24","2016",0.6
106,"female","18-24","2017",0.5
106,"female","18-24","2018",0.6
106,"female","18-24","2019",0.5
106,"female","18-24","2020",0.6
106,"female","18-24","2021",0.5
106,"female","18-24","2022",0.5
107,"female","18-24","2015",0.5
107,"female","18-24","2016",0.5
107,"female","18-24","2017",0.5
107,"female","18-24","2018",0.5
107,"female","18-24","2019",0.5
107,"female","18-24","2020",0.5
107,"female","18-24","2021",0.6
107,"female","18-24","2022",0.6
108,"female","18-24","2015",0.6
108,"female","18-24","2016",0.5
108,"female","18-24","2017",0.5
108,"female","18-24","2018",0.5
108,"female","18-24","2019",0.5
108,"female","18-24","2020",0.5
108,"female","18-24","2021",0.5
108,"female","18-24","2022",0.5
109,"female","18-24","2015",0.6
109,"female","18-24","2016",0.5
109,"female","18-24","2017",0.5
109,"female","18-24","2018",0.5
109,"female","18-24","2019",0.6
109,"female","18-24","2020",0.6
109,"female","18-24","2021",0.6
109,"female","18-24","2022",0.6
110,"female","18-24","2008",0.6
110,"female","18-24","2009",0.6
110,"female","18-24","2010",0.6
110,"female","18-24","2011",0.6
110,"female","18-24","2012",0.5
110,"female","18-24","2013",0.6
110,"female","18-24","2014",0.6
110,"female","18-24","2015",0.6
110,"female","18-24","2016",0.6
110,"female","18-24","2017",0.5
110,"female","18-24","2018",0.5
110,"female","18-24","2019",0.5
110,"female","18-24","2020",0.5
110,"female","18-24","2021",0.5
110,"female","18-24","2022",0.5
111,"female","18-24","2008",0.5
111,"female","18-24","2009",0.5
111,"female","18-24","2010",0.5
111,"female","18-24","2011",0.5
111,"female","18-24","2012",0.6
111,"female","18-24","2013",0.6
111,"female","18-24","2014",0.6
111,"female","18-24","2015",0.6
111,"female","18-24","2016",0.5
111,"female","18-24","2017",0.5
111,"female","18-24","2018",0.5
111,"female","18-24","2019",0.5
111,"female","18-24","2020",0.5
111,"female","18-24","2021",0.6
111,"female","18-24","2022",0.6
112,"female","18-24","2015",0.6
112,"female","18-24","2016",0.6
112,"female","18-24","2017",0.5
112,"female","18-24","2018",0.6
112,"female","18-24","2019",0.5
112,"female","18-24","2020",0.5
112,"female","18-24","2021",0.6
112,"female","18-24","2022",0.6
113,"female","18-24","2015",0.6
113,"female","18-24","2016",0.6
113,"female","18-24","2017",0.6
113,"female","18-24","2018",0.5
113,"female","18-24","2019",0.5
113,"female","18-24","2020",0.5
113,"female","18-24","2021",0.5
113,"female","18-24","2022",0.6
114,"female","18-24","2015",0.5
114,"female","18-24","2016",0.5
114,"female","18-24","2017",0.5
114,"female","18-24","2018",0.5
114,"female","18-24","2019",0.5
114,"female","18-24","2020",0.5
114,"female","18-24","2021",0.5
114,"female","18-24","2022",0.5
115,"female","18-24","2008",0.5
115,"female","18-24","2009",0.5
115,"female","18-24","2010",0.5
115,"female","18-24","2011",0.6
115,"female","18-24","2012",0.6
115,"female","18-24","2013",0.6
115,"female","18-24","2014",0.6
115,"female","18-24","2015",0.5
115,"female","18-24","2016",0.5
115,"female","18-24","2017",0.5
115,"female","18-24","2018",0.5
115,"female","18-24","2019",0.5
115,"female","18-24","2020",0.5
115,"female","18-24","2021",0.5
115,"female","18-24","2022",0.5
116,"female","18-24","2008",0.5
116,"female","18-24","2009",0.5
116,"female","18-24","2010",0.6
116,"female","18-24","2011",0.6
116,"female","18-24","2012",0.6
116,"female","18-24","2013",0.6
116,"female","18-24","2014",0.6
116,"female","18-24","2015",0.6
116,"female","18-24","2016",0.6
116,"female","18-24","2017",0.5
116,"female","18-24","2018",0.5
116,"female","18-24","2019",0.5
116,"female","18-24","2020",0.5
116,"female","18-24","2021",0.5
116,"female","18-24","2022",0.5
117,"female","18-24","2015",0.6
117,"female","18-24","2016",0.6
117,"female","18-24","2017",0.6
117,"female","18-24","2018",0.6
117,"female","18-24","2019",0.6
117,"female","18-24","2020",0.6
117,"female","18-24","2021",0.6
117,"female","18-24","2022",0.6
118,"female","18-24","2015",0.6
118,"female","18-24","2016",0.6
118,"female","18-24","2017",0.6
118,"female","18-24","2018",0.6
118,"female","18-24","2019",0.6
118,"female","18-24","2020",0.6
118,"female","18-24","2021",0.6
118,"female","18-24","2022",0.6
119,"female","18-24","2015",0.6
119,"female","18-24","2016",0.5
119,"female","18-24","2017",0.5
119,"female","18-24","2018",0.5
119,"female","18-24","2019",0.5
119,"female","18-24","2020",0.5
119,"female","18-24","2021",0.5
119,"female","18-24","2022",0.5
120,"female","18-24","2015",0.6
120,"female","18-24","2016",0.6
120,"female","18-24","2017",0.6
120,"female","18-24","2018",0.6
120,"female","18-24","2019",0.6
120,"female","18-24","2020",0.6
120,"female","18-24","2021",0.6
120,"female","18-24","2022",0.6
121,"female","18-24","2008",0.6
121,"female","18-24","2009",0.6
121,"female","18-24","2010",0.6
121,"female","18-24","2011",0.6
121,"female","18-24","2012",0.6
121,"female","18-24","2013",0.6
121,"female","18-24","2014",0.6
121,"female","18-24","2015",0.6
121,"female","18-24","2016",0.5
121,"female","18-24","2017",0.5
121,"female","18-24","2018",0.5
121,"female","18-24","2019",0.5
121,"female","18-24","2020",0.5
121,"female","18-24","2021",0.5
121,"female","18-24","2022",0.5
122,"female","18-24","2008",0.6
122,"female","18-24","2009",0.6
122,"female","18-24","2010",0.6
122,"female","18-24","2011",0.6
122,"female","18-24","2012",0.5
122,"female","18-24","2013",0.6
122,"female","18-24","2014",0.6
122,"female","18-24","2015",0.5
122,"female","18-24","2016",0.5
122,"female","18-24","2017",0.5
122,"female","18-24","2018",0.5
122,"female","18-24","2019",0.5
122,"female","18-24","2020",0.5
122,"female","18-24","2021",0.5
122,"female","18-24","2022",0.5
123,"female","18-24","2015",0.6
123,"female","18-24","2016",0.6
123,"female","18-24","2017",0.5
123,"female","18-24","2018",0.6
123,"female","18-24","2019",0.5
123,"female","18-24","2020",0.5
123,"female","18-24","2021",0.5
123,"female","18-24","2022",0.5
124,"female","18-24","2015",0.6
124,"female","18-24","2016",0.5
124,"female","18-24","2017",0.5
124,"female","18-24","2018",0.5
124,"female","18-24","2019",0.5
124,"female","18-24","2020",0.5
124,"female","18-24","2021",0.5
124,"female","18-24","2022",0.5
125,"female","18-24","2015",0.6
125,"female","18-24","2016",0.6
125,"female","18-24","2017",0.5
125,"female","18-24","2018",0.5
125,"female","18-24","2019",0.5
125,"female","18-24","2020",0.5
125,"female","18-24","2021",0.5
125,"female","18-24","2022",0.6
126,"female","18-24","2008",0.5
126,"female","18-24","2009",0.6
126,"female","18-24","2010",0.56
126,"female","18-24","2011",0.6
126,"female","18-24","2012",0.55
126,"female","18-24","2013",0.6
126,"female","18-24","2014",0.6
126,"female","18-24","2015",0.6
126,"female","18-24","2016",0.5
126,"female","18-24","2017",0.5
126,"female","18-24","2018",0.5
126,"female","18-24","2019",0.5
126,"female","18-24","2020",0.5
126,"female","18-24","2021",0.5
126,"female","18-24","2022",0.5
127,"female","18-24","2008",0.5
127,"female","18-24","2009",0.5
127,"female","18-24","2010",0.5
127,"female","18-24","2011",0.6
127,"female","18-24","2012",0.5
127,"female","18-24","2013",0.5
127,"female","18-24","2014",0.5
127,"female","18-24","2015",0.6
127,"female","18-24","2016",0.5
