"SA2_CODE16","sex","age_group","calendar_year","rate_of_enrolment"
111021221,"male","18-24","2012",0.6
111021221,"male","18-24","2013",0.6
111021221,"male","18-24","2014",0.6
111021221,"male","18-24","2015",0.6
111021221,"male","18-24","2016",0.6
111021221,"male","18-24","2017",0.6
111021221,"male","18-24","2018",0.6
111021221,"male","18-24","2019",0.5
111021221,"male","18-24","2020",0.6
111021221,"male","18-24","2021",0.5
111021221,"male","18-24","2022",0.5
111031222,"male","18-24","2008",0.5
111031222,"male","18-24","2009",0.5
111031222,"male","18-24","2010",0.5
111031222,"male","18-24","2011",0.5
111031222,"male","18-24","2012",0.6
111031222,"male","18-24","2013",0.6
111031222,"male","18-24","2014",0.5
111031222,"male","18-24","2015",0.5
111031222,"male","18-24","2016",0.5
111031222,"male","18-24","2017",0.6
111031222,"male","18-24","2018",0.6
111031222,"male","18-24","2019",0.6
111031222,"male","18-24","2020",0.5
111031222,"male","18-24","2021",0.6
111031222,"male","18-24","2022",0.6
111031223,"male","18-24","2008",0.6
111031223,"male","18-24","2009",0.6
111031223,"male","18-24","2010",0.5
111031223,"male","18-24","2011",0.5
111031223,"male","18-24","2012",0.5
111031223,"male","18-24","2013",0.5
111031223,"male","18-24","2014",0.5
111031223,"male","18-24","2015",0.6
111031223,"male","18-24","2016",0.6
111031223,"male","18-24","2017",0.5
111031223,"male","18-24","2018",0.6
111031223,"male","18-24","2019",0.6
111031223,"male","18-24","2020",0.6
111031223,"male","18-24","2021",0.6
111031223,"male","18-24","2022",0.6
111031224,"male","18-24","2008",0.5
111031224,"male","18-24","2009",0.5
111031224,"male","18-24","2010",0.5
111031224,"male","18-24","2011",0.6
111031224,"male","18-24","2012",0.6
111031224,"male","18-24","2013",0.6
111031224,"male","18-24","2014",0.6
111031224,"male","18-24","2015",0.5
111031224,"male","18-24","2016",0.5
111031224,"male","18-24","2017",0.5
111031224,"male","18-24","2018",0.5
111031224,"male","18-24","2019",0.5
111031224,"male","18-24","2020",0.5
111031224,"male","18-24","2021",0.5
111031224,"male","18-24","2022",0.5
111031225,"male","18-24","2015",0.5
111031225,"male","18-24","2016",0.5
111031225,"male","18-24","2017",0.6
111031225,"male","18-24","2018",0.5
111031225,"male","18-24","2019",0.6
111031225,"male","18-24","2020",0.6
111031225,"male","18-24","2021",0.5
111031225,"male","18-24","2022",0.5
111031226,"male","18-24","2015",0.6
111031226,"male","18-24","2016",0.55
111031226,"male","18-24","2017",0.6
111031226,"male","18-24","2018",0.6
111031226,"male","18-24","2019",0.6
111031226,"male","18-24","2020",0.6
111031226,"male","18-24","2021",0.6
111031226,"male","18-24","2022",0.6
111031227,"male","18-24","2015",0.5
111031227,"male","18-24","2016",0.6
111031227,"male","18-24","2017",0.6
111031227,"male","18-24","2018",0.5
111031227,"male","18-24","2019",0.5
111031227,"male","18-24","2020",0.5
111031227,"male","18-24","2021",0.5
111031227,"male","18-24","2022",0.5
111031228,"male","18-24","2015",0.6
111031228,"male","18-24","2016",0.5
111031228,"male","18-24","2017",0.5
111031228,"male","18-24","2018",0.5
111031228,"male","18-24","2019",0.5
111031228,"male","18-24","2020",0.5
111031228,"male","18-24","2021",0.5
111031228,"male","18-24","2022",0.5
111031229,"male","18-24","2015",0.5
111031229,"male","18-24","2016",0.5
111031229,"male","18-24","2017",0.5
111031229,"male","18-24","2018",0.5
111031229,"male","18-24","2019",0.5
111031229,"male","18-24","2020",0.44
111031229,"male","18-24","2021",0.43
111031229,"male","18-24","2022",0.5
111031231,"male","18-24","2015",0.6
111031231,"male","18-24","2016",0.6
111031231,"male","18-24","2017",0.6
111031231,"male","18-24","2018",0.6
111031231,"male","18-24","2019",0.6
111031231,"male","18-24","2020",0.6
111031231,"male","18-24","2021",0.5
111031231,"male","18-24","2022",0.5
111031232,"male","18-24","2015",0.5
111031232,"male","18-24","2016",0.6
111031232,"male","18-24","2017",0.56
111031232,"male","18-24","2018",0.56
111031232,"male","18-24","2019",0.6
111031232,"male","18-24","2020",0.6
111031232,"male","18-24","2021",0.6
111031232,"male","18-24","2022",0.6
111031233,"male","18-24","2015",0.5
111031233,"male","18-24","2016",0.6
111031233,"male","18-24","2017",0.6
111031233,"male","18-24","2018",0.6
111031233,"male","18-24","2019",0.6
111031233,"male","18-24","2020",0.6
111031233,"male","18-24","2021",0.6
111031233,"male","18-24","2022",0.6
111031234,"male","18-24","2015",0.6
111031234,"male","18-24","2016",0.5
111031234,"male","18-24","2017",0.5
111031234,"male","18-24","2018",0.6
111031234,"male","18-24","2019",0.6
111031234,"male","18-24","2020",0.6
111031234,"male","18-24","2021",0.6
111031234,"male","18-24","2022",0.6
111031235,"male","18-24","2015",0.5
111031235,"male","18-24","2016",0.5
111031235,"male","18-24","2017",0.5
111031235,"male","18-24","2018",0.5
111031235,"male","18-24","2019",0.5
111031235,"male","18-24","2020",0.5
111031235,"male","18-24","2021",0.44
111031235,"male","18-24","2022",0.45
112011236,"male","18-24","2015",0.6
112011236,"male","18-24","2016",0.6
112011236,"male","18-24","2017",0.6
112011236,"male","18-24","2018",0.6
112011236,"male","18-24","2019",0.6
112011236,"male","18-24","2020",0.6
112011236,"male","18-24","2021",0.5
112011236,"male","18-24","2022",0.6
112011237,"male","18-24","2015",0.5
112011237,"male","18-24","2016",0.6
112011237,"male","18-24","2017",0.6
112011237,"male","18-24","2018",0.6
112011237,"male","18-24","2019",0.6
112011237,"male","18-24","2020",0.6
112011237,"male","18-24","2021",0.6
112011237,"male","18-24","2022",0.5
112011238,"male","18-24","2015",0.5
112011238,"male","18-24","2016",0.6
112011238,"male","18-24","2017",0.6
112011238,"male","18-24","2018",0.5
112011238,"male","18-24","2019",0.5
112011238,"male","18-24","2020",0.5
112011238,"male","18-24","2021",0.5
112011238,"male","18-24","2022",0.4
112011239,"male","18-24","2015",0.6
112011239,"male","18-24","2016",0.6
112011239,"male","18-24","2017",0.5
112011239,"male","18-24","2018",0.6
112011239,"male","18-24","2019",0.5
112011239,"male","18-24","2020",0.6
112011239,"male","18-24","2021",0.6
112011239,"male","18-24","2022",0.5
112011240,"male","18-24","2015",0.5
112011240,"male","18-24","2016",0.5
112011240,"male","18-24","2017",0.5
112011240,"male","18-24","2018",0.5
112011240,"male","18-24","2019",0.5
112011240,"male","18-24","2020",0.5
112011240,"male","18-24","2021",0.5
112011240,"male","18-24","2022",0.45
112011241,"male","18-24","2015",0.6
112011241,"male","18-24","2016",0.5
112011241,"male","18-24","2017",0.5
112011241,"male","18-24","2018",0.6
112011241,"male","18-24","2019",0.6
112011241,"male","18-24","2020",0.6
112011241,"male","18-24","2021",0.5
112011241,"male","18-24","2022",0.6
112011242,"male","18-24","2015",0.5
112011242,"male","18-24","2016",0.6
112011242,"male","18-24","2017",0.6
112011242,"male","18-24","2018",0.6
112011242,"male","18-24","2019",0.6
112011242,"male","18-24","2020",0.6
112011242,"male","18-24","2021",0.5
112011242,"male","18-24","2022",0.5
112011243,"male","18-24","2015",0.5
112011243,"male","18-24","2016",0.5
112011243,"male","18-24","2017",0.5
112011243,"male","18-24","2018",0.5
112011243,"male","18-24","2019",0.5
112011243,"male","18-24","2020",0.5
112011243,"male","18-24","2021",0.5
112011243,"male","18-24","2022",0.6
112021244,"male","18-24","2015",0.5
112021244,"male","18-24","2016",0.5
112021244,"male","18-24","2017",0.6
112021244,"male","18-24","2018",0.5
112021244,"male","18-24","2019",0.5
112021244,"male","18-24","2020",0.5
112021244,"male","18-24","2021",0.6
112021244,"male","18-24","2022",0.5
112021245,"male","18-24","2015",0.5
112021245,"male","18-24","2016",0.5
112021245,"male","18-24","2017",0.6
112021245,"male","18-24","2018",0.6
112021245,"male","18-24","2019",0.55
112021245,"male","18-24","2020",0.6
112021245,"male","18-24","2021",0.5
112021245,"male","18-24","2022",0.6
112021246,"male","18-24","2015",0.44
112021246,"male","18-24","2016",0.5
112021246,"male","18-24","2017",0.5
112021246,"male","18-24","2018",0.45
112021246,"male","18-24","2019",0.5
112021246,"male","18-24","2020",0.5
112021246,"male","18-24","2021",0.5
112021246,"male","18-24","2022",0.5
112021247,"male","18-24","2015",0.6
112021247,"male","18-24","2016",0.5
112021247,"male","18-24","2017",0.6
112021247,"male","18-24","2018",0.6
112021247,"male","18-24","2019",0.5
112021247,"male","18-24","2020",0.6
112021247,"male","18-24","2021",0.6
112021247,"male","18-24","2022",0.5
112021248,"male","18-24","2015",0.6
112021248,"male","18-24","2016",0.6
112021248,"male","18-24","2017",0.6
112021248,"male","18-24","2018",0.5
112021248,"male","18-24","2019",0.5
112021248,"male","18-24","2020",0.5
112021248,"male","18-24","2021",0.5
112021248,"male","18-24","2022",0.5
112021249,"male","18-24","2015",0.5
112021249,"male","18-24","2016",0.6
112021249,"male","18-24","2017",0.6
112021249,"male","18-24","2018",0.6
112021249,"male","18-24","2019",0.6
112021249,"male","18-24","2020",0.6
112021249,"male","18-24","2021",0.6
112021249,"male","18-24","2022",0.6
112031250,"male","18-24","2015",0.6
112031250,"male","18-24","2016",0.6
112031250,"male","18-24","2017",0.6
112031250,"male","18-24","2018",0.6
112031250,"male","18-24","2019",0.6
112031250,"male","18-24","2020",0.6
112031250,"male","18-24","2021",0.5
112031250,"male","18-24","2022",0.6
112031251,"male","18-24","2015",0.5
112031251,"male","18-24","2016",0.5
112031251,"male","18-24","2017",0.6
112031251,"male","18-24","2018",0.6
112031251,"male","18-24","2019",0.6
112031251,"male","18-24","2020",0.5
112031251,"male","18-24","2021",0.5
112031251,"male","18-24","2022",0.5
112031252,"male","18-24","2015",0.5
112031252,"male","18-24","2016",0.6
112031252,"male","18-24","2017",0.5
112031252,"male","18-24","2018",0.6
112031252,"male","18-24","2019",0.6
112031252,"male","18-24","2020",0.6
112031252,"male","18-24","2021",0.6
112031252,"male","18-24","2022",0.5
112031253,"male","18-24","2015",0.6
112031253,"male","18-24","2016",0.6
112031253,"male","18-24","2017",0.6
112031253,"male","18-24","2018",0.6
112031253,"male","18-24","2019",0.6
112031253,"male","18-24","2020",0.6
112031253,"male","18-24","2021",0.6
112031253,"male","18-24","2022",0.6
112031254,"male","18-24","2015",0.5
112031254,"male","18-24","2016",0.5
112031254,"male","18-24","2017",0.5
112031254,"male","18-24","2018",0.5
112031254,"male","18-24","2019",0.5
112031254,"male","18-24","2020",0.5
112031254,"male","18-24","2021",0.5
112031254,"male","18-24","2022",0.45
112031550,"male","18-24","2019",0.5
112031550,"male","18-24","2020",0.5
112031550,"male","18-24","2021",0.5
112031550,"male","18-24","2022",0.5
112031551,"male","18-24","2019",0.6
112031551,"male","18-24","2020",0.6
112031551,"male","18-24","2021",0.6
112031551,"male","18-24","2022",0.6
112031552,"male","18-24","2019",0.6
112031552,"male","18-24","2020",0.6
112031552,"male","18-24","2021",0.6
112031552,"male","18-24","2022",0.5
113011256,"male","18-24","2015",0.5
113011256,"male","18-24","2016",0.5
113011256,"male","18-24","2017",0.5
113011256,"male","18-24","2018",0.6
113011256,"male","18-24","2019",0.5
113011256,"male","18-24","2020",0.6
113011256,"male","18-24","2021",0.6
113011256,"male","18-24","2022",0.6
113011257,"male","18-24","2015",0.5
113011257,"male","18-24","2016",0.6
113011257,"male","18-24","2017",0.6
113011257,"male","18-24","2018",0.6
113011257,"male","18-24","2019",0.6
113011257,"male","18-24","2020",0.6
113011257,"male","18-24","2021",0.6
113011257,"male","18-24","2022",0.6
113011258,"male","18-24","2015",0.5
113011258,"male","18-24","2016",0.6
113011258,"male","18-24","2017",0.6
113011258,"male","18-24","2018",0.6
113011258,"male","18-24","2019",0.6
113011258,"male","18-24","2020",0.6
113011258,"male","18-24","2021",0.6
113011258,"male","18-24","2022",0.6
113011259,"male","18-24","2015",0.6
113011259,"male","18-24","2016",0.6
113011259,"male","18-24","2017",0.5
113011259,"male","18-24","2018",0.6
113011259,"male","18-24","2019",0.6
113011259,"male","18-24","2020",0.6
113011259,"male","18-24","2021",0.6
113011259,"male","18-24","2022",0.6
113021260,"male","18-24","2015",0.5
113021260,"male","18-24","2016",0.5
113021260,"male","18-24","2017",0.5
113021260,"male","18-24","2018",0.5
113021260,"male","18-24","2019",0.5
113021260,"male","18-24","2020",0.5
113021260,"male","18-24","2021",0.6
113021260,"male","18-24","2022",0.6
113021261,"male","18-24","2015",0.43
113021261,"male","18-24","2016",0.43
113021261,"male","18-24","2017",0.5
113021261,"male","18-24","2018",0.5
113021261,"male","18-24","2019",0.5
113021261,"male","18-24","2020",0.5
113021261,"male","18-24","2021",0.6
113021261,"male","18-24","2022",0.5
113021262,"male","18-24","2015",0.6
113021262,"male","18-24","2016",0.57
113021262,"male","18-24","2017",0.6
113021262,"male","18-24","2018",0.5
113021262,"male","18-24","2019",0.6
113021262,"male","18-24","2020",0.6
113021262,"male","18-24","2021",0.55
113021262,"male","18-24","2022",0.6
113031263,"male","18-24","2015",0.5
113031263,"male","18-24","2016",0.6
113031263,"male","18-24","2017",0.6
113031263,"male","18-24","2018",0.6
113031263,"male","18-24","2019",0.6
113031263,"male","18-24","2020",0.6
113031263,"male","18-24","2021",0.6
113031263,"male","18-24","2022",0.6
113031264,"male","18-24","2015",0.6
113031264,"male","18-24","2016",0.45
113031264,"male","18-24","2017",0.5
113031264,"male","18-24","2018",0.5
113031264,"male","18-24","2019",0.6
113031264,"male","18-24","2020",0.56
113031264,"male","18-24","2021",0.6
113031264,"male","18-24","2022",0.6
113031265,"male","18-24","2015",0.5
113031265,"male","18-24","2016",0.6
113031265,"male","18-24","2017",0.6
113031265,"male","18-24","2018",0.6
113031265,"male","18-24","2019",0.6
113031265,"male","18-24","2020",0.5
113031265,"male","18-24","2021",0.56
113031265,"male","18-24","2022",0.6
113031266,"male","18-24","2015",0.6
113031266,"male","18-24","2016",0.6
113031266,"male","18-24","2017",0.6
113031266,"male","18-24","2018",0.6
113031266,"male","18-24","2019",0.6
113031266,"male","18-24","2020",0.6
113031266,"male","18-24","2021",0.6
113031266,"male","18-24","2022",0.5
113031267,"male","18-24","2015",0.5
113031267,"male","18-24","2016",0.6
113031267,"male","18-24","2017",0.6
113031267,"male","18-24","2018",0.6
113031267,"male","18-24","2019",0.6
113031267,"male","18-24","2020",0.6
113031267,"male","18-24","2021",0.6
113031267,"male","18-24","2022",0.6
113031268,"male","18-24","2015",0.42
113031268,"male","18-24","2016",0.38
113031268,"male","18-24","2017",0.4
113031268,"male","18-24","2018",0.43
113031268,"male","18-24","2019",0.45
113031268,"male","18-24","2020",0.43
113031268,"male","18-24","2021",0.4
113031268,"male","18-24","2022",0.39
113031269,"male","18-24","2015",0.5
113031269,"male","18-24","2016",0.5
113031269,"male","18-24","2017",0.5
113031269,"male","18-24","2018",0.5
113031269,"male","18-24","2019",0.5
113031269,"male","18-24","2020",0.5
113031269,"male","18-24","2021",0.5
113031269,"male","18-24","2022",0.5
113031270,"male","18-24","2015",0.5
113031270,"male","18-24","2016",0.5
113031270,"male","18-24","2017",0.5
113031270,"male","18-24","2018",0.5
113031270,"male","18-24","2019",0.5
113031270,"male","18-24","2020",0.5
113031270,"male","18-24","2021",0.5
113031270,"male","18-24","2022",0.5
113031271,"male","18-24","2015",0.5
113031271,"male","18-24","2016",0.6
113031271,"male","18-24","2017",0.5
113031271,"male","18-24","2018",0.5
113031271,"male","18-24","2019",0.5
113031271,"male","18-24","2020",0.6
113031271,"male","18-24","2021",0.5
113031271,"male","18-24","2022",0.5
114011272,"male","18-24","2015",0.6
114011272,"male","18-24","2016",0.6
114011272,"male","18-24","2017",0.6
114011272,"male","18-24","2018",0.6
114011272,"male","18-24","2019",0.6
114011272,"male","18-24","2020",0.6
114011272,"male","18-24","2021",0.6
114011272,"male","18-24","2022",0.6
114011273,"male","18-24","2015",0.6
114011273,"male","18-24","2016",0.6
114011273,"male","18-24","2017",0.6
114011273,"male","18-24","2018",0.5
114011273,"male","18-24","2019",0.5
114011273,"male","18-24","2020",0.5
114011273,"male","18-24","2021",0.6
114011273,"male","18-24","2022",0.6
114011274,"male","18-24","2015",0.6
114011274,"male","18-24","2016",0.6
114011274,"male","18-24","2017",0.6
114011274,"male","18-24","2018",0.55
114011274,"male","18-24","2019",0.6
114011274,"male","18-24","2020",0.57
114011274,"male","18-24","2021",0.56
114011274,"male","18-24","2022",0.56
114011275,"male","18-24","2017",0
114011275,"male","18-24","2018",0
114011275,"male","18-24","2019",0
114011275,"male","18-24","2020",0
114011276,"male","18-24","2015",0.5
114011276,"male","18-24","2016",0.5
114011276,"male","18-24","2017",0.5
114011276,"male","18-24","2018",0.6
114011276,"male","18-24","2019",0.6
114011276,"male","18-24","2020",0.6
114011276,"male","18-24","2021",0.6
114011276,"male","18-24","2022",0.5
114011277,"male","18-24","2015",0.6
114011277,"male","18-24","2016",0.6
114011277,"male","18-24","2017",0.6
114011277,"male","18-24","2018",0.6
114011277,"male","18-24","2019",0.6
114011277,"male","18-24","2020",0.6
114011277,"male","18-24","2021",0.6
114011277,"male","18-24","2022",0.6
114011278,"male","18-24","2015",0.5
114011278,"male","18-24","2016",0.5
114011278,"male","18-24","2017",0.6
114011278,"male","18-24","2018",0.5
114011278,"male","18-24","2019",0.5
114011278,"male","18-24","2020",0.5
114011278,"male","18-24","2021",0.6
114011278,"male","18-24","2022",0.5
114011279,"male","18-24","2015",0.6
114011279,"male","18-24","2016",0.6
114011279,"male","18-24","2017",0.6
114011279,"male","18-24","2018",0.6
114011279,"male","18-24","2019",0.5
114011279,"male","18-24","2020",0.5
114011279,"male","18-24","2021",0.6
114011279,"male","18-24","2022",0.5
114011280,"male","18-24","2015",0.6
114011280,"male","18-24","2016",0.5
114011280,"male","18-24","2017",0.5
114011280,"male","18-24","2018",0.5
114011280,"male","18-24","2019",0.5
114011280,"male","18-24","2020",0.5
114011280,"male","18-24","2021",0.6
114011280,"male","18-24","2022",0.6
114011281,"male","18-24","2015",0.5
114011281,"male","18-24","2016",0.5
114011281,"male","18-24","2017",0.5
114011281,"male","18-24","2018",0.5
114011281,"male","18-24","2019",0.6
114011281,"male","18-24","2020",0.5
114011281,"male","18-24","2021",0.6
114011281,"male","18-24","2022",0.56
114011282,"male","18-24","2015",0.6
114011282,"male","18-24","2016",0.6
114011282,"male","18-24","2017",0.6
114011282,"male","18-24","2018",0.6
114011282,"male","18-24","2019",0.5
114011282,"male","18-24","2020",0.5
114011282,"male","18-24","2021",0.6
114011282,"male","18-24","2022",0.5
114011283,"male","18-24","2015",0.6
114011283,"male","18-24","2016",0.6
114011283,"male","18-24","2017",0.6
114011283,"male","18-24","2018",0.56
114011283,"male","18-24","2019",0.6
114011283,"male","18-24","2020",0.5
114011283,"male","18-24","2021",0.5
114011283,"male","18-24","2022",0.5
114021284,"male","18-24","2015",0.6
114021284,"male","18-24","2016",0.6
114021284,"male","18-24","2017",0.6
114021284,"male","18-24","2018",0.5
114021284,"male","18-24","2019",0.6
114021284,"male","18-24","2020",0.6
114021284,"male","18-24","2021",0.6
114021284,"male","18-24","2022",0.6
114021285,"male","18-24","2015",0.5
114021285,"male","18-24","2016",0.6
114021285,"male","18-24","2017",0.6
114021285,"male","18-24","2018",0.5
114021285,"male","18-24","2019",0.6
114021285,"male","18-24","2020",0.6
114021285,"male","18-24","2021",0.56
114021285,"male","18-24","2022",0.6
114021286,"male","18-24","2015",0.6
114021286,"male","18-24","2016",0.6
114021286,"male","18-24","2017",0.6
114021286,"male","18-24","2018",0.6
114021286,"male","18-24","2019",0.6
114021286,"male","18-24","2020",0.5
114021286,"male","18-24","2021",0.5
114021286,"male","18-24","2022",0.6
114021287,"male","18-24","2015",0.6
114021287,"male","18-24","2016",0.6
114021287,"male","18-24","2017",0.6
114021287,"male","18-24","2018",0.6
114021287,"male","18-24","2019",0.6
114021287,"male","18-24","2020",0.6
114021287,"male","18-24","2021",0.6
114021287,"male","18-24","2022",0.6
114021288,"male","18-24","2015",0.5
114021288,"male","18-24","2016",0.5
114021288,"male","18-24","2017",0.6
114021288,"male","18-24","2018",0.5
114021288,"male","18-24","2019",0.5
114021288,"male","18-24","2020",0.5
114021288,"male","18-24","2021",0.6
114021288,"male","18-24","2022",0.6
114021289,"male","18-24","2015",0.6
114021289,"male","18-24","2016",0.6
114021289,"male","18-24","2017",0.6
114021289,"male","18-24","2018",0.6
114021289,"male","18-24","2019",0.6
114021289,"male","18-24","2020",0.56
114021289,"male","18-24","2021",0.6
114021289,"male","18-24","2022",0.6
115011290,"male","18-24","2015",0.6
115011290,"male","18-24","2016",0.6
115011290,"male","18-24","2017",0.6
115011290,"male","18-24","2018",0.6
115011290,"male","18-24","2019",0.6
115011290,"male","18-24","2020",0.6
115011290,"male","18-24","2021",0.6
115011290,"male","18-24","2022",0.6
115011291,"male","18-24","2015",0.6
115011291,"male","18-24","2016",0.6
115011291,"male","18-24","2017",0.6
115011291,"male","18-24","2018",0.6
115011291,"male","18-24","2019",0.6
115011291,"male","18-24","2020",0.6
115011291,"male","18-24","2021",0.6
115011291,"male","18-24","2022",0.6
115011294,"male","18-24","2015",0.6
115011294,"male","18-24","2016",0.6
115011294,"male","18-24","2017",0.6
115011294,"male","18-24","2018",0.6
115011294,"male","18-24","2019",0.6
115011294,"male","18-24","2020",0.5
115011294,"male","18-24","2021",0.6
115011294,"male","18-24","2022",0.6
115011296,"male","18-24","2015",0.5
115011296,"male","18-24","2016",0.6
115011296,"male","18-24","2017",0.6
115011296,"male","18-24","2018",0.6
115011296,"male","18-24","2019",0.6
115011296,"male","18-24","2020",0.6
115011296,"male","18-24","2021",0.6
115011296,"male","18-24","2022",0.6
115011553,"male","18-24","2019",0.5
115011553,"male","18-24","2020",0.5
115011553,"male","18-24","2021",0.6
115011553,"male","18-24","2022",0.6
115011554,"male","18-24","2019",0.6
115011554,"male","18-24","2020",0.6
115011554,"male","18-24","2021",0.6
115011554,"male","18-24","2022",0.6
115011555,"male","18-24","2019",0.6
115011555,"male","18-24","2020",0.6
115011555,"male","18-24","2021",0.6
115011555,"male","18-24","2022",0.6
115011556,"male","18-24","2019",0.6
115011556,"male","18-24","2020",0.5
115011556,"male","18-24","2021",0.6
115011556,"male","18-24","2022",0.6
115011557,"male","18-24","2019",0.6
115011557,"male","18-24","2020",0.6
115011557,"male","18-24","2021",0.6
115011557,"male","18-24","2022",0.6
115011558,"male","18-24","2019",0.6
115011558,"male","18-24","2020",0.6
115011558,"male","18-24","2021",0.6
115011558,"male","18-24","2022",0.6
115011559,"male","18-24","2019",0.6
115011559,"male","18-24","2020",0.6
115011559,"male","18-24","2021",0.6
115011559,"male","18-24","2022",0.5
115021297,"male","18-24","2015",0.6
115021297,"male","18-24","2016",0.6
115021297,"male","18-24","2017",0.6
115021297,"male","18-24","2018",0.6
115021297,"male","18-24","2019",0.6
115021297,"male","18-24","2020",0.6
115021297,"male","18-24","2021",0.6
115021297,"male","18-24","2022",0.6
115021298,"male","18-24","2015",0.5
115021298,"male","18-24","2016",0.5
115021298,"male","18-24","2017",0.5
115021298,"male","18-24","2018",0.6
115021298,"male","18-24","2019",0.6
115021298,"male","18-24","2020",0.56
115021298,"male","18-24","2021",0.55
115021298,"male","18-24","2022",0.6
115031299,"male","18-24","2015",0.44
115031299,"male","18-24","2016",0.5
115031299,"male","18-24","2017",0.5
115031299,"male","18-24","2018",0.5
115031299,"male","18-24","2019",0.5
115031299,"male","18-24","2020",0.6
115031299,"male","18-24","2021",0.6
115031299,"male","18-24","2022",0.56
115031300,"male","18-24","2015",0.6
115031300,"male","18-24","2016",0.6
115031300,"male","18-24","2017",0.6
115031300,"male","18-24","2018",0.5
115031300,"male","18-24","2019",0.6
115031300,"male","18-24","2020",0.6
115031300,"male","18-24","2021",0.6
115031300,"male","18-24","2022",0.6
115041301,"male","18-24","2008",0.6
115041301,"male","18-24","2009",0.6
115041301,"male","18-24","2010",0.6
115041301,"male","18-24","2011",0.5
115041301,"male","18-24","2012",0.6
115041301,"male","18-24","2013",0.5
115041301,"male","18-24","2014",0.6
115041301,"male","18-24","2015",0.5
115041301,"male","18-24","2016",0.5
115041301,"male","18-24","2017",0.6
115041301,"male","18-24","2018",0.6
115041301,"male","18-24","2019",0.6
115041301,"male","18-24","2020",0.6
115041301,"male","18-24","2021",0.6
115041301,"male","18-24","2022",0.6
115041302,"male","18-24","2008",0.6
115041302,"male","18-24","2009",0.6
115041302,"male","18-24","2010",0.5
115041302,"male","18-24","2011",0.44
115041302,"male","18-24","2012",0.5
115041302,"male","18-24","2013",0.43
115041302,"male","18-24","2014",0.43
115041302,"male","18-24","2015",0.5
115041302,"male","18-24","2016",0.6
115041302,"male","18-24","2017",0.6
115041302,"male","18-24","2018",0.6
115041302,"male","18-24","2019",0.6
115041302,"male","18-24","2020",0.6
115041302,"male","18-24","2021",0.5
115041302,"male","18-24","2022",0.5
116011303,"male","18-24","2008",0.6
116011303,"male","18-24","2009",0.6
116011303,"male","18-24","2010",0.6
116011303,"male","18-24","2011",0.6
116011303,"male","18-24","2012",0.6
116011303,"male","18-24","2013",0.5
116011303,"male","18-24","2014",0.5
116011303,"male","18-24","2015",0.5
116011303,"male","18-24","2016",0.5
116011303,"male","18-24","2017",0.6
116011303,"male","18-24","2018",0.6
116011303,"male","18-24","2019",0.6
116011303,"male","18-24","2020",0.6
116011303,"male","18-24","2021",0.6
116011303,"male","18-24","2022",0.6
116011304,"male","18-24","2008",0.6
116011304,"male","18-24","2009",0.6
116011304,"male","18-24","2010",0.6
116011304,"male","18-24","2011",0.57
116011304,"male","18-24","2012",0.57
116011304,"male","18-24","2013",0.6
116011304,"male","18-24","2014",0.6
116011304,"male","18-24","2015",0.5
116011304,"male","18-24","2016",0.6
116011304,"male","18-24","2017",0.6
116011304,"male","18-24","2018",0.5
116011304,"male","18-24","2019",0.6
116011304,"male","18-24","2020",0.6
116011304,"male","18-24","2021",0.5
116011304,"male","18-24","2022",0.5
116011306,"male","18-24","2008",0.6
116011306,"male","18-24","2009",0.5
116011306,"male","18-24","2010",0.5
116011306,"male","18-24","2011",0.5
116011306,"male","18-24","2012",0.5
116011306,"male","18-24","2013",0.5
116011306,"male","18-24","2014",0.5
116011306,"male","18-24","2015",0.5
116011306,"male","18-24","2016",0.6
116011306,"male","18-24","2017",0.6
116011306,"male","18-24","2018",0.6
116011306,"male","18-24","2019",0.6
116011306,"male","18-24","2020",0.6
116011306,"male","18-24","2021",0.6
116011306,"male","18-24","2022",0.6
116011307,"male","18-24","2008",0.5
116011307,"male","18-24","2009",0.5
116011307,"male","18-24","2010",0.5
116011307,"male","18-24","2011",0.44
116011307,"male","18-24","2012",0.5
116011307,"male","18-24","2013",0.5
116011307,"male","18-24","2014",0.5
116011307,"male","18-24","2015",0.5
116011307,"male","18-24","2016",0.6
116011307,"male","18-24","2017",0.6
116011307,"male","18-24","2018",0.6
116011307,"male","18-24","2019",0.6
116011307,"male","18-24","2020",0.6
116011307,"male","18-24","2021",0.6
116011307,"male","18-24","2022",0.6
116011308,"male","18-24","2008",0.6
116011308,"male","18-24","2009",0.6
116011308,"male","18-24","2010",0.5
116011308,"male","18-24","2011",0.5
116011308,"male","18-24","2012",0.5
116011308,"male","18-24","2013",0.6
116011308,"male","18-24","2014",0.5
116011308,"male","18-24","2015",0.5
116011308,"male","18-24","2016",0.5
116011308,"male","18-24","2017",0.5
116011308,"male","18-24","2018",0.6
116011308,"male","18-24","2019",0.6
116011308,"male","18-24","2020",0.6
116011308,"male","18-24","2021",0.6
116011308,"male","18-24","2022",0.6
116011560,"male","18-24","2019",0.6
116011560,"male","18-24","2020",0.5
116011560,"male","18-24","2021",0.6
116011560,"male","18-24","2022",0.6
116011561,"male","18-24","2019",0.5
116011561,"male","18-24","2020",0.6
116011561,"male","18-24","2021",0.6
116011561,"male","18-24","2022",0.6
116021309,"male","18-24","2008",0.6
116021309,"male","18-24","2009",0.6
116021309,"male","18-24","2010",0.6
