"SA3_CODE16","sex","age_group","calendar_year","rate_of_enrolment"
21602,"female","18-24","2010",0.6
21602,"female","18-24","2011",0.6
21602,"female","18-24","2012",0.6
21602,"female","18-24","2013",0.6
21602,"female","18-24","2014",0.6
21602,"female","18-24","2015",0.6
21602,"female","18-24","2016",0.6
21602,"female","18-24","2017",0.6
21602,"female","18-24","2018",0.6
21602,"female","18-24","2019",0.6
21602,"female","18-24","2020",0.5
21602,"female","18-24","2021",0.5
21602,"female","18-24","2022",0.5
21603,"female","18-24","2008",0.6
21603,"female","18-24","2009",0.6
21603,"female","18-24","2010",0.6
21603,"female","18-24","2011",0.6
21603,"female","18-24","2012",0.6
21603,"female","18-24","2013",0.6
21603,"female","18-24","2014",0.6
21603,"female","18-24","2015",0.6
21603,"female","18-24","2016",0.6
21603,"female","18-24","2017",0.5
21603,"female","18-24","2018",0.6
21603,"female","18-24","2019",0.6
21603,"female","18-24","2020",0.6
21603,"female","18-24","2021",0.6
21603,"female","18-24","2022",0.5
21701,"female","18-24","2015",0.5
21701,"female","18-24","2016",0.5
21701,"female","18-24","2017",0.5
21701,"female","18-24","2018",0.5
21701,"female","18-24","2019",0.5
21701,"female","18-24","2020",0.5
21701,"female","18-24","2021",0.5
21701,"female","18-24","2022",0.5
21703,"female","18-24","2019",0.5
21703,"female","18-24","2020",0.5
21703,"female","18-24","2021",0.5
21703,"female","18-24","2022",0.5
21704,"female","18-24","2019",0.6
21704,"female","18-24","2020",0.6
21704,"female","18-24","2021",0.6
21704,"female","18-24","2022",0.6
30101,"female","18-24","2008",0.6
30101,"female","18-24","2009",0.6
30101,"female","18-24","2010",0.6
30101,"female","18-24","2011",0.6
30101,"female","18-24","2012",0.5
30101,"female","18-24","2013",0.6
30101,"female","18-24","2014",0.5
30101,"female","18-24","2015",0.6
30101,"female","18-24","2016",0.6
30101,"female","18-24","2017",0.6
30101,"female","18-24","2018",0.6
30101,"female","18-24","2019",0.6
30101,"female","18-24","2020",0.5
30101,"female","18-24","2021",0.5
30101,"female","18-24","2022",0.5
30102,"female","18-24","2008",0.5
30102,"female","18-24","2009",0.6
30102,"female","18-24","2010",0.6
30102,"female","18-24","2011",0.6
30102,"female","18-24","2012",0.6
30102,"female","18-24","2013",0.6
30102,"female","18-24","2014",0.6
30102,"female","18-24","2015",0.5
30102,"female","18-24","2016",0.5
30102,"female","18-24","2017",0.5
30102,"female","18-24","2018",0.5
30102,"female","18-24","2019",0.5
30102,"female","18-24","2020",0.5
30102,"female","18-24","2021",0.5
30102,"female","18-24","2022",0.5
30103,"female","18-24","2008",0.6
30103,"female","18-24","2009",0.6
30103,"female","18-24","2010",0.6
30103,"female","18-24","2011",0.6
30103,"female","18-24","2012",0.6
30103,"female","18-24","2013",0.6
30103,"female","18-24","2014",0.6
30103,"female","18-24","2015",0.6
30103,"female","18-24","2016",0.6
30103,"female","18-24","2017",0.6
30103,"female","18-24","2018",0.6
30103,"female","18-24","2019",0.5
30103,"female","18-24","2020",0.5
30103,"female","18-24","2021",0.5
30103,"female","18-24","2022",0.5
30201,"female","18-24","2015",0.6
30201,"female","18-24","2016",0.5
30201,"female","18-24","2017",0.6
30201,"female","18-24","2018",0.6
30201,"female","18-24","2019",0.6
30201,"female","18-24","2020",0.6
30201,"female","18-24","2021",0.6
30201,"female","18-24","2022",0.6
30202,"female","18-24","2015",0.6
30202,"female","18-24","2016",0.6
30202,"female","18-24","2017",0.6
30202,"female","18-24","2018",0.6
30202,"female","18-24","2019",0.6
30202,"female","18-24","2020",0.6
30202,"female","18-24","2021",0.6
30202,"female","18-24","2022",0.6
30203,"female","18-24","2015",0.6
30203,"female","18-24","2016",0.6
30203,"female","18-24","2017",0.5
30203,"female","18-24","2018",0.6
30203,"female","18-24","2019",0.6
30203,"female","18-24","2020",0.6
30203,"female","18-24","2021",0.6
30203,"female","18-24","2022",0.6
30204,"female","18-24","2015",0.6
30204,"female","18-24","2016",0.6
30204,"female","18-24","2017",0.6
30204,"female","18-24","2018",0.6
30204,"female","18-24","2019",0.5
30204,"female","18-24","2020",0.6
30204,"female","18-24","2021",0.5
30204,"female","18-24","2022",0.5
30301,"female","18-24","2015",0.6
30301,"female","18-24","2016",0.6
30301,"female","18-24","2017",0.6
30301,"female","18-24","2018",0.6
30301,"female","18-24","2019",0.6
30301,"female","18-24","2020",0.6
30301,"female","18-24","2021",0.6
30301,"female","18-24","2022",0.6
30302,"female","18-24","2015",0.6
30302,"female","18-24","2016",0.6
30302,"female","18-24","2017",0.6
30302,"female","18-24","2018",0.6
30302,"female","18-24","2019",0.6
30302,"female","18-24","2020",0.6
30302,"female","18-24","2021",0.6
30302,"female","18-24","2022",0.6
30303,"female","18-24","2015",0.6
30303,"female","18-24","2016",0.5
30303,"female","18-24","2017",0.5
30303,"female","18-24","2018",0.6
30303,"female","18-24","2019",0.6
30303,"female","18-24","2020",0.6
30303,"female","18-24","2021",0.6
30303,"female","18-24","2022",0.5
30304,"female","18-24","2015",0.6
30304,"female","18-24","2016",0.6
30304,"female","18-24","2017",0.5
30304,"female","18-24","2018",0.5
30304,"female","18-24","2019",0.5
30304,"female","18-24","2020",0.6
30304,"female","18-24","2021",0.5
30304,"female","18-24","2022",0.6
30305,"female","18-24","2015",0.6
30305,"female","18-24","2016",0.6
30305,"female","18-24","2017",0.5
30305,"female","18-24","2018",0.6
30305,"female","18-24","2019",0.5
30305,"female","18-24","2020",0.5
30305,"female","18-24","2021",0.5
30305,"female","18-24","2022",0.5
30306,"female","18-24","2015",0.5
30306,"female","18-24","2016",0.5
30306,"female","18-24","2017",0.5
30306,"female","18-24","2018",0.5
30306,"female","18-24","2019",0.5
30306,"female","18-24","2020",0.5
30306,"female","18-24","2021",0.5
30306,"female","18-24","2022",0.5
30401,"female","18-24","2015",0.6
30401,"female","18-24","2016",0.5
30401,"female","18-24","2017",0.5
30401,"female","18-24","2018",0.5
30401,"female","18-24","2019",0.6
30401,"female","18-24","2020",0.5
30401,"female","18-24","2021",0.5
30401,"female","18-24","2022",0.5
30402,"female","18-24","2015",0.5
30402,"female","18-24","2016",0.5
30402,"female","18-24","2017",0.5
30402,"female","18-24","2018",0.5
30402,"female","18-24","2019",0.5
30402,"female","18-24","2020",0.5
30402,"female","18-24","2021",0.5
30402,"female","18-24","2022",0.5
30403,"female","18-24","2015",0.5
30403,"female","18-24","2016",0.5
30403,"female","18-24","2017",0.5
30403,"female","18-24","2018",0.6
30403,"female","18-24","2019",0.5
30403,"female","18-24","2020",0.6
30403,"female","18-24","2021",0.5
30403,"female","18-24","2022",0.6
30404,"female","18-24","2008",0.5
30404,"female","18-24","2009",0.5
30404,"female","18-24","2010",0.5
30404,"female","18-24","2011",0.5
30404,"female","18-24","2012",0.5
30404,"female","18-24","2013",0.5
30404,"female","18-24","2014",0.5
30404,"female","18-24","2015",0.5
30404,"female","18-24","2016",0.5
30404,"female","18-24","2017",0.5
30404,"female","18-24","2018",0.5
30404,"female","18-24","2019",0.5
30404,"female","18-24","2020",0.5
30404,"female","18-24","2021",0.5
30404,"female","18-24","2022",0.5
30501,"female","18-24","2008",0.6
30501,"female","18-24","2009",0.6
30501,"female","18-24","2010",0.6
30501,"female","18-24","2011",0.6
30501,"female","18-24","2012",0.6
30501,"female","18-24","2013",0.6
30501,"female","18-24","2014",0.6
30501,"female","18-24","2015",0.6
30501,"female","18-24","2016",0.6
30501,"female","18-24","2017",0.6
30501,"female","18-24","2018",0.6
30501,"female","18-24","2019",0.6
30501,"female","18-24","2020",0.6
30501,"female","18-24","2021",0.6
30501,"female","18-24","2022",0.6
30502,"female","18-24","2008",0.6
30502,"female","18-24","2009",0.6
30502,"female","18-24","2010",0.6
30502,"female","18-24","2011",0.6
30502,"female","18-24","2012",0.6
30502,"female","18-24","2013",0.6
30502,"female","18-24","2014",0.6
30502,"female","18-24","2015",0.6
30502,"female","18-24","2016",0.6
30502,"female","18-24","2017",0.6
30502,"female","18-24","2018",0.6
30502,"female","18-24","2019",0.6
30502,"female","18-24","2020",0.6
30502,"female","18-24","2021",0.6
30502,"female","18-24","2022",0.6
30503,"female","18-24","2008",0.6
30503,"female","18-24","2009",0.6
30503,"female","18-24","2010",0.6
30503,"female","18-24","2011",0.5
30503,"female","18-24","2012",0.6
30503,"female","18-24","2013",0.6
30503,"female","18-24","2014",0.6
30503,"female","18-24","2015",0.55
30503,"female","18-24","2016",0.6
30503,"female","18-24","2017",0.6
30503,"female","18-24","2018",0.6
30503,"female","18-24","2019",0.6
30503,"female","18-24","2020",0.6
30503,"female","18-24","2021",0.6
30503,"female","18-24","2022",0.6
30504,"female","18-24","2015",0.6
30504,"female","18-24","2016",0.6
30504,"female","18-24","2017",0.6
30504,"female","18-24","2018",0.6
30504,"female","18-24","2019",0.6
30504,"female","18-24","2020",0.6
30504,"female","18-24","2021",0.6
30504,"female","18-24","2022",0.6
30601,"female","18-24","2015",0.6
30601,"female","18-24","2016",0.6
30601,"female","18-24","2017",0.5
30601,"female","18-24","2018",0.5
30601,"female","18-24","2019",0.5
30601,"female","18-24","2020",0.6
30601,"female","18-24","2021",0.5
30601,"female","18-24","2022",0.6
30602,"female","18-24","2015",0.6
30602,"female","18-24","2016",0.6
30602,"female","18-24","2017",0.6
30602,"female","18-24","2018",0.6
30602,"female","18-24","2019",0.6
30602,"female","18-24","2020",0.6
30602,"female","18-24","2021",0.5
30602,"female","18-24","2022",0.6
30603,"female","18-24","2015",0.6
30603,"female","18-24","2016",0.6
30603,"female","18-24","2017",0.5
30603,"female","18-24","2018",0.5
30603,"female","18-24","2019",0.5
30603,"female","18-24","2020",0.5
30603,"female","18-24","2021",0.5
30603,"female","18-24","2022",0.5
30604,"female","18-24","2015",0.6
30604,"female","18-24","2016",0.5
30604,"female","18-24","2017",0.6
30604,"female","18-24","2018",0.6
30604,"female","18-24","2019",0.5
30604,"female","18-24","2020",0.5
30604,"female","18-24","2021",0.5
30604,"female","18-24","2022",0.5
30605,"female","18-24","2015",0.6
30605,"female","18-24","2016",0.6
30605,"female","18-24","2017",0.6
30605,"female","18-24","2018",0.5
30605,"female","18-24","2019",0.6
30605,"female","18-24","2020",0.5
30605,"female","18-24","2021",0.5
30605,"female","18-24","2022",0.5
30701,"female","18-24","2015",0.5
30701,"female","18-24","2016",0.5
30701,"female","18-24","2017",0.5
30701,"female","18-24","2018",0.5
30701,"female","18-24","2019",0.5
30701,"female","18-24","2020",0.6
30701,"female","18-24","2021",0.6
30701,"female","18-24","2022",0.6
30702,"female","18-24","2015",0.5
30702,"female","18-24","2016",0.6
30702,"female","18-24","2017",0.5
30702,"female","18-24","2018",0.5
30702,"female","18-24","2019",0.5
30702,"female","18-24","2020",0.5
30702,"female","18-24","2021",0.5
30702,"female","18-24","2022",0.5
30703,"female","18-24","2015",0.5
30703,"female","18-24","2016",0.5
30703,"female","18-24","2017",0.5
30703,"female","18-24","2018",0.5
30703,"female","18-24","2019",0.5
30703,"female","18-24","2020",0.5
30703,"female","18-24","2021",0.5
30703,"female","18-24","2022",0.5
30801,"female","18-24","2015",0.6
30801,"female","18-24","2016",0.6
30801,"female","18-24","2017",0.6
30801,"female","18-24","2018",0.6
30801,"female","18-24","2019",0.6
30801,"female","18-24","2020",0.6
30801,"female","18-24","2021",0.5
30801,"female","18-24","2022",0.6
30803,"female","18-24","2008",0.6
30803,"female","18-24","2009",0.6
30803,"female","18-24","2010",0.6
30803,"female","18-24","2011",0.6
30803,"female","18-24","2012",0.6
30803,"female","18-24","2013",0.6
30803,"female","18-24","2014",0.6
30803,"female","18-24","2015",0.6
30803,"female","18-24","2016",0.6
30803,"female","18-24","2017",0.6
30803,"female","18-24","2018",0.6
30803,"female","18-24","2019",0.6
30803,"female","18-24","2020",0.6
30803,"female","18-24","2021",0.6
30803,"female","18-24","2022",0.5
30804,"female","18-24","2019",0.6
30804,"female","18-24","2020",0.6
30804,"female","18-24","2021",0.6
30804,"female","18-24","2022",0.6
30805,"female","18-24","2019",0.5
30805,"female","18-24","2020",0.5
30805,"female","18-24","2021",0.5
30805,"female","18-24","2022",0.5
30901,"female","18-24","2015",0.6
30901,"female","18-24","2016",0.6
30901,"female","18-24","2017",0.6
30901,"female","18-24","2018",0.6
30901,"female","18-24","2019",0.6
30901,"female","18-24","2020",0.6
30901,"female","18-24","2021",0.6
30901,"female","18-24","2022",0.55
30902,"female","18-24","2015",0.6
30902,"female","18-24","2016",0.6
30902,"female","18-24","2017",0.6
30902,"female","18-24","2018",0.6
30902,"female","18-24","2019",0.6
30902,"female","18-24","2020",0.6
30902,"female","18-24","2021",0.6
30902,"female","18-24","2022",0.6
30903,"female","18-24","2015",0.6
30903,"female","18-24","2016",0.6
30903,"female","18-24","2017",0.6
30903,"female","18-24","2018",0.6
30903,"female","18-24","2019",0.6
30903,"female","18-24","2020",0.6
30903,"female","18-24","2021",0.5
30903,"female","18-24","2022",0.6
30904,"female","18-24","2015",0.6
30904,"female","18-24","2016",0.6
30904,"female","18-24","2017",0.6
30904,"female","18-24","2018",0.6
30904,"female","18-24","2019",0.6
30904,"female","18-24","2020",0.6
30904,"female","18-24","2021",0.6
30904,"female","18-24","2022",0.5
30905,"female","18-24","2015",0.6
30905,"female","18-24","2016",0.6
30905,"female","18-24","2017",0.5
30905,"female","18-24","2018",0.6
30905,"female","18-24","2019",0.6
30905,"female","18-24","2020",0.6
30905,"female","18-24","2021",0.6
30905,"female","18-24","2022",0.5
30906,"female","18-24","2015",0.6
30906,"female","18-24","2016",0.6
30906,"female","18-24","2017",0.6
30906,"female","18-24","2018",0.6
30906,"female","18-24","2019",0.6
30906,"female","18-24","2020",0.6
30906,"female","18-24","2021",0.5
30906,"female","18-24","2022",0.5
30907,"female","18-24","2015",0.6
30907,"female","18-24","2016",0.6
30907,"female","18-24","2017",0.6
30907,"female","18-24","2018",0.6
30907,"female","18-24","2019",0.6
30907,"female","18-24","2020",0.6
30907,"female","18-24","2021",0.6
30907,"female","18-24","2022",0.6
30908,"female","18-24","2015",0.6
30908,"female","18-24","2016",0.6
30908,"female","18-24","2017",0.6
30908,"female","18-24","2018",0.6
30908,"female","18-24","2019",0.6
30908,"female","18-24","2020",0.6
30908,"female","18-24","2021",0.6
30908,"female","18-24","2022",0.6
30909,"female","18-24","2015",0.5
30909,"female","18-24","2016",0.5
30909,"female","18-24","2017",0.5
30909,"female","18-24","2018",0.5
30909,"female","18-24","2019",0.6
30909,"female","18-24","2020",0.6
30909,"female","18-24","2021",0.6
30909,"female","18-24","2022",0.6
30910,"female","18-24","2015",0.6
30910,"female","18-24","2016",0.6
30910,"female","18-24","2017",0.6
30910,"female","18-24","2018",0.6
30910,"female","18-24","2019",0.6
30910,"female","18-24","2020",0.6
30910,"female","18-24","2021",0.6
30910,"female","18-24","2022",0.6
31001,"female","18-24","2015",0.6
31001,"female","18-24","2016",0.6
31001,"female","18-24","2017",0.5
31001,"female","18-24","2018",0.5
31001,"female","18-24","2019",0.5
31001,"female","18-24","2020",0.5
31001,"female","18-24","2021",0.5
31001,"female","18-24","2022",0.5
31002,"female","18-24","2015",0.6
31002,"female","18-24","2016",0.6
31002,"female","18-24","2017",0.6
31002,"female","18-24","2018",0.6
31002,"female","18-24","2019",0.6
31002,"female","18-24","2020",0.5
31002,"female","18-24","2021",0.5
31002,"female","18-24","2022",0.5
31003,"female","18-24","2015",0.6
31003,"female","18-24","2016",0.6
31003,"female","18-24","2017",0.6
31003,"female","18-24","2018",0.6
31003,"female","18-24","2019",0.6
31003,"female","18-24","2020",0.6
31003,"female","18-24","2021",0.6
31003,"female","18-24","2022",0.6
31004,"female","18-24","2008",0.5
31004,"female","18-24","2009",0.5
31004,"female","18-24","2010",0.6
31004,"female","18-24","2011",0.6
31004,"female","18-24","2012",0.6
31004,"female","18-24","2013",0.6
31004,"female","18-24","2014",0.6
31004,"female","18-24","2015",0.6
31004,"female","18-24","2016",0.6
31004,"female","18-24","2017",0.6
31004,"female","18-24","2018",0.6
31004,"female","18-24","2019",0.6
31004,"female","18-24","2020",0.6
31004,"female","18-24","2021",0.6
31004,"female","18-24","2022",0.6
31101,"female","18-24","2008",0.5
31101,"female","18-24","2009",0.5
31101,"female","18-24","2010",0.5
31101,"female","18-24","2011",0.5
31101,"female","18-24","2012",0.5
31101,"female","18-24","2013",0.5
31101,"female","18-24","2014",0.5
31101,"female","18-24","2015",0.6
31101,"female","18-24","2016",0.57
31101,"female","18-24","2017",0.6
31101,"female","18-24","2018",0.6
31101,"female","18-24","2019",0.5
31101,"female","18-24","2020",0.6
31101,"female","18-24","2021",0.6
31101,"female","18-24","2022",0.5
31102,"female","18-24","2008",0.6
31102,"female","18-24","2009",0.6
31102,"female","18-24","2010",0.6
31102,"female","18-24","2011",0.6
31102,"female","18-24","2012",0.6
31102,"female","18-24","2013",0.6
31102,"female","18-24","2014",0.6
31102,"female","18-24","2015",0.6
31102,"female","18-24","2016",0.6
31102,"female","18-24","2017",0.5
31102,"female","18-24","2018",0.6
31102,"female","18-24","2019",0.6
31102,"female","18-24","2020",0.6
31102,"female","18-24","2021",0.6
31102,"female","18-24","2022",0.6
31103,"female","18-24","2008",0.6
31103,"female","18-24","2009",0.6
31103,"female","18-24","2010",0.6
31103,"female","18-24","2011",0.6
31103,"female","18-24","2012",0.6
31103,"female","18-24","2013",0.6
31103,"female","18-24","2014",0.6
31103,"female","18-24","2015",0.6
31103,"female","18-24","2016",0.6
31103,"female","18-24","2017",0.6
31103,"female","18-24","2018",0.6
31103,"female","18-24","2019",0.6
31103,"female","18-24","2020",0.6
31103,"female","18-24","2021",0.6
31103,"female","18-24","2022",0.6
31104,"female","18-24","2008",0.6
31104,"female","18-24","2009",0.6
31104,"female","18-24","2010",0.6
31104,"female","18-24","2011",0.6
31104,"female","18-24","2012",0.6
31104,"female","18-24","2013",0.6
31104,"female","18-24","2014",0.6
31104,"female","18-24","2015",0.6
31104,"female","18-24","2016",0.6
31104,"female","18-24","2017",0.6
31104,"female","18-24","2018",0.6
31104,"female","18-24","2019",0.6
31104,"female","18-24","2020",0.6
31104,"female","18-24","2021",0.6
31104,"female","18-24","2022",0.6
31105,"female","18-24","2008",0.44
31105,"female","18-24","2009",0.44
31105,"female","18-24","2010",0.43
31105,"female","18-24","2011",0.41
31105,"female","18-24","2012",0.43
31105,"female","18-24","2013",0.5
31105,"female","18-24","2014",0.5
31105,"female","18-24","2015",0.6
31105,"female","18-24","2016",0.6
31105,"female","18-24","2017",0.6
31105,"female","18-24","2018",0.6
31105,"female","18-24","2019",0.6
31105,"female","18-24","2020",0.6
31105,"female","18-24","2021",0.6
31105,"female","18-24","2022",0.5
31106,"female","18-24","2015",0.6
31106,"female","18-24","2016",0.6
31106,"female","18-24","2017",0.5
31106,"female","18-24","2018",0.5
31106,"female","18-24","2019",0.5
31106,"female","18-24","2020",0.5
31106,"female","18-24","2021",0.5
31106,"female","18-24","2022",0.5
31201,"female","18-24","2015",0.6
31201,"female","18-24","2016",0.5
31201,"female","18-24","2017",0.6
31201,"female","18-24","2018",0.6
31201,"female","18-24","2019",0.5
31201,"female","18-24","2020",0.6
31201,"female","18-24","2021",0.6
31201,"female","18-24","2022",0.6
31202,"female","18-24","2015",0.6
31202,"female","18-24","2016",0.6
31202,"female","18-24","2017",0.6
31202,"female","18-24","2018",0.6
31202,"female","18-24","2019",0.6
31202,"female","18-24","2020",0.6
31202,"female","18-24","2021",0.6
31202,"female","18-24","2022",0.6
31203,"female","18-24","2015",0.6
31203,"female","18-24","2016",0.6
31203,"female","18-24","2017",0.6
31203,"female","18-24","2018",0.5
31203,"female","18-24","2019",0.5
31203,"female","18-24","2020",0.5
31203,"female","18-24","2021",0.6
31203,"female","18-24","2022",0.57
31301,"female","18-24","2015",0.6
31301,"female","18-24","2016",0.5
31301,"female","18-24","2017",0.6
31301,"female","18-24","2018",0.6
31301,"female","18-24","2019",0.6
31301,"female","18-24","2020",0.5
31301,"female","18-24","2021",0.5
31301,"female","18-24","2022",0.5
31302,"female","18-24","2015",0.6
31302,"female","18-24","2016",0.6
31302,"female","18-24","2017",0.6
31302,"female","18-24","2018",0.6
31302,"female","18-24","2019",0.6
31302,"female","18-24","2020",0.6
31302,"female","18-24","2021",0.6
31302,"female","18-24","2022",0.6
31303,"female","18-24","2015",0.6
31303,"female","18-24","2016",0.6
31303,"female","18-24","2017",0.6
31303,"female","18-24","2018",0.5
31303,"female","18-24","2019",0.5
31303,"female","18-24","2020",0.6
31303,"female","18-24","2021",0.6
31303,"female","18-24","2022",0.6
31304,"female","18-24","2015",0.6
31304,"female","18-24","2016",0.6
31304,"female","18-24","2017",0.6
31304,"female","18-24","2018",0.6
31304,"female","18-24","2019",0.6
31304,"female","18-24","2020",0.5
31304,"female","18-24","2021",0.6
31304,"female","18-24","2022",0.6
31305,"female","18-24","2015",0.6
31305,"female","18-24","2016",0.6
31305,"female","18-24","2017",0.5
31305,"female","18-24","2018",0.5
31305,"female","18-24","2019",0.5
31305,"female","18-24","2020",0.5
31305,"female","18-24","2021",0.5
31305,"female","18-24","2022",0.5
31401,"female","18-24","2015",0.5
31401,"female","18-24","2016",0.5
31401,"female","18-24","2017",0.5
31401,"female","18-24","2018",0.5
31401,"female","18-24","2019",0.5
31401,"female","18-24","2020",0.5
31401,"female","18-24","2021",0.5
31401,"female","18-24","2022",0.5
31402,"female","18-24","2015",0.6
31402,"female","18-24","2016",0.6
31402,"female","18-24","2017",0.6
31402,"female","18-24","2018",0.6
31402,"female","18-24","2019",0.6
31402,"female","18-24","2020",0.6
31402,"female","18-24","2021",0.6
31402,"female","18-24","2022",0.6
31403,"female","18-24","2015",0.6
31403,"female","18-24","2016",0.6
31403,"female","18-24","2017",0.6
31403,"female","18-24","2018",0.6
31403,"female","18-24","2019",0.5
31403,"female","18-24","2020",0.5
31403,"female","18-24","2021",0.5
31403,"female","18-24","2022",0.5
31501,"female","18-24","2008",0.6
31501,"female","18-24","2009",0.6
31501,"female","18-24","2010",0.6
31501,"female","18-24","2011",0.6
31501,"female","18-24","2012",0.6
31501,"female","18-24","2013",0.6
31501,"female","18-24","2014",0.6
31501,"female","18-24","2015",0.6
31501,"female","18-24","2016",0.6
31501,"female","18-24","2017",0.6
31501,"female","18-24","2018",0.6
31501,"female","18-24","2019",0.6
31501,"female","18-24","2020",0.6
31501,"female","18-24","2021",0.6
31501,"female","18-24","2022",0.6
31502,"female","18-24","2008",0.6
31502,"female","18-24","2009",0.6
31502,"female","18-24","2010",0.6
31502,"female","18-24","2011",0.6
31502,"female","18-24","2012",0.6
31502,"female","18-24","2013",0.6
31502,"female","18-24","2014",0.6
31502,"female","18-24","2015",0.6
31502,"female","18-24","2016",0.6
31502,"female","18-24","2017",0.6
31502,"female","18-24","2018",0.6
31502,"female","18-24","2019",0.6
31502,"female","18-24","2020",0.6
31502,"female","18-24","2021",0.6
31502,"female","18-24","2022",0.6
31503,"female","18-24","2008",0.6
31503,"female","18-24","2009",0.6
31503,"female","18-24","2010",0.6
31503,"female","18-24","2011",0.6
31503,"female","18-24","2012",0.6
31503,"female","18-24","2013",0.6
31503,"female","18-24","2014",0.6
31503,"female","18-24","2015",0.6
31503,"female","18-24","2016",0.5
31503,"female","18-24","2017",0.6
31503,"female","18-24","2018",0.6
31503,"female","18-24","2019",0.6
31503,"female","18-24","2020",0.6
31503,"female","18-24","2021",0.6
31503,"female","18-24","2022",0.6
31601,"female","18-24","2008",0.6
31601,"female","18-24","2009",0.6
31601,"female","18-24","2010",0.6
31601,"female","18-24","2011",0.5
31601,"female","18-24","2012",0.6
31601,"female","18-24","2013",0.6
31601,"female","18-24","2014",0.6
31601,"female","18-24","2015",0.6
31601,"female","18-24","2016",0.6
31601,"female","18-24","2017",0.6
31601,"female","18-24","2018",0.6
31601,"female","18-24","2019",0.6
31601,"female","18-24","2020",0.6
31601,"female","18-24","2021",0.6
31601,"female","18-24","2022",0.6
31602,"female","18-24","2008",0.5
31602,"female","18-24","2009",0.6
31602,"female","18-24","2010",0.6
31602,"female","18-24","2011",0.6
31602,"female","18-24","2012",0.6
31602,"female","18-24","2013",0.6
31602,"female","18-24","2014",0.6
31602,"female","18-24","2015",0.6
31602,"female","18-24","2016",0.5
31602,"female","18-24","2017",0.5
31602,"female","18-24","2018",0.6
31602,"female","18-24","2019",0.6
31602,"female","18-24","2020",0.6
31602,"female","18-24","2021",0.5
31602,"female","18-24","2022",0.6
31603,"female","18-24","2015",0.6
31603,"female","18-24","2016",0.6
31603,"female","18-24","2017",0.6
31603,"female","18-24","2018",0.6
31603,"female","18-24","2019",0.6
31603,"female","18-24","2020",0.6
31603,"female","18-24","2021",0.6
31603,"female","18-24","2022",0.6
31605,"female","18-24","2015",0.6
31605,"female","18-24","2016",0.5
31605,"female","18-24","2017",0.5
31605,"female","18-24","2018",0.5
31605,"female","18-24","2019",0.6
31605,"female","18-24","2020",0.6
31605,"female","18-24","2021",0.6
31605,"female","18-24","2022",0.5
31606,"female","18-24","2015",0.6
31606,"female","18-24","2016",0.6
31606,"female","18-24","2017",0.6
31606,"female","18-24","2018",0.6
31606,"female","18-24","2019",0.6
31606,"female","18-24","2020",0.6
31606,"female","18-24","2021",0.6
31606,"female","18-24","2022",0.6
31607,"female","18-24","2019",0.5
31607,"female","18-24","2020",0.6
31607,"female","18-24","2021",0.6
31607,"female","18-24","2022",0.6
31608,"female","18-24","2019",0.5
31608,"female","18-24","2020",0.5
31608,"female","18-24","2021",0.5
31608,"female","18-24","2022",0.5
31701,"female","18-24","2015",0.6
31701,"female","18-24","2016",0.6
31701,"female","18-24","2017",0.6
31701,"female","18-24","2018",0.6
31701,"female","18-24","2019",0.6
31701,"female","18-24","2020",0.6
31701,"female","18-24","2021",0.6
31701,"female","18-24","2022",0.6
31801,"female","18-24","2015",0.6
31801,"female","18-24","2016",0.6
31801,"female","18-24","2017",0.5
31801,"female","18-24","2018",0.5
31801,"female","18-24","2019",0.5
31801,"female","18-24","2020",0.5
31801,"female","18-24","2021",0.5
31801,"female","18-24","2022",0.5
31802,"female","18-24","2015",0.6
31802,"female","18-24","2016",0.5
31802,"female","18-24","2017",0.5
31802,"female","18-24","2018",0.5
31802,"female","18-24","2019",0.6
31802,"female","18-24","2020",0.6
31802,"female","18-24","2021",0.6
31802,"female","18-24","2022",0.6
31901,"female","18-24","2008",0.5
31901,"female","18-24","2009",0.6
31901,"female","18-24","2010",0.6
31901,"female","18-24","2011",0.6
31901,"female","18-24","2012",0.6
31901,"female","18-24","2013",0.6
31901,"female","18-24","2014",0.6
31901,"female","18-24","2015",0.6
31901,"female","18-24","2016",0.6
31901,"female","18-24","2017",0.6
31901,"female","18-24","2018",0.6
31901,"female","18-24","2019",0.5
31901,"female","18-24","2020",0.6
31901,"female","18-24","2021",0.5
31901,"female","18-24","2022",0.6
31902,"female","18-24","2008",0.6
31902,"female","18-24","2009",0.5
31902,"female","18-24","2010",0.5
31902,"female","18-24","2011",0.5
31902,"female","18-24","2012",0.5
31902,"female","18-24","2013",0.6
31902,"female","18-24","2014",0.5
31902,"female","18-24","2015",0.5
31902,"female","18-24","2016",0.6
31902,"female","18-24","2017",0.6
31902,"female","18-24","2018",0.6
31902,"female","18-24","2019",0.6
31902,"female","18-24","2020",0.6
31902,"female","18-24","2021",0.6
31902,"female","18-24","2022",0.6
31903,"female","18-24","2008",0.6
31903,"female","18-24","2009",0.5
31903,"female","18-24","2010",0.5
31903,"female","18-24","2011",0.5
31903,"female","18-24","2012",0.5
31903,"female","18-24","2013",0.5
31903,"female","18-24","2014",0.6
31903,"female","18-24","2015",0.5
31903,"female","18-24","2016",0.6
31903,"female","18-24","2017",0.5
31903,"female","18-24","2018",0.5
31903,"female","18-24","2019",0.5
31903,"female","18-24","2020",0.6
31903,"female","18-24","2021",0.6
