"SA3_CODE16","sex","age_group","calendar_year","number_of_enrolment","rate_of_enrolment"
40503,"male","18-24",2021,752,0.6
40503,"male","18-24",2022,842,0.6
40504,"female","18-24",2015,588,0.5
40504,"female","18-24",2016,618,0.5
40504,"female","18-24",2017,562,0.5
40504,"female","18-24",2018,586,0.5
40504,"female","18-24",2019,579,0.5
40504,"female","18-24",2020,502,0.5
40504,"female","18-24",2021,483,0.5
40504,"female","18-24",2022,552,0.5
40504,"male","18-24",2015,594,0.6
40504,"male","18-24",2016,624,0.6
40504,"male","18-24",2017,593,0.6
40504,"male","18-24",2018,645,0.6
40504,"male","18-24",2019,633,0.6
40504,"male","18-24",2020,572,0.6
40504,"male","18-24",2021,539,0.6
40504,"male","18-24",2022,604,0.6
40601,"female","18-24",2015,1624,0.6
40601,"female","18-24",2016,1662,0.5
40601,"female","18-24",2017,1535,0.5
40601,"female","18-24",2018,1543,0.6
40601,"female","18-24",2019,1477,0.5
40601,"female","18-24",2020,1401,0.5
40601,"female","18-24",2021,1416,0.5
40601,"female","18-24",2022,1510,0.5
40601,"male","18-24",2015,1617,0.5
40601,"male","18-24",2016,1729,0.6
40601,"male","18-24",2017,1590,0.6
40601,"male","18-24",2018,1534,0.5
40601,"male","18-24",2019,1496,0.6
40601,"male","18-24",2020,1441,0.6
40601,"male","18-24",2021,1417,0.6
40601,"male","18-24",2022,1562,0.6
40602,"female","18-24",2015,786,0.6
40602,"female","18-24",2016,787,0.6
40602,"female","18-24",2017,717,0.6
40602,"female","18-24",2018,745,0.6
40602,"female","18-24",2019,686,0.6
40602,"female","18-24",2020,623,0.6
40602,"female","18-24",2021,553,0.6
40602,"female","18-24",2022,577,0.5
40602,"male","18-24",2015,760,0.5
40602,"male","18-24",2016,746,0.5
40602,"male","18-24",2017,692,0.5
40602,"male","18-24",2018,698,0.5
40602,"male","18-24",2019,651,0.5
40602,"male","18-24",2020,600,0.5
40602,"male","18-24",2021,527,0.5
40602,"male","18-24",2022,600,0.6
40701,"female","18-24",2015,1033,0.5
40701,"female","18-24",2016,1182,0.6
40701,"female","18-24",2017,1058,0.6
40701,"female","18-24",2018,1199,0.6
40701,"female","18-24",2019,1181,0.6
40701,"female","18-24",2020,1049,0.6
40701,"female","18-24",2021,970,0.6
40701,"female","18-24",2022,1244,0.6
40701,"male","18-24",2015,1051,0.6
40701,"male","18-24",2016,1121,0.5
40701,"male","18-24",2017,1013,0.5
40701,"male","18-24",2018,1078,0.5
40701,"male","18-24",2019,1076,0.5
40701,"male","18-24",2020,963,0.5
40701,"male","18-24",2021,909,0.5
40701,"male","18-24",2022,1176,0.5
40702,"female","18-24",2015,909,0.5
40702,"female","18-24",2016,1004,0.5
40702,"female","18-24",2017,875,0.5
40702,"female","18-24",2018,920,0.5
40702,"female","18-24",2019,1953,0.5
40702,"female","18-24",2020,1819,0.5
40702,"female","18-24",2021,1733,0.5
40702,"female","18-24",2022,1981,0.5
40702,"male","18-24",2015,1037,0.6
40702,"male","18-24",2016,1127,0.6
40702,"male","18-24",2017,1018,0.6
40702,"male","18-24",2018,1071,0.6
40702,"male","18-24",2019,2000,0.6
40702,"male","18-24",2020,1867,0.6
40702,"male","18-24",2021,1757,0.6
40702,"male","18-24",2022,2039,0.6
40703,"female","18-24",2015,1786,0.5
40703,"female","18-24",2016,1968,0.6
40703,"female","18-24",2017,1732,0.6
40703,"female","18-24",2018,1857,0.6
40703,"female","18-24",2019,1817,0.6
40703,"female","18-24",2020,1694,0.6
40703,"female","18-24",2021,1557,0.6
40703,"female","18-24",2022,1808,0.5
40703,"male","18-24",2015,1801,0.6
40703,"male","18-24",2016,1935,0.5
40703,"male","18-24",2017,1672,0.5
40703,"male","18-24",2018,1759,0.5
40703,"male","18-24",2019,1731,0.5
40703,"male","18-24",2020,1586,0.5
40703,"male","18-24",2021,1455,0.5
40703,"male","18-24",2022,1833,0.6
50101,"female","18-24",2008,1315,0.5
50101,"female","18-24",2009,1317,0.5
50101,"female","18-24",2010,1201,0.5
50101,"female","18-24",2011,1149,0.5
50101,"female","18-24",2012,1073,0.6
50101,"female","18-24",2013,1180,0.6
50101,"female","18-24",2014,1228,0.6
50101,"female","18-24",2015,1164,0.5
50101,"female","18-24",2016,1263,0.5
50101,"female","18-24",2017,1277,0.5
50101,"female","18-24",2018,1280,0.5
50101,"female","18-24",2019,1222,0.5
50101,"female","18-24",2020,1200,0.5
50101,"female","18-24",2021,1321,0.5
50101,"female","18-24",2022,1377,0.5
50101,"male","18-24",2008,1403,0.6
50101,"male","18-24",2009,1391,0.6
50101,"male","18-24",2010,1211,0.6
50101,"male","18-24",2011,1161,0.6
50101,"male","18-24",2012,1064,0.5
50101,"male","18-24",2013,1142,0.5
50101,"male","18-24",2014,1152,0.5
50101,"male","18-24",2015,1204,0.6
50101,"male","18-24",2016,1363,0.6
50101,"male","18-24",2017,1360,0.6
50101,"male","18-24",2018,1329,0.6
50101,"male","18-24",2019,1304,0.6
50101,"male","18-24",2020,1316,0.6
50101,"male","18-24",2021,1412,0.6
50101,"male","18-24",2022,1500,0.6
50102,"female","18-24",2008,3067,0.6
50102,"female","18-24",2009,3023,0.6
50102,"female","18-24",2010,2815,0.6
50102,"female","18-24",2011,2690,0.6
50102,"female","18-24",2012,2505,0.6
50102,"female","18-24",2013,2713,0.6
50102,"female","18-24",2014,2866,0.6
50102,"female","18-24",2015,2281,0.5
50102,"female","18-24",2016,2421,0.5
50102,"female","18-24",2017,2384,0.5
50102,"female","18-24",2018,2333,0.5
50102,"female","18-24",2019,3286,0.5
50102,"female","18-24",2020,3235,0.5
50102,"female","18-24",2021,3325,0.5
50102,"female","18-24",2022,3482,0.6
50102,"male","18-24",2008,2788,0.5
50102,"male","18-24",2009,2819,0.5
50102,"male","18-24",2010,2538,0.5
50102,"male","18-24",2011,2410,0.5
50102,"male","18-24",2012,2223,0.5
50102,"male","18-24",2013,2563,0.5
50102,"male","18-24",2014,2741,0.5
50102,"male","18-24",2015,2291,0.6
50102,"male","18-24",2016,2586,0.6
50102,"male","18-24",2017,2472,0.6
50102,"male","18-24",2018,2352,0.6
50102,"male","18-24",2019,3309,0.6
50102,"male","18-24",2020,3259,0.6
50102,"male","18-24",2021,3432,0.6
50102,"male","18-24",2022,3461,0.5
50103,"female","18-24",2008,1177,0.6
50103,"female","18-24",2009,1173,0.6
50103,"female","18-24",2010,1044,0.6
50103,"female","18-24",2011,1035,0.55
50103,"female","18-24",2012,1011,0.56
50103,"female","18-24",2013,1081,0.55
50103,"female","18-24",2014,1165,0.6
50103,"female","18-24",2015,469,0.5
50103,"female","18-24",2016,514,0.5
50103,"female","18-24",2017,521,0.5
50103,"female","18-24",2018,477,0.5
50103,"female","18-24",2019,493,0.5
50103,"female","18-24",2020,463,0.5
50103,"female","18-24",2021,525,0.5
50103,"female","18-24",2022,574,0.5
50103,"male","18-24",2008,972,0.5
50103,"male","18-24",2009,970,0.5
50103,"male","18-24",2010,880,0.5
50103,"male","18-24",2011,845,0.45
50103,"male","18-24",2012,786,0.44
50103,"male","18-24",2013,877,0.45
50103,"male","18-24",2014,968,0.5
50103,"male","18-24",2015,490,0.6
50103,"male","18-24",2016,524,0.6
50103,"male","18-24",2017,556,0.6
50103,"male","18-24",2018,516,0.6
50103,"male","18-24",2019,534,0.6
50103,"male","18-24",2020,493,0.6
50103,"male","18-24",2021,543,0.6
50103,"male","18-24",2022,598,0.6
50201,"female","18-24",2008,1066,0.5
50201,"female","18-24",2009,1065,0.5
50201,"female","18-24",2010,985,0.5
50201,"female","18-24",2011,1003,0.6
50201,"female","18-24",2012,965,0.6
50201,"female","18-24",2013,1079,0.6
50201,"female","18-24",2014,1092,0.6
50201,"female","18-24",2015,2864,0.6
50201,"female","18-24",2016,3204,0.5
50201,"female","18-24",2017,3157,0.5
50201,"female","18-24",2018,3171,0.6
50201,"female","18-24",2019,3227,0.6
50201,"female","18-24",2020,3205,0.6
50201,"female","18-24",2021,3316,0.6
50201,"female","18-24",2022,3426,0.6
50201,"male","18-24",2008,1087,0.6
50201,"male","18-24",2009,1098,0.6
50201,"male","18-24",2010,999,0.6
50201,"male","18-24",2011,979,0.5
50201,"male","18-24",2012,924,0.5
50201,"male","18-24",2013,1038,0.5
50201,"male","18-24",2014,1076,0.5
50201,"male","18-24",2015,2779,0.5
50201,"male","18-24",2016,3207,0.6
50201,"male","18-24",2017,3158,0.6
50201,"male","18-24",2018,3098,0.5
50201,"male","18-24",2019,3133,0.5
50201,"male","18-24",2020,3117,0.5
50201,"male","18-24",2021,3232,0.5
50201,"male","18-24",2022,3375,0.5
50301,"female","18-24",2015,2707,0.5
50301,"female","18-24",2016,2940,0.5
50301,"female","18-24",2017,2740,0.5
50301,"female","18-24",2018,2707,0.5
50301,"female","18-24",2019,2904,0.5
50301,"female","18-24",2020,2754,0.5
50301,"female","18-24",2021,2901,0.5
50301,"female","18-24",2022,3168,0.5
50301,"male","18-24",2015,2783,0.6
50301,"male","18-24",2016,3067,0.6
50301,"male","18-24",2017,2921,0.6
50301,"male","18-24",2018,2779,0.6
50301,"male","18-24",2019,2992,0.6
50301,"male","18-24",2020,2849,0.6
50301,"male","18-24",2021,2983,0.6
50301,"male","18-24",2022,3186,0.6
50302,"female","18-24",2015,2605,0.6
50302,"female","18-24",2016,2916,0.6
50302,"female","18-24",2017,2795,0.6
50302,"female","18-24",2018,2853,0.6
50302,"female","18-24",2019,3061,0.6
50302,"female","18-24",2020,2938,0.6
50302,"female","18-24",2021,3141,0.6
50302,"female","18-24",2022,3311,0.6
50302,"male","18-24",2015,2342,0.5
50302,"male","18-24",2016,2620,0.5
50302,"male","18-24",2017,2535,0.5
50302,"male","18-24",2018,2581,0.5
50302,"male","18-24",2019,2819,0.5
50302,"male","18-24",2020,2603,0.5
50302,"male","18-24",2021,2808,0.5
50302,"male","18-24",2022,2892,0.5
50401,"female","18-24",2015,2365,0.6
50401,"female","18-24",2016,2556,0.5
50401,"female","18-24",2017,2419,0.5
50401,"female","18-24",2018,2447,0.5
50401,"female","18-24",2019,2597,0.6
50401,"female","18-24",2020,2438,0.5
50401,"female","18-24",2021,2614,0.6
50401,"female","18-24",2022,2563,0.5
50401,"male","18-24",2015,2300,0.5
50401,"male","18-24",2016,2575,0.6
50401,"male","18-24",2017,2522,0.6
50401,"male","18-24",2018,2475,0.6
50401,"male","18-24",2019,2581,0.5
50401,"male","18-24",2020,2507,0.6
50401,"male","18-24",2021,2557,0.5
50401,"male","18-24",2022,2590,0.6
50402,"female","18-24",2015,1426,0.6
50402,"female","18-24",2016,1480,0.5
50402,"female","18-24",2017,1359,0.5
50402,"female","18-24",2018,1354,0.5
50402,"female","18-24",2019,1400,0.5
50402,"female","18-24",2020,1371,0.5
50402,"female","18-24",2021,1409,0.5
50402,"female","18-24",2022,1399,0.5
50402,"male","18-24",2015,1419,0.5
50402,"male","18-24",2016,1567,0.6
50402,"male","18-24",2017,1458,0.6
50402,"male","18-24",2018,1427,0.6
50402,"male","18-24",2019,1492,0.6
50402,"male","18-24",2020,1401,0.6
50402,"male","18-24",2021,1468,0.6
50402,"male","18-24",2022,1492,0.6
50403,"female","18-24",2015,4335,0.6
50403,"female","18-24",2016,4852,0.6
50403,"female","18-24",2017,4774,0.6
50403,"female","18-24",2018,4766,0.6
50403,"female","18-24",2019,4954,0.5
50403,"female","18-24",2020,4881,0.5
50403,"female","18-24",2021,5093,0.5
50403,"female","18-24",2022,5267,0.5
50403,"male","18-24",2015,4174,0.5
50403,"male","18-24",2016,4768,0.5
50403,"male","18-24",2017,4765,0.5
50403,"male","18-24",2018,4712,0.5
50403,"male","18-24",2019,4975,0.6
50403,"male","18-24",2020,4967,0.6
50403,"male","18-24",2021,5124,0.6
50403,"male","18-24",2022,5375,0.6
50501,"female","18-24",2015,6182,0.5
50501,"female","18-24",2016,6349,0.5
50501,"female","18-24",2017,6111,0.5
50501,"female","18-24",2018,5949,0.5
50501,"female","18-24",2019,5880,0.5
50501,"female","18-24",2020,5538,0.5
50501,"female","18-24",2021,5536,0.5
50501,"female","18-24",2022,5538,0.5
50501,"male","18-24",2015,6346,0.6
50501,"male","18-24",2016,6708,0.6
50501,"male","18-24",2017,6444,0.6
50501,"male","18-24",2018,6190,0.6
50501,"male","18-24",2019,6180,0.6
50501,"male","18-24",2020,5953,0.6
50501,"male","18-24",2021,6033,0.6
50501,"male","18-24",2022,6005,0.6
50502,"female","18-24",2015,5830,0.6
50502,"female","18-24",2016,6293,0.6
50502,"female","18-24",2017,6048,0.6
50502,"female","18-24",2018,6014,0.6
50502,"female","18-24",2019,6267,0.6
50502,"female","18-24",2020,6092,0.6
50502,"female","18-24",2021,6335,0.6
50502,"female","18-24",2022,6385,0.6
50502,"male","18-24",2015,5686,0.5
50502,"male","18-24",2016,6064,0.5
50502,"male","18-24",2017,5921,0.5
50502,"male","18-24",2018,5809,0.5
50502,"male","18-24",2019,6000,0.5
50502,"male","18-24",2020,5767,0.5
50502,"male","18-24",2021,5940,0.5
50502,"male","18-24",2022,6148,0.5
50503,"female","18-24",2008,2785,0.6
50503,"female","18-24",2009,2937,0.6
50503,"female","18-24",2010,2904,0.6
50503,"female","18-24",2011,2935,0.6
50503,"female","18-24",2012,2898,0.6
50503,"female","18-24",2013,3285,0.6
50503,"female","18-24",2014,3490,0.6
50503,"female","18-24",2015,5674,0.6
50503,"female","18-24",2016,6299,0.5
50503,"female","18-24",2017,6330,0.6
50503,"female","18-24",2018,6198,0.5
50503,"female","18-24",2019,7346,0.5
50503,"female","18-24",2020,7149,0.5
50503,"female","18-24",2021,7612,0.6
50503,"female","18-24",2022,7849,0.6
50503,"male","18-24",2008,2764,0.5
50503,"male","18-24",2009,2876,0.5
50503,"male","18-24",2010,2776,0.5
50503,"male","18-24",2011,2788,0.5
50503,"male","18-24",2012,2694,0.5
50503,"male","18-24",2013,3056,0.5
50503,"male","18-24",2014,3301,0.5
50503,"male","18-24",2015,5619,0.5
50503,"male","18-24",2016,6353,0.6
50503,"male","18-24",2017,6308,0.5
50503,"male","18-24",2018,6264,0.6
50503,"male","18-24",2019,7389,0.6
50503,"male","18-24",2020,7196,0.6
50503,"male","18-24",2021,7595,0.5
50503,"male","18-24",2022,7810,0.5
50601,"female","18-24",2008,2956,0.5
50601,"female","18-24",2009,2957,0.5
50601,"female","18-24",2010,2744,0.5
50601,"female","18-24",2011,2574,0.5
50601,"female","18-24",2012,2458,0.5
50601,"female","18-24",2013,2638,0.6
50601,"female","18-24",2014,2662,0.6
50601,"female","18-24",2015,2615,0.6
50601,"female","18-24",2016,2908,0.6
50601,"female","18-24",2017,2874,0.6
50601,"female","18-24",2018,2826,0.6
50601,"female","18-24",2019,2887,0.6
50601,"female","18-24",2020,2839,0.6
50601,"female","18-24",2021,3012,0.6
50601,"female","18-24",2022,3082,0.6
50601,"male","18-24",2008,3002,0.6
50601,"male","18-24",2009,3041,0.6
50601,"male","18-24",2010,2787,0.6
50601,"male","18-24",2011,2614,0.6
50601,"male","18-24",2012,2458,0.5
50601,"male","18-24",2013,2630,0.5
50601,"male","18-24",2014,2626,0.5
50601,"male","18-24",2015,2468,0.5
50601,"male","18-24",2016,2704,0.5
50601,"male","18-24",2017,2697,0.5
50601,"male","18-24",2018,2632,0.5
50601,"male","18-24",2019,2779,0.5
50601,"male","18-24",2020,2822,0.5
50601,"male","18-24",2021,3004,0.5
50601,"male","18-24",2022,3000,0.5
50602,"female","18-24",2008,2393,0.6
50602,"female","18-24",2009,2385,0.6
50602,"female","18-24",2010,2162,0.5
50602,"female","18-24",2011,2112,0.6
50602,"female","18-24",2012,2013,0.6
50602,"female","18-24",2013,2275,0.6
50602,"female","18-24",2014,2417,0.5
50602,"female","18-24",2015,2029,0.6
50602,"female","18-24",2016,2186,0.5
50602,"female","18-24",2017,2136,0.5
50602,"female","18-24",2018,2263,0.6
50602,"female","18-24",2019,2373,0.6
50602,"female","18-24",2020,2325,0.6
50602,"female","18-24",2021,2460,0.6
50602,"female","18-24",2022,2444,0.6
50602,"male","18-24",2008,2388,0.5
50602,"male","18-24",2009,2335,0.5
50602,"male","18-24",2010,2163,0.6
50602,"male","18-24",2011,2090,0.5
50602,"male","18-24",2012,2010,0.5
50602,"male","18-24",2013,2235,0.5
50602,"male","18-24",2014,2447,0.6
50602,"male","18-24",2015,1933,0.5
50602,"male","18-24",2016,2245,0.6
50602,"male","18-24",2017,2196,0.6
50602,"male","18-24",2018,2152,0.5
50602,"male","18-24",2019,2275,0.5
50602,"male","18-24",2020,2139,0.5
50602,"male","18-24",2021,2275,0.5
50602,"male","18-24",2022,2320,0.5
50603,"female","18-24",2015,3274,0.5
50603,"female","18-24",2016,3428,0.5
50603,"female","18-24",2017,3276,0.5
50603,"female","18-24",2018,3278,0.5
50603,"female","18-24",2019,3299,0.5
50603,"female","18-24",2020,3219,0.5
50603,"female","18-24",2021,3392,0.5
50603,"female","18-24",2022,3525,0.5
50603,"male","18-24",2015,3314,0.6
50603,"male","18-24",2016,3600,0.6
50603,"male","18-24",2017,3449,0.6
50603,"male","18-24",2018,3420,0.6
50603,"male","18-24",2019,3569,0.6
50603,"male","18-24",2020,3384,0.6
50603,"male","18-24",2021,3503,0.6
50603,"male","18-24",2022,3597,0.6
50604,"female","18-24",2015,3707,0.5
50604,"female","18-24",2016,4046,0.5
50604,"female","18-24",2017,3967,0.5
50604,"female","18-24",2018,3865,0.5
50604,"female","18-24",2019,3978,0.5
50604,"female","18-24",2020,4030,0.5
50604,"female","18-24",2021,4158,0.5
50604,"female","18-24",2022,4280,0.5
50604,"male","18-24",2015,3729,0.6
50604,"male","18-24",2016,4106,0.6
50604,"male","18-24",2017,4065,0.6
50604,"male","18-24",2018,3996,0.6
50604,"male","18-24",2019,4147,0.6
50604,"male","18-24",2020,4131,0.6
50604,"male","18-24",2021,4273,0.6
50604,"male","18-24",2022,4472,0.6
50605,"female","18-24",2015,1896,0.5
50605,"female","18-24",2016,2044,0.5
50605,"female","18-24",2017,1991,0.5
50605,"female","18-24",2018,1947,0.5
50605,"female","18-24",2019,1999,0.5
50605,"female","18-24",2020,1848,0.5
50605,"female","18-24",2021,1962,0.5
50605,"female","18-24",2022,1947,0.5
50605,"male","18-24",2015,1936,0.6
50605,"male","18-24",2016,2158,0.6
50605,"male","18-24",2017,2099,0.6
50605,"male","18-24",2018,1990,0.6
50605,"male","18-24",2019,2087,0.6
50605,"male","18-24",2020,1974,0.6
50605,"male","18-24",2021,2055,0.6
50605,"male","18-24",2022,2065,0.6
50606,"female","18-24",2015,830,0.6
50606,"female","18-24",2016,979,0.6
50606,"female","18-24",2017,1019,0.6
50606,"female","18-24",2018,1045,0.6
50606,"female","18-24",2019,1052,0.6
50606,"female","18-24",2020,1020,0.6
50606,"female","18-24",2021,1120,0.6
50606,"female","18-24",2022,1157,0.6
50606,"male","18-24",2015,821,0.5
50606,"male","18-24",2016,975,0.5
50606,"male","18-24",2017,974,0.5
50606,"male","18-24",2018,967,0.5
50606,"male","18-24",2019,961,0.5
50606,"male","18-24",2020,966,0.5
50606,"male","18-24",2021,1016,0.5
50606,"male","18-24",2022,1113,0.5
50607,"female","18-24",2015,1541,0.6
50607,"female","18-24",2016,1667,0.5
50607,"female","18-24",2017,1633,0.5
50607,"female","18-24",2018,1673,0.6
50607,"female","18-24",2019,1666,0.5
50607,"female","18-24",2020,1619,0.5
50607,"female","18-24",2021,1702,0.6
50607,"female","18-24",2022,1638,0.6
50607,"male","18-24",2015,1534,0.5
50607,"male","18-24",2016,1720,0.6
50607,"male","18-24",2017,1667,0.6
50607,"male","18-24",2018,1602,0.5
50607,"male","18-24",2019,1678,0.6
50607,"male","18-24",2020,1621,0.6
50607,"male","18-24",2021,1639,0.5
50607,"male","18-24",2022,1624,0.5
50701,"female","18-24",2015,2935,0.6
50701,"female","18-24",2016,3232,0.6
50701,"female","18-24",2017,3265,0.6
50701,"female","18-24",2018,3242,0.6
50701,"female","18-24",2019,3912,0.6
50701,"female","18-24",2020,3855,0.6
50701,"female","18-24",2021,4071,0.6
50701,"female","18-24",2022,4164,0.6
50701,"male","18-24",2015,2762,0.5
50701,"male","18-24",2016,3107,0.5
50701,"male","18-24",2017,3077,0.5
50701,"male","18-24",2018,3111,0.5
50701,"male","18-24",2019,3717,0.5
50701,"male","18-24",2020,3724,0.5
50701,"male","18-24",2021,3894,0.5
50701,"male","18-24",2022,3937,0.5
50702,"female","18-24",2015,1110,0.6
50702,"female","18-24",2016,1275,0.6
50702,"female","18-24",2017,1248,0.6
50702,"female","18-24",2018,1235,0.6
50702,"female","18-24",2019,1349,0.6
50702,"female","18-24",2020,1304,0.6
50702,"female","18-24",2021,1354,0.6
50702,"female","18-24",2022,1359,0.6
50702,"male","18-24",2015,1006,0.5
50702,"male","18-24",2016,1175,0.5
50702,"male","18-24",2017,1132,0.5
50702,"male","18-24",2018,1123,0.5
50702,"male","18-24",2019,1152,0.5
50702,"male","18-24",2020,1107,0.5
50702,"male","18-24",2021,1183,0.5
50702,"male","18-24",2022,1204,0.5
50703,"female","18-24",2015,993,0.6
50703,"female","18-24",2016,1150,0.6
50703,"female","18-24",2017,1154,0.6
50703,"female","18-24",2018,1140,0.6
50703,"female","18-24",2019,1442,0.6
50703,"female","18-24",2020,1443,0.6
50703,"female","18-24",2021,1506,0.6
50703,"female","18-24",2022,1570,0.6
50703,"male","18-24",2015,862,0.5
50703,"male","18-24",2016,1000,0.5
50703,"male","18-24",2017,1058,0.5
50703,"male","18-24",2018,1080,0.5
50703,"male","18-24",2019,1371,0.5
50703,"male","18-24",2020,1376,0.5
50703,"male","18-24",2021,1476,0.5
50703,"male","18-24",2022,1541,0.5
50704,"female","18-24",2015,3887,0.6
50704,"female","18-24",2016,4047,0.5
50704,"female","18-24",2017,3822,0.5
50704,"female","18-24",2018,3745,0.5
50704,"female","18-24",2019,3821,0.5
50704,"female","18-24",2020,3571,0.5
50704,"female","18-24",2021,3732,0.5
50704,"female","18-24",2022,3890,0.6
50704,"male","18-24",2015,3882,0.5
50704,"male","18-24",2016,4175,0.6
50704,"male","18-24",2017,4019,0.6
50704,"male","18-24",2018,3849,0.6
50704,"male","18-24",2019,3928,0.6
50704,"male","18-24",2020,3690,0.6
50704,"male","18-24",2021,3809,0.6
50704,"male","18-24",2022,3858,0.5
50705,"female","18-24",2015,4301,0.6
50705,"female","18-24",2016,4675,0.5
50705,"female","18-24",2017,4567,0.5
50705,"female","18-24",2018,4451,0.5
50705,"female","18-24",2019,4607,0.6
50705,"female","18-24",2020,4476,0.5
50705,"female","18-24",2021,4586,0.5
50705,"female","18-24",2022,4710,0.5
50705,"male","18-24",2015,4128,0.5
50705,"male","18-24",2016,4725,0.6
50705,"male","18-24",2017,4597,0.6
50705,"male","18-24",2018,4453,0.6
50705,"male","18-24",2019,4558,0.5
50705,"male","18-24",2020,4481,0.6
50705,"male","18-24",2021,4632,0.6
50705,"male","18-24",2022,4765,0.6
50901,"female","18-24",2015,1582,0.5
50901,"female","18-24",2016,1753,0.5
50901,"female","18-24",2017,1730,0.5
50901,"female","18-24",2018,1572,0.5
50901,"female","18-24",2019,1596,0.5
50901,"female","18-24",2020,1552,0.5
50901,"female","18-24",2021,1658,0.6
50901,"female","18-24",2022,1648,0.5
50901,"male","18-24",2015,1597,0.6
50901,"male","18-24",2016,1780,0.6
50901,"male","18-24",2017,1827,0.6
50901,"male","18-24",2018,1678,0.6
50901,"male","18-24",2019,1730,0.6
50901,"male","18-24",2020,1619,0.6
50901,"male","18-24",2021,1631,0.5
50901,"male","18-24",2022,1690,0.6
50902,"female","18-24",2015,1187,0.5
50902,"female","18-24",2016,1344,0.5
50902,"female","18-24",2017,1266,0.5
50902,"female","18-24",2018,1226,0.5
50902,"female","18-24",2019,1245,0.5
50902,"female","18-24",2020,1162,0.5
50902,"female","18-24",2021,1280,0.5
50902,"female","18-24",2022,1328,0.5
50902,"male","18-24",2015,1266,0.6
50902,"male","18-24",2016,1408,0.6
50902,"male","18-24",2017,1401,0.6
50902,"male","18-24",2018,1313,0.6
50902,"male","18-24",2019,1364,0.6
50902,"male","18-24",2020,1302,0.6
50902,"male","18-24",2021,1405,0.6
50902,"male","18-24",2022,1416,0.6
50903,"female","18-24",2015,502,0.5
50903,"female","18-24",2016,502,0.5
50903,"female","18-24",2017,526,0.5
50903,"female","18-24",2018,493,0.5
50903,"female","18-24",2019,502,0.5
50903,"female","18-24",2020,494,0.5
50903,"female","18-24",2021,517,0.5
50903,"female","18-24",2022,532,0.6
50903,"male","18-24",2015,523,0.6
50903,"male","18-24",2016,576,0.6
50903,"male","18-24",2017,553,0.6
50903,"male","18-24",2018,525,0.6
50903,"male","18-24",2019,558,0.6
50903,"male","18-24",2020,530,0.6
50903,"male","18-24",2021,524,0.6
50903,"male","18-24",2022,529,0.5
51001,"female","18-24",2019,430,0.6
51001,"female","18-24",2020,363,0.55
51001,"female","18-24",2021,389,0.55
51001,"female","18-24",2022,488,0.59
51001,"male","18-24",2019,379,0.5
51001,"male","18-24",2020,295,0.45
51001,"male","18-24",2021,313,0.45
51001,"male","18-24",2022,335,0.41
51002,"female","18-24",2019,495,0.6
51002,"female","18-24",2020,520,0.5
51002,"female","18-24",2021,575,0.6
51002,"female","18-24",2022,532,0.6
51002,"male","18-24",2019,471,0.5
51002,"male","18-24",2020,526,0.6
51002,"male","18-24",2021,528,0.5
51002,"male","18-24",2022,525,0.5
51003,"female","18-24",2019,639,0.6
51003,"female","18-24",2020,582,0.5
51003,"female","18-24",2021,620,0.5
51003,"female","18-24",2022,643,0.5
51003,"male","18-24",2019,616,0.5
51003,"male","18-24",2020,620,0.6
51003,"male","18-24",2021,657,0.6
51003,"male","18-24",2022,687,0.6
51101,"female","18-24",2019,454,0.6
51101,"female","18-24",2020,407,0.5
51101,"female","18-24",2021,418,0.5
51101,"female","18-24",2022,436,0.6
51101,"male","18-24",2019,449,0.5
51101,"male","18-24",2020,425,0.6
51101,"male","18-24",2021,421,0.6
51101,"male","18-24",2022,435,0.5
51102,"female","18-24",2019,199,0.56
51102,"female","18-24",2020,190,0.58
51102,"female","18-24",2021,184,0.6
51102,"female","18-24",2022,226,0.57
51102,"male","18-24",2019,158,0.44
51102,"male","18-24",2020,140,0.42
51102,"male","18-24",2021,160,0.5
51102,"male","18-24",2022,171,0.43
51103,"female","18-24",2019,1034,0.6
51103,"female","18-24",2020,982,0.5
51103,"female","18-24",2021,1023,0.5
51103,"female","18-24",2022,1010,0.5
51103,"male","18-24",2019,1004,0.5
51103,"male","18-24",2020,1029,0.6
51103,"male","18-24",2021,1036,0.6
51103,"male","18-24",2022,1067,0.6
51104,"female","18-24",2019,1491,0.6
51104,"female","18-24",2020,1433,0.5
51104,"female","18-24",2021,1506,0.5
51104,"female","18-24",2022,1535,0.6
51104,"male","18-24",2019,1458,0.5
51104,"male","18-24",2020,1460,0.6
51104,"male","18-24",2021,1530,0.6
51104,"male","18-24",2022,1514,0.5
60101,"female","18-24",2015,685,0.6
60101,"female","18-24",2016,722,0.6
60101,"female","18-24",2017,727,0.6
60101,"female","18-24",2018,778,0.6
60101,"female","18-24",2019,812,0.6
60101,"female","18-24",2020,799,0.6
60101,"female","18-24",2021,808,0.6
60101,"female","18-24",2022,760,0.6
60101,"male","18-24",2015,568,0.5
60101,"male","18-24",2016,623,0.5
60101,"male","18-24",2017,613,0.5
60101,"male","18-24",2018,672,0.5
60101,"male","18-24",2019,687,0.5
60101,"male","18-24",2020,697,0.5
60101,"male","18-24",2021,772,0.5
60101,"male","18-24",2022,752,0.5
60102,"female","18-24",2015,1684,0.5
60102,"female","18-24",2016,1808,0.5
60102,"female","18-24",2017,1738,0.5
60102,"female","18-24",2018,1774,0.5
60102,"female","18-24",2019,1837,0.6
