"SA4_CODE16","sex","age_group","year_range","type_of_road_user","rolling_average_fatally_injured_in_road_accident"
"316","all","17-25","2010-2014","passenger","0"
"316","all","17-25","2010-2014","other","0"
"316","all","17-25","2011-2015","driver","0"
"316","all","17-25","2011-2015","passenger","0"
"316","all","17-25","2011-2015","other","0"
"316","all","17-25","2012-2016","driver","0"
"316","all","17-25","2012-2016","passenger","0"
"316","all","17-25","2012-2016","other","0"
"316","all","17-25","2013-2017","driver","0"
"316","all","17-25","2013-2017","passenger","0"
"316","all","17-25","2013-2017","other","0"
"316","all","17-25","2014-2018","driver","1"
"316","all","17-25","2014-2018","passenger","2"
"316","all","17-25","2014-2018","other","1"
"316","all","17-25","2015-2019","driver","1"
"316","all","17-25","2015-2019","passenger","2"
"316","all","17-25","2015-2019","other","2"
"316","all","17-25","2016-2020","driver","3"
"316","all","17-25","2016-2020","passenger","3"
"316","all","17-25","2016-2020","other","2"
"316","all","17-25","2017-2021","driver","5"
"316","all","17-25","2017-2021","passenger","4"
"316","all","17-25","2017-2021","other","7"
"316","all","17-25","2018-2022","driver","9"
"316","all","17-25","2018-2022","passenger","5"
"316","all","17-25","2018-2022","other","8"
"317","all","17-25","2008-2012","driver","0"
"317","all","17-25","2008-2012","passenger","0"
"317","all","17-25","2008-2012","other","0"
"317","all","17-25","2009-2013","driver","0"
"317","all","17-25","2009-2013","passenger","0"
"317","all","17-25","2009-2013","other","0"
"317","all","17-25","2010-2014","driver","0"
"317","all","17-25","2010-2014","passenger","0"
"317","all","17-25","2010-2014","other","0"
"317","all","17-25","2011-2015","driver","0"
"317","all","17-25","2011-2015","passenger","0"
"317","all","17-25","2011-2015","other","0"
"317","all","17-25","2012-2016","driver","0"
"317","all","17-25","2012-2016","passenger","0"
"317","all","17-25","2012-2016","other","0"
"317","all","17-25","2013-2017","driver","0"
"317","all","17-25","2013-2017","passenger","0"
"317","all","17-25","2013-2017","other","0"
"317","all","17-25","2014-2018","driver","0"
"317","all","17-25","2014-2018","passenger","0"
"317","all","17-25","2014-2018","other","0"
"317","all","17-25","2015-2019","driver","0"
"317","all","17-25","2015-2019","passenger","0"
"317","all","17-25","2015-2019","other","0"
"317","all","17-25","2016-2020","driver","1"
"317","all","17-25","2016-2020","passenger","0"
"317","all","17-25","2016-2020","other","1"
"317","all","17-25","2017-2021","driver","1"
"317","all","17-25","2017-2021","passenger","1"
"317","all","17-25","2017-2021","other","1"
"317","all","17-25","2018-2022","driver","2"
"317","all","17-25","2018-2022","passenger","1"
"317","all","17-25","2018-2022","other","1"
"318","all","17-25","2008-2012","driver","0"
"318","all","17-25","2008-2012","passenger","0"
"318","all","17-25","2008-2012","other","0"
"318","all","17-25","2009-2013","driver","0"
"318","all","17-25","2009-2013","passenger","0"
"318","all","17-25","2009-2013","other","0"
"318","all","17-25","2010-2014","driver","0"
"318","all","17-25","2010-2014","passenger","0"
"318","all","17-25","2010-2014","other","0"
"318","all","17-25","2011-2015","driver","0"
"318","all","17-25","2011-2015","passenger","0"
"318","all","17-25","2011-2015","other","0"
"318","all","17-25","2012-2016","driver","0"
"318","all","17-25","2012-2016","passenger","0"
"318","all","17-25","2012-2016","other","0"
"318","all","17-25","2013-2017","driver","0"
"318","all","17-25","2013-2017","passenger","0"
"318","all","17-25","2013-2017","other","0"
"318","all","17-25","2014-2018","driver","2"
"318","all","17-25","2014-2018","passenger","1"
"318","all","17-25","2014-2018","other","1"
"318","all","17-25","2015-2019","driver","7"
"318","all","17-25","2015-2019","passenger","2"
"318","all","17-25","2015-2019","other","1"
"318","all","17-25","2016-2020","driver","10"
"318","all","17-25","2016-2020","passenger","4"
"318","all","17-25","2016-2020","other","2"
"318","all","17-25","2017-2021","driver","10"
"318","all","17-25","2017-2021","passenger","4"
"318","all","17-25","2017-2021","other","6"
"318","all","17-25","2018-2022","driver","13"
"318","all","17-25","2018-2022","passenger","5"
"318","all","17-25","2018-2022","other","6"
"319","all","17-25","2008-2012","driver","0"
"319","all","17-25","2008-2012","passenger","0"
"319","all","17-25","2008-2012","other","0"
"319","all","17-25","2009-2013","driver","0"
"319","all","17-25","2009-2013","passenger","0"
"319","all","17-25","2009-2013","other","0"
"319","all","17-25","2010-2014","driver","0"
"319","all","17-25","2010-2014","passenger","0"
"319","all","17-25","2010-2014","other","0"
"319","all","17-25","2011-2015","driver","0"
"319","all","17-25","2011-2015","passenger","0"
"319","all","17-25","2011-2015","other","0"
"319","all","17-25","2012-2016","driver","0"
"319","all","17-25","2012-2016","passenger","0"
"319","all","17-25","2012-2016","other","0"
"319","all","17-25","2013-2017","driver","0"
"319","all","17-25","2013-2017","passenger","0"
"319","all","17-25","2013-2017","other","0"
"319","all","17-25","2014-2018","driver","7"
"319","all","17-25","2014-2018","passenger","1"
"319","all","17-25","2014-2018","other","1"
"319","all","17-25","2015-2019","driver","8"
"319","all","17-25","2015-2019","passenger","2"
"319","all","17-25","2015-2019","other","3"
"319","all","17-25","2016-2020","driver","13"
"319","all","17-25","2016-2020","passenger","4"
"319","all","17-25","2016-2020","other","3"
"319","all","17-25","2017-2021","driver","15"
"319","all","17-25","2017-2021","passenger","6"
"319","all","17-25","2017-2021","other","3"
"319","all","17-25","2018-2022","driver","19"
"319","all","17-25","2018-2022","passenger","8"
"319","all","17-25","2018-2022","other","3"
"401","all","17-25","2008-2012","driver","0"
"401","all","17-25","2008-2012","passenger","0"
"401","all","17-25","2008-2012","other","0"
"401","all","17-25","2009-2013","driver","0"
"401","all","17-25","2009-2013","passenger","0"
"401","all","17-25","2009-2013","other","0"
"401","all","17-25","2010-2014","driver","1"
"401","all","17-25","2010-2014","passenger","0"
"401","all","17-25","2010-2014","other","0"
"401","all","17-25","2011-2015","driver","5"
"401","all","17-25","2011-2015","passenger","0"
"401","all","17-25","2011-2015","other","3"
"401","all","17-25","2012-2016","driver","6"
"401","all","17-25","2012-2016","passenger","0"
"401","all","17-25","2012-2016","other","3"
"401","all","17-25","2013-2017","driver","8"
"401","all","17-25","2013-2017","passenger","0"
"401","all","17-25","2013-2017","other","4"
"401","all","17-25","2014-2018","driver","8"
"401","all","17-25","2014-2018","passenger","0"
"401","all","17-25","2014-2018","other","4"
"401","all","17-25","2015-2019","driver","7"
"401","all","17-25","2015-2019","passenger","0"
"401","all","17-25","2015-2019","other","5"
"401","all","17-25","2016-2020","driver","4"
"401","all","17-25","2016-2020","passenger","0"
"401","all","17-25","2016-2020","other","3"
"401","all","17-25","2017-2021","driver","5"
"401","all","17-25","2017-2021","passenger","0"
"401","all","17-25","2017-2021","other","4"
"401","all","17-25","2018-2022","driver","6"
"401","all","17-25","2018-2022","passenger","1"
"401","all","17-25","2018-2022","other","3"
"402","all","17-25","2008-2012","driver","0"
"402","all","17-25","2008-2012","passenger","0"
"402","all","17-25","2008-2012","other","0"
"402","all","17-25","2009-2013","driver","0"
"402","all","17-25","2009-2013","passenger","0"
"402","all","17-25","2009-2013","other","0"
"402","all","17-25","2010-2014","driver","1"
"402","all","17-25","2010-2014","passenger","0"
"402","all","17-25","2010-2014","other","1"
"402","all","17-25","2011-2015","driver","1"
"402","all","17-25","2011-2015","passenger","1"
"402","all","17-25","2011-2015","other","1"
"402","all","17-25","2012-2016","driver","1"
"402","all","17-25","2012-2016","passenger","1"
"402","all","17-25","2012-2016","other","2"
"402","all","17-25","2013-2017","driver","4"
"402","all","17-25","2013-2017","passenger","2"
"402","all","17-25","2013-2017","other","3"
"402","all","17-25","2014-2018","driver","7"
"402","all","17-25","2014-2018","passenger","3"
"402","all","17-25","2014-2018","other","4"
"402","all","17-25","2015-2019","driver","7"
"402","all","17-25","2015-2019","passenger","4"
"402","all","17-25","2015-2019","other","6"
"402","all","17-25","2016-2020","driver","10"
"402","all","17-25","2016-2020","passenger","5"
"402","all","17-25","2016-2020","other","10"
"402","all","17-25","2017-2021","driver","11"
"402","all","17-25","2017-2021","passenger","5"
"402","all","17-25","2017-2021","other","11"
"402","all","17-25","2018-2022","driver","10"
"402","all","17-25","2018-2022","passenger","5"
"402","all","17-25","2018-2022","other","12"
"403","all","17-25","2008-2012","driver","0"
"403","all","17-25","2008-2012","passenger","0"
"403","all","17-25","2008-2012","other","0"
"403","all","17-25","2009-2013","driver","0"
"403","all","17-25","2009-2013","passenger","0"
"403","all","17-25","2009-2013","other","0"
"403","all","17-25","2010-2014","driver","0"
"403","all","17-25","2010-2014","passenger","0"
"403","all","17-25","2010-2014","other","0"
"403","all","17-25","2011-2015","driver","2"
"403","all","17-25","2011-2015","passenger","0"
"403","all","17-25","2011-2015","other","0"
"403","all","17-25","2012-2016","driver","3"
"403","all","17-25","2012-2016","passenger","0"
"403","all","17-25","2012-2016","other","0"
"403","all","17-25","2013-2017","driver","5"
"403","all","17-25","2013-2017","passenger","0"
"403","all","17-25","2013-2017","other","1"
"403","all","17-25","2014-2018","driver","6"
"403","all","17-25","2014-2018","passenger","1"
"403","all","17-25","2014-2018","other","2"
"403","all","17-25","2015-2019","driver","6"
"403","all","17-25","2015-2019","passenger","1"
"403","all","17-25","2015-2019","other","2"
"403","all","17-25","2016-2020","driver","4"
"403","all","17-25","2016-2020","passenger","1"
"403","all","17-25","2016-2020","other","3"
"403","all","17-25","2017-2021","driver","3"
"403","all","17-25","2017-2021","passenger","2"
"403","all","17-25","2017-2021","other","4"
"403","all","17-25","2018-2022","driver","1"
"403","all","17-25","2018-2022","passenger","2"
"403","all","17-25","2018-2022","other","4"
"404","all","17-25","2008-2012","driver","0"
"404","all","17-25","2008-2012","passenger","0"
"404","all","17-25","2008-2012","other","0"
"404","all","17-25","2009-2013","driver","0"
"404","all","17-25","2009-2013","passenger","0"
"404","all","17-25","2009-2013","other","0"
"404","all","17-25","2010-2014","driver","0"
"404","all","17-25","2010-2014","passenger","0"
"404","all","17-25","2010-2014","other","0"
"404","all","17-25","2011-2015","driver","0"
"404","all","17-25","2011-2015","passenger","0"
"404","all","17-25","2011-2015","other","0"
"404","all","17-25","2012-2016","driver","0"
"404","all","17-25","2012-2016","passenger","0"
"404","all","17-25","2012-2016","other","0"
"404","all","17-25","2013-2017","driver","0"
"404","all","17-25","2013-2017","passenger","0"
"404","all","17-25","2013-2017","other","2"
"404","all","17-25","2014-2018","driver","1"
"404","all","17-25","2014-2018","passenger","0"
"404","all","17-25","2014-2018","other","3"
"404","all","17-25","2015-2019","driver","2"
"404","all","17-25","2015-2019","passenger","0"
"404","all","17-25","2015-2019","other","4"
"404","all","17-25","2016-2020","driver","2"
"404","all","17-25","2016-2020","passenger","0"
"404","all","17-25","2016-2020","other","4"
"404","all","17-25","2017-2021","driver","2"
"404","all","17-25","2017-2021","passenger","0"
"404","all","17-25","2017-2021","other","5"
"404","all","17-25","2018-2022","driver","2"
"404","all","17-25","2018-2022","passenger","0"
"404","all","17-25","2018-2022","other","3"
"405","all","17-25","2008-2012","driver","0"
"405","all","17-25","2008-2012","passenger","0"
"405","all","17-25","2008-2012","other","0"
"405","all","17-25","2009-2013","driver","0"
"405","all","17-25","2009-2013","passenger","0"
"405","all","17-25","2009-2013","other","0"
"405","all","17-25","2010-2014","driver","2"
"405","all","17-25","2010-2014","passenger","1"
"405","all","17-25","2010-2014","other","1"
"405","all","17-25","2011-2015","driver","4"
"405","all","17-25","2011-2015","passenger","1"
"405","all","17-25","2011-2015","other","1"
"405","all","17-25","2012-2016","driver","6"
"405","all","17-25","2012-2016","passenger","1"
"405","all","17-25","2012-2016","other","2"
"405","all","17-25","2013-2017","driver","9"
"405","all","17-25","2013-2017","passenger","3"
"405","all","17-25","2013-2017","other","2"
"405","all","17-25","2014-2018","driver","10"
"405","all","17-25","2014-2018","passenger","3"
"405","all","17-25","2014-2018","other","2"
"405","all","17-25","2015-2019","driver","8"
"405","all","17-25","2015-2019","passenger","2"
"405","all","17-25","2015-2019","other","2"
"405","all","17-25","2016-2020","driver","7"
"405","all","17-25","2016-2020","passenger","3"
"405","all","17-25","2016-2020","other","2"
"405","all","17-25","2017-2021","driver","7"
"405","all","17-25","2017-2021","passenger","4"
"405","all","17-25","2017-2021","other","1"
"405","all","17-25","2018-2022","driver","5"
"405","all","17-25","2018-2022","passenger","3"
"405","all","17-25","2018-2022","other","2"
"406","all","17-25","2008-2012","driver","0"
"406","all","17-25","2008-2012","passenger","0"
"406","all","17-25","2008-2012","other","0"
"406","all","17-25","2009-2013","driver","0"
"406","all","17-25","2009-2013","passenger","0"
"406","all","17-25","2009-2013","other","0"
"406","all","17-25","2010-2014","driver","1"
"406","all","17-25","2010-2014","passenger","3"
"406","all","17-25","2010-2014","other","0"
"406","all","17-25","2011-2015","driver","1"
"406","all","17-25","2011-2015","passenger","3"
"406","all","17-25","2011-2015","other","0"
"406","all","17-25","2012-2016","driver","2"
"406","all","17-25","2012-2016","passenger","3"
"406","all","17-25","2012-2016","other","1"
"406","all","17-25","2013-2017","driver","2"
"406","all","17-25","2013-2017","passenger","3"
"406","all","17-25","2013-2017","other","1"
"406","all","17-25","2014-2018","driver","2"
"406","all","17-25","2014-2018","passenger","3"
"406","all","17-25","2014-2018","other","1"
"406","all","17-25","2015-2019","driver","2"
"406","all","17-25","2015-2019","passenger","2"
"406","all","17-25","2015-2019","other","1"
"406","all","17-25","2016-2020","driver","5"
"406","all","17-25","2016-2020","passenger","4"
"406","all","17-25","2016-2020","other","2"
"406","all","17-25","2017-2021","driver","5"
"406","all","17-25","2017-2021","passenger","4"
"406","all","17-25","2017-2021","other","2"
"406","all","17-25","2018-2022","driver","7"
"406","all","17-25","2018-2022","passenger","4"
"406","all","17-25","2018-2022","other","2"
"407","all","17-25","2008-2012","driver","0"
"407","all","17-25","2008-2012","passenger","0"
"407","all","17-25","2008-2012","other","0"
"407","all","17-25","2009-2013","driver","0"
"407","all","17-25","2009-2013","passenger","0"
"407","all","17-25","2009-2013","other","0"
"407","all","17-25","2010-2014","driver","6"
"407","all","17-25","2010-2014","passenger","1"
"407","all","17-25","2010-2014","other","0"
"407","all","17-25","2011-2015","driver","9"
"407","all","17-25","2011-2015","passenger","1"
"407","all","17-25","2011-2015","other","0"
"407","all","17-25","2012-2016","driver","14"
"407","all","17-25","2012-2016","passenger","2"
"407","all","17-25","2012-2016","other","0"
"407","all","17-25","2013-2017","driver","16"
"407","all","17-25","2013-2017","passenger","3"
"407","all","17-25","2013-2017","other","1"
"407","all","17-25","2014-2018","driver","20"
"407","all","17-25","2014-2018","passenger","6"
"407","all","17-25","2014-2018","other","1"
"407","all","17-25","2015-2019","driver","21"
"407","all","17-25","2015-2019","passenger","6"
"407","all","17-25","2015-2019","other","3"
"407","all","17-25","2016-2020","driver","19"
"407","all","17-25","2016-2020","passenger","7"
"407","all","17-25","2016-2020","other","4"
"407","all","17-25","2017-2021","driver","19"
"407","all","17-25","2017-2021","passenger","7"
"407","all","17-25","2017-2021","other","5"
"407","all","17-25","2018-2022","driver","20"
"407","all","17-25","2018-2022","passenger","6"
"407","all","17-25","2018-2022","other","5"
"501","all","17-25","2008-2012","driver","0"
"501","all","17-25","2008-2012","passenger","0"
"501","all","17-25","2008-2012","other","0"
"501","all","17-25","2009-2013","driver","0"
"501","all","17-25","2009-2013","passenger","0"
"501","all","17-25","2009-2013","other","0"
"501","all","17-25","2010-2014","driver","1"
"501","all","17-25","2010-2014","passenger","2"
"501","all","17-25","2010-2014","other","1"
"501","all","17-25","2011-2015","driver","4"
"501","all","17-25","2011-2015","passenger","4"
"501","all","17-25","2011-2015","other","2"
"501","all","17-25","2012-2016","driver","11"
"501","all","17-25","2012-2016","passenger","5"
"501","all","17-25","2012-2016","other","2"
"501","all","17-25","2013-2017","driver","13"
"501","all","17-25","2013-2017","passenger","7"
"501","all","17-25","2013-2017","other","4"
"501","all","17-25","2014-2018","driver","17"
"501","all","17-25","2014-2018","passenger","9"
"501","all","17-25","2014-2018","other","4"
"501","all","17-25","2015-2019","driver","17"
"501","all","17-25","2015-2019","passenger","8"
"501","all","17-25","2015-2019","other","5"
"501","all","17-25","2016-2020","driver","18"
"501","all","17-25","2016-2020","passenger","6"
"501","all","17-25","2016-2020","other","4"
"501","all","17-25","2017-2021","driver","14"
"501","all","17-25","2017-2021","passenger","5"
"501","all","17-25","2017-2021","other","4"
"501","all","17-25","2018-2022","driver","12"
"501","all","17-25","2018-2022","passenger","3"
"501","all","17-25","2018-2022","other","2"
"502","all","17-25","2008-2012","driver","0"
"502","all","17-25","2008-2012","passenger","0"
"502","all","17-25","2008-2012","other","0"
"502","all","17-25","2009-2013","driver","0"
"502","all","17-25","2009-2013","passenger","0"
"502","all","17-25","2009-2013","other","0"
"502","all","17-25","2010-2014","driver","1"
"502","all","17-25","2010-2014","passenger","0"
"502","all","17-25","2010-2014","other","0"
"502","all","17-25","2011-2015","driver","2"
"502","all","17-25","2011-2015","passenger","1"
"502","all","17-25","2011-2015","other","0"
"502","all","17-25","2012-2016","driver","2"
"502","all","17-25","2012-2016","passenger","1"
"502","all","17-25","2012-2016","other","2"
"502","all","17-25","2013-2017","driver","2"
"502","all","17-25","2013-2017","passenger","1"
"502","all","17-25","2013-2017","other","2"
"502","all","17-25","2014-2018","driver","4"
"502","all","17-25","2014-2018","passenger","1"
"502","all","17-25","2014-2018","other","2"
"502","all","17-25","2015-2019","driver","4"
"502","all","17-25","2015-2019","passenger","1"
"502","all","17-25","2015-2019","other","3"
"502","all","17-25","2016-2020","driver","6"
"502","all","17-25","2016-2020","passenger","1"
"502","all","17-25","2016-2020","other","3"
"502","all","17-25","2017-2021","driver","6"
"502","all","17-25","2017-2021","passenger","1"
"502","all","17-25","2017-2021","other","3"
"502","all","17-25","2018-2022","driver","6"
"502","all","17-25","2018-2022","passenger","1"
"502","all","17-25","2018-2022","other","3"
"503","all","17-25","2008-2012","driver","0"
"503","all","17-25","2008-2012","passenger","0"
"503","all","17-25","2008-2012","other","0"
"503","all","17-25","2009-2013","driver","0"
"503","all","17-25","2009-2013","passenger","0"
"503","all","17-25","2009-2013","other","0"
"503","all","17-25","2010-2014","driver","1"
"503","all","17-25","2010-2014","passenger","0"
"503","all","17-25","2010-2014","other","0"
"503","all","17-25","2011-2015","driver","1"
"503","all","17-25","2011-2015","passenger","0"
"503","all","17-25","2011-2015","other","0"
"503","all","17-25","2012-2016","driver","1"
"503","all","17-25","2012-2016","passenger","1"
"503","all","17-25","2012-2016","other","0"
"503","all","17-25","2013-2017","driver","1"
"503","all","17-25","2013-2017","passenger","1"
"503","all","17-25","2013-2017","other","3"
"503","all","17-25","2014-2018","driver","2"
"503","all","17-25","2014-2018","passenger","1"
"503","all","17-25","2014-2018","other","3"
"503","all","17-25","2015-2019","driver","1"
"503","all","17-25","2015-2019","passenger","1"
"503","all","17-25","2015-2019","other","3"
"503","all","17-25","2016-2020","driver","1"
"503","all","17-25","2016-2020","passenger","1"
"503","all","17-25","2016-2020","other","3"
"503","all","17-25","2017-2021","driver","1"
"503","all","17-25","2017-2021","passenger","0"
"503","all","17-25","2017-2021","other","3"
"503","all","17-25","2018-2022","driver","1"
"503","all","17-25","2018-2022","passenger","0"
"503","all","17-25","2018-2022","other","0"
"504","all","17-25","2008-2012","driver","0"
"504","all","17-25","2008-2012","passenger","0"
"504","all","17-25","2008-2012","other","0"
"504","all","17-25","2009-2013","driver","0"
"504","all","17-25","2009-2013","passenger","0"
"504","all","17-25","2009-2013","other","0"
"504","all","17-25","2010-2014","driver","1"
"504","all","17-25","2010-2014","passenger","1"
"504","all","17-25","2010-2014","other","1"
"504","all","17-25","2011-2015","driver","1"
"504","all","17-25","2011-2015","passenger","1"
"504","all","17-25","2011-2015","other","3"
"504","all","17-25","2012-2016","driver","2"
"504","all","17-25","2012-2016","passenger","1"
"504","all","17-25","2012-2016","other","3"
"504","all","17-25","2013-2017","driver","2"
"504","all","17-25","2013-2017","passenger","1"
"504","all","17-25","2013-2017","other","3"
"504","all","17-25","2014-2018","driver","2"
"504","all","17-25","2014-2018","passenger","1"
"504","all","17-25","2014-2018","other","4"
"504","all","17-25","2015-2019","driver","3"
"504","all","17-25","2015-2019","passenger","0"
"504","all","17-25","2015-2019","other","3"
"504","all","17-25","2016-2020","driver","4"
"504","all","17-25","2016-2020","passenger","2"
"504","all","17-25","2016-2020","other","1"
"504","all","17-25","2017-2021","driver","4"
"504","all","17-25","2017-2021","passenger","2"
"504","all","17-25","2017-2021","other","1"
"504","all","17-25","2018-2022","driver","4"
"504","all","17-25","2018-2022","passenger","2"
"504","all","17-25","2018-2022","other","1"
"505","all","17-25","2008-2012","driver","0"
"505","all","17-25","2008-2012","passenger","0"
"505","all","17-25","2008-2012","other","0"
"505","all","17-25","2009-2013","driver","0"
"505","all","17-25","2009-2013","passenger","0"
"505","all","17-25","2009-2013","other","0"
"505","all","17-25","2010-2014","driver","0"
"505","all","17-25","2010-2014","passenger","0"
"505","all","17-25","2010-2014","other","5"
"505","all","17-25","2011-2015","driver","0"
"505","all","17-25","2011-2015","passenger","0"
"505","all","17-25","2011-2015","other","6"
"505","all","17-25","2012-2016","driver","4"
"505","all","17-25","2012-2016","passenger","1"
"505","all","17-25","2012-2016","other","8"
"505","all","17-25","2013-2017","driver","7"
"505","all","17-25","2013-2017","passenger","1"
"505","all","17-25","2013-2017","other","11"
"505","all","17-25","2014-2018","driver","9"
"505","all","17-25","2014-2018","passenger","1"
"505","all","17-25","2014-2018","other","13"
"505","all","17-25","2015-2019","driver","10"
"505","all","17-25","2015-2019","passenger","3"
"505","all","17-25","2015-2019","other","8"
"505","all","17-25","2016-2020","driver","10"
"505","all","17-25","2016-2020","passenger","3"
"505","all","17-25","2016-2020","other","7"
"505","all","17-25","2017-2021","driver","6"
"505","all","17-25","2017-2021","passenger","2"
"505","all","17-25","2017-2021","other","8"
"505","all","17-25","2018-2022","driver","3"
"505","all","17-25","2018-2022","passenger","2"
"505","all","17-25","2018-2022","other","5"
"506","all","17-25","2008-2012","driver","0"
"506","all","17-25","2008-2012","passenger","0"
"506","all","17-25","2008-2012","other","0"
"506","all","17-25","2009-2013","driver","0"
"506","all","17-25","2009-2013","passenger","0"
"506","all","17-25","2009-2013","other","0"
"506","all","17-25","2010-2014","driver","3"
"506","all","17-25","2010-2014","passenger","0"
"506","all","17-25","2010-2014","other","3"
"506","all","17-25","2011-2015","driver","5"
"506","all","17-25","2011-2015","passenger","1"
"506","all","17-25","2011-2015","other","4"
"506","all","17-25","2012-2016","driver","6"
"506","all","17-25","2012-2016","passenger","1"
"506","all","17-25","2012-2016","other","5"
"506","all","17-25","2013-2017","driver","7"
"506","all","17-25","2013-2017","passenger","1"
"506","all","17-25","2013-2017","other","7"
"506","all","17-25","2014-2018","driver","8"
"506","all","17-25","2014-2018","passenger","1"
"506","all","17-25","2014-2018","other","8"
"506","all","17-25","2015-2019","driver","6"
"506","all","17-25","2015-2019","passenger","2"
"506","all","17-25","2015-2019","other","7"
"506","all","17-25","2016-2020","driver","7"
"506","all","17-25","2016-2020","passenger","1"
"506","all","17-25","2016-2020","other","6"
"506","all","17-25","2017-2021","driver","9"
"506","all","17-25","2017-2021","passenger","4"
"506","all","17-25","2017-2021","other","7"
"506","all","17-25","2018-2022","driver","8"
"506","all","17-25","2018-2022","passenger","4"
"506","all","17-25","2018-2022","other","5"
"507","all","17-25","2008-2012","driver","0"
"507","all","17-25","2008-2012","passenger","0"
"507","all","17-25","2008-2012","other","0"
"507","all","17-25","2009-2013","driver","0"
"507","all","17-25","2009-2013","passenger","0"
"507","all","17-25","2009-2013","other","0"
"507","all","17-25","2010-2014","driver","0"
"507","all","17-25","2010-2014","passenger","2"
"507","all","17-25","2010-2014","other","1"
"507","all","17-25","2011-2015","driver","0"
"507","all","17-25","2011-2015","passenger","5"
"507","all","17-25","2011-2015","other","2"
"507","all","17-25","2012-2016","driver","0"
"507","all","17-25","2012-2016","passenger","5"
"507","all","17-25","2012-2016","other","2"
"507","all","17-25","2013-2017","driver","0"
"507","all","17-25","2013-2017","passenger","6"
"507","all","17-25","2013-2017","other","3"
"507","all","17-25","2014-2018","driver","1"
"507","all","17-25","2014-2018","passenger","6"
"507","all","17-25","2014-2018","other","4"
"507","all","17-25","2015-2019","driver","1"
"507","all","17-25","2015-2019","passenger","4"
"507","all","17-25","2015-2019","other","4"
"507","all","17-25","2016-2020","driver","1"
"507","all","17-25","2016-2020","passenger","2"
"507","all","17-25","2016-2020","other","4"
"507","all","17-25","2017-2021","driver","2"
"507","all","17-25","2017-2021","passenger","2"
"507","all","17-25","2017-2021","other","5"
"507","all","17-25","2018-2022","driver","2"
"507","all","17-25","2018-2022","passenger","1"
"507","all","17-25","2018-2022","other","4"
"509","all","17-25","2008-2012","driver","0"
"509","all","17-25","2008-2012","passenger","0"
"509","all","17-25","2008-2012","other","0"
"509","all","17-25","2009-2013","driver","0"
"509","all","17-25","2009-2013","passenger","0"
"509","all","17-25","2009-2013","other","0"
"509","all","17-25","2010-2014","driver","3"
"509","all","17-25","2010-2014","passenger","2"
"509","all","17-25","2010-2014","other","1"
"509","all","17-25","2011-2015","driver","5"
"509","all","17-25","2011-2015","passenger","3"
"509","all","17-25","2011-2015","other","1"
"509","all","17-25","2012-2016","driver","13"
"509","all","17-25","2012-2016","passenger","9"
"509","all","17-25","2012-2016","other","1"
"509","all","17-25","2013-2017","driver","17"
"509","all","17-25","2013-2017","passenger","9"
"509","all","17-25","2013-2017","other","1"
"509","all","17-25","2014-2018","driver","20"
"509","all","17-25","2014-2018","passenger","12"
"509","all","17-25","2014-2018","other","1"
"509","all","17-25","2015-2019","driver","21"
"509","all","17-25","2015-2019","passenger","12"
"509","all","17-25","2015-2019","other","1"
"509","all","17-25","2016-2020","driver","23"
"509","all","17-25","2016-2020","passenger","12"
"509","all","17-25","2016-2020","other","1"
"509","all","17-25","2017-2021","driver","21"
"509","all","17-25","2017-2021","passenger","8"
"509","all","17-25","2017-2021","other","1"
"509","all","17-25","2018-2022","driver","17"
"509","all","17-25","2018-2022","passenger","8"
"509","all","17-25","2018-2022","other","1"
"510","all","17-25","2008-2012","driver","0"
"510","all","17-25","2008-2012","passenger","0"
"510","all","17-25","2008-2012","other","0"
"510","all","17-25","2009-2013","driver","0"
"510","all","17-25","2009-2013","passenger","0"
"510","all","17-25","2009-2013","other","0"
"510","all","17-25","2010-2014","driver","0"
"510","all","17-25","2010-2014","passenger","0"
"510","all","17-25","2010-2014","other","0"
"510","all","17-25","2011-2015","driver","0"
"510","all","17-25","2011-2015","passenger","2"
"510","all","17-25","2011-2015","other","1"
"510","all","17-25","2012-2016","driver","2"
"510","all","17-25","2012-2016","passenger","5"
"510","all","17-25","2012-2016","other","1"
"510","all","17-25","2013-2017","driver","3"
"510","all","17-25","2013-2017","passenger","5"
"510","all","17-25","2013-2017","other","1"
"510","all","17-25","2014-2018","driver","3"
"510","all","17-25","2014-2018","passenger","6"
"510","all","17-25","2014-2018","other","1"
"510","all","17-25","2015-2019","driver","3"
"510","all","17-25","2015-2019","passenger","6"
"510","all","17-25","2015-2019","other","2"
"510","all","17-25","2016-2020","driver","3"
"510","all","17-25","2016-2020","passenger","4"
"510","all","17-25","2016-2020","other","3"
"510","all","17-25","2017-2021","driver","2"
"510","all","17-25","2017-2021","passenger","1"
"510","all","17-25","2017-2021","other","3"
"510","all","17-25","2018-2022","driver","1"
"510","all","17-25","2018-2022","passenger","1"
"510","all","17-25","2018-2022","other","3"
"511","all","17-25","2008-2012","driver","0"
"511","all","17-25","2008-2012","passenger","0"
"511","all","17-25","2008-2012","other","0"
"511","all","17-25","2009-2013","driver","0"
"511","all","17-25","2009-2013","passenger","0"
"511","all","17-25","2009-2013","other","0"
"511","all","17-25","2010-2014","driver","1"
"511","all","17-25","2010-2014","passenger","3"
"511","all","17-25","2010-2014","other","1"
"511","all","17-25","2011-2015","driver","4"
"511","all","17-25","2011-2015","passenger","6"
