LOCALITY_PID_2021,LOCALITY_NAME_2021,SA2_CODE_2021,SA2_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NT81,DOUGLAS-DALY,702031058,Daly,1,Good,Good,0
NT82,DRIVER,701041037,Driver,1,Good,Good,0
NT83,DUNDEE BEACH,702031057,Alligator,1,Good,Good,0
NT84,DUNDEE DOWNS,702031057,Alligator,1,Good,Good,0
NT85,DUNDEE FOREST,702031057,Alligator,1,Good,Good,0
NT86,DURACK,701041038,Durack - Marlow Lagoon,1,Good,Good,0
NT87,EAST ARM,701021015,Charles Darwin,0.0476794,Poor,Good,0
NT87,EAST ARM,701021017,East Arm,0.9523206,Good,Good,0
NT88,EAST ARNHEM,702031061,West Arnhem,0.0087498,Good,Good,1
NT88,EAST ARNHEM,702041063,East Arnhem,0.9912416,Good,Good,0
NT88,EAST ARNHEM,,,8.60E-06,Poor,Good,4
NT89,EAST POINT,701011003,East Point,0.6666667,Poor,Good,0
NT89,EAST POINT,701011006,Ludmilla - The Narrows,0.3333333,Good,Good,0
NT9,AMPILATWATJA,702011052,Sandover - Plenty,1,Good,Good,0
NT90,EAST SIDE,702011046,East Side,1,Good,Good,0
NT91,EATON,701011001,Darwin Airport,0.0798847,Poor,Good,0
NT91,EATON,701011006,Ludmilla - The Narrows,0.9201153,Good,Good,0
NT92,EDITH,702031058,Daly,0.0258181,Good,Good,0
NT92,EDITH,702051067,Katherine,0.9741819,Good,Good,0
NT93,ELLIOTT,702021055,Barkly,1,Good,Good,0
NT94,ELRUNDIE,701021017,East Arm,1,Good,Good,0
NT95,ELSEY,702051065,Elsey,1,Good,Good,0
NT96,EMUNGALAN,702051067,Katherine,1,Good,Good,0
NT97,ENGAWALA,702011052,Sandover - Plenty,1,Good,Good,0
NT98,EVA VALLEY,702031057,Alligator,1,Good,Good,0
NT99,FANNIE BAY,701011003,East Point,1.70E-06,Poor,Good,1
NT99,FANNIE BAY,701011004,Fannie Bay - The Gardens,0.9999965,Good,Good,0
NT99,FANNIE BAY,701011006,Ludmilla - The Narrows,1.70E-06,Good,Good,1
OT1,WEST ISLAND,901021002,Cocos (Keeling) Islands,1,Good,Good,0
OT2,CHRISTMAS ISLAND,901011001,Christmas Island,1,Good,Good,0
OT3,HOME ISLAND,901021002,Cocos (Keeling) Islands,0.9999776,Good,Good,0
OT3,HOME ISLAND,,,2.24E-05,Poor,Good,4
OT4,JERVIS BAY,901031003,Jervis Bay,1,Good,Good,0
OT5,NORFOLK ISLAND,901041004,Norfolk Island,1,Good,Good,0
QLD1,ABBEYWOOD,319021506,Kingaroy Surrounds - North,1,Good,Good,0
QLD10,ADAVALE,315031411,Far South West,1,Good,Good,0
QLD100,AUBIGNY,307021180,Jondaryan,1,Good,Good,0
QLD1000,ESMERALDA,315011397,Croydon - Etheridge,1,Good,Good,0
QLD1001,ETNA CREEK,308031209,Glenlee - Rockyview,1,Good,Good,0
QLD1002,ETON,312021357,Walkerston - Eton,1,Good,Good,0
QLD1004,ETTY BAY,306031160,Johnstone,1,Good,Good,0
QLD1005,EUBENANGEE,306031158,Babinda,1,Good,Good,0
QLD1006,EUDLO,316061442,Landsborough,0.0018272,Good,Good,1
QLD1006,EUDLO,316061444,Palmwoods,0.9981728,Good,Good,0
QLD1007,EUKEY,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD1008,EULEILAH,308051530,Agnes Water - Miriam Vale,1,Good,Good,0
QLD1009,EULO,315031411,Far South West,1,Good,Good,0
QLD101,AUBURN,307011172,Chinchilla,1,Good,Good,0
QLD1010,EUMAMURRIN,307011177,Roma Surrounds,1,Good,Good,0
QLD1011,EUMUNDI,316071547,Eumundi - Yandina,1,Good,Good,0
QLD1012,EUNGELLA,312021351,Pioneer Valley,1,Good,Good,0
QLD1013,EUNGELLA DAM,312021345,Eungella Hinterland,0.9975248,Poor,Good,0
QLD1013,EUNGELLA DAM,312021351,Pioneer Valley,0.0024752,Good,Good,1
QLD1014,EUNGELLA HINTERLAND,312021345,Eungella Hinterland,0.992629,Poor,Good,0
QLD1014,EUNGELLA HINTERLAND,312021353,Seaforth - Calen,0.007371,Good,Good,1
QLD1015,EURAMO,306031161,Tully,1,Good,Good,0
QLD1016,EUREKA,319011499,Bundaberg Surrounds - South,1,Good,Good,0
QLD1017,EURELLA,307011177,Roma Surrounds,1,Good,Good,0
QLD1018,EURIMBULA,308051530,Agnes Water - Miriam Vale,1,Good,Good,0
QLD1019,EUROMBAH,307011175,Miles - Wandoan,0.2970405,Good,Good,0
QLD1019,EUROMBAH,308041528,Banana,0.7029595,Good,Good,0
QLD102,AUCHENFLOWER,305041133,Auchenflower,0.9278659,Good,Good,0
QLD102,AUCHENFLOWER,305041134,Bardon,0.0205528,Good,Good,0
QLD102,AUCHENFLOWER,305041135,Paddington - Milton,0.0203233,Good,Good,0
QLD102,AUCHENFLOWER,305041137,Toowong,0.031258,Good,Good,0
QLD1020,EURONG,319051522,Burrum - Fraser,1,Good,Good,0
QLD1021,EUTHULLA,307011177,Roma Surrounds,1,Good,Good,0
QLD1022,EVANS LANDING,315011403,Weipa,1,Good,Good,0
QLD1023,EVANSLEA,307021180,Jondaryan,1,Good,Good,0
QLD1024,EVELYN,306051167,Herberton,1,Good,Good,0
QLD1025,EVERGREEN,307021179,Crows Nest - Rosalie,1,Good,Good,0
QLD1026,EVERTON HILLS,304041101,Mitchelton,1.50E-06,Good,Good,1
QLD1026,EVERTON HILLS,314011386,The Hills District,0.9999985,Good,Good,0
QLD1027,EVERTON PARK,302011025,Everton Park,0.976876,Good,Good,0
QLD1027,EVERTON PARK,302011026,McDowall,0.0160467,Good,Good,0
QLD1027,EVERTON PARK,302021032,Stafford,0.0070773,Good,Good,1
QLD1029,FAIRDALE,319021506,Kingaroy Surrounds - North,1,Good,Good,0
QLD103,AUGATHELLA,315031409,Charleville,1,Good,Good,0
QLD1030,FAIRFIELD,303021054,Fairfield - Dutton Park,0.9983177,Good,Good,0
QLD1030,FAIRFIELD,303021059,Yeronga,0.0016823,Good,Good,1
QLD1031,FAIRNEY VIEW,310021281,Lowood,1,Good,Good,0
QLD1032,FAIRY BOWER,308031216,Rockhampton - West,1,Good,Good,0
QLD1033,FAIRYLAND,307011172,Chinchilla,1,Good,Good,0
QLD1034,FAIRYMEAD,319011498,Bundaberg Surrounds - North,1,Good,Good,0
QLD1035,FARLEIGH,312021348,Mount Pleasant - Glenella,0.5948961,Good,Good,0
QLD1035,FARLEIGH,312021353,Seaforth - Calen,0.4051039,Good,Good,0
QLD1036,FARNBOROUGH,308031219,Rockhampton Surrounds - North,1,Good,Good,0
QLD1037,FARNSFIELD,319011499,Bundaberg Surrounds - South,1,Good,Good,0
QLD1038,FARRARS CREEK,315031410,Far Central West,1,Good,Good,0
QLD1039,FASSIFERN,310021277,Boonah,1,Good,Good,0
QLD104,AUGUSTINE HEIGHTS,310041565,Augustine Heights - Brookwater,1,Good,Good,0
QLD1040,FASSIFERN VALLEY,310021277,Boonah,1,Good,Good,0
QLD1041,FEDERAL,316081549,Noosa Hinterland,1,Good,Good,0
QLD1045,FELTON,307021182,Pittsworth,0.4648681,Good,Good,0
QLD1045,FELTON,307031184,Clifton - Greenmount,0.5351319,Good,Good,0
QLD1046,FELTON SOUTH,307031184,Clifton - Greenmount,1,Good,Good,0
QLD1047,FELUGA,306031161,Tully,1,Good,Good,0
QLD1048,FERNEY,319051525,Maryborough Surrounds - South,1,Good,Good,0
QLD1049,FERNVALE,310021281,Lowood,1,Good,Good,0
QLD105,AURUKUN,315011395,Aurukun,0.9999974,Good,Good,0
QLD105,AURUKUN,315011396,Cape York,2.60E-06,Good,Good,1
QLD1050,FERNY GLEN,309041242,Tamborine - Canungra,1,Good,Good,0
QLD1051,FERNY GROVE,304041100,Keperra,0.004428,Good,Good,1
QLD1051,FERNY GROVE,304041104,Upper Kedron - Ferny Grove,0.995572,Good,Good,0
QLD1052,FERNY HILLS,314011386,The Hills District,1,Good,Good,0
QLD1053,FICKS CROSSING,319021506,Kingaroy Surrounds - North,1,Good,Good,0
QLD1054,FIELDING,315021404,Carpentaria,1,Good,Good,0
QLD1055,FIFTEEN MILE,317011451,Lockyer Valley - West,1,Good,Good,0
QLD1056,FIG TREE POCKET,304021089,Fig Tree Pocket,1,Good,Good,0
QLD1057,FINCH HATTON,312021345,Eungella Hinterland,1.92E-05,Poor,Good,1
QLD1057,FINCH HATTON,312021351,Pioneer Valley,0.9999808,Good,Good,0
QLD1059,FINNIE,317011445,Cambooya - Wyreema,1,Good,Good,0
QLD1060,FISHER,315021405,Mount Isa,1,Good,Good,0
QLD1061,FISHERMANS POCKET,319031514,Gympie Surrounds,1,Good,Good,0
QLD1062,FISHERY FALLS,306031158,Babinda,1,Good,Good,0
QLD1063,FITZGERALD CREEK,306031158,Babinda,1,Good,Good,0
QLD1064,FITZGIBBON,302041041,Bracken Ridge,0,Good,Good,1
QLD1064,FITZGIBBON,302041045,Taigum - Fitzgibbon,1,Good,Good,0
QLD1065,FITZROY ISLAND,306021148,Gordonvale - Trinity,1,Good,Good,0
QLD1066,FLAGSTONE CREEK,317011451,Lockyer Valley - West,1,Good,Good,0
QLD1067,FLAMETREE,312031359,Airlie - Whitsundays,1,Good,Good,0
QLD1068,FLAXTON,316061443,Maroochy Hinterland,1,Good,Good,0
QLD1069,FLETCHER,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD107,AUSTINVILLE,309041241,Guanaba - Springbrook,0.9799898,Good,Good,0
QLD107,AUSTINVILLE,309051244,Mudgeeraba - Bonogin,0.0200102,Good,Good,0
QLD1070,FLETCHER CREEK,308031212,Mount Morgan,1,Good,Good,0
QLD1071,FLEURBAIX,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD1072,FLINDERS VIEW,310031293,Raceview,0.9489143,Good,Good,0
QLD1072,FLINDERS VIEW,310031294,Ripley,0.0510857,Good,Good,0
QLD1073,FLINTON,307011178,Tara,1,Good,Good,0
QLD1074,FLORENCE BAY,318021483,Magnetic Island,1,Good,Good,0
QLD1075,FLYING FISH POINT,306031159,Innisfail,1,Good,Good,0
QLD1076,FLYING FOX,309041242,Tamborine - Canungra,1,Good,Good,0
QLD1077,FORDSDALE,317011451,Lockyer Valley - West,1,Good,Good,0
QLD1078,FORESHORES,308051530,Agnes Water - Miriam Vale,1,Good,Good,0
QLD1079,FOREST CREEK,306041164,Daintree,1,Good,Good,0
QLD108,AVENELL HEIGHTS,319011502,Walkervale - Avenell Heights,1,Good,Good,0
QLD1080,FOREST GLEN,316011413,Buderim - North,0.8989008,Poor,Good,0
QLD1080,FOREST GLEN,316011414,Buderim - South,0.0180952,Poor,Good,0
QLD1080,FOREST GLEN,316071546,Diddillibah - Rosemount,0.083004,Good,Good,0
QLD1081,FOREST HILL,310021280,Lockyer Valley - East,1,Good,Good,0
QLD1082,FOREST LAKE,303051074,Pallara - Willawong,0.0561366,Acceptable,Good,0
QLD1082,FOREST LAKE,310011563,Doolandella,0.0649361,Acceptable,Good,0
QLD1082,FOREST LAKE,310011564,Forest Lake - Ellen Grove,0.8789269,Acceptable,Good,0
QLD1082,FOREST LAKE,310041298,Carole Park,3.00E-07,Acceptable,Good,1
QLD1082,FOREST LAKE,311031315,Greenbank Military Camp,1.00E-07,Poor,Good,1
QLD1083,FOREST RIDGE,307021181,Millmerran,1,Good,Good,0
QLD1084,FOREST SPRINGS,307031186,Southern Downs - West,1,Good,Good,0
QLD1085,FORESTDALE,311031316,Hillcrest,1,Good,Good,0
QLD1086,FORESTHOME,318011465,Ingham Surrounds,1,Good,Good,0
QLD1087,FORESTVALE,307011177,Roma Surrounds,1,Good,Good,0
QLD1088,FORK LAGOONS,308011191,Central Highlands - West,1,Acceptable,Good,0
QLD1089,FORMARTIN,307021180,Jondaryan,1,Good,Good,0
QLD109,AVOCA,319011500,Millbank - Avoca,1,Good,Good,0
QLD1090,FORREST BEACH,318011465,Ingham Surrounds,1,Good,Good,0
QLD1091,FORSAYTH,315011397,Croydon - Etheridge,1,Good,Good,0
QLD1092,FORTITUDE VALLEY,305011106,Fortitude Valley,0.8987596,Acceptable,Good,0
QLD1092,FORTITUDE VALLEY,305011109,New Farm,0.0256603,Good,Good,0
QLD1092,FORTITUDE VALLEY,305011111,Spring Hill,0.0101492,Good,Good,0
QLD1092,FORTITUDE VALLEY,305031128,Newstead - Bowen Hills,0.0654309,Good,Good,0
QLD1093,FORTY MILE,306051167,Herberton,0.0003708,Good,Good,1
QLD1093,FORTY MILE,315011400,Tablelands,0.9996292,Good,Good,0
QLD1094,FOSSILBROOK,315011400,Tablelands,1,Good,Good,0
QLD1095,FOULDEN,312021348,Mount Pleasant - Glenella,1,Good,Good,0
QLD1096,FOUR WAYS,315021406,Mount Isa Surrounds,1,Good,Good,0
QLD1097,FOXDALE,312031361,Proserpine,1,Good,Good,0
QLD1098,FRANKFIELD,312011339,Clermont,1,Good,Good,0
QLD1099,FRASER ISLAND,319051522,Burrum - Fraser,0.9998553,Good,Good,0
QLD1099,FRASER ISLAND,319051525,Maryborough Surrounds - South,0.0001447,Good,Good,1
QLD11,ADELAIDE PARK,308031219,Rockhampton Surrounds - North,1,Good,Good,0
QLD110,AVOCA VALE,313031370,Kilcoy,1,Good,Good,0
QLD1100,FRAZERVIEW,310021277,Boonah,1,Good,Good,0
QLD1101,FREDERICKSFIELD,318011461,Burdekin,1,Good,Good,0
QLD1102,FREESTONE,307031185,Southern Downs - East,1,Good,Good,0
QLD1103,FRENCHES CREEK,310021277,Boonah,1,Good,Good,0
QLD1104,FRENCHVILLE,308031208,Frenchville - Mount Archer,0.9987163,Good,Good,0
QLD1104,FRENCHVILLE,308031211,Lakes Creek,0.0012837,Good,Good,1
QLD1105,FRESHWATER,306011140,Freshwater - Stratford,0.9999953,Good,Good,0
QLD1105,FRESHWATER,306011141,Redlynch,4.70E-06,Good,Good,1
QLD1106,FRESHWATER POINT,312021352,Sarina,1,Good,Good,0
QLD1107,FRIDAY POCKET,306031160,Johnstone,1,Good,Good,0
QLD1108,FULHAM,310021278,Esk,1,Good,Good,0
QLD1109,GADGARRA,306051169,Malanda - Yungaburra,1,Good,Good,0
QLD111,AVONDALE,319011498,Bundaberg Surrounds - North,1,Good,Good,0
QLD1110,GAETA,319021504,Gin Gin,1,Good,Good,0
QLD1111,GAILES,310041297,Camira - Gailes,1,Good,Good,0
QLD1112,GAINSFORD,308011190,Central Highlands - East,1,Good,Good,0
QLD1113,GAIRLOCH,318011465,Ingham Surrounds,1,Good,Good,0
QLD1115,GAMBOOLA,315011400,Tablelands,1,Good,Good,0
QLD1116,GARBUTT,318021475,Garbutt - West End,1,Good,Good,0
QLD1118,GARGETT,312021351,Pioneer Valley,1,Good,Good,0
QLD1119,GARNANT,308031220,Rockhampton Surrounds - West,1,Good,Good,0
QLD112,AYR,318011460,Ayr,1,Good,Good,0
QLD1120,GARNERS BEACH,306031160,Johnstone,1,Good,Good,0
QLD1121,GARRADUNGA,306031158,Babinda,1,Good,Good,0
QLD1122,GARRAWALT,318011465,Ingham Surrounds,1,Good,Good,0
QLD1123,GATTON,317011448,Gatton,0.9995745,Good,Good,0
QLD1123,GATTON,317011451,Lockyer Valley - West,0.0004255,Good,Good,1
QLD1124,GAVEN,309061249,Pacific Pines - Gaven,1,Good,Good,0
QLD1125,GAYNDAH,319021503,Gayndah - Mundubbera,1,Good,Good,0
QLD1126,GAYTHORNE,304041098,Enoggera,0.9448629,Good,Good,0
QLD1126,GAYTHORNE,304041101,Mitchelton,0.0551371,Good,Good,0
QLD1127,GEEBUNG,302021027,Aspley,0.0692968,Good,Good,0
QLD1127,GEEBUNG,302021030,Geebung,0.9166912,Good,Good,0
QLD1127,GEEBUNG,302031038,Northgate - Virginia,0.0008152,Good,Good,1
QLD1127,GEEBUNG,302041046,Zillmere,0.0131968,Good,Good,0
QLD1128,GEHAM,317011450,Highfields,1,Good,Good,0
QLD1129,GEMINI MOUNTAINS,312011339,Clermont,1,Good,Good,0
QLD113,BABINDA,306031158,Babinda,1,Good,Good,0
QLD1130,GEORGETOWN,315011397,Croydon - Etheridge,1,Good,Good,0
QLD1131,GEORGINA,315031410,Far Central West,1,Good,Good,0
QLD1132,GERMANTOWN,306031160,Johnstone,1,Good,Good,0
QLD1133,GHEERULLA,316061443,Maroochy Hinterland,1,Good,Good,0
QLD1134,GHINGHINDA,308041528,Banana,1,Good,Good,0
QLD1135,GIDYA,315021404,Carpentaria,1,Good,Good,0
QLD1136,GIGOOMGAN,319051525,Maryborough Surrounds - South,1,Good,Good,0
QLD1137,GILBERT RIVER,315011397,Croydon - Etheridge,1,Good,Good,0
QLD1138,GILBERTON,315011397,Croydon - Etheridge,1,Good,Good,0
QLD1139,GILBERTON,309071254,Jacobs Well - Alberton,0.8487898,Good,Good,0
QLD1139,GILBERTON,309071552,Ormeau (East) - Stapylton,0.1512102,Poor,Good,0
QLD114,BACK PLAINS,307031184,Clifton - Greenmount,1,Good,Good,0
QLD1140,GILLA,307021179,Crows Nest - Rosalie,1,Good,Good,0
QLD1141,GILLDORA,319031514,Gympie Surrounds,1,Good,Good,0
QLD1142,GILSTON,309061248,Nerang - Mount Nathan,1,Good,Good,0
QLD1143,GIN GIN,319021504,Gin Gin,1,Good,Good,0
QLD1144,GINDIE,308011191,Central Highlands - West,1,Acceptable,Good,0
QLD1145,GINDORAN,308051530,Agnes Water - Miriam Vale,1,Good,Good,0
QLD1146,GINOONDAN,319021503,Gayndah - Mundubbera,1,Good,Good,0
QLD1147,GIRRAWEEN,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD1148,GIRU,318011461,Burdekin,1,Good,Good,0
QLD1149,GIVELDA,319011499,Bundaberg Surrounds - South,1,Good,Good,0
QLD115,BADU ISLAND,315011402,Torres Strait Islands,1,Good,Good,0
QLD1150,GLADFIELD,307031185,Southern Downs - East,1,Good,Good,0
QLD1151,GLADSTONE CENTRAL,308051534,Gladstone,1,Good,Good,0
QLD1152,GLADSTONE HARBOUR,308051535,Gladstone Hinterland,0.9995292,Good,Good,0
QLD1152,GLADSTONE HARBOUR,,,0.0004708,Poor,Good,4
QLD1153,GLAMORGAN VALE,310021281,Lowood,1,Good,Good,0
QLD1154,GLAN DEVON,319021509,Nanango,1,Good,Good,0
QLD1155,GLANMIRE,319031512,Gympie - North,0.927288,Good,Good,0
QLD1155,GLANMIRE,319031514,Gympie Surrounds,0.072712,Good,Good,0
QLD1157,GLASS HOUSE MOUNTAINS,313031371,Woodford - D'Aguilar,0,Good,Good,1
QLD1157,GLASS HOUSE MOUNTAINS,316061439,Beerwah,0.0006705,Good,Good,1
QLD1157,GLASS HOUSE MOUNTAINS,316061441,Glass House Mountains,0.9993295,Good,Good,0
QLD1158,GLASTONBURY,319031514,Gympie Surrounds,1,Good,Good,0
QLD1159,GLEBE,308041528,Banana,1,Good,Good,0
QLD116,BAFFLE CREEK,308051530,Agnes Water - Miriam Vale,1,Good,Good,0
QLD1160,GLEN ALLYN,306051169,Malanda - Yungaburra,1,Good,Good,0
QLD1161,GLEN APLIN,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD1162,GLEN BOUGHTON,306021148,Gordonvale - Trinity,1,Good,Good,0
QLD1163,GLEN CAIRN,310021280,Lockyer Valley - East,1,Good,Good,0
QLD1164,GLEN ECHO,319031514,Gympie Surrounds,1,Good,Good,0
QLD1165,GLEN EDEN,308051538,Telina - Toolooa,1,Good,Good,0
QLD1166,GLEN ESK,310021278,Esk,1,Good,Good,0
QLD1167,GLEN ISLA,312031361,Proserpine,1,Good,Good,0
QLD1168,GLEN NIVEN,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD1169,GLEN RUSSELL,315011400,Tablelands,1,Good,Good,0
QLD117,BAFFLE WEST,307011177,Roma Surrounds,1,Good,Good,0
QLD1170,GLEN RUTH,306051167,Herberton,1,Good,Good,0
QLD1171,GLENARBON,307011174,Inglewood - Waggamba,1,Good,Good,0
QLD1172,GLENAUBYN,307011175,Miles - Wandoan,1,Good,Good,0
QLD1173,GLENAVEN,307021179,Crows Nest - Rosalie,1,Good,Good,0
QLD1174,GLENBAR,319051525,Maryborough Surrounds - South,1,Good,Good,0
QLD1175,GLENCOE,317011449,Gowrie (Qld),1,Good,Good,0
QLD1176,GLENDALE,308031209,Glenlee - Rockyview,1,Good,Good,0
QLD1177,GLENDEN,312011338,Broadsound - Nebo,1,Good,Good,0
QLD1178,GLENEAGLE,311011305,Beaudesert,1,Good,Good,0
QLD1179,GLENELLA,312021348,Mount Pleasant - Glenella,1,Good,Good,0
QLD118,BAHRS SCRUB,311021310,Wolffdene - Bahrs Scrub,1,Good,Good,0
QLD1180,GLENFERN,313031370,Kilcoy,1,Good,Good,0
QLD1181,GLENGALLAN,307031185,Southern Downs - East,1,Good,Good,0
QLD1182,GLENHAUGHTON,308041528,Banana,1,Good,Good,0
QLD1183,GLENLEE,308031209,Glenlee - Rockyview,1,Good,Good,0
QLD1184,GLENLEIGH,319021508,Monto - Eidsvold,1,Good,Good,0
QLD1185,GLENLYON,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD1186,GLENMORAL,308041528,Banana,1,Good,Good,0
QLD1188,GLENMORGAN,307011177,Roma Surrounds,0.2320058,Good,Good,0
QLD1188,GLENMORGAN,307011178,Tara,0.7679942,Good,Good,0
QLD1189,GLENORCHY,319051525,Maryborough Surrounds - South,1,Good,Good,0
QLD119,BAJOOL,308031206,Bouldercombe,1,Good,Good,0
QLD1190,GLENORE GROVE,310021280,Lockyer Valley - East,1,Good,Good,0
QLD1191,GLENRAE,319021503,Gayndah - Mundubbera,1,Good,Good,0
QLD1192,GLENROCK,319021506,Kingaroy Surrounds - North,1,Good,Good,0
QLD1193,GLENROY,308031220,Rockhampton Surrounds - West,1,Good,Good,0
QLD1194,GLENVALE,317011458,Toowoomba - West,1,Good,Good,0
QLD1195,GLENVIEW,316061442,Landsborough,1,Good,Good,0
QLD1196,GLENWOOD,319031514,Gympie Surrounds,0.0019645,Good,Good,1
QLD1196,GLENWOOD,319051525,Maryborough Surrounds - South,0.9980355,Good,Good,0
QLD1197,GODWIN BEACH,313011362,Beachmere - Sandstone Point,1,Good,Good,0
QLD1198,GOGANGO,308031220,Rockhampton Surrounds - West,1,Good,Good,0
QLD1199,GOLDEN BEACH,316021421,Golden Beach - Pelican Waters,1,Good,Good,0
QLD12,ADVANCETOWN,309041241,Guanaba - Springbrook,0.8452434,Good,Good,0
QLD12,ADVANCETOWN,309061248,Nerang - Mount Nathan,0.1547566,Good,Good,0
QLD120,BAKERS BEND,315031409,Charleville,1,Good,Good,0
QLD1200,GOLDEN FLEECE,319021503,Gayndah - Mundubbera,1,Good,Good,0
QLD1201,GOLDFIELDS,307031188,Stanthorpe Surrounds,1,Good,Good,0
QLD1202,GOLDSBOROUGH,306021148,Gordonvale - Trinity,1,Good,Good,0
QLD1203,GOOBURRUM,319011497,Bundaberg North - Gooburrum,0.998325,Good,Good,0
QLD1203,GOOBURRUM,319011498,Bundaberg Surrounds - North,0.001675,Good,Good,1
QLD1205,GOOD NIGHT,319021504,Gin Gin,0.9522644,Good,Good,0
QLD1205,GOOD NIGHT,319021508,Monto - Eidsvold,0.0477356,Good,Good,0
QLD1206,GOODAR,307011174,Inglewood - Waggamba,1,Good,Good,0
QLD1207,GOODGER,319021507,Kingaroy Surrounds - South,1,Good,Good,0
QLD1208,GOODNA,310041297,Camira - Gailes,1.00E-06,Good,Good,1
QLD1208,GOODNA,310041300,Goodna,0.999999,Good,Good,0
QLD1209,GOODWOOD,319011499,Bundaberg Surrounds - South,1,Good,Good,0
QLD121,BAKERS CREEK,312021350,Ooralea - Bakers Creek,1,Good,Good,0
QLD1210,GOOGA CREEK,307021179,Crows Nest - Rosalie,1,Good,Good,0
QLD1211,GOOLBOO,306031160,Johnstone,1,Good,Good,0
QLD1212,GOOLMAN,310021282,Rosewood,0.9996811,Good,Good,0
QLD1212,GOOLMAN,310031294,Ripley,0.0003189,Good,Good,1
QLD1213,GOOMALLY,308011190,Central Highlands - East,1,Good,Good,0
QLD1214,GOOMBI,307011172,Chinchilla,1,Good,Good,0
QLD1215,GOOMBOORIAN,319031514,Gympie Surrounds,1,Good,Good,0
QLD1216,GOOMBUNGEE,307021179,Crows Nest - Rosalie,1,Good,Good,0
QLD1217,GOOMBURRA,307031185,Southern Downs - East,0.0229364,Good,Good,0
QLD1217,GOOMBURRA,307031186,Southern Downs - West,0.9770636,Good,Good,0
QLD1218,GOOMERI,319031515,Kilkivan,1,Good,Good,0
QLD1219,GOOMERIBONG,319031515,Kilkivan,1,Good,Good,0
QLD122,BAKING BOARD,307011172,Chinchilla,1,Good,Good,0
QLD1220,GOONDI,306031159,Innisfail,1,Good,Good,0
QLD1221,GOONDI BEND,306031159,Innisfail,1,Good,Good,0
QLD1222,GOONDI HILL,306031159,Innisfail,1,Good,Good,0
QLD1223,GOONDIWINDI,307011173,Goondiwindi,1,Good,Good,0
QLD1224,GOORGANGA CREEK,312031361,Proserpine,1,Good,Good,0
QLD1225,GOORGANGA PLAINS,312031361,Proserpine,1,Good,Good,0
QLD1226,GOOROOLBA,319021503,Gayndah - Mundubbera,1,Good,Good,0
QLD1227,GOOTCHIE,319051525,Maryborough Surrounds - South,1,Good,Good,0
QLD1228,GOOVIGEN,308041528,Banana,1,Good,Good,0
QLD1229,GOOWARRA,308011190,Central Highlands - East,1,Good,Good,0
QLD123,BALBERRA,312021357,Walkerston - Eton,1,Good,Good,0
QLD1230,GORANBA,307011178,Tara,1,Good,Good,0
QLD1231,GORDON PARK,302021031,Kedron - Gordon Park,1,Good,Good,0
QLD1231,GORDON PARK,305031131,Wooloowin - Lutwyche,0,Good,Good,1
QLD1232,GORDONBROOK,319021506,Kingaroy Surrounds - North,0.011317,Good,Good,0
QLD1232,GORDONBROOK,319021507,Kingaroy Surrounds - South,0.988683,Good,Good,0
QLD1233,GORDONSTONE,308011191,Central Highlands - West,1,Acceptable,Good,0
QLD1234,GORDONVALE,306021148,Gordonvale - Trinity,1,Good,Good,0
QLD1235,GORE,307011174,Inglewood - Waggamba,1,Good,Good,0
QLD1236,GOWRIE JUNCTION,317011449,Gowrie (Qld),0.9518908,Good,Good,0
QLD1236,GOWRIE JUNCTION,317011458,Toowoomba - West,0.0481092,Good,Good,0
QLD1238,GOWRIE LITTLE PLAIN,307021180,Jondaryan,0.8227255,Good,Good,0
QLD1238,GOWRIE LITTLE PLAIN,317011449,Gowrie (Qld),0.1772745,Good,Good,0
QLD1239,GOWRIE MOUNTAIN,307021180,Jondaryan,1,Good,Good,0
QLD124,BALCOMBA,308011190,Central Highlands - East,1,Good,Good,0
QLD1240,GOWRIE STATION,315031409,Charleville,1,Good,Good,0
QLD1241,GRACEMERE,308031206,Bouldercombe,0.0063896,Good,Good,1
QLD1241,GRACEMERE,308031210,Gracemere,0.9931234,Good,Good,0
QLD1241,GRACEMERE,308031216,Rockhampton - West,0.0002934,Good,Good,1
QLD1241,GRACEMERE,308031220,Rockhampton Surrounds - West,0.0001936,Good,Good,1
QLD1242,GRACEVILLE,304031092,Chelmer - Graceville,0.942843,Good,Good,0
QLD1242,GRACEVILLE,304031095,Sherwood,0.057157,Good,Good,0
QLD1243,GRAHAMS CREEK,319051525,Maryborough Surrounds - South,1,Good,Good,0
QLD1244,GRANADILLA,306031160,Johnstone,1,Good,Good,0
QLD1245,GRAND SECRET,318011462,Charters Towers,1,Good,Good,0
QLD1246,GRANDCHESTER,310021282,Rosewood,1,Good,Good,0
QLD1247,GRANGE,305031123,Grange,0.9545378,Good,Good,0
QLD1247,GRANGE,305031127,Newmarket,0.0107549,Good,Good,0
