LOCALITY_PID,LOCALITY_NAME,RA_CODE_2021,RA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
loc54048486aaa6,Bohle,32,Outer Regional Australia,1,Good,Good,0
loc540a7416890f,Frog Rock,12,Outer Regional Australia,1,Good,Good,0
loc5411758ea2b9,Tuen,34,Very Remote Australia,1,Good,Good,0
loc541d5665a330,Seaton,40,Major Cities of Australia,1,Good,Good,0
loc54200a8d8f62,Pooraka,40,Major Cities of Australia,1,Good,Good,0
loc5422789793a9,Wedge Island,52,Outer Regional Australia,1,Good,Good,0
loc54237c4302db,Yelta,22,Outer Regional Australia,1,Good,Good,0
loc54256419fbdf,Kudardup,51,Inner Regional Australia,1,Good,Good,0
loc5425a9208ef8,Tunglebung,12,Outer Regional Australia,1,Good,Good,0
loc5426318f90dd,Battery Point,61,Inner Regional Australia,1,Good,Good,0
loc542659907d09,Medina,50,Major Cities of Australia,1,Good,Good,0
loc542738692f8f,Hamelin Pool,54,Very Remote Australia,1,Good,Good,0
loc543a91698085,Hesse,21,Inner Regional Australia,1,Good,Good,0
loc543b8d7f4c1a,Booligal,13,Remote Australia,1,Good,Good,0
loc543b9a5a1970,Mount Tabor,31,Inner Regional Australia,1,Good,Good,0
loc5443cc06e80b,McLeods Shoot,11,Inner Regional Australia,1,Good,Good,0
loc544b837d36db,Orielton,61,Inner Regional Australia,0.9814385,Good,Good,0
loc544b837d36db,Orielton,62,Outer Regional Australia,0.0185615,Good,Good,0
loc544c27559f05,Busselton,51,Inner Regional Australia,1,Good,Good,0
loc54536faa1206,Bowmans,41,Inner Regional Australia,1,Good,Good,0
loc545a2eb47c51,Doyalson North,10,Major Cities of Australia,1,Good,Good,0
loc5467b8f4992c,Punchbowl,12,Outer Regional Australia,1,Good,Good,0
loc546b66c85736,Oakford,50,Major Cities of Australia,1,Good,Good,0
loc546b6d730dfd,The Entrance North,10,Major Cities of Australia,1,Good,Good,0
loc546c1c65ba2c,Gunnedah,12,Outer Regional Australia,1,Good,Good,0
loc546f51763ee3,Yealering,52,Outer Regional Australia,1,Good,Good,0
loc5473992014e9,Lake Gairdner,44,Very Remote Australia,1,Good,Good,0
loc5478800bd6aa,Ashfield,10,Major Cities of Australia,1,Good,Good,0
loc547def4c34fb,Campwin Beach,32,Outer Regional Australia,1,Good,Good,0
loc547e743ae017,Elgin,51,Inner Regional Australia,1,Good,Good,0
loc547ee044fcfd,Bannister,11,Inner Regional Australia,1,Good,Good,0
loc547f77ac1632,Beach Holm,32,Outer Regional Australia,1,Good,Good,0
loc5480dd2ed2f3,Kilkivan,32,Outer Regional Australia,1,Good,Good,0
loc548208de7278,Greenlands,11,Inner Regional Australia,1,Good,Good,0
loc548552fd3823,Wee Jasper,11,Inner Regional Australia,1,Good,Good,0
loc548be9868077,St Helens,31,Inner Regional Australia,1,Good,Good,0
loc548fff272180,Victoria Point,22,Outer Regional Australia,1,Good,Good,0
loc5496dc2e0eee,Clarendon Vale,61,Inner Regional Australia,1,Good,Good,0
loc5497ac26a6e3,Quialigo,11,Inner Regional Australia,1,Good,Good,0
loc549b8fb04888,Allenview,31,Inner Regional Australia,1,Good,Good,0
loc54b7476da830,Sandford,22,Outer Regional Australia,1,Good,Good,0
loc54b76e5ba5d7,Houtman Abrolhos,54,Very Remote Australia,1,Good,Good,0
loc54bcf2e6b3bc,Fish Point,22,Outer Regional Australia,1,Good,Good,0
loc54c7e3d1bf3d,Jackadgery,12,Outer Regional Australia,1,Good,Good,0
loc54cd8061e86e,Gresford,11,Inner Regional Australia,1,Good,Good,0
loc54d661cbf93d,Bapaume,32,Outer Regional Australia,1,Good,Good,0
loc54dd672a4ff4,Reeves Plains,41,Inner Regional Australia,1,Good,Good,0
loc54e0c88ff4dd,Old Adaminaby,12,Outer Regional Australia,1,Good,Good,0
loc54ed325cb361,Wangolina,42,Outer Regional Australia,1,Good,Good,0
loc54efc2f69a55,Courtenay,52,Outer Regional Australia,1,Good,Good,0
loc54f1d14fba10,Coopers Gully,12,Outer Regional Australia,1,Good,Good,0
loc55037e46c6c7,Lower Belford,11,Inner Regional Australia,1,Good,Good,0
loc55047187ea3e,Banks Pocket,31,Inner Regional Australia,1,Good,Good,0
loc550577f53bb8,Dalkey,41,Inner Regional Australia,1,Good,Good,0
loc55075a3a5891,Manchester Square,11,Inner Regional Australia,1,Good,Good,0
loc550976231074,Bril Bril,12,Outer Regional Australia,1,Good,Good,0
loc550d05c3c195,East Murchison,54,Very Remote Australia,1,Good,Good,0
loc550ec2f6c1da,Hollow Tree,62,Outer Regional Australia,1,Good,Good,0
loc5518b2c86235,Parkesbourne,11,Inner Regional Australia,1,Good,Good,0
loc5520790dd44e,Widgeegoara,34,Very Remote Australia,1,Good,Good,0
loc5524fe9b9f36,Rowsley,21,Inner Regional Australia,1,Good,Good,0
loc55298aaac40e,Wilsons Valley,12,Outer Regional Australia,1,Good,Good,0
loc552bd3aef1b8,Jennings,12,Outer Regional Australia,1,Good,Good,0
loc553164f6c50c,Huon,21,Inner Regional Australia,1,Good,Good,0
loc553185b9f24e,Warrawidgee,12,Outer Regional Australia,1,Good,Good,0
loc55328170038f,Green Valley,52,Outer Regional Australia,1,Good,Good,0
loc55346396a4e4,Mograni,11,Inner Regional Australia,1,Good,Good,0
loc55357489a50a,Thompson Beach,41,Inner Regional Australia,1,Good,Good,0
loc5535ce38790d,Naughtons Gap,11,Inner Regional Australia,1,Good,Good,0
loc5535dcc8a8e9,Moffatdale,31,Inner Regional Australia,0.0126974,Good,Good,0
loc5535dcc8a8e9,Moffatdale,32,Outer Regional Australia,0.9873026,Good,Good,0
loc553beb711212,Angaston,41,Inner Regional Australia,1,Good,Good,0
loc55444bd6ee7b,Wallaroo,54,Very Remote Australia,1,Good,Good,0
loc55458305128c,Coolabah,13,Remote Australia,1,Good,Good,0
loc5548f3005a10,Fernshaw,21,Inner Regional Australia,1,Good,Good,0
loc554b713d16bc,Mount Walker,53,Remote Australia,1,Good,Good,0
loc554d7dfa5e21,Ebor,12,Outer Regional Australia,1,Good,Good,0
loc554fcb28d6ba,Milo,52,Outer Regional Australia,1,Good,Good,0
loc5554566c376d,Morisset,10,Major Cities of Australia,1,Good,Good,0
loc5560df1ac440,Beresfield,10,Major Cities of Australia,1,Good,Good,0
loc55638b343019,Walloway,42,Outer Regional Australia,1,Good,Good,0
loc5565e5f0696e,Minto,10,Major Cities of Australia,1,Good,Good,0
loc5566efee769a,Gritjurk,22,Outer Regional Australia,1,Good,Good,0
loc556974a8bc81,Melton,20,Major Cities of Australia,1,Good,Good,0
loc556ca5e88c6c,Possum Brush,11,Inner Regional Australia,1,Good,Good,0
loc556d121fe8d7,Gracetown,51,Inner Regional Australia,1,Good,Good,0
loc5577c48cb8b4,White Cliffs,14,Very Remote Australia,1,Good,Good,0
loc557dfa52017a,Moorook South,42,Outer Regional Australia,1,Good,Good,0
loc557feaf08226,Maclean,11,Inner Regional Australia,1,Good,Good,0
loc558311130de3,Lawson,10,Major Cities of Australia,1,Good,Good,0
loc558550055434,Kilsyth South,20,Major Cities of Australia,1,Good,Good,0
loc558fbc82e396,Peterborough,42,Outer Regional Australia,1,Good,Good,0
loc55987418cb5e,Wellington East,41,Inner Regional Australia,0.9195567,Good,Good,0
loc55987418cb5e,Wellington East,42,Outer Regional Australia,0.0804433,Good,Good,0
loc559b10201612,Glamorgan Vale,31,Inner Regional Australia,1,Good,Good,0
loc55a20de3a35f,Chain of Lagoons,63,Remote Australia,1,Good,Good,0
loc55a378fdb28c,Belmont,10,Major Cities of Australia,1,Good,Good,0
loc55a43993c55f,Clergate,11,Inner Regional Australia,1,Good,Good,0
loc55a6a78d8a3c,Honeybugle,13,Remote Australia,1,Good,Good,0
loc55aacbd47fe0,Bower,42,Outer Regional Australia,1,Good,Good,0
loc55b0b395b10e,Yalardy,54,Very Remote Australia,1,Good,Good,0
loc55b120932dea,Murray Bridge South,41,Inner Regional Australia,1,Good,Good,0
loc55bc2c2d2a24,Foxhow,22,Outer Regional Australia,1,Good,Good,0
loc55bc4cdecd13,Eurobodalla,12,Outer Regional Australia,1,Good,Good,0
loc55c00fc1f7c7,Prestons,10,Major Cities of Australia,1,Good,Good,0
loc55cf97c3383c,Kaloorup,51,Inner Regional Australia,1,Good,Good,0
loc55d43c674f8f,Tolmans Hill,61,Inner Regional Australia,1,Good,Good,0
loc55dba97f453b,Menzies,54,Very Remote Australia,1,Good,Good,0
loc55dbbab0147f,Villawood,10,Major Cities of Australia,1,Good,Good,0
loc55dc7fecc64b,Casuarina,10,Major Cities of Australia,1,Good,Good,0
loc55df2bbde6c8,Rokewood Junction,21,Inner Regional Australia,1,Good,Good,0
loc55e0dfbced54,Burrundie,73,Remote Australia,1,Good,Good,0
loc55e95c4cdedc,Broken Dam,12,Outer Regional Australia,1,Good,Good,0
loc55eabc6d1798,Wilcherry,43,Remote Australia,1,Good,Good,0
loc55eb783ace48,Corowa,11,Inner Regional Australia,1,Good,Good,0
loc55ebdd5b3116,Tennant Creek,74,Very Remote Australia,1,Good,Good,0
loc55eca2e5a8d2,Mulgundawa,41,Inner Regional Australia,1,Good,Good,0
loc55eebbb04d19,Watchupga,22,Outer Regional Australia,1,Good,Good,0
loc55f1c92d5dbe,Maude,42,Outer Regional Australia,1,Good,Good,0
loc55f3fde84690,Hargraves,12,Outer Regional Australia,1,Good,Good,0
loc55f9cb8296d0,Lower Daintree,32,Outer Regional Australia,1,Good,Good,0
loc55fdaab6ef86,Smeaton Grange,10,Major Cities of Australia,1,Good,Good,0
loc55ff86d91552,Redbank,11,Inner Regional Australia,1,Good,Good,0
loc5605013cab2c,Nangkita,41,Inner Regional Australia,1,Good,Good,0
loc5607d80e2806,Long Jetty,10,Major Cities of Australia,1,Good,Good,0
loc560abedf7d8c,Moppa,41,Inner Regional Australia,1,Good,Good,0
loc560ade089579,Charlestown,32,Outer Regional Australia,1,Good,Good,0
loc560bc9d67859,Wongulla,42,Outer Regional Australia,1,Good,Good,0
loc560efe0cd256,Fountain,43,Remote Australia,1,Good,Good,0
loc560f052e64cf,Salmon Gums,54,Very Remote Australia,1,Good,Good,0
loc56103e8d6c5f,Kirkham,10,Major Cities of Australia,1,Good,Good,0
loc56105e4f509f,Enmore,12,Outer Regional Australia,1,Good,Good,0
loc5617422f7124,Rosewood,31,Inner Regional Australia,1,Good,Good,0
loc5618b78ba672,Biggs Flat,41,Inner Regional Australia,1,Good,Good,0
loc56196daa723f,Frenchmans,22,Outer Regional Australia,1,Good,Good,0
loc561a1a15d34d,Fishery Falls,32,Outer Regional Australia,1,Good,Good,0
loc561eaf259a9e,Glen Aplin,32,Outer Regional Australia,1,Good,Good,0
loc562538902fcd,Kremnos,11,Inner Regional Australia,1,Good,Good,0
loc5635dc9dc74e,Fullerton,12,Outer Regional Australia,1,Good,Good,0
loc563b3921df95,Hinton,10,Major Cities of Australia,0.7852602,Good,Good,0
loc563b3921df95,Hinton,11,Inner Regional Australia,0.2147398,Good,Good,0
loc563c0be46a3a,Budgeree,21,Inner Regional Australia,1,Good,Good,0
loc564fee4d62f2,Taren Point,10,Major Cities of Australia,1,Good,Good,0
loc5655f92ab689,Maison Dieu,11,Inner Regional Australia,1,Good,Good,0
loc56591bcff718,Haines,43,Remote Australia,1,Good,Good,0
loc565981cee5ef,Billys Creek,12,Outer Regional Australia,1,Good,Good,0
loc565a9d71a45a,Dollar,21,Inner Regional Australia,1,Good,Good,0
loc565d8c20c346,Bonville,11,Inner Regional Australia,1,Good,Good,0
loc56653c70c161,Upper Rollands Plains,11,Inner Regional Australia,1,Good,Good,0
loc5673ff820dbe,Alyangula,74,Very Remote Australia,1,Good,Good,0
loc56746ec0a3f1,Glencoe,31,Inner Regional Australia,1,Good,Good,0
loc567634a762ff,South Yelbeni,53,Remote Australia,1,Good,Good,0
loc56775a7244c6,Penola,42,Outer Regional Australia,1,Good,Good,0
loc567cd9dfaf55,Canaga,32,Outer Regional Australia,1,Good,Good,0
loc5680746e1b5e,Pata,42,Outer Regional Australia,1,Good,Good,0
loc5685e152ca61,Tiona,11,Inner Regional Australia,1,Good,Good,0
loc568640351c56,South Stradbroke,31,Inner Regional Australia,1,Good,Good,0
loc568a2603b032,Maida Vale,50,Major Cities of Australia,1,Good,Good,0
loc56959fb5c848,Swansea,10,Major Cities of Australia,0.998391,Good,Good,0
loc56959fb5c848,Swansea,11,Inner Regional Australia,0.001609,Good,Good,1
loc5695eb815d31,Yeelanna,43,Remote Australia,1,Good,Good,0
loc569add50b772,Dindiloa,53,Remote Australia,1,Good,Good,0
loc569b9194d9c8,Budgerum East,22,Outer Regional Australia,1,Good,Good,0
loc569d56d1226e,Yielima,22,Outer Regional Australia,1,Good,Good,0
loc56aa3c488a9a,Meikleville Hill,31,Inner Regional Australia,1,Good,Good,0
loc56ad6fdb2511,Kingston Park,40,Major Cities of Australia,1,Good,Good,0
loc56b655f7cfab,Milford,31,Inner Regional Australia,1,Good,Good,0
loc56b7b2b7992c,Wattle Range East,42,Outer Regional Australia,1,Good,Good,0
loc56b7cd9b08ed,Williamstown,52,Outer Regional Australia,1,Good,Good,0
loc56b9a7e9786c,Cumborah,14,Very Remote Australia,1,Good,Good,0
loc56bee9319c7b,Aylmerton,11,Inner Regional Australia,1,Good,Good,0
loc56c2712d9100,Aarons Pass,12,Outer Regional Australia,1,Good,Good,0
loc56c5896345b2,Smiths Beach,21,Inner Regional Australia,1,Good,Good,0
loc56ce420ae479,Farm Beach,43,Remote Australia,1,Good,Good,0
loc56d02d83a8ef,Point Clare,10,Major Cities of Australia,1,Good,Good,0
loc56d3cf67602d,Yalca,22,Outer Regional Australia,1,Good,Good,0
loc56df3a3024b8,Palarang,12,Outer Regional Australia,1,Good,Good,0
loc56e10dd2bfe8,Minmindie,22,Outer Regional Australia,1,Good,Good,0
loc56e234a47904,Snowball,12,Outer Regional Australia,1,Good,Good,0
loc56ec0925cb0c,Congo,12,Outer Regional Australia,1,Good,Good,0
loc56edefd1a1ce,Campaspe,33,Remote Australia,0.0264334,Good,Good,0
loc56edefd1a1ce,Campaspe,34,Very Remote Australia,0.9735666,Good,Good,0
loc56f2f88a7a68,Warregah Island,11,Inner Regional Australia,1,Good,Good,0
loc56f600ddd7dd,Cabbage Tree Creek,22,Outer Regional Australia,1,Good,Good,0
loc56fc8183a8c2,Point Samson,,,4.06E-05,Poor,Good,4
loc56fc8183a8c2,Point Samson,53,Remote Australia,0.9999594,Good,Good,0
loc56fee5a4fef7,Wayville,40,Major Cities of Australia,1,Good,Good,0
loc5703a8d074b6,Nelse,22,Outer Regional Australia,1,Good,Good,0
loc5707c98729ce,Gymbowen,22,Outer Regional Australia,1,Good,Good,0
loc570834df1290,Bell,32,Outer Regional Australia,1,Good,Good,0
loc570eb47b739e,Silverwater,10,Major Cities of Australia,1,Good,Good,0
loc5712470bd77e,Binnaway,12,Outer Regional Australia,1,Good,Good,0
loc5715a776455f,Wadderin,53,Remote Australia,1,Good,Good,0
loc571e05d9a990,Reynella,40,Major Cities of Australia,1,Good,Good,0
loc57246a7636d7,Caffreys Flat,12,Outer Regional Australia,1,Good,Good,0
loc57301df15fcc,Yunta,43,Remote Australia,1,Good,Good,0
loc573331151c3b,Clinton Centre,42,Outer Regional Australia,1,Good,Good,0
loc57336893db8c,Bunyan,11,Inner Regional Australia,1,Good,Good,0
loc5737b0a3f799,Mackenzie,32,Outer Regional Australia,1,Good,Good,0
loc573aabffbc82,Yeltana,43,Remote Australia,1,Good,Good,0
loc573dd56f1688,Upper Taylors Arm,12,Outer Regional Australia,1,Good,Good,0
loc574201b0b9ad,Buangor,21,Inner Regional Australia,1,Good,Good,0
loc574245f3fdac,Glencoe,12,Outer Regional Australia,1,Good,Good,0
loc5742e141bb5c,Hermit Park,32,Outer Regional Australia,1,Good,Good,0
loc5743b15b6d35,Doomadgee,34,Very Remote Australia,1,Good,Good,0
loc574685b1c309,Dalgety,12,Outer Regional Australia,1,Good,Good,0
loc5746dd073881,Ripplebrook,21,Inner Regional Australia,1,Good,Good,0
loc5749e67f83f2,Oakley,51,Inner Regional Australia,1,Good,Good,0
loc574a25331b2f,St Andrews,21,Inner Regional Australia,1,Good,Good,0
loc575bfed957af,Shadforth,52,Outer Regional Australia,1,Good,Good,0
loc575c993bcaf4,Gnarwarre,21,Inner Regional Australia,1,Good,Good,0
loc57627b66dec1,Moollattoo,11,Inner Regional Australia,1,Good,Good,0
loc5762f656e2fb,Lower Norton,22,Outer Regional Australia,1,Good,Good,0
loc5765224ae9b4,Kiora,11,Inner Regional Australia,1,Good,Good,0
loc5775cf4001e7,Old Toongabbie,10,Major Cities of Australia,1,Good,Good,0
loc57766502abde,Deepdene,51,Inner Regional Australia,1,Good,Good,0
loc57796ca45e3b,Mount Bruno,21,Inner Regional Australia,1,Good,Good,0
loc577f151c2506,Runnyford,11,Inner Regional Australia,1,Good,Good,0
loc57895ce944ef,Lawrence,11,Inner Regional Australia,1,Good,Good,0
loc578a9eff3602,Mossman Gorge,32,Outer Regional Australia,1,Good,Good,0
loc5792a8993627,Grass Flat,22,Outer Regional Australia,1,Good,Good,0
loc579a0e419572,Bald Hills,21,Inner Regional Australia,1,Good,Good,0
loc579a4606b68d,Ashby,50,Major Cities of Australia,1,Good,Good,0
loc579e6c6e83d8,Durdidwarrah,21,Inner Regional Australia,1,Good,Good,0
loc579e8ef0a8a7,Graytown,21,Inner Regional Australia,1,Good,Good,0
loc579f9f98d590,Clifton Beach,61,Inner Regional Australia,1,Good,Good,0
loc57a4d2e0443a,Jerrara,11,Inner Regional Australia,1,Good,Good,0
loc57a6b0dd5857,Mount Clarence Station,44,Very Remote Australia,1,Good,Good,0
loc57a748d2739d,Karrakup,50,Major Cities of Australia,1,Good,Good,0
loc57ade01a1760,Port Macquarie,11,Inner Regional Australia,1,Good,Good,0
loc57b03651bc8e,Akaroa,62,Outer Regional Australia,1,Good,Good,0
loc57b9019d74f8,Elliott,31,Inner Regional Australia,1,Good,Good,0
loc57bbc860e1a5,Euberta,11,Inner Regional Australia,1,Good,Good,0
loc57c85e624dec,Dalwood,11,Inner Regional Australia,1,Good,Good,0
loc57cbba4e4aec,Nangana,21,Inner Regional Australia,1,Good,Good,0
loc57cf3de7649e,Casuarina,72,Outer Regional Australia,1,Good,Good,0
loc57d0ff96dbd2,Lockyer Waters,31,Inner Regional Australia,1,Good,Good,0
loc57d1965ea8c9,Murray,32,Outer Regional Australia,1,Good,Good,0
loc57d775d0a426,Moody,43,Remote Australia,1,Good,Good,0
loc57d8b99d096e,Lower Chittering,51,Inner Regional Australia,1,Good,Good,0
loc57dda2f7d49e,Riverside,22,Outer Regional Australia,1,Good,Good,0
loc57de26a0ee3c,Yowah,34,Very Remote Australia,1,Good,Good,0
loc57e00c01cdfa,Kawana,31,Inner Regional Australia,1,Good,Good,0
loc57e1d5426d0b,Netley Gap,43,Remote Australia,1,Good,Good,0
loc57e54087a37e,Yullundry,12,Outer Regional Australia,1,Good,Good,0
loc57e7218b9bc4,Eskdale,31,Inner Regional Australia,1,Good,Good,0
loc57e802f641cb,Deebing Heights,30,Major Cities of Australia,1,Good,Good,0
loc57e8956024ce,Jerrong,12,Outer Regional Australia,1,Good,Good,0
loc57f009b44b2c,Concord West,10,Major Cities of Australia,1,Good,Good,0
loc57f033c591b2,Rob Roy,12,Outer Regional Australia,1,Good,Good,0
loc57f19f42d9b3,Barndioota,42,Outer Regional Australia,1,Good,Good,0
loc57f2aad41287,Greengrove,11,Inner Regional Australia,1,Good,Good,0
loc5806a5235e78,Bearii,22,Outer Regional Australia,1,Good,Good,0
loc580e1efc4525,Cooke Plains,42,Outer Regional Australia,1,Good,Good,0
loc581118b7fbe8,Durah,32,Outer Regional Australia,1,Good,Good,0
loc58123d947798,Newstead,12,Outer Regional Australia,1,Good,Good,0
loc5815a283d0ce,Greenhill,21,Inner Regional Australia,1,Good,Good,0
loc581d5d75cd4f,Parramatta,10,Major Cities of Australia,1,Good,Good,0
loc581d6be80fd1,North Manly,10,Major Cities of Australia,1,Good,Good,0
loc5820c072e621,Piturie,34,Very Remote Australia,1,Good,Good,0
loc582315a84405,Nonning,43,Remote Australia,1,Good,Good,0
loc5823a5c28e12,Kingston,30,Major Cities of Australia,1,Good,Good,0
loc5831e2602635,Pennington,40,Major Cities of Australia,1,Good,Good,0
loc5833294eb195,Balgowan,42,Outer Regional Australia,1,Good,Good,0
loc583699746147,Mooreville,62,Outer Regional Australia,1,Good,Good,0
loc5836de01c0a7,Robinvale,22,Outer Regional Australia,1,Good,Good,0
loc583724f61525,Mirani,32,Outer Regional Australia,1,Good,Good,0
loc5839ad1e33e1,Almonds,21,Inner Regional Australia,1,Good,Good,0
loc583af2272933,Dorrigo,11,Inner Regional Australia,0.8705179,Good,Good,0
loc583af2272933,Dorrigo,12,Outer Regional Australia,0.1294821,Good,Good,0
loc584898d59c71,Caversham,50,Major Cities of Australia,1,Good,Good,0
loc584c9d7a8e30,Greg Greg,12,Outer Regional Australia,1,Good,Good,0
loc584efafda74e,Collinswood,40,Major Cities of Australia,1,Good,Good,0
loc584f3f8e2156,Loongana,62,Outer Regional Australia,1,Good,Good,0
loc584f8f60d304,Walmer,12,Outer Regional Australia,1,Good,Good,0
loc585035cbdd44,Tiwi,72,Outer Regional Australia,1,Good,Good,0
loc58529273d380,Abercorn,32,Outer Regional Australia,1,Good,Good,0
loc585489d4f569,Nackara,42,Outer Regional Australia,1,Good,Good,0
loc5854ca0ff5c3,Brinkin,72,Outer Regional Australia,1,Good,Good,0
loc585bf376a7cc,Colinton,32,Outer Regional Australia,1,Good,Good,0
loc585db4eb0d6d,Chirrip,22,Outer Regional Australia,1,Good,Good,0
loc585ed58ff102,Pimlico,32,Outer Regional Australia,1,Good,Good,0
loc585f5c8ef22a,Isisford,34,Very Remote Australia,1,Good,Good,0
loc586000f88116,Glenbrook,10,Major Cities of Australia,1,Good,Good,0
loc58625ded84a8,Boolambayte,11,Inner Regional Australia,1,Good,Good,0
loc58632399cc0d,Ouse,62,Outer Regional Australia,1,Good,Good,0
loc58653a504659,Spring Farm,10,Major Cities of Australia,1,Good,Good,0
loc586aee79b3cd,Bulgana,22,Outer Regional Australia,1,Good,Good,0
loc5871f767c76f,Verges Creek,11,Inner Regional Australia,1,Good,Good,0
loc587dd674d539,Rivervale,50,Major Cities of Australia,1,Good,Good,0
loc58806b3ed233,Caralulup,21,Inner Regional Australia,1,Good,Good,0
loc58864d3b33a6,Allenstown,31,Inner Regional Australia,1,Good,Good,0
loc5886813bf244,Bostobrick,12,Outer Regional Australia,1,Good,Good,0
loc5887ca356204,Mount Warrigal,10,Major Cities of Australia,1,Good,Good,0
loc5887f44256e3,Ngatjan,32,Outer Regional Australia,1,Good,Good,0
