DZN_CODE_2016,DZN_NAME_2016,LGA_CODE_2021,LGA_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
213371365,213371365,21180,Brimbank,1,Good,Good,0
213371366,213371366,21180,Brimbank,1,Good,Good,0
213371367,213371367,21180,Brimbank,1,Good,Good,0
213371368,213371368,21180,Brimbank,1,Good,Good,0
213371369,213371369,21180,Brimbank,1,Good,Good,0
213381333,213381333,21180,Brimbank,1,Good,Good,0
213381334,213381334,21180,Brimbank,1,Good,Good,0
213381335,213381335,21180,Brimbank,1,Good,Good,0
213381336,213381336,21180,Brimbank,1,Good,Good,0
213381345,213381345,21180,Brimbank,1,Good,Good,0
213381347,213381347,21180,Brimbank,1,Good,Good,0
213381348,213381348,21180,Brimbank,1,Good,Good,0
213381349,213381349,21180,Brimbank,1,Good,Good,0
213381350,213381350,21180,Brimbank,1,Good,Good,0
213381351,213381351,21180,Brimbank,1,Good,Good,0
213391313,213391313,21180,Brimbank,1,Good,Good,0
213391324,213391324,21180,Brimbank,1,Good,Good,0
213391325,213391325,21180,Brimbank,1,Good,Good,0
213401319,213401319,21180,Brimbank,1,Good,Good,0
213401320,213401320,21180,Brimbank,1,Good,Good,0
213401321,213401321,21180,Brimbank,1,Good,Good,0
213401322,213401322,21180,Brimbank,1,Good,Good,0
213401323,213401323,21180,Brimbank,1,Good,Good,0
213401327,213401327,21180,Brimbank,1,Good,Good,0
213401328,213401328,21180,Brimbank,1,Good,Good,0
213410001,213410001,23110,Hobsons Bay,1,Good,Good,0
213410002,213410002,23110,Hobsons Bay,1,Good,Good,0
213410003,213410003,23110,Hobsons Bay,1,Good,Good,0
213411383,213411383,23110,Hobsons Bay,1,Good,Good,0
213411384,213411384,23110,Hobsons Bay,1,Good,Good,0
213411387,213411387,23110,Hobsons Bay,1,Good,Good,0
213411388,213411388,23110,Hobsons Bay,1,Good,Good,0
213411391,213411391,23110,Hobsons Bay,1,Good,Good,0
213421377,213421377,23110,Hobsons Bay,1,Good,Good,0
213421379,213421379,23110,Hobsons Bay,1,Good,Good,0
213421380,213421380,23110,Hobsons Bay,1,Good,Good,0
213431374,213431374,23110,Hobsons Bay,1,Good,Good,0
213431375,213431375,23110,Hobsons Bay,1,Good,Good,0
213431390,213431390,23110,Hobsons Bay,1,Good,Good,0
213431392,213431392,23110,Hobsons Bay,1,Good,Good,0
213431393,213431393,23110,Hobsons Bay,1,Good,Good,0
213431394,213431394,23110,Hobsons Bay,1,Good,Good,0
213431395,213431395,23110,Hobsons Bay,1,Good,Good,0
213431396,213431396,23110,Hobsons Bay,1,Good,Good,0
213431397,213431397,23110,Hobsons Bay,1,Good,Good,0
213431398,213431398,23110,Hobsons Bay,1,Good,Good,0
213431399,213431399,23110,Hobsons Bay,1,Good,Good,0
213431400,213431400,23110,Hobsons Bay,1,Good,Good,0
213431401,213431401,23110,Hobsons Bay,1,Good,Good,0
213431402,213431402,23110,Hobsons Bay,1,Good,Good,0
213441413,213441413,23110,Hobsons Bay,1,Good,Good,0
213441414,213441414,23110,Hobsons Bay,1,Good,Good,0
213441415,213441415,23110,Hobsons Bay,1,Good,Good,0
213441417,213441417,23110,Hobsons Bay,1,Good,Good,0
213441418,213441418,23110,Hobsons Bay,1,Good,Good,0
213441419,213441419,23110,Hobsons Bay,1,Good,Good,0
213441420,213441420,23110,Hobsons Bay,1,Good,Good,0
213441421,213441421,23110,Hobsons Bay,1,Good,Good,0
213441422,213441422,23110,Hobsons Bay,1,Good,Good,0
213441423,213441423,23110,Hobsons Bay,1,Good,Good,0
213441424,213441424,23110,Hobsons Bay,1,Good,Good,0
213451376,213451376,23110,Hobsons Bay,1,Good,Good,0
213461403,213461403,23110,Hobsons Bay,1,Good,Good,0
213461404,213461404,23110,Hobsons Bay,1,Good,Good,0
213461405,213461405,23110,Hobsons Bay,1,Good,Good,0
213461406,213461406,23110,Hobsons Bay,1,Good,Good,0
213461407,213461407,23110,Hobsons Bay,1,Good,Good,0
213461408,213461408,23110,Hobsons Bay,1,Good,Good,0
213461409,213461409,23110,Hobsons Bay,1,Good,Good,0
213461410,213461410,23110,Hobsons Bay,1,Good,Good,0
213461411,213461411,23110,Hobsons Bay,1,Good,Good,0
213461412,213461412,23110,Hobsons Bay,1,Good,Good,0
213461416,213461416,23110,Hobsons Bay,1,Good,Good,0
213471467,213471467,24330,Maribyrnong,1,Good,Good,0
213471468,213471468,24330,Maribyrnong,1,Good,Good,0
213471469,213471469,24330,Maribyrnong,1,Good,Good,0
213471470,213471470,24330,Maribyrnong,1,Good,Good,0
213471471,213471471,24330,Maribyrnong,1,Good,Good,0
213471472,213471472,24330,Maribyrnong,1,Good,Good,0
213471474,213471474,24330,Maribyrnong,1,Good,Good,0
213480001,213480001,24330,Maribyrnong,1,Good,Good,0
213480002,213480002,24330,Maribyrnong,1,Good,Good,0
213480003,213480003,24330,Maribyrnong,1,Good,Good,0
213480004,213480004,24330,Maribyrnong,1,Good,Good,0
213480005,213480005,24330,Maribyrnong,1,Good,Good,0
213480006,213480006,24330,Maribyrnong,1,Good,Good,0
213481443,213481443,24330,Maribyrnong,1,Good,Good,0
213481445,213481445,24330,Maribyrnong,1,Good,Good,0
213481446,213481446,24330,Maribyrnong,1,Good,Good,0
213481447,213481447,24330,Maribyrnong,1,Good,Good,0
213481449,213481449,24330,Maribyrnong,1,Good,Good,0
213481450,213481450,24330,Maribyrnong,1,Good,Good,0
213481452,213481452,24330,Maribyrnong,1,Good,Good,0
213481453,213481453,24330,Maribyrnong,1,Good,Good,0
213481454,213481454,24330,Maribyrnong,1,Good,Good,0
213481455,213481455,24330,Maribyrnong,1,Good,Good,0
213481456,213481456,24330,Maribyrnong,1,Good,Good,0
213481458,213481458,24330,Maribyrnong,1,Good,Good,0
213491444,213491444,24330,Maribyrnong,1,Good,Good,0
213491451,213491451,24330,Maribyrnong,1,Good,Good,0
213491473,213491473,24330,Maribyrnong,1,Good,Good,0
213491475,213491475,24330,Maribyrnong,1,Good,Good,0
213491476,213491476,24330,Maribyrnong,1,Good,Good,0
213491477,213491477,24330,Maribyrnong,1,Good,Good,0
213491478,213491478,24330,Maribyrnong,1,Good,Good,0
213491479,213491479,24330,Maribyrnong,1,Good,Good,0
213500001,213500001,24330,Maribyrnong,1,Good,Good,0
213501436,213501436,24330,Maribyrnong,1,Good,Good,0
213501437,213501437,24330,Maribyrnong,1,Good,Good,0
213511440,213511440,24330,Maribyrnong,1,Good,Good,0
213511441,213511441,24330,Maribyrnong,1,Good,Good,0
213511442,213511442,24330,Maribyrnong,1,Good,Good,0
213511460,213511460,24330,Maribyrnong,1,Good,Good,0
213511461,213511461,24330,Maribyrnong,1,Good,Good,0
213511462,213511462,24330,Maribyrnong,1,Good,Good,0
213511463,213511463,24330,Maribyrnong,1,Good,Good,0
213511464,213511464,24330,Maribyrnong,1,Good,Good,0
213511465,213511465,24330,Maribyrnong,1,Good,Good,0
213511466,213511466,24330,Maribyrnong,1,Good,Good,0
213521425,213521425,24330,Maribyrnong,1,Good,Good,0
213521426,213521426,24330,Maribyrnong,1,Good,Good,0
213521427,213521427,24330,Maribyrnong,1,Good,Good,0
213521428,213521428,24330,Maribyrnong,1,Good,Good,0
213521429,213521429,24330,Maribyrnong,1,Good,Good,0
213521430,213521430,24330,Maribyrnong,1,Good,Good,0
213521431,213521431,24330,Maribyrnong,1,Good,Good,0
213521432,213521432,24330,Maribyrnong,1,Good,Good,0
213521433,213521433,24330,Maribyrnong,1,Good,Good,0
213521435,213521435,24330,Maribyrnong,1,Good,Good,0
213521439,213521439,24330,Maribyrnong,1,Good,Good,0
213530001,213530001,25150,Moorabool,1,Good,Good,0
213530002,213530002,25150,Moorabool,1,Good,Good,0
213530003,213530003,25150,Moorabool,1,Good,Good,0
213533380,213533380,25150,Moorabool,1,Good,Good,0
213550001,213550001,24650,Melton,1,Good,Good,0
213550002,213550002,24650,Melton,1,Good,Good,0
213550003,213550003,24650,Melton,1,Good,Good,0
213551535,213551535,24650,Melton,1,Good,Good,0
213551536,213551536,24650,Melton,1,Good,Good,0
213551537,213551537,24650,Melton,1,Good,Good,0
213561548,213561548,24650,Melton,1,Good,Good,0
213561551,213561551,24650,Melton,1,Good,Good,0
213561552,213561552,24650,Melton,1,Good,Good,0
213561553,213561553,24650,Melton,1,Good,Good,0
213561554,213561554,24650,Melton,1,Good,Good,0
213561556,213561556,24650,Melton,1,Good,Good,0
213561557,213561557,24650,Melton,1,Good,Good,0
213561562,213561562,24650,Melton,1,Good,Good,0
213570001,213570001,24650,Melton,1,Good,Good,0
213570002,213570002,24650,Melton,1,Good,Good,0
213570003,213570003,24650,Melton,1,Good,Good,0
213570004,213570004,24650,Melton,1,Good,Good,0
213570005,213570005,24650,Melton,1,Good,Good,0
213571546,213571546,24650,Melton,1,Good,Good,0
213571547,213571547,24650,Melton,1,Good,Good,0
213571549,213571549,24650,Melton,1,Good,Good,0
213571555,213571555,24650,Melton,1,Good,Good,0
213581545,213581545,24650,Melton,1,Good,Good,0
213581558,213581558,24650,Melton,1,Good,Good,0
213581559,213581559,24650,Melton,1,Good,Good,0
213581560,213581560,24650,Melton,1,Good,Good,0
213581561,213581561,24650,Melton,1,Good,Good,0
213590001,213590001,24650,Melton,1,Good,Good,0
213590002,213590002,24650,Melton,1,Good,Good,0
213590003,213590003,24650,Melton,1,Good,Good,0
213590004,213590004,24650,Melton,1,Good,Good,0
213590005,213590005,24650,Melton,1,Good,Good,0
213591533,213591533,24650,Melton,1,Good,Good,0
213601538,213601538,24650,Melton,1,Good,Good,0
213610001,213610001,27260,Wyndham,1,Good,Good,0
213610002,213610002,27260,Wyndham,1,Good,Good,0
213611590,213611590,27260,Wyndham,1,Good,Good,0
213611592,213611592,27260,Wyndham,1,Good,Good,0
213611596,213611596,27260,Wyndham,1,Good,Good,0
213611598,213611598,27260,Wyndham,1,Good,Good,0
213611600,213611600,27260,Wyndham,1,Good,Good,0
213611603,213611603,27260,Wyndham,1,Good,Good,0
213611605,213611605,27260,Wyndham,1,Good,Good,0
213611606,213611606,27260,Wyndham,1,Good,Good,0
213621591,213621591,27260,Wyndham,1,Good,Good,0
213621593,213621593,27260,Wyndham,1,Good,Good,0
213621594,213621594,27260,Wyndham,1,Good,Good,0
213621595,213621595,27260,Wyndham,1,Good,Good,0
213621597,213621597,27260,Wyndham,1,Good,Good,0
213621599,213621599,27260,Wyndham,1,Good,Good,0
213621601,213621601,27260,Wyndham,1,Good,Good,0
213621602,213621602,27260,Wyndham,1,Good,Good,0
213630001,213630001,27260,Wyndham,1,Good,Good,0
213631378,213631378,27260,Wyndham,0.0033108,Good,Good,1
213631378,213631378,23110,Hobsons Bay,0.9966892,Good,Good,0
213631381,213631381,23110,Hobsons Bay,1,Good,Good,0
213631607,213631607,27260,Wyndham,1,Good,Good,0
213631608,213631608,27260,Wyndham,1,Good,Good,0
213631609,213631609,27260,Wyndham,1,Good,Good,0
213631610,213631610,27260,Wyndham,1,Good,Good,0
213631611,213631611,27260,Wyndham,1,Good,Good,0
213631612,213631612,27260,Wyndham,1,Good,Good,0
213631613,213631613,27260,Wyndham,1,Good,Good,0
213631614,213631614,27260,Wyndham,1,Good,Good,0
213631615,213631615,27260,Wyndham,1,Good,Good,0
213631616,213631616,27260,Wyndham,1,Good,Good,0
213631617,213631617,27260,Wyndham,1,Good,Good,0
213631618,213631618,27260,Wyndham,1,Good,Good,0
213631619,213631619,27260,Wyndham,1,Good,Good,0
213631620,213631620,27260,Wyndham,1,Good,Good,0
213650001,213650001,27260,Wyndham,1,Good,Good,0
213650002,213650002,27260,Wyndham,1,Good,Good,0
213650003,213650003,27260,Wyndham,1,Good,Good,0
213650004,213650004,27260,Wyndham,1,Good,Good,0
213650005,213650005,27260,Wyndham,1,Good,Good,0
213650006,213650006,27260,Wyndham,1,Good,Good,0
213650007,213650007,27260,Wyndham,1,Good,Good,0
213650008,213650008,27260,Wyndham,1,Good,Good,0
213651621,213651621,27260,Wyndham,1,Good,Good,0
213660001,213660001,27260,Wyndham,1,Good,Good,0
213660002,213660002,27260,Wyndham,1,Good,Good,0
213660003,213660003,27260,Wyndham,1,Good,Good,0
213660004,213660004,27260,Wyndham,1,Good,Good,0
213660005,213660005,27260,Wyndham,1,Good,Good,0
213660006,213660006,27260,Wyndham,1,Good,Good,0
213660007,213660007,27260,Wyndham,1,Good,Good,0
213661566,213661566,27260,Wyndham,1,Good,Good,0
213661567,213661567,27260,Wyndham,1,Good,Good,0
213661568,213661568,27260,Wyndham,1,Good,Good,0
213680001,213680001,27260,Wyndham,1,Good,Good,0
213680002,213680002,27260,Wyndham,1,Good,Good,0
213680003,213680003,27260,Wyndham,1,Good,Good,0
213680004,213680004,27260,Wyndham,1,Good,Good,0
213680005,213680005,27260,Wyndham,1,Good,Good,0
213681571,213681571,27260,Wyndham,1,Good,Good,0
213681574,213681574,27260,Wyndham,1,Good,Good,0
213681575,213681575,27260,Wyndham,1,Good,Good,0
213681577,213681577,27260,Wyndham,1,Good,Good,0
213681578,213681578,27260,Wyndham,1,Good,Good,0
213681579,213681579,27260,Wyndham,1,Good,Good,0
213681580,213681580,27260,Wyndham,1,Good,Good,0
213681583,213681583,27260,Wyndham,1,Good,Good,0
213681584,213681584,27260,Wyndham,1,Good,Good,0
213681587,213681587,27260,Wyndham,1,Good,Good,0
213681623,213681623,27260,Wyndham,1,Good,Good,0
213681624,213681624,27260,Wyndham,1,Good,Good,0
213690001,213690001,27260,Wyndham,1,Good,Good,0
213690002,213690002,27260,Wyndham,1,Good,Good,0
213690003,213690003,27260,Wyndham,1,Good,Good,0
213691628,213691628,27260,Wyndham,1,Good,Good,0
213703066,213703066,22170,Frankston,1,Good,Good,0
213703067,213703067,22170,Frankston,1,Good,Good,0
213703069,213703069,22170,Frankston,1,Good,Good,0
213703070,213703070,22170,Frankston,1,Good,Good,0
213710001,213710001,22170,Frankston,1,Good,Good,0
213710002,213710002,22170,Frankston,1,Good,Good,0
213710003,213710003,22170,Frankston,1,Good,Good,0
213710004,213710004,22170,Frankston,1,Good,Good,0
213710005,213710005,22170,Frankston,1,Good,Good,0
213710006,213710006,22170,Frankston,1,Good,Good,0
213710007,213710007,22170,Frankston,1,Good,Good,0
213710008,213710008,22170,Frankston,1,Good,Good,0
213710009,213710009,22170,Frankston,1,Good,Good,0
213710010,213710010,22170,Frankston,1,Good,Good,0
213713074,213713074,22170,Frankston,1,Good,Good,0
213713078,213713078,22170,Frankston,1,Good,Good,0
213713080,213713080,22170,Frankston,1,Good,Good,0
213713081,213713081,22170,Frankston,1,Good,Good,0
213713082,213713082,22170,Frankston,1,Good,Good,0
213713083,213713083,22170,Frankston,1,Good,Good,0
213720001,213720001,22170,Frankston,1,Good,Good,0
213720002,213720002,22170,Frankston,1,Good,Good,0
213723088,213723088,22170,Frankston,1,Good,Good,0
213723089,213723089,22170,Frankston,1,Good,Good,0
213733071,213733071,22170,Frankston,1,Good,Good,0
213733072,213733072,22170,Frankston,1,Good,Good,0
213733073,213733073,22170,Frankston,1,Good,Good,0
213733075,213733075,22170,Frankston,1,Good,Good,0
213733085,213733085,22170,Frankston,1,Good,Good,0
213743063,213743063,22170,Frankston,1,Good,Good,0
213743064,213743064,22170,Frankston,1,Good,Good,0
213743090,213743090,22170,Frankston,1,Good,Good,0
213753068,213753068,22170,Frankston,1,Good,Good,0
213753091,213753091,22170,Frankston,1,Good,Good,0
213753092,213753092,22170,Frankston,1,Good,Good,0
213753093,213753093,22170,Frankston,1,Good,Good,0
213753094,213753094,22170,Frankston,1,Good,Good,0
213753095,213753095,22170,Frankston,1,Good,Good,0
213763065,213763065,22170,Frankston,1,Good,Good,0
213773119,213773119,25340,Mornington Peninsula,1,Good,Good,0
213773126,213773126,25340,Mornington Peninsula,1,Good,Good,0
213773127,213773127,25340,Mornington Peninsula,1,Good,Good,0
213773128,213773128,25340,Mornington Peninsula,1,Good,Good,0
213783096,213783096,25340,Mornington Peninsula,1,Good,Good,0
213783101,213783101,25340,Mornington Peninsula,1,Good,Good,0
213783104,213783104,25340,Mornington Peninsula,1,Good,Good,0
213783114,213783114,25340,Mornington Peninsula,1,Good,Good,0
213783115,213783115,25340,Mornington Peninsula,1,Good,Good,0
213783116,213783116,25340,Mornington Peninsula,1,Good,Good,0
213783117,213783117,25340,Mornington Peninsula,1,Good,Good,0
213783120,213783120,25340,Mornington Peninsula,1,Good,Good,0
213783125,213783125,25340,Mornington Peninsula,1,Good,Good,0
213783129,213783129,25340,Mornington Peninsula,1,Good,Good,0
213783136,213783136,25340,Mornington Peninsula,1,Good,Good,0
213793097,213793097,25340,Mornington Peninsula,1,Good,Good,0
213793098,213793098,25340,Mornington Peninsula,1,Good,Good,0
213793099,213793099,25340,Mornington Peninsula,1,Good,Good,0
213793100,213793100,25340,Mornington Peninsula,1,Good,Good,0
213793102,213793102,25340,Mornington Peninsula,1,Good,Good,0
213793103,213793103,25340,Mornington Peninsula,1,Good,Good,0
213793105,213793105,25340,Mornington Peninsula,1,Good,Good,0
213793106,213793106,25340,Mornington Peninsula,1,Good,Good,0
213793108,213793108,25340,Mornington Peninsula,1,Good,Good,0
213803133,213803133,25340,Mornington Peninsula,1,Good,Good,0
213803137,213803137,25340,Mornington Peninsula,1,Good,Good,0
213803138,213803138,25340,Mornington Peninsula,1,Good,Good,0
213803139,213803139,25340,Mornington Peninsula,1,Good,Good,0
213803141,213803141,25340,Mornington Peninsula,1,Good,Good,0
213803142,213803142,25340,Mornington Peninsula,1,Good,Good,0
213803143,213803143,25340,Mornington Peninsula,1,Good,Good,0
213803147,213803147,25340,Mornington Peninsula,1,Good,Good,0
213813145,213813145,25340,Mornington Peninsula,1,Good,Good,0
213813146,213813146,25340,Mornington Peninsula,1,Good,Good,0
213813148,213813148,25340,Mornington Peninsula,1,Good,Good,0
213813149,213813149,25340,Mornington Peninsula,1,Good,Good,0
213813150,213813150,25340,Mornington Peninsula,1,Good,Good,0
213823131,213823131,25340,Mornington Peninsula,1,Good,Good,0
213823132,213823132,25340,Mornington Peninsula,1,Good,Good,0
213823134,213823134,25340,Mornington Peninsula,1,Good,Good,0
213823140,213823140,25340,Mornington Peninsula,1,Good,Good,0
213833113,213833113,25340,Mornington Peninsula,1,Good,Good,0
213833121,213833121,25340,Mornington Peninsula,1,Good,Good,0
213833122,213833122,25340,Mornington Peninsula,1,Good,Good,0
213833130,213833130,25340,Mornington Peninsula,1,Good,Good,0
213843118,213843118,25340,Mornington Peninsula,1,Good,Good,0
213843123,213843123,25340,Mornington Peninsula,1,Good,Good,0
213843124,213843124,25340,Mornington Peninsula,1,Good,Good,0
213850001,213850001,25340,Mornington Peninsula,1,Good,Good,0
213853107,213853107,25340,Mornington Peninsula,1,Good,Good,0
213853109,213853109,25340,Mornington Peninsula,1,Good,Good,0
213853110,213853110,25340,Mornington Peninsula,1,Good,Good,0
213853111,213853111,25340,Mornington Peninsula,1,Good,Good,0
213853112,213853112,25340,Mornington Peninsula,1,Good,Good,0
213863390,213863390,20260,Ararat,1,Good,Good,0
213863391,213863391,20260,Ararat,1,Good,Good,0
213873389,213873389,25990,Pyrenees,0.0000002,Good,Good,1
213873389,213873389,20260,Ararat,0.9999998,Good,Good,0
213883396,213883396,23190,Horsham,1,Good,Good,0
213890001,213890001,23190,Horsham,1,Good,Good,0
213890002,213890002,26890,West Wimmera,0.0000001,Good,Good,1
213890002,213890002,27630,Yarriambiack,0.0000001,Good,Good,1
213890002,213890002,23190,Horsham,0.9999999,Good,Good,0
213903404,213903404,26890,West Wimmera,1,Good,Good,0
213903405,213903405,22980,Hindmarsh,1,Good,Good,0
213903406,213903406,22980,Hindmarsh,1,Good,Good,0
213903407,213903407,27630,Yarriambiack,0.0000001,Good,Good,1
213903407,213903407,22980,Hindmarsh,0.9999999,Good,Good,0
213913398,213913398,27630,Yarriambiack,0.0000002,Good,Good,1
213913398,213913398,25810,Northern Grampians,0.9999998,Good,Good,0
213913399,213913399,25810,Northern Grampians,1,Good,Good,0
213920001,213920001,25810,Northern Grampians,1,Good,Good,0
213920002,213920002,25810,Northern Grampians,1,Good,Good,0
