LOCALITY_PID,LOCALITY_NAME,IREG_CODE_2021,IREG_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
WA1948,EURARDY,502,Geraldton,1,Good,Good,0
WA1949,NERREN NERREN,502,Geraldton,1,Good,Good,0
WA1950,COBURN,502,Geraldton,1,Good,Good,0
WA1951,MEADOW,502,Geraldton,1,Good,Good,0
WA1952,COOLCALALAYA,502,Geraldton,1,Good,Good,0
WA1953,NERRAMYNE,502,Geraldton,1,Good,Good,0
WA1954,WOOLGORONG,502,Geraldton,1,Good,Good,0
WA1955,TOOLONGA,502,Geraldton,1,Good,Good,0
WA1956,MILING,507,South-Western WA,1,Good,Good,0
WA1957,PITHARA,507,South-Western WA,1,Good,Good,0
WA1958,WATHEROO,507,South-Western WA,1,Good,Good,0
WA1959,GUNYIDI,502,Geraldton,1,Good,Good,0
WA1960,MARCHAGEE,502,Geraldton,1,Good,Good,0
WA1961,CARNAMAH,502,Geraldton,1,Good,Good,0
WA1962,DALWALLINU,507,South-Western WA,1,Good,Good,0
WA1963,WUBIN,507,South-Western WA,1,Good,Good,0
WA1964,LATHAM,502,Geraldton,1,Good,Good,0
WA1965,BUNTINE,507,South-Western WA,1,Good,Good,0
WA1966,MAYA,502,Geraldton,1,Good,Good,0
WA1967,EAST BALLIDU,507,South-Western WA,1,Good,Good,0
WA1968,NEWCARLBEON,507,South-Western WA,1,Good,Good,0
WA1969,KULJA,507,South-Western WA,1,Good,Good,0
WA1970,MOLLERIN,507,South-Western WA,1,Good,Good,0
WA1971,JIBBERDING,507,South-Western WA,1,Good,Good,0
WA1972,MOUROUBRA,507,South-Western WA,1,Good,Good,0
WA1973,WOMARDEN,502,Geraldton,1,Good,Good,0
WA1974,KOOLANOOKA,502,Geraldton,1,Good,Good,0
WA1975,PINTHARUKA,502,Geraldton,1,Good,Good,0
WA1976,CANNA,502,Geraldton,1,Good,Good,0
WA1977,TARDUN,502,Geraldton,1,Good,Good,0
WA1978,GUTHA,502,Geraldton,1,Good,Good,0
WA1979,WIALKI,507,South-Western WA,1,Good,Good,0
WA1980,ELACHBUTTING,507,South-Western WA,1,Good,Good,0
WA1981,BONNIE ROCK,507,South-Western WA,1,Good,Good,0
WA1982,BIMBIJY,507,South-Western WA,1,Good,Good,0
WA1983,ENNUIN,507,South-Western WA,1,Good,Good,0
WA1984,PINDAR,502,Geraldton,1,Good,Good,0
WA1985,HOPETOUN,503,Kalgoorlie,1,Good,Good,0
WA1986,JERDACUTTUP,503,Kalgoorlie,1,Good,Good,0
WA1987,COOMALBIDGUP,503,Kalgoorlie,1,Good,Good,0
WA1988,DALYUP,503,Kalgoorlie,1,Good,Good,0
WA1989,RAVENSTHORPE,503,Kalgoorlie,1,Good,Good,0
WA1990,MUNGLINUP,503,Kalgoorlie,1,Good,Good,0
WA1991,MOUNT MADDEN,507,South-Western WA,1,Good,Good,0
WA1992,CASCADE,503,Kalgoorlie,1,Good,Good,0
WA1993,LORT RIVER,503,Kalgoorlie,1,Good,Good,0
WA1994,CAPE LE GRAND,503,Kalgoorlie,1,Good,Good,0
WA1995,NERIDUP,503,Kalgoorlie,1,Good,Good,0
WA1996,WITTENOOM HILLS,503,Kalgoorlie,1,Good,Good,0
WA1997,MOUNT NEY,503,Kalgoorlie,1,Good,Good,0
WA1998,HOWICK,503,Kalgoorlie,1,Good,Good,0
WA1999,BOYATUP,503,Kalgoorlie,1,Good,Good,0
WA2000,BEAUMONT,503,Kalgoorlie,1,Good,Good,0
WA2001,PARKER RANGE,507,South-Western WA,1,Good,Good,0
WA2002,DUNDAS,503,Kalgoorlie,1,Good,Good,0
WA2003,HIGGINSVILLE,503,Kalgoorlie,1,Good,Good,0
WA2004,MOUNT PALMER,507,South-Western WA,1,Good,Good,0
WA2005,YELLOWDINE,507,South-Western WA,1,Good,Good,0
WA2006,BULLABULLING,503,Kalgoorlie,1,Good,Good,0
WA2007,LONDONDERRY,503,Kalgoorlie,1,Good,Good,0
WA2008,KARRAMINDIE,503,Kalgoorlie,1,Good,Good,0
WA2009,FEYSVILLE,503,Kalgoorlie,1,Good,Good,0
WA2010,BULONG,503,Kalgoorlie,1,Good,Good,0
WA2011,MOUNT BURGES,503,Kalgoorlie,1,Good,Good,0
WA2012,ORA BANDA,503,Kalgoorlie,1,Good,Good,0
WA2013,KANOWNA,503,Kalgoorlie,1,Good,Good,0
WA2014,KURNALPI,503,Kalgoorlie,1,Good,Good,0
WA2015,SIR SAMUEL,503,Kalgoorlie,1,Good,Good,0
WA2016,FRANCOIS PERON NATIONAL PARK,502,Geraldton,1,Good,Good,0
WA2017,DORRE ISLAND,502,Geraldton,1,Good,Good,0
WA2018,HAMELIN POOL,502,Geraldton,1,Good,Good,0
WA2019,CARBLA,502,Geraldton,1,Good,Good,0
WA2020,WOODLEIGH,502,Geraldton,1,Good,Good,0
WA2021,GILROYD,502,Geraldton,1,Good,Good,0
WA2022,YALARDY,502,Geraldton,1,Good,Good,0
WA2023,NINGALOO,506,South Hedland,1,Good,Good,0
WA2024,CAPE RANGE NATIONAL PARK,506,South Hedland,1,Good,Good,0
WA2025,PEEDAMULLA,506,South Hedland,1,Good,Good,0
WA2026,MILLSTREAM,506,South Hedland,1,Good,Good,0
WA2027,COOYA POOYA,506,South Hedland,1,Good,Good,0
WA2028,INDEE,506,South Hedland,1,Good,Good,0
WA2029,MUNDABULLANGANA,506,South Hedland,1,Good,Good,0
WA2030,PIPPINGARRA,506,South Hedland,1,Good,Good,0
WA2031,WARBURTON,503,Kalgoorlie,1,Good,Good,0
WA2032,PARDOO,506,South Hedland,1,Good,Good,0
WA2033,LAGRANGE,501,Broome,1,Good,Good,0
WA2034,PURNULULU,504,Kununurra,1,Good,Good,0
WA2035,WYNDHAM,504,Kununurra,1,Good,Good,0
WA2036,KUNUNURRA,504,Kununurra,1,Good,Good,0
WA2037,WINDY HARBOUR,507,South-Western WA,1,Good,Good,0
WA2038,CALLCUP,507,South-Western WA,1,Good,Good,0
WA2039,BOORARA BROOK,507,South-Western WA,1,Good,Good,0
WA2040,NORNALUP,507,South-Western WA,1,Good,Good,0
WA2041,HAY,507,South-Western WA,1,Good,Good,0
WA2042,SCOTSDALE,507,South-Western WA,1,Good,Good,0
WA2043,MOUNT LINDESAY,507,South-Western WA,1,Good,Good,0
WA2044,REDMOND WEST,507,South-Western WA,1,Good,Good,0
WA2045,DENBARKER,507,South-Western WA,1,Good,Good,0
WA2046,FOREST HILL,507,South-Western WA,1,Good,Good,0
WA2047,REDMOND,507,South-Western WA,1,Good,Good,0
WA2048,GREEN VALLEY,507,South-Western WA,1,Good,Good,0
WA2049,TORNDIRRUP,507,South-Western WA,1,Good,Good,0
WA2050,NANARUP,507,South-Western WA,1,Good,Good,0
WA2051,KALGAN,507,South-Western WA,1,Good,Good,0
WA2052,NAPIER,507,South-Western WA,1,Good,Good,0
WA2053,MANYPEAKS,507,South-Western WA,1,Good,Good,0
WA2054,CHEYNES,507,South-Western WA,1,Good,Good,0
WA2055,GREEN RANGE,507,South-Western WA,1,Good,Good,0
WA2056,METTLER,507,South-Western WA,1,Good,Good,0
WA2057,SCOTT RIVER EAST,507,South-Western WA,1,Good,Good,0
WA2058,DARRADUP,507,South-Western WA,1,Good,Good,0
WA2059,LAKE JASPER,507,South-Western WA,1,Good,Good,0
WA2060,PEERABEELUP,507,South-Western WA,1,Good,Good,0
WA2061,CARLOTTA,507,South-Western WA,1,Good,Good,0
WA2062,ROSA BROOK,507,South-Western WA,1,Good,Good,0
WA2063,NANNUP,507,South-Western WA,1,Good,Good,0
WA2064,BAUDIN,507,South-Western WA,1,Good,Good,0
WA2065,BARRABUP,507,South-Western WA,1,Good,Good,0
WA2066,CUNDINUP,507,South-Western WA,1,Good,Good,0
WA2067,ROELANDS,507,South-Western WA,1,Good,Good,0
WA2068,BRUNSWICK,507,South-Western WA,1,Good,Good,0
WA2069,MYALUP,507,South-Western WA,1,Good,Good,0
WA2070,YANCHEP,505,Perth,1,Good,Good,0
WA2071,BRETON BAY,507,South-Western WA,1,Good,Good,0
WA2072,YEAL,507,South-Western WA,1,Good,Good,0
WA2073,MOORE RIVER NATIONAL PARK,507,South-Western WA,1,Good,Good,0
WA2074,BEERMULLAH,507,South-Western WA,1,Good,Good,0
WA2075,WEDGE ISLAND,507,South-Western WA,1,Good,Good,0
WA2076,NILGEN,507,South-Western WA,1,Good,Good,0
WA2077,RED GULLY,507,South-Western WA,1,Good,Good,0
WA2078,REGANS FORD,507,South-Western WA,1,Good,Good,0
WA2079,MIMEGARRA,507,South-Western WA,1,Good,Good,0
WA2080,YATHROO,507,South-Western WA,1,Good,Good,0
WA2081,COLLINS,507,South-Western WA,1,Good,Good,0
WA2082,QUINNINUP,507,South-Western WA,1,Good,Good,0
WA2083,BEEDELUP,507,South-Western WA,1,Good,Good,0
WA2084,GLENORAN,507,South-Western WA,1,Good,Good,0
WA2085,UPPER WARREN,507,South-Western WA,1,Good,Good,0
WA2086,PERUP,507,South-Western WA,1,Good,Good,0
WA2087,MORDALUP,507,South-Western WA,1,Good,Good,0
WA2088,TONEBRIDGE,507,South-Western WA,1,Good,Good,0
WA2089,WANDILLUP,507,South-Western WA,1,Good,Good,0
WA2090,WINNEJUP,507,South-Western WA,1,Good,Good,0
WA2091,MULLALYUP,507,South-Western WA,1,Good,Good,0
WA2092,KIRUP,507,South-Western WA,1,Good,Good,0
WA2093,BENJINUP,507,South-Western WA,1,Good,Good,0
WA2094,MCALINDEN,507,South-Western WA,1,Good,Good,0
WA2095,MAYANUP,507,South-Western WA,1,Good,Good,0
WA2096,ORCHID VALLEY,507,South-Western WA,1,Good,Good,0
WA2097,SCOTTS BROOK,507,South-Western WA,1,Good,Good,0
WA2098,BOYUP BROOK,507,South-Western WA,1,Good,Good,0
WA2099,DINNINUP,507,South-Western WA,1,Good,Good,0
WA2100,TRIGWELL,507,South-Western WA,1,Good,Good,0
WA2101,KULIKUP,507,South-Western WA,1,Good,Good,0
WA2102,QUALEUP,507,South-Western WA,1,Good,Good,0
WA2103,CHANGERUP,507,South-Western WA,1,Good,Good,0
WA2104,MOODIARRUP,507,South-Western WA,1,Good,Good,0
WA2105,MOKUP,507,South-Western WA,1,Good,Good,0
WA2106,MOBRUP,507,South-Western WA,1,Good,Good,0
WA2107,MOONIES HILL,507,South-Western WA,1,Good,Good,0
WA2108,WANSBROUGH,507,South-Western WA,1,Good,Good,0
WA2109,LAKE TOOLBRUNUP,507,South-Western WA,1,Good,Good,0
WA2110,JINGALUP,507,South-Western WA,1,Good,Good,0
WA2111,LUMEAH,507,South-Western WA,1,Good,Good,0
WA2112,MURADUP,507,South-Western WA,1,Good,Good,0
WA2113,BOSCABEL,507,South-Western WA,1,Good,Good,0
WA2114,KOJONUP,507,South-Western WA,1,Good,Good,0
WA2115,KENMARE,507,South-Western WA,1,Good,Good,0
WA2116,WESTWOOD,507,South-Western WA,1,Good,Good,0
WA2117,BORDERDALE,507,South-Western WA,1,Good,Good,0
WA2118,BOBALONG,507,South-Western WA,1,Good,Good,0
WA2119,DARTNALL,507,South-Western WA,1,Good,Good,0
WA2120,BROOMEHILL WEST,507,South-Western WA,1,Good,Good,0
WA2121,MURDONG,507,South-Western WA,1,Good,Good,0
WA2122,KATANNING,507,South-Western WA,1,Good,Good,0
WA2123,BROOMEHILL EAST,507,South-Western WA,1,Good,Good,0
WA2124,EWLYAMARTUP,507,South-Western WA,1,Good,Good,0
WA2125,COYRECUP,507,South-Western WA,1,Good,Good,0
WA2126,WELLINGTON FOREST,507,South-Western WA,1,Good,Good,0
WA2127,WORSLEY,507,South-Western WA,1,Good,Good,0
WA2128,MORNINGTON,507,South-Western WA,1,Good,Good,0
WA2129,BOWELLING,507,South-Western WA,1,Good,Good,0
WA2130,DURANILLIN,507,South-Western WA,1,Good,Good,0
WA2131,BOKAL,507,South-Western WA,1,Good,Good,0
WA2132,DARKAN,507,South-Western WA,1,Good,Good,0
WA2133,HOFFMAN,507,South-Western WA,1,Good,Good,0
WA2134,UPPER MURRAY,507,South-Western WA,1,Good,Good,0
WA2135,LOWER HOTHAM,507,South-Western WA,1,Good,Good,0
WA2136,NANGA BROOK,507,South-Western WA,1,Good,Good,0
WA2137,WURAMING,507,South-Western WA,1,Good,Good,0
WA2138,MARRADONG,507,South-Western WA,1,Good,Good,0
WA2139,BODDINGTON,507,South-Western WA,1,Good,Good,0
WA2140,BANNISTER,507,South-Western WA,1,Good,Good,0
WA2141,CROSSMAN,507,South-Western WA,1,Good,Good,0
WA2142,DWARDA,507,South-Western WA,1,Good,Good,0
WA2143,WANDERING,507,South-Western WA,1,Good,Good,0
WA2144,CODJATOTINE,507,South-Western WA,1,Good,Good,0
WA2145,PUMPHREYS BRIDGE,507,South-Western WA,1,Good,Good,0
WA2146,BEAUFORT RIVER,507,South-Western WA,1,Good,Good,0
WA2147,WEDGECARRUP,507,South-Western WA,1,Good,Good,0
WA2148,MINDING,507,South-Western WA,1,Good,Good,0
WA2149,WAGIN,507,South-Western WA,1,Good,Good,0
WA2150,PIESSEVILLE,507,South-Western WA,1,Good,Good,0
WA2151,COBLININE,507,South-Western WA,1,Good,Good,0
WA2152,JALORAN,507,South-Western WA,1,Good,Good,0
WA2153,COLLANILLING,507,South-Western WA,1,Good,Good,0
WA2154,CANCANNING,507,South-Western WA,1,Good,Good,0
WA2155,BULLOCK HILLS,507,South-Western WA,1,Good,Good,0
WA2156,BALLAYING,507,South-Western WA,1,Good,Good,0
WA2157,DUMBLEYUNG,507,South-Western WA,1,Good,Good,0
WA2158,MINIGIN,507,South-Western WA,1,Good,Good,0
WA2159,BOUNDAIN,507,South-Western WA,1,Good,Good,0
WA2160,CUBALLING,507,South-Western WA,1,Good,Good,0
WA2161,WARDERING,507,South-Western WA,1,Good,Good,0
WA2162,YORNANING,507,South-Western WA,1,Good,Good,0
WA2163,TOWNSENDALE,507,South-Western WA,1,Good,Good,0
WA2164,TOOLIBIN,507,South-Western WA,1,Good,Good,0
WA2165,TINCURRIN,507,South-Western WA,1,Good,Good,0
WA2166,YILLIMINNING,507,South-Western WA,1,Good,Good,0
WA2167,WICKEPIN,507,South-Western WA,1,Good,Good,0
WA2168,GILLIMANNING,507,South-Western WA,1,Good,Good,0
WA2169,YEALERING,507,South-Western WA,1,Good,Good,0
WA2170,WOGOLIN,507,South-Western WA,1,Good,Good,0
WA2171,NORTH STIRLINGS,507,South-Western WA,1,Good,Good,0
WA2172,MAGITUP,507,South-Western WA,1,Good,Good,0
WA2173,KOJANEERUP SOUTH,507,South-Western WA,1,Good,Good,0
WA2174,WELLSTEAD,507,South-Western WA,1,Good,Good,0
WA2175,GNOWELLEN,507,South-Western WA,1,Good,Good,0
WA2176,MONJEBUP,507,South-Western WA,1,Good,Good,0
WA2177,NALYERLUP,507,South-Western WA,1,Good,Good,0
WA2178,PALLINUP,507,South-Western WA,1,Good,Good,0
WA2179,KEBARINGUP,507,South-Western WA,1,Good,Good,0
WA2180,MINDARABIN,507,South-Western WA,1,Good,Good,0
WA2181,JACKITUP,507,South-Western WA,1,Good,Good,0
WA2182,TOOMPUP,507,South-Western WA,1,Good,Good,0
WA2183,COWALELLUP,507,South-Western WA,1,Good,Good,0
WA2184,NEEDILUP,507,South-Western WA,1,Good,Good,0
WA2185,MILLS LAKE,507,South-Western WA,1,Good,Good,0
WA2186,BREMER BAY,503,Kalgoorlie,1.56E-05,Good,Good,1
WA2186,BREMER BAY,507,South-Western WA,0.9999844,Good,Good,0
WA2187,JACUP,507,South-Western WA,1,Good,Good,0
WA2188,NAIRIBIN,507,South-Western WA,1,Good,Good,0
WA2189,MOULYINNING,507,South-Western WA,1,Good,Good,0
WA2190,MERILUP,507,South-Western WA,1,Good,Good,0
WA2191,SOUTH KUKERIN,507,South-Western WA,1,Good,Good,0
WA2192,SOUTH LAKE GRACE,507,South-Western WA,1,Good,Good,0
WA2193,LAKE GRACE,507,South-Western WA,1,Good,Good,0
WA2194,NORTH KUKERIN,507,South-Western WA,1,Good,Good,0
WA2195,DUDININ,507,South-Western WA,1,Good,Good,0
WA2196,TARIN ROCK,507,South-Western WA,1,Good,Good,0
WA2197,JITARNING,507,South-Western WA,1,Good,Good,0
WA2198,WALYURIN,507,South-Western WA,1,Good,Good,0
WA2199,KULIN,507,South-Western WA,1,Good,Good,0
WA2200,NORTH LAKE GRACE,507,South-Western WA,1,Good,Good,0
WA2201,BEENONG,507,South-Western WA,1,Good,Good,0
WA2202,BUNICHE,507,South-Western WA,1,Good,Good,0
WA2203,KUENDER,507,South-Western WA,1,Good,Good,0
WA2204,JILAKIN,507,South-Western WA,1,Good,Good,0
WA2205,NORTH BURNGUP,507,South-Western WA,1,Good,Good,0
WA2206,NEWDEGATE,507,South-Western WA,1,Good,Good,0
WA2207,EAST NEWDEGATE,507,South-Western WA,1,Good,Good,0
WA2208,DUNN ROCK,507,South-Western WA,1,Good,Good,0
WA2209,SOLUS,507,South-Western WA,1,Good,Good,0
WA2210,MOUNT WELLS,507,South-Western WA,1,Good,Good,0
WA2211,MARDELLA,505,Perth,1,Good,Good,0
WA2212,JARRAHDALE,505,Perth,1,Good,Good,0
WA2213,ASHENDON,505,Perth,1,Good,Good,0
WA2214,PICKERING BROOK,505,Perth,1,Good,Good,0
WA2215,NORTH BANNISTER,507,South-Western WA,1,Good,Good,0
WA2216,SPRINGS,507,South-Western WA,1,Good,Good,0
WA2217,HASTINGS,507,South-Western WA,1,Good,Good,0
WA2218,WESTDALE,507,South-Western WA,1,Good,Good,0
WA2219,FLINT,507,South-Western WA,1,Good,Good,0
WA2220,JELCOBINE,507,South-Western WA,1,Good,Good,0
WA2221,DALE,507,South-Western WA,1,Good,Good,0
WA2222,TALBOT WEST,507,South-Western WA,1,Good,Good,0
WA2223,SAWYERS VALLEY,505,Perth,1,Good,Good,0
WA2224,BULLSBROOK,505,Perth,1,Good,Good,0
WA2225,GIDGEGANNUP,505,Perth,1,Good,Good,0
WA2226,MORANGUP,507,South-Western WA,1,Good,Good,0
WA2227,FLYNN,507,South-Western WA,1,Good,Good,0
WA2228,MOUNT OBSERVATION,507,South-Western WA,1,Good,Good,0
WA2229,TALBOT,507,South-Western WA,1,Good,Good,0
WA2230,GILGERING,507,South-Western WA,1,Good,Good,0
WA2231,WOOTTATING,507,South-Western WA,1,Good,Good,0
WA2232,COPLEY,507,South-Western WA,1,Good,Good,0
WA2233,KATRINE,507,South-Western WA,1,Good,Good,0
WA2234,WILBERFORCE,507,South-Western WA,1,Good,Good,0
WA2235,THROSSELL,507,South-Western WA,1,Good,Good,0
WA2236,WEST PINGELLY,507,South-Western WA,1,Good,Good,0
WA2237,BROOKTON,507,South-Western WA,1,Good,Good,0
WA2238,KOKEBY,507,South-Western WA,1,Good,Good,0
WA2239,ALDERSYDE,507,South-Western WA,1,Good,Good,0
WA2240,KWEDA,507,South-Western WA,1,Good,Good,0
WA2241,SOUTH QUAIRADING,507,South-Western WA,1,Good,Good,0
WA2242,BULLARING,507,South-Western WA,1,Good,Good,0
WA2243,BULYEE,507,South-Western WA,1,Good,Good,0
WA2244,WAMENUSKING,507,South-Western WA,1,Good,Good,0
WA2245,KUNJIN,507,South-Western WA,1,Good,Good,0
WA2246,ADAMSVALE,507,South-Western WA,1,Good,Good,0
WA2247,EAST BEVERLEY,507,South-Western WA,1,Good,Good,0
WA2248,WARDING EAST,507,South-Western WA,1,Good,Good,0
WA2249,DOODENANNING,507,South-Western WA,1,Good,Good,0
WA2250,CUBBINE,507,South-Western WA,1,Good,Good,0
WA2251,YOUNDEGIN,507,South-Western WA,1,Good,Good,0
WA2252,PANTAPIN,507,South-Western WA,1,Good,Good,0
WA2253,KWOLYIN,507,South-Western WA,1,Good,Good,0
WA2254,SHACKLETON,507,South-Western WA,1,Good,Good,0
WA2255,MOUNT STIRLING,507,South-Western WA,1,Good,Good,0
WA2256,SOUTH TAMMIN,507,South-Western WA,1,Good,Good,0
WA2257,DAADENNING CREEK,507,South-Western WA,1,Good,Good,0
WA2258,KELLERBERRIN,507,South-Western WA,1,Good,Good,0
WA2259,SOUTH DOODLAKINE,507,South-Western WA,1,Good,Good,0
WA2260,MUCHEA,507,South-Western WA,1,Good,Good,0
WA2261,CHITTERING,507,South-Western WA,1,Good,Good,0
WA2262,JULIMAR,507,South-Western WA,1,Good,Good,0
WA2263,BINDOON,507,South-Western WA,1,Good,Good,0
WA2264,COONDLE,507,South-Western WA,1,Good,Good,0
WA2265,CUNJARDINE,507,South-Western WA,1,Good,Good,0
WA2266,WATTENING,507,South-Western WA,1,Good,Good,0
WA2267,BOLGART,507,South-Western WA,1,Good,Good,0
WA2268,HULONGINE,507,South-Western WA,1,Good,Good,0
WA2269,UCARTY WEST,507,South-Western WA,1,Good,Good,0
WA2270,KARRANADGIN,507,South-Western WA,1,Good,Good,0
WA2271,WALYORMOURING,507,South-Western WA,1,Good,Good,0
WA2272,MINDARRA,507,South-Western WA,1,Good,Good,0
WA2273,MOGUMBER,507,South-Western WA,1,Good,Good,0
WA2274,YARAWINDAH,507,South-Western WA,1,Good,Good,0
WA2275,OLD PLAINS,507,South-Western WA,1,Good,Good,0
WA2276,NEW NORCIA,507,South-Western WA,1,Good,Good,0
WA2277,GILLINGARRA,507,South-Western WA,1,Good,Good,0
WA2278,KOOJAN,507,South-Western WA,1,Good,Good,0
WA2279,MOORA,507,South-Western WA,1,Good,Good,0
WA2280,PIAWANING,507,South-Western WA,1,Good,Good,0
WA2281,WALEBING,507,South-Western WA,1,Good,Good,0
WA2282,CARANI,507,South-Western WA,1,Good,Good,0
WA2283,KONNONGORRING,507,South-Western WA,1,Good,Good,0
WA2284,LAKE NINAN,507,South-Western WA,1,Good,Good,0
WA2285,YERECOIN,507,South-Western WA,1,Good,Good,0
WA2286,LAKE HINDS,507,South-Western WA,1,Good,Good,0
WA2287,WONGAN HILLS,507,South-Western WA,1,Good,Good,0
WA2288,WEST BALLIDU,507,South-Western WA,1,Good,Good,0
WA2289,GREENWOODS VALLEY,507,South-Western WA,1,Good,Good,0
WA2290,WYOLA WEST,507,South-Western WA,1,Good,Good,0
WA2291,WATERCARRIN,507,South-Western WA,1,Good,Good,0
WA2292,UCARTY,507,South-Western WA,1,Good,Good,0
WA2293,DOWERIN,507,South-Western WA,1,Good,Good,0
WA2294,HINDMARSH,507,South-Western WA,1,Good,Good,0
WA2295,WYALKATCHEM,507,South-Western WA,1,Good,Good,0
WA2296,BENJABERRING,507,South-Western WA,1,Good,Good,0
WA2297,NORTH TAMMIN,507,South-Western WA,1,Good,Good,0
WA2298,DOODLAKINE,507,South-Western WA,1,Good,Good,0
WA2299,NORTH KELLERBERRIN,507,South-Western WA,1,Good,Good,0
WA2300,KORRELOCKING,507,South-Western WA,1,Good,Good,0
WA2301,SOUTH YELBENI,507,South-Western WA,1,Good,Good,0
WA2302,SOUTH TRAYNING,507,South-Western WA,1,Good,Good,0
WA2303,KOOMBERKINE,507,South-Western WA,1,Good,Good,0
WA2304,MINNIVALE,507,South-Western WA,1,Good,Good,0
WA2305,BOORALAMING,507,South-Western WA,1,Good,Good,0
WA2306,MANMANNING,507,South-Western WA,1,Good,Good,0
WA2307,BADGERIN ROCK,507,South-Western WA,1,Good,Good,0
WA2308,NORTH YELBENI,507,South-Western WA,1,Good,Good,0
WA2309,NORTH TRAYNING,507,South-Western WA,1,Good,Good,0
WA2310,LAKE MARGARETTE,507,South-Western WA,1,Good,Good,0
WA2311,BENCUBBIN,507,South-Western WA,1,Good,Good,0
WA2312,GABBIN,507,South-Western WA,1,Good,Good,0
WA2313,KULIN WEST,507,South-Western WA,1,Good,Good,0
WA2314,GORGE ROCK,507,South-Western WA,1,Good,Good,0
WA2315,CORRIGIN,507,South-Western WA,1,Good,Good,0
WA2316,KURRENKUTTEN,507,South-Western WA,1,Good,Good,0
WA2317,BILBARIN,507,South-Western WA,1,Good,Good,0
WA2318,BABAKIN,507,South-Western WA,1,Good,Good,0
WA2319,MOUNT WALKER,507,South-Western WA,1,Good,Good,0
WA2320,WOOLOCUTTY,507,South-Western WA,1,Good,Good,0
WA2321,WEST HOLLETON,507,South-Western WA,1,Good,Good,0
WA2322,SOUTH YILGARN,507,South-Western WA,1,Good,Good,0
WA2323,HINES HILL,507,South-Western WA,1,Good,Good,0
WA2324,NANGEENAN,507,South-Western WA,1,Good,Good,0
WA2325,MERREDIN,507,South-Western WA,1,Good,Good,0
WA2326,NORTH BAANDEE,507,South-Western WA,1,Good,Good,0
WA2327,SOUTH KUNUNOPPIN,507,South-Western WA,1,Good,Good,0
WA2328,NOKANING,507,South-Western WA,1,Good,Good,0
WA2329,NUKARNI,507,South-Western WA,1,Good,Good,0
WA2330,NUNGARIN,507,South-Western WA,1,Good,Good,0
WA2331,TALGOMINE,507,South-Western WA,1,Good,Good,0
WA2332,BURRACOPPIN,507,South-Western WA,1,Good,Good,0
WA2333,CARRABIN,507,South-Western WA,1,Good,Good,0
WA2334,GOOMARIN,507,South-Western WA,1,Good,Good,0
WA2335,NORTH KUNUNOPPIN,507,South-Western WA,1,Good,Good,0
WA2336,DANDANNING,507,South-Western WA,1,Good,Good,0
WA2337,WELBUNGIN,507,South-Western WA,1,Good,Good,0
WA2338,WATTONING,507,South-Western WA,1,Good,Good,0
WA2339,MUKINBUDIN,507,South-Western WA,1,Good,Good,0
WA2340,KARLONING,507,South-Western WA,1,Good,Good,0
WA2341,CHANDLER,507,South-Western WA,1,Good,Good,0
WA2342,LAKE BROWN,507,South-Western WA,1,Good,Good,0
WA2343,WARRALAKIN,507,South-Western WA,1,Good,Good,0
WA2344,WARRACHUPPIN,507,South-Western WA,1,Good,Good,0
WA2345,BOODAROCKIN,507,South-Western WA,1,Good,Good,0
WA2346,WILGOYNE,507,South-Western WA,1,Good,Good,0
WA2347,DULYALBIN,507,South-Western WA,1,Good,Good,0
WA2348,MOORINE ROCK,507,South-Western WA,1,Good,Good,0
WA2349,SOUTHERN CROSS,507,South-Western WA,1,Good,Good,0
WA2350,CORINTHIA,507,South-Western WA,1,Good,Good,0
WA2351,NORTH BODALLIN,507,South-Western WA,1,Good,Good,0
WA2352,KOOLYANOBBING,507,South-Western WA,1,Good,Good,0
WA2353,NAMBUNG,507,South-Western WA,1,Good,Good,0
WA2354,JURIEN BAY,507,South-Western WA,1,Good,Good,0
WA2355,HILL RIVER,507,South-Western WA,1,Good,Good,0
WA2356,ARROWSMITH EAST,502,Geraldton,1,Good,Good,0
WA2357,YARDARINO,502,Geraldton,1,Good,Good,0
WA2358,MILO,502,Geraldton,1,Good,Good,0
WA2359,MOUNT HORNER,502,Geraldton,1,Good,Good,0
WA2360,DUDAWA,502,Geraldton,1,Good,Good,0
WA2361,YARRAGADEE,502,Geraldton,1,Good,Good,0
WA2362,MOUNT BUDD,502,Geraldton,1,Good,Good,0
WA2363,MERKANOOKA,502,Geraldton,1,Good,Good,0
WA2364,BURMA ROAD,502,Geraldton,1,Good,Good,0
WA2365,DURAWAH,502,Geraldton,1,Good,Good,0
WA2366,NANGETTY,502,Geraldton,1,Good,Good,0
WA2367,WONGOONDY,502,Geraldton,1,Good,Good,0
WA2368,DEVILS CREEK,502,Geraldton,1,Good,Good,0
WA2369,BOWES,502,Geraldton,1,Good,Good,0
WA2370,SANDY GULLY,502,Geraldton,1,Good,Good,0
WA2371,NARALING,502,Geraldton,1,Good,Good,0
WA2372,KALBARRI,502,Geraldton,1,Good,Good,0
WA2373,WEST BINNU,502,Geraldton,1,Good,Good,0
WA2374,EAST NABAWA,502,Geraldton,1,Good,Good,0
WA2375,NORTH ERADU,502,Geraldton,1,Good,Good,0
