SA1_CODE_2021,SA1_NAME_2021,CED_CODE_2021,CED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
10703114118,,147,Whitlam,1,Good,Good,0
10703114119,,147,Whitlam,1,Good,Good,0
10703114120,,147,Whitlam,1,Good,Good,0
10703114121,,147,Whitlam,1,Good,Good,0
10703114123,,147,Whitlam,1,Good,Good,0
10703114126,,147,Whitlam,1,Good,Good,0
10703114127,,147,Whitlam,1,Good,Good,0
10703114128,,147,Whitlam,1,Good,Good,0
10703114130,,147,Whitlam,1,Good,Good,0
10703114131,,147,Whitlam,1,Good,Good,0
10703114134,,147,Whitlam,1,Good,Good,0
10703114135,,147,Whitlam,1,Good,Good,0
10703114136,,147,Whitlam,1,Good,Good,0
10703114137,,147,Whitlam,1,Good,Good,0
10703114138,,147,Whitlam,1,Good,Good,0
10703114139,,147,Whitlam,1,Good,Good,0
10703114140,,147,Whitlam,1,Good,Good,0
10703114141,,147,Whitlam,1,Good,Good,0
10703114142,,147,Whitlam,1,Good,Good,0
10703114143,,147,Whitlam,1,Good,Good,0
10703114144,,147,Whitlam,1,Good,Good,0
10703114145,,147,Whitlam,1,Good,Good,0
10703114146,,147,Whitlam,1,Good,Good,0
10703114147,,147,Whitlam,1,Good,Good,0
10703114148,,147,Whitlam,1,Good,Good,0
10703114149,,147,Whitlam,1,Good,Good,0
10703114150,,147,Whitlam,1,Good,Good,0
10703114151,,147,Whitlam,1,Good,Good,0
10703114152,,147,Whitlam,1,Good,Good,0
10703114153,,147,Whitlam,1,Good,Good,0
10703114154,,147,Whitlam,1,Good,Good,0
10703114155,,147,Whitlam,1,Good,Good,0
10703114201,,147,Whitlam,1,Good,Good,0
10703114202,,147,Whitlam,1,Good,Good,0
10703114203,,147,Whitlam,1,Good,Good,0
10703114204,,147,Whitlam,1,Good,Good,0
10703114205,,147,Whitlam,1,Good,Good,0
10703114206,,147,Whitlam,1,Good,Good,0
10703114207,,147,Whitlam,1,Good,Good,0
10703114208,,147,Whitlam,1,Good,Good,0
10703114209,,147,Whitlam,1,Good,Good,0
10703114210,,147,Whitlam,1,Good,Good,0
10703114211,,147,Whitlam,1,Good,Good,0
10703114212,,147,Whitlam,1,Good,Good,0
10703114213,,147,Whitlam,1,Good,Good,0
10703114214,,147,Whitlam,1,Good,Good,0
10703114215,,147,Whitlam,1,Good,Good,0
10703114216,,147,Whitlam,1,Good,Good,0
10703114217,,147,Whitlam,1,Good,Good,0
10703114218,,147,Whitlam,1,Good,Good,0
10703114219,,147,Whitlam,1,Good,Good,0
10703114220,,147,Whitlam,1,Good,Good,0
10703114221,,147,Whitlam,1,Good,Good,0
10703114222,,147,Whitlam,1,Good,Good,0
10703114223,,147,Whitlam,1,Good,Good,0
10703114224,,147,Whitlam,1,Good,Good,0
10703114225,,147,Whitlam,1,Good,Good,0
10703114226,,147,Whitlam,1,Good,Good,0
10703114301,,147,Whitlam,1,Good,Good,0
10703114302,,147,Whitlam,1,Good,Good,0
10703114303,,147,Whitlam,1,Good,Good,0
10703114304,,147,Whitlam,1,Good,Good,0
10703114305,,147,Whitlam,1,Good,Good,0
10703114306,,147,Whitlam,1,Good,Good,0
10703114307,,147,Whitlam,1,Good,Good,0
10703114308,,147,Whitlam,1,Good,Good,0
10703114309,,147,Whitlam,1,Good,Good,0
10703114310,,147,Whitlam,1,Good,Good,0
10703114311,,147,Whitlam,1,Good,Good,0
10703114312,,147,Whitlam,1,Good,Good,0
10703114313,,147,Whitlam,1,Good,Good,0
10703114314,,147,Whitlam,1,Good,Good,0
10703114315,,147,Whitlam,1,Good,Good,0
10703114316,,147,Whitlam,1,Good,Good,0
10703114317,,147,Whitlam,1,Good,Good,0
10703114318,,147,Whitlam,1,Good,Good,0
10703114319,,147,Whitlam,1,Good,Good,0
10703114320,,147,Whitlam,1,Good,Good,0
10703114321,,147,Whitlam,1,Good,Good,0
10703114322,,147,Whitlam,1,Good,Good,0
10703114323,,147,Whitlam,1,Good,Good,0
10703114324,,147,Whitlam,1,Good,Good,0
10703114325,,147,Whitlam,1,Good,Good,0
10703114326,,147,Whitlam,1,Good,Good,0
10703114327,,147,Whitlam,1,Good,Good,0
10703114328,,147,Whitlam,1,Good,Good,0
10703114329,,147,Whitlam,1,Good,Good,0
10703114330,,147,Whitlam,1,Good,Good,0
10703114331,,147,Whitlam,1,Good,Good,0
10703114332,,147,Whitlam,1,Good,Good,0
10703114333,,147,Whitlam,1,Good,Good,0
10703114334,,147,Whitlam,1,Good,Good,0
10703114335,,147,Whitlam,1,Good,Good,0
10703114336,,147,Whitlam,1,Good,Good,0
10703114337,,147,Whitlam,1,Good,Good,0
10703114338,,147,Whitlam,1,Good,Good,0
10703114339,,147,Whitlam,1,Good,Good,0
10703114340,,147,Whitlam,1,Good,Good,0
10703114341,,147,Whitlam,1,Good,Good,0
10703114342,,147,Whitlam,1,Good,Good,0
10703114343,,147,Whitlam,1,Good,Good,0
10703114344,,147,Whitlam,1,Good,Good,0
10703114345,,147,Whitlam,1,Good,Good,0
10703114346,,147,Whitlam,1,Good,Good,0
10703114347,,147,Whitlam,1,Good,Good,0
10703114348,,147,Whitlam,1,Good,Good,0
10703114349,,147,Whitlam,1,Good,Good,0
10703114350,,147,Whitlam,1,Good,Good,0
10704114401,,111,Cunningham,1,Good,Good,0
10704114402,,111,Cunningham,1,Good,Good,0
10704114403,,111,Cunningham,1,Good,Good,0
10704114404,,111,Cunningham,1,Good,Good,0
10704114405,,111,Cunningham,1,Good,Good,0
10704114406,,111,Cunningham,1,Good,Good,0
10704114407,,111,Cunningham,1,Good,Good,0
10704114408,,111,Cunningham,1,Good,Good,0
10704114409,,111,Cunningham,1,Good,Good,0
10704114410,,111,Cunningham,1,Good,Good,0
10704114411,,111,Cunningham,1,Good,Good,0
10704114412,,111,Cunningham,1,Good,Good,0
10704114413,,111,Cunningham,1,Good,Good,0
10704114414,,111,Cunningham,1,Good,Good,0
10704114415,,111,Cunningham,1,Good,Good,0
10704114416,,111,Cunningham,1,Good,Good,0
10704114417,,111,Cunningham,1,Good,Good,0
10704114418,,111,Cunningham,1,Good,Good,0
10704114419,,111,Cunningham,1,Good,Good,0
10704114420,,111,Cunningham,1,Good,Good,0
10704114421,,111,Cunningham,1,Good,Good,0
10704114422,,111,Cunningham,1,Good,Good,0
10704114423,,111,Cunningham,1,Good,Good,0
10704114424,,111,Cunningham,1,Good,Good,0
10704114425,,111,Cunningham,1,Good,Good,0
10704114426,,111,Cunningham,1,Good,Good,0
10704114427,,111,Cunningham,1,Good,Good,0
10704114428,,111,Cunningham,1,Good,Good,0
10704114429,,111,Cunningham,1,Good,Good,0
10704114430,,111,Cunningham,1,Good,Good,0
10704114431,,111,Cunningham,1,Good,Good,0
10704114432,,111,Cunningham,1,Good,Good,0
10704114433,,111,Cunningham,1,Good,Good,0
10704114434,,111,Cunningham,1,Good,Good,0
10704114435,,111,Cunningham,1,Good,Good,0
10704114436,,111,Cunningham,1,Good,Good,0
10704114437,,111,Cunningham,1,Good,Good,0
10704114438,,111,Cunningham,1,Good,Good,0
10704114439,,111,Cunningham,1,Good,Good,0
10704114440,,111,Cunningham,1,Good,Good,0
10704114441,,111,Cunningham,1,Good,Good,0
10704114442,,111,Cunningham,1,Good,Good,0
10704114443,,111,Cunningham,1,Good,Good,0
10704114444,,111,Cunningham,1,Good,Good,0
10704114445,,111,Cunningham,1,Good,Good,0
10704114446,,111,Cunningham,1,Good,Good,0
10704114447,,111,Cunningham,1,Good,Good,0
10704114448,,111,Cunningham,1,Good,Good,0
10704114501,,111,Cunningham,1,Good,Good,0
10704114502,,111,Cunningham,1,Good,Good,0
10704114503,,111,Cunningham,1,Good,Good,0
10704114504,,111,Cunningham,1,Good,Good,0
10704114505,,111,Cunningham,1,Good,Good,0
10704114506,,111,Cunningham,1,Good,Good,0
10704114507,,111,Cunningham,1,Good,Good,0
10704114508,,111,Cunningham,1,Good,Good,0
10704114509,,111,Cunningham,1,Good,Good,0
10704114510,,111,Cunningham,1,Good,Good,0
10704114511,,111,Cunningham,1,Good,Good,0
10704114512,,111,Cunningham,1,Good,Good,0
10704114513,,111,Cunningham,1,Good,Good,0
10704114514,,111,Cunningham,1,Good,Good,0
10704114515,,111,Cunningham,1,Good,Good,0
10704114517,,111,Cunningham,1,Good,Good,0
10704114518,,111,Cunningham,1,Good,Good,0
10704114519,,111,Cunningham,1,Good,Good,0
10704114520,,111,Cunningham,1,Good,Good,0
10704114521,,111,Cunningham,1,Good,Good,0
10704114522,,111,Cunningham,1,Good,Good,0
10704114523,,111,Cunningham,1,Good,Good,0
10704114524,,111,Cunningham,1,Good,Good,0
10704114525,,111,Cunningham,1,Good,Good,0
10704114526,,111,Cunningham,1,Good,Good,0
10704114527,,111,Cunningham,1,Good,Good,0
10704114528,,111,Cunningham,1,Good,Good,0
10704114531,,111,Cunningham,1,Good,Good,0
10704114532,,111,Cunningham,1,Good,Good,0
10704114533,,111,Cunningham,1,Good,Good,0
10704114534,,111,Cunningham,1,Good,Good,0
10704114535,,111,Cunningham,1,Good,Good,0
10704114536,,111,Cunningham,1,Good,Good,0
10704114537,,111,Cunningham,1,Good,Good,0
10704114538,,111,Cunningham,1,Good,Good,0
10704114539,,111,Cunningham,1,Good,Good,0
10704114540,,111,Cunningham,1,Good,Good,0
10704114541,,111,Cunningham,1,Good,Good,0
10704114601,,111,Cunningham,1,Good,Good,0
10704114602,,111,Cunningham,1,Good,Good,0
10704114603,,111,Cunningham,1,Good,Good,0
10704114604,,111,Cunningham,1,Good,Good,0
10704114605,,111,Cunningham,1,Good,Good,0
10704114606,,111,Cunningham,1,Good,Good,0
10704114607,,111,Cunningham,1,Good,Good,0
10704114608,,111,Cunningham,1,Good,Good,0
10704114610,,111,Cunningham,1,Good,Good,0
10704114611,,111,Cunningham,1,Good,Good,0
10704114612,,111,Cunningham,1,Good,Good,0
10704114613,,111,Cunningham,1,Good,Good,0
10704114615,,111,Cunningham,1,Good,Good,0
10704114616,,111,Cunningham,1,Good,Good,0
10704114617,,111,Cunningham,1,Good,Good,0
10704114618,,111,Cunningham,1,Good,Good,0
10704114619,,111,Cunningham,1,Good,Good,0
10704114620,,111,Cunningham,1,Good,Good,0
10704114621,,111,Cunningham,1,Good,Good,0
10704114622,,111,Cunningham,1,Good,Good,0
10704114623,,111,Cunningham,1,Good,Good,0
10704114624,,111,Cunningham,1,Good,Good,0
10704114625,,111,Cunningham,1,Good,Good,0
10704114627,,111,Cunningham,1,Good,Good,0
10704114628,,111,Cunningham,1,Good,Good,0
10704114629,,111,Cunningham,1,Good,Good,0
10704114631,,111,Cunningham,1,Good,Good,0
10704114632,,111,Cunningham,1,Good,Good,0
10704114633,,111,Cunningham,1,Good,Good,0
10704114634,,111,Cunningham,1,Good,Good,0
10704114635,,111,Cunningham,1,Good,Good,0
10704114636,,111,Cunningham,1,Good,Good,0
10704114637,,111,Cunningham,1,Good,Good,0
10704114639,,111,Cunningham,1,Good,Good,0
10704114640,,111,Cunningham,1,Good,Good,0
10704114641,,111,Cunningham,1,Good,Good,0
10704114642,,111,Cunningham,1,Good,Good,0
10704114643,,111,Cunningham,1,Good,Good,0
10704114644,,111,Cunningham,1,Good,Good,0
10704114646,,111,Cunningham,1,Good,Good,0
10704114647,,111,Cunningham,1,Good,Good,0
10704114648,,111,Cunningham,1,Good,Good,0
10704114649,,111,Cunningham,1,Good,Good,0
10704114650,,111,Cunningham,1,Good,Good,0
10704114651,,111,Cunningham,1,Good,Good,0
10704114652,,111,Cunningham,1,Good,Good,0
10704114653,,111,Cunningham,1,Good,Good,0
10704114654,,111,Cunningham,1,Good,Good,0
10704114655,,111,Cunningham,1,Good,Good,0
10704114656,,111,Cunningham,1,Good,Good,0
10704114657,,111,Cunningham,1,Good,Good,0
10704114658,,111,Cunningham,1,Good,Good,0
10704114659,,111,Cunningham,1,Good,Good,0
10704114660,,111,Cunningham,1,Good,Good,0
10704114701,,111,Cunningham,1,Good,Good,0
10704114702,,111,Cunningham,1,Good,Good,0
10704114703,,111,Cunningham,1,Good,Good,0
10704114704,,111,Cunningham,1,Good,Good,0
10704114705,,111,Cunningham,1,Good,Good,0
10704114706,,111,Cunningham,1,Good,Good,0
10704114707,,111,Cunningham,1,Good,Good,0
10704114708,,111,Cunningham,1,Good,Good,0
10704114709,,111,Cunningham,1,Good,Good,0
10704114710,,111,Cunningham,1,Good,Good,0
10704114711,,111,Cunningham,1,Good,Good,0
10704114712,,111,Cunningham,1,Good,Good,0
10704114713,,111,Cunningham,1,Good,Good,0
10704114714,,111,Cunningham,1,Good,Good,0
10704114715,,111,Cunningham,1,Good,Good,0
10704114716,,119,Hughes,4.46E-05,Good,Good,1
10704114716,,125,Macarthur,4.46E-05,Good,Good,1
10704114716,,111,Cunningham,0.9999108,Good,Good,0
10704114717,,111,Cunningham,1,Good,Good,0
10704114718,,111,Cunningham,1,Good,Good,0
10704114719,,111,Cunningham,1,Good,Good,0
10704114720,,111,Cunningham,1,Good,Good,0
10704114721,,111,Cunningham,1,Good,Good,0
10704114722,,111,Cunningham,1,Good,Good,0
10704114723,,111,Cunningham,1,Good,Good,0
10704114724,,111,Cunningham,1,Good,Good,0
10704114801,,111,Cunningham,1,Good,Good,0
10704114802,,111,Cunningham,1,Good,Good,0
10704114803,,111,Cunningham,1,Good,Good,0
10704114804,,111,Cunningham,1,Good,Good,0
10704114805,,111,Cunningham,1,Good,Good,0
10704114806,,111,Cunningham,1,Good,Good,0
10704114807,,111,Cunningham,1,Good,Good,0
10704114808,,111,Cunningham,1,Good,Good,0
10704114809,,111,Cunningham,1,Good,Good,0
10704114810,,111,Cunningham,1,Good,Good,0
10704114811,,111,Cunningham,1,Good,Good,0
10704114812,,111,Cunningham,1,Good,Good,0
10704114813,,111,Cunningham,1,Good,Good,0
10704114814,,111,Cunningham,1,Good,Good,0
10704114815,,111,Cunningham,1,Good,Good,0
10704114816,,111,Cunningham,1,Good,Good,0
10704114817,,111,Cunningham,1,Good,Good,0
10704114818,,111,Cunningham,1,Good,Good,0
10704114819,,111,Cunningham,1,Good,Good,0
10704114820,,111,Cunningham,1,Good,Good,0
10704114821,,111,Cunningham,1,Good,Good,0
10704114822,,111,Cunningham,1,Good,Good,0
10704114823,,111,Cunningham,1,Good,Good,0
10704114824,,111,Cunningham,1,Good,Good,0
10704114825,,111,Cunningham,1,Good,Good,0
10704114826,,111,Cunningham,1,Good,Good,0
10704114827,,111,Cunningham,1,Good,Good,0
10704114828,,111,Cunningham,1,Good,Good,0
10704114829,,111,Cunningham,1,Good,Good,0
10704114830,,111,Cunningham,1,Good,Good,0
10704114831,,111,Cunningham,1,Good,Good,0
10704115001,,111,Cunningham,1,Good,Good,0
10704115002,,111,Cunningham,1,Good,Good,0
10704115003,,111,Cunningham,1,Good,Good,0
10704115004,,111,Cunningham,1,Good,Good,0
10704115005,,111,Cunningham,1,Good,Good,0
10704115006,,111,Cunningham,1,Good,Good,0
10704115007,,111,Cunningham,1,Good,Good,0
10704115008,,111,Cunningham,1,Good,Good,0
10704115009,,111,Cunningham,1,Good,Good,0
10704115010,,111,Cunningham,1,Good,Good,0
10704115011,,111,Cunningham,1,Good,Good,0
10704115012,,111,Cunningham,1,Good,Good,0
10704115013,,111,Cunningham,1,Good,Good,0
10704115015,,111,Cunningham,1,Good,Good,0
10704115016,,111,Cunningham,1,Good,Good,0
10704115017,,111,Cunningham,1,Good,Good,0
10704115018,,111,Cunningham,1,Good,Good,0
10704115019,,111,Cunningham,1,Good,Good,0
10704115020,,111,Cunningham,1,Good,Good,0
10704115021,,111,Cunningham,1,Good,Good,0
10704115023,,111,Cunningham,1,Good,Good,0
10704115024,,111,Cunningham,1,Good,Good,0
10704115025,,111,Cunningham,1,Good,Good,0
10704115026,,111,Cunningham,1,Good,Good,0
10704115028,,111,Cunningham,1,Good,Good,0
10704115029,,111,Cunningham,1,Good,Good,0
10704115030,,111,Cunningham,1,Good,Good,0
10704115031,,111,Cunningham,1,Good,Good,0
10704115032,,111,Cunningham,1,Good,Good,0
10704115033,,111,Cunningham,1,Good,Good,0
10704115034,,111,Cunningham,1,Good,Good,0
10704115035,,111,Cunningham,1,Good,Good,0
10704115037,,111,Cunningham,1,Good,Good,0
10704115038,,111,Cunningham,1,Good,Good,0
10704115039,,111,Cunningham,1,Good,Good,0
10704115041,,111,Cunningham,1,Good,Good,0
10704115042,,111,Cunningham,1,Good,Good,0
10704115043,,111,Cunningham,1,Good,Good,0
10704115044,,111,Cunningham,1,Good,Good,0
10704115045,,111,Cunningham,1,Good,Good,0
10704115046,,111,Cunningham,1,Good,Good,0
10704115047,,111,Cunningham,1,Good,Good,0
10704115048,,111,Cunningham,1,Good,Good,0
10704115049,,111,Cunningham,1,Good,Good,0
10704115050,,111,Cunningham,1,Good,Good,0
10704115051,,111,Cunningham,1,Good,Good,0
10704115052,,111,Cunningham,1,Good,Good,0
10704115053,,111,Cunningham,1,Good,Good,0
10704115054,,111,Cunningham,1,Good,Good,0
10704154801,,111,Cunningham,1,Good,Good,0
10704154802,,111,Cunningham,1,Good,Good,0
10704154803,,111,Cunningham,1,Good,Good,0
10704154805,,111,Cunningham,1,Good,Good,0
10704154806,,111,Cunningham,1,Good,Good,0
10704154807,,111,Cunningham,1,Good,Good,0
10704154808,,111,Cunningham,1,Good,Good,0
10704154809,,111,Cunningham,1,Good,Good,0
10704154810,,111,Cunningham,1,Good,Good,0
10704154811,,111,Cunningham,1,Good,Good,0
10704154812,,111,Cunningham,1,Good,Good,0
10704154814,,111,Cunningham,1,Good,Good,0
10704154815,,111,Cunningham,1,Good,Good,0
10704154816,,111,Cunningham,1,Good,Good,0
10704154817,,111,Cunningham,1,Good,Good,0
10704154818,,111,Cunningham,1,Good,Good,0
10704154819,,111,Cunningham,1,Good,Good,0
10704154820,,111,Cunningham,1,Good,Good,0
10704154821,,111,Cunningham,1,Good,Good,0
10704154822,,111,Cunningham,1,Good,Good,0
10704154823,,111,Cunningham,1,Good,Good,0
10704154824,,111,Cunningham,1,Good,Good,0
10704154825,,111,Cunningham,1,Good,Good,0
10704154826,,111,Cunningham,1,Good,Good,0
10704154827,,111,Cunningham,1,Good,Good,0
10704154828,,111,Cunningham,1,Good,Good,0
10704154829,,111,Cunningham,1,Good,Good,0
10704154830,,111,Cunningham,1,Good,Good,0
10704154831,,111,Cunningham,1,Good,Good,0
10704154832,,111,Cunningham,1,Good,Good,0
10704154833,,111,Cunningham,1,Good,Good,0
10704154834,,111,Cunningham,1,Good,Good,0
10704154835,,111,Cunningham,1,Good,Good,0
10704154836,,111,Cunningham,1,Good,Good,0
10704154837,,111,Cunningham,1,Good,Good,0
10704154838,,111,Cunningham,1,Good,Good,0
10704154901,,111,Cunningham,1,Good,Good,0
10704154902,,111,Cunningham,1,Good,Good,0
10704154903,,111,Cunningham,1,Good,Good,0
10704154904,,111,Cunningham,1,Good,Good,0
10704154905,,111,Cunningham,1,Good,Good,0
10704154906,,111,Cunningham,1,Good,Good,0
10704154907,,111,Cunningham,1,Good,Good,0
10704154908,,111,Cunningham,1,Good,Good,0
10704154909,,111,Cunningham,1,Good,Good,0
10704154910,,111,Cunningham,1,Good,Good,0
10704154911,,111,Cunningham,1,Good,Good,0
10704154912,,111,Cunningham,1,Good,Good,0
10704154913,,111,Cunningham,1,Good,Good,0
10704154914,,111,Cunningham,1,Good,Good,0
10704154915,,111,Cunningham,1,Good,Good,0
10704154916,,111,Cunningham,1,Good,Good,0
10704154917,,111,Cunningham,1,Good,Good,0
10704154918,,111,Cunningham,1,Good,Good,0
10704154919,,111,Cunningham,1,Good,Good,0
10704154920,,111,Cunningham,1,Good,Good,0
10704154921,,111,Cunningham,1,Good,Good,0
10704154922,,111,Cunningham,1,Good,Good,0
10704154923,,111,Cunningham,1,Good,Good,0
10704154924,,111,Cunningham,1,Good,Good,0
10704154925,,111,Cunningham,1,Good,Good,0
10704154926,,111,Cunningham,1,Good,Good,0
10704154927,,111,Cunningham,1,Good,Good,0
10704154928,,111,Cunningham,1,Good,Good,0
10704154929,,111,Cunningham,1,Good,Good,0
10704154930,,111,Cunningham,1,Good,Good,0
10704154931,,111,Cunningham,1,Good,Good,0
10704154932,,111,Cunningham,1,Good,Good,0
10704154933,,111,Cunningham,1,Good,Good,0
10704154934,,111,Cunningham,1,Good,Good,0
10704154935,,111,Cunningham,1,Good,Good,0
10801115101,,124,Lyne,1,Good,Good,0
10801115102,,124,Lyne,1,Good,Good,0
10801115103,,124,Lyne,1,Good,Good,0
10801115104,,124,Lyne,1,Good,Good,0
10801115105,,124,Lyne,1,Good,Good,0
10801115106,,124,Lyne,1,Good,Good,0
10801115107,,124,Lyne,1,Good,Good,0
10801115108,,124,Lyne,1,Good,Good,0
10801115109,,124,Lyne,1,Good,Good,0
10801115110,,124,Lyne,1,Good,Good,0
10801115111,,124,Lyne,1,Good,Good,0
10801115112,,124,Lyne,1,Good,Good,0
10801115113,,124,Lyne,1,Good,Good,0
10801115114,,124,Lyne,1,Good,Good,0
10801115201,,124,Lyne,1,Good,Good,0
10801115202,,124,Lyne,1,Good,Good,0
10801115203,,124,Lyne,1,Good,Good,0
10801115204,,124,Lyne,1,Good,Good,0
10801115205,,124,Lyne,1,Good,Good,0
10801115206,,124,Lyne,1,Good,Good,0
10801115207,,124,Lyne,1,Good,Good,0
10801115208,,124,Lyne,1,Good,Good,0
10801115209,,124,Lyne,1,Good,Good,0
10801115210,,124,Lyne,1,Good,Good,0
10801115211,,124,Lyne,1,Good,Good,0
10801115212,,124,Lyne,1,Good,Good,0
10801115213,,124,Lyne,1,Good,Good,0
10801115214,,124,Lyne,1,Good,Good,0
10801115215,,124,Lyne,1,Good,Good,0
10801115216,,124,Lyne,1,Good,Good,0
10801115217,,124,Lyne,1,Good,Good,0
10801115218,,124,Lyne,1,Good,Good,0
10801115219,,124,Lyne,1,Good,Good,0
10801115220,,124,Lyne,1,Good,Good,0
10801115221,,124,Lyne,1,Good,Good,0
10801115222,,124,Lyne,1,Good,Good,0
10801115223,,124,Lyne,1,Good,Good,0
10801115224,,124,Lyne,1,Good,Good,0
10801115225,,124,Lyne,1,Good,Good,0
10801115226,,124,Lyne,1,Good,Good,0
10801115227,,124,Lyne,1,Good,Good,0
10801115228,,124,Lyne,1,Good,Good,0
10801115229,,124,Lyne,1,Good,Good,0
10801115230,,124,Lyne,1,Good,Good,0
10801115231,,124,Lyne,1,Good,Good,0
10801115232,,124,Lyne,1,Good,Good,0
10801115233,,124,Lyne,1,Good,Good,0
10801115234,,124,Lyne,1,Good,Good,0
10801115235,,124,Lyne,1,Good,Good,0
10801115236,,124,Lyne,1,Good,Good,0
10801115301,,124,Lyne,1,Good,Good,0
10801115302,,124,Lyne,1,Good,Good,0
10801115303,,124,Lyne,1,Good,Good,0
10801115304,,124,Lyne,1,Good,Good,0
10801115305,,124,Lyne,1,Good,Good,0
10801115306,,124,Lyne,1,Good,Good,0
10801115307,,124,Lyne,1,Good,Good,0
10801115308,,124,Lyne,1,Good,Good,0
10801115309,,124,Lyne,1,Good,Good,0
10801115310,,124,Lyne,1,Good,Good,0
10801115311,,124,Lyne,1,Good,Good,0
10801115312,,124,Lyne,1,Good,Good,0
10801115313,,124,Lyne,1,Good,Good,0
10801115314,,124,Lyne,1,Good,Good,0
10801115315,,124,Lyne,1,Good,Good,0
10801115316,,124,Lyne,1,Good,Good,0
10801115401,,124,Lyne,1,Good,Good,0
10801115402,,124,Lyne,1,Good,Good,0
10801115403,,124,Lyne,1,Good,Good,0
10801115404,,124,Lyne,1,Good,Good,0
10801115405,,124,Lyne,1,Good,Good,0
10801115406,,124,Lyne,1,Good,Good,0
10801115407,,124,Lyne,1,Good,Good,0
10801115408,,124,Lyne,1,Good,Good,0
10801115409,,124,Lyne,1,Good,Good,0
10801115410,,124,Lyne,1,Good,Good,0
10801115411,,124,Lyne,1,Good,Good,0
10801115412,,124,Lyne,1,Good,Good,0
10801115413,,124,Lyne,1,Good,Good,0
10801115414,,124,Lyne,1,Good,Good,0
10801115415,,124,Lyne,1,Good,Good,0
10801115416,,124,Lyne,1,Good,Good,0
10801115417,,124,Lyne,1,Good,Good,0
10801115418,,124,Lyne,1,Good,Good,0
10801115419,,124,Lyne,1,Good,Good,0
10802115501,,110,Cowper,1,Good,Good,0
10802115503,,110,Cowper,1,Good,Good,0
10802115504,,110,Cowper,1,Good,Good,0
10802115505,,110,Cowper,1,Good,Good,0
10802115506,,110,Cowper,1,Good,Good,0
10802115507,,110,Cowper,1,Good,Good,0
10802115508,,110,Cowper,1,Good,Good,0
10802115509,,110,Cowper,1,Good,Good,0
10802115510,,110,Cowper,1,Good,Good,0
10802115511,,110,Cowper,1,Good,Good,0
10802115512,,110,Cowper,1,Good,Good,0
10802115513,,110,Cowper,1,Good,Good,0
10802115514,,110,Cowper,1,Good,Good,0
10802115515,,110,Cowper,1,Good,Good,0
10802115516,,110,Cowper,1,Good,Good,0
10802115517,,110,Cowper,1,Good,Good,0
10802115518,,110,Cowper,1,Good,Good,0
10802115519,,110,Cowper,1,Good,Good,0
10802115520,,110,Cowper,1,Good,Good,0
10802115521,,110,Cowper,1,Good,Good,0
10802115522,,110,Cowper,1,Good,Good,0
10802115523,,110,Cowper,1,Good,Good,0
10802115524,,110,Cowper,1,Good,Good,0
10802115525,,110,Cowper,1,Good,Good,0
10802115526,,110,Cowper,1,Good,Good,0
10802115527,,110,Cowper,1,Good,Good,0
10802115528,,110,Cowper,1,Good,Good,0
10802115529,,110,Cowper,1,Good,Good,0
10802115530,,110,Cowper,1,Good,Good,0
10802115531,,110,Cowper,1,Good,Good,0
10802115532,,110,Cowper,1,Good,Good,0
10802115533,,110,Cowper,1,Good,Good,0
10802115534,,110,Cowper,1,Good,Good,0
10802115535,,110,Cowper,1,Good,Good,0
10802115536,,110,Cowper,1,Good,Good,0
10802115537,,110,Cowper,1,Good,Good,0
10802115538,,110,Cowper,1,Good,Good,0
10802115539,,110,Cowper,1,Good,Good,0
10802115540,,110,Cowper,1,Good,Good,0
10802115541,,110,Cowper,1,Good,Good,0
10802115542,,110,Cowper,1,Good,Good,0
10802115601,,110,Cowper,1,Good,Good,0
10802115602,,110,Cowper,1,Good,Good,0
10802115603,,110,Cowper,1,Good,Good,0
10802115604,,110,Cowper,1,Good,Good,0
10802115605,,110,Cowper,1,Good,Good,0
10802115606,,110,Cowper,1,Good,Good,0
10802115607,,110,Cowper,1,Good,Good,0
10802115608,,110,Cowper,1,Good,Good,0
10802115609,,110,Cowper,1,Good,Good,0
10802115610,,110,Cowper,1,Good,Good,0
10802115611,,110,Cowper,1,Good,Good,0
10802115612,,110,Cowper,1,Good,Good,0
10802115613,,110,Cowper,1,Good,Good,0
10802115614,,110,Cowper,1,Good,Good,0
10802115615,,110,Cowper,1,Good,Good,0
10802115616,,110,Cowper,1,Good,Good,0
10802115617,,110,Cowper,1,Good,Good,0
10802115618,,110,Cowper,1,Good,Good,0
10802115619,,110,Cowper,1,Good,Good,0
10802115620,,110,Cowper,1,Good,Good,0
10802115621,,110,Cowper,1,Good,Good,0
10802115622,,110,Cowper,1,Good,Good,0
10802115623,,110,Cowper,1,Good,Good,0
10802115624,,110,Cowper,1,Good,Good,0
10802115625,,110,Cowper,1,Good,Good,0
10802115626,,110,Cowper,1,Good,Good,0
10802115627,,110,Cowper,1,Good,Good,0
10802115628,,130,New England,0.1445674,Good,Good,0
10802115628,,110,Cowper,0.8554326,Good,Good,0
10802115701,,110,Cowper,1,Good,Good,0
10802115702,,110,Cowper,1,Good,Good,0
10802115703,,110,Cowper,1,Good,Good,0
10802115704,,110,Cowper,1,Good,Good,0
