LOCALITY_PID,LOCALITY_NAME,PHN_CODE_2017,PHN_NAME_2017,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW1213,DARAWANK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1214,DARBALARA,PHN110,Murrumbidgee,1,Good,Good,0
NSW1215,DARBYS FALLS,PHN107,Western NSW,1,Good,Good,0
NSW1217,DARGAN,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1218,DARK CORNER,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1219,DARKES FOREST,PHN105,South Western Sydney,0.170149,Good,Good,0
NSW1219,DARKES FOREST,PHN106,South Eastern NSW,0.829851,Good,Good,0
NSW122,BABYL CREEK,PHN109,North Coast,1,Good,Good,0
NSW1220,DARKWOOD,PHN109,North Coast,1,Good,Good,0
NSW1221,DARLING POINT,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1222,DARLINGHURST,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1223,DARLINGTON,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1224,DARLINGTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1225,DARLINGTON POINT,PHN110,Murrumbidgee,1,Good,Good,0
NSW1226,DARLOW,PHN110,Murrumbidgee,1,Good,Good,0
NSW1227,DAROOBALGIE,PHN107,Western NSW,1,Good,Good,0
NSW1228,DARTBROOK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1229,DARUKA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW123,BACK CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1230,DAVIDSON,PHN102,Northern Sydney,1,Good,Good,0
NSW1231,DAVIS CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1232,DAVISTOWN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1233,DAWES POINT,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1234,DAYSDALE,PHN110,Murrumbidgee,1,Good,Good,0
NSW1235,DEAN PARK,PHN103,Western Sydney,1,Good,Good,0
NSW1236,DEAUVILLE,PHN109,North Coast,1,Good,Good,0
NSW1237,DEBENHAM,PHN109,North Coast,1,Good,Good,0
NSW1238,DEE WHY,PHN102,Northern Sydney,1,Good,Good,0
NSW1239,DEEP CREEK,PHN109,North Coast,1,Good,Good,0
NSW124,BACK CREEK,PHN109,North Coast,1,Good,Good,0
NSW1240,DEEP CREEK,PHN109,North Coast,1,Good,Good,0
NSW1241,DEEP CREEK,PHN109,North Coast,1,Good,Good,0
NSW1242,DEEPWATER,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1243,DEER VALE,PHN109,North Coast,1,Good,Good,0
NSW1244,DELEGATE,PHN106,South Eastern NSW,1,Good,Good,0
NSW1246,DELUNGRA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1247,DENHAM COURT,PHN105,South Western Sydney,1,Good,Good,0
NSW1248,DENHAMS BEACH,PHN106,South Eastern NSW,1,Good,Good,0
NSW1249,DENILIQUIN,PHN110,Murrumbidgee,1,Good,Good,0
NSW125,BACK CREEK,PHN110,Murrumbidgee,1,Good,Good,0
NSW1250,DENISTONE,PHN102,Northern Sydney,1,Good,Good,0
NSW1251,DENISTONE EAST,PHN102,Northern Sydney,1,Good,Good,0
NSW1252,DENISTONE WEST,PHN102,Northern Sydney,1,Good,Good,0
NSW1253,DENMAN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1254,DEPOT BEACH,PHN106,South Eastern NSW,1,Good,Good,0
NSW1255,DERRIWONG,PHN107,Western NSW,1,Good,Good,0
NSW1256,DEUA,PHN106,South Eastern NSW,1,Good,Good,0
NSW1257,DEUA RIVER VALLEY,PHN106,South Eastern NSW,1,Good,Good,0
NSW1258,DEVILS HOLE,PHN106,South Eastern NSW,1,Good,Good,0
NSW1259,DEWITT,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW126,BACK CREEK,PHN106,South Eastern NSW,1,Good,Good,0
NSW1260,DHARRUK,PHN103,Western Sydney,1,Good,Good,0
NSW1261,DHURAGOON,PHN110,Murrumbidgee,1,Good,Good,0
NSW1262,DIAMOND BEACH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1263,DIAMOND HEAD,PHN109,North Coast,1,Good,Good,0
NSW1264,DIEHARD,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1265,DIGGERS CAMP,PHN109,North Coast,1,Good,Good,0
NSW1266,DIGNAMS CREEK,PHN106,South Eastern NSW,1,Good,Good,0
NSW1267,DILKOON,PHN109,North Coast,1,Good,Good,0
NSW1269,DILPURRA,PHN110,Murrumbidgee,1,Good,Good,0
NSW127,BACK FOREST,PHN106,South Eastern NSW,1,Good,Good,0
NSW1270,DINGO FOREST,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1271,DINOGA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1272,DIRNASEER,PHN110,Murrumbidgee,1,Good,Good,0
NSW1273,DIRTY CREEK,PHN109,North Coast,1,Good,Good,0
NSW1274,DOBIES BIGHT,PHN109,North Coast,1,Good,Good,0
NSW1275,DOCTOR GEORGE MOUNTAIN,PHN106,South Eastern NSW,1,Good,Good,0
NSW1276,DOCTORS GAP,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1277,DOG ROCKS,PHN107,Western NSW,1,Good,Good,0
NSW1278,DOLANS BAY,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1279,DOLLS POINT,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW128,BACKMEDE,PHN109,North Coast,1,Good,Good,0
NSW1280,DOLLYS FLAT,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1281,DOLPHIN POINT,PHN106,South Eastern NSW,1,Good,Good,0
NSW1282,DOMBARTON,PHN106,South Eastern NSW,1,Good,Good,0
NSW1283,DONALD CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1284,DONDINGALONG,PHN109,North Coast,1,Good,Good,0
NSW1285,DONNELLYVILLE,PHN109,North Coast,1,Good,Good,0
NSW1286,DOON DOON,PHN109,North Coast,1,Good,Good,0
NSW1287,DOONBAH,PHN109,North Coast,1,Good,Good,0
NSW1288,DOONSIDE,PHN103,Western Sydney,1,Good,Good,0
NSW1289,DOORALONG,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW129,BACKWATER,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1290,DORA CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1291,DORRIGO,PHN109,North Coast,1,Good,Good,0
NSW1292,DORRIGO MOUNTAIN,PHN109,North Coast,1,Good,Good,0
NSW1293,DORROUGHBY,PHN109,North Coast,1,Good,Good,0
NSW1294,DOUBLE BAY,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1295,DOUBTFUL CREEK,PHN109,North Coast,1,Good,Good,0
NSW1296,DOUGLAS PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1297,DOVER HEIGHTS,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1298,DOWNSIDE,PHN110,Murrumbidgee,1,Good,Good,0
NSW1299,DOYALSON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW13,ABINGTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW130,BADGERYS CREEK,PHN104,Nepean Blue Mountains,0.0568492,Good,Good,0
NSW130,BADGERYS CREEK,PHN105,South Western Sydney,0.9431508,Good,Good,0
NSW1300,DOYALSON NORTH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1301,DOYLES CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1302,DOYLES RIVER,PHN109,North Coast,0.2857143,Good,Good,0
NSW1302,DOYLES RIVER,PHN108,Hunter New England and Central Coast,0.7142857,Good,Good,0
NSW1303,DRAKE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1304,DRAKE VILLAGE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1305,DRILDOOL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1306,DRIPSTONE,PHN107,Western NSW,1,Good,Good,0
NSW1307,DRUMMOYNE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1308,DRY CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1309,DRY PLAIN,PHN106,South Eastern NSW,1,Good,Good,0
NSW131,BADJA,PHN106,South Eastern NSW,1,Good,Good,0
NSW1310,DUBBO,PHN107,Western NSW,1,Good,Good,0
NSW1311,DUCK CREEK,PHN109,North Coast,1,Good,Good,0
NSW1312,DUCKENFIELD,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1313,DUCKMALOI,PHN107,Western NSW,1,Good,Good,0
NSW1314,DUDLEY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1315,DUFFYS FOREST,PHN102,Northern Sydney,1,Good,Good,0
NSW1316,DULGUIGAN,PHN109,North Coast,1,Good,Good,0
NSW1317,DULWICH HILL,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1318,DUM DUM,PHN109,North Coast,1,Good,Good,0
NSW1319,DUMARESQ,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW132,BAERAMI,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1320,DUMARESQ ISLAND,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1321,DUMBUDGERY,PHN109,North Coast,1,Good,Good,0
NSW1322,DUNBIBLE,PHN109,North Coast,1,Good,Good,0
NSW1323,DUNBOGAN,PHN109,North Coast,1,Good,Good,0
NSW1324,DUNCANS CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1325,DUNDAS,PHN103,Western Sydney,1,Good,Good,0
NSW1326,DUNDAS VALLEY,PHN103,Western Sydney,1,Good,Good,0
NSW1327,DUNDEE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1329,DUNDURRABIN,PHN109,North Coast,1,Good,Good,0
NSW133,BAERAMI CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1330,DUNEDOO,PHN107,Western NSW,1,Good,Good,0
NSW1331,DUNGARUBBA,PHN109,North Coast,1,Good,Good,0
NSW1333,DUNGAY,PHN109,North Coast,1,Good,Good,0
NSW1334,DUNGEREE,PHN107,Western NSW,1,Good,Good,0
NSW1335,DUNGOG,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1336,DUNGOWAN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1337,DUNKELD,PHN107,Western NSW,1,Good,Good,0
NSW1338,DUNMORE,PHN106,South Eastern NSW,1,Good,Good,0
NSW1339,DUNOLLY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW134,BAGNOO,PHN109,North Coast,1,Good,Good,0
NSW1340,DUNOON,PHN109,North Coast,1,Good,Good,0
NSW1341,DUNS CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1342,DUNVILLE LOOP,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1343,DURAL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1344,DURAL,PHN103,Western Sydney,0.318007,Good,Good,0
NSW1344,DURAL,PHN102,Northern Sydney,0.681993,Good,Good,0
NSW1345,DURAMANA,PHN107,Western NSW,1,Good,Good,0
NSW1346,DURANBAH,PHN109,North Coast,1,Good,Good,0
NSW1347,DURI,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1348,DUROBY,PHN109,North Coast,1,Good,Good,0
NSW1349,DURRAN DURRA,PHN106,South Eastern NSW,1,Good,Good,0
NSW135,BAGO,PHN109,North Coast,1,Good,Good,0
NSW1350,DURRAS NORTH,PHN106,South Eastern NSW,1,Good,Good,0
NSW1352,DURREN DURREN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1353,DUVAL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1354,DYERS CROSSING,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1355,DYRAABA,PHN109,North Coast,1,Good,Good,0
NSW1356,DYRRING,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1357,EAGLE VALE,PHN105,South Western Sydney,1,Good,Good,0
NSW1358,EAGLETON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1359,EARLWOOD,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW136,BAGOTVILLE,PHN109,North Coast,1,Good,Good,0
NSW1360,EAST ALBURY,PHN205,Murray,1,Good,Good,0
NSW1361,EAST BALLINA,PHN109,North Coast,1,Good,Good,0
NSW1363,EAST BRANXTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1364,EAST CORAKI,PHN109,North Coast,1,Good,Good,0
NSW1365,EAST CORRIMAL,PHN106,South Eastern NSW,1,Good,Good,0
NSW1366,EAST GOSFORD,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1367,EAST GRESFORD,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1368,EAST HILLS,PHN105,South Western Sydney,1,Good,Good,0
NSW1369,EAST JINDABYNE,PHN106,South Eastern NSW,1,Good,Good,0
NSW137,BAKERS CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1370,EAST KANGALOON,PHN105,South Western Sydney,1,Good,Good,0
NSW1371,EAST KEMPSEY,PHN109,North Coast,1,Good,Good,0
NSW1372,EAST KILLARA,PHN102,Northern Sydney,1,Good,Good,0
NSW1373,EAST KURRAJONG,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1374,EAST LINDFIELD,PHN102,Northern Sydney,1,Good,Good,0
NSW1375,EAST LISMORE,PHN109,North Coast,1,Good,Good,0
NSW1376,EAST LYNNE,PHN106,South Eastern NSW,1,Good,Good,0
NSW1377,EAST MAITLAND,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1378,EAST RYDE,PHN102,Northern Sydney,1,Good,Good,0
NSW1379,EAST SEAHAM,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW138,BAKERS CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1380,EAST TAMWORTH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1381,EAST WAGGA WAGGA,PHN110,Murrumbidgee,1,Good,Good,0
NSW1382,EAST WARDELL,PHN109,North Coast,1,Good,Good,0
NSW1383,EASTERN CREEK,PHN103,Western Sydney,1,Good,Good,0
NSW1384,EASTGARDENS,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1385,EASTLAKES,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1386,EASTWOOD,PHN103,Western Sydney,0.2027548,Good,Good,0
NSW1386,EASTWOOD,PHN102,Northern Sydney,0.7972452,Good,Good,0
NSW1387,EATONSVILLE,PHN109,North Coast,1,Good,Good,0
NSW1388,EBENEZER,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1389,EBOR,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW139,BAKERS CREEK,PHN109,North Coast,1,Good,Good,0
NSW1390,ECCLESTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1391,EDDERTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1392,EDEN,PHN106,South Eastern NSW,1,Good,Good,0
NSW1393,EDEN CREEK,PHN109,North Coast,1,Good,Good,0
NSW1394,EDENSOR PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1395,EDENVILLE,PHN109,North Coast,1,Good,Good,0
NSW1396,EDGECLIFF,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1397,EDGEROI,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1398,EDGEWORTH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1399,EDITH,PHN107,Western NSW,1,Good,Good,0
NSW14,ACACIA GARDENS,PHN103,Western Sydney,1,Good,Good,0
NSW140,BAKERS SWAMP,PHN107,Western NSW,1,Good,Good,0
NSW1400,EDMONDSON PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1401,EDROM,PHN106,South Eastern NSW,1,Good,Good,0
NSW1402,EENAWEENA,PHN107,Western NSW,1,Good,Good,0
NSW1403,EGLINTON,PHN107,Western NSW,1,Good,Good,0
NSW1404,EIGHTEEN MILE,PHN109,North Coast,1,Good,Good,0
NSW1405,ELANDS,PHN109,North Coast,5.75E-05,Good,Good,1
NSW1405,ELANDS,PHN108,Hunter New England and Central Coast,0.9999425,Good,Good,0
NSW1406,ELANORA HEIGHTS,PHN102,Northern Sydney,1,Good,Good,0
NSW1407,ELCOMBE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1408,ELDERSLIE,PHN105,South Western Sydney,1,Good,Good,0
NSW1409,ELDERSLIE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW141,BALALA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1410,ELEEBANA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1411,ELERMORE VALE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1412,ELIZABETH BAY,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1413,ELIZABETH BEACH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1414,ELLALONG,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1415,ELLAND,PHN109,North Coast,1,Good,Good,0
NSW1416,ELLANGOWAN,PHN109,North Coast,1,Good,Good,0
NSW1417,ELLENBOROUGH,PHN109,North Coast,1,Good,Good,0
NSW1418,ELLERSLIE,PHN110,Murrumbidgee,1,Good,Good,0
NSW1419,ELLERSTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW142,BALCOLYN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1420,ELLIS LANE,PHN105,South Western Sydney,1,Good,Good,0
NSW1421,ELONG ELONG,PHN107,Western NSW,1,Good,Good,0
NSW1422,ELRINGTON,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1423,ELSMORE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1424,ELTHAM,PHN109,North Coast,1,Good,Good,0
NSW1425,ELVINA BAY,PHN102,Northern Sydney,1,Good,Good,0
NSW1426,EMERALD BEACH,PHN109,North Coast,1,Good,Good,0
NSW1427,EMERALD HILL,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1428,EMERTON,PHN103,Western Sydney,1,Good,Good,0
NSW1429,EMMAVILLE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW143,BALD BLAIR,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1430,EMPIRE BAY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1431,EMPIRE VALE,PHN109,North Coast,1,Good,Good,0
NSW1432,EMU HEIGHTS,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1433,EMU PLAINS,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1434,EMU SWAMP,PHN107,Western NSW,1,Good,Good,0
NSW1435,ENDRICK,PHN106,South Eastern NSW,1,Good,Good,0
NSW1436,ENFIELD,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1437,ENGADINE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1438,ENGLORIE PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1439,ENMORE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW144,BALD HILLS,PHN106,South Eastern NSW,1,Good,Good,0
NSW1440,ENMORE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1441,ENNGONIA,PHN107,Western NSW,1,Good,Good,0
NSW1442,ENVIRONA,PHN106,South Eastern NSW,1,Good,Good,0
NSW1443,EPPING,PHN103,Western Sydney,0.3390231,Good,Good,0
NSW1443,EPPING,PHN102,Northern Sydney,0.6609769,Good,Good,0
NSW1444,ERARING,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1445,EREMERANG,PHN107,Western NSW,1,Good,Good,0
NSW1446,ERIGOLIA,PHN110,Murrumbidgee,1,Good,Good,0
NSW1447,ERIN VALE,PHN110,Murrumbidgee,1,Good,Good,0
NSW1448,ERINA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1449,ERINA HEIGHTS,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW145,BALD NOB,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1450,ERMINGTON,PHN103,Western Sydney,1,Good,Good,0
NSW1451,EROWAL BAY,PHN106,South Eastern NSW,1,Good,Good,0
NSW1452,ERROWANBANG,PHN107,Western NSW,1,Good,Good,0
NSW1454,ERSKINE PARK,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1455,ERSKINEVILLE,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW1456,ERUDGERE,PHN107,Western NSW,1,Good,Good,0
NSW1458,ESCHOL PARK,PHN105,South Western Sydney,1,Good,Good,0
NSW1459,ESK,PHN109,North Coast,1,Good,Good,0
NSW146,BALD RIDGE,PHN107,Western NSW,1,Good,Good,0
NSW1460,ESSINGTON,PHN107,Western NSW,1,Good,Good,0
NSW1461,ESTELLA,PHN110,Murrumbidgee,1,Good,Good,0
NSW1462,ETTALONG BEACH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1463,ETTAMOGAH,PHN205,Murray,1,Good,Good,0
NSW1464,ETTREMA,PHN106,South Eastern NSW,1,Good,Good,0
NSW1465,ETTRICK,PHN109,North Coast,1,Good,Good,0
NSW1466,EUABALONG,PHN107,Western NSW,1,Good,Good,0
NSW1467,EUABALONG WEST,PHN107,Western NSW,1,Good,Good,0
NSW1468,EUBERTA,PHN110,Murrumbidgee,1,Good,Good,0
NSW1469,EUCHAREENA,PHN107,Western NSW,1,Good,Good,0
NSW147,BALDERSLEIGH,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1470,EUCUMBENE,PHN106,South Eastern NSW,1,Good,Good,0
NSW1471,EUGOWRA,PHN107,Western NSW,1,Good,Good,0
NSW1472,EULAH CREEK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1474,EUMUNGERIE,PHN107,Western NSW,1,Good,Good,0
NSW1475,EUNANOREENYA,PHN110,Murrumbidgee,1,Good,Good,0
NSW1476,EUNGAI CREEK,PHN109,North Coast,1,Good,Good,0
NSW1477,EUNGAI RAIL,PHN109,North Coast,1,Good,Good,0
NSW1478,EUNGELLA,PHN109,North Coast,1,Good,Good,0
NSW1479,EUREKA,PHN109,North Coast,1,Good,Good,0
NSW148,BALDRY,PHN107,Western NSW,1,Good,Good,0
NSW1480,EURIMBLA,PHN107,Western NSW,1,Good,Good,0
NSW1481,EUROBODALLA,PHN106,South Eastern NSW,1,Good,Good,0
NSW1482,EUROKA,PHN109,North Coast,1,Good,Good,0
NSW1483,EUROLEY,PHN110,Murrumbidgee,1,Good,Good,0
NSW1484,EURONGILLY,PHN110,Murrumbidgee,1,Good,Good,0
NSW1485,EURUNDEREE,PHN107,Western NSW,1,Good,Good,0
NSW1486,EUSTON,PHN107,Western NSW,1,Good,Good,0
NSW1487,EVANS HEAD,PHN109,North Coast,1,Good,Good,0
NSW1488,EVANS PLAINS,PHN107,Western NSW,1,Good,Good,0
NSW1489,EVELEIGH,PHN101,Central and Eastern Sydney,1,Good,Good,0
NSW149,BALFOURS PEAK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1490,EVIRON,PHN109,North Coast,1,Good,Good,0
NSW1491,EWINGAR,PHN109,North Coast,1,Good,Good,0
NSW1492,EWINGSDALE,PHN109,North Coast,1,Good,Good,0
NSW1493,EXETER,PHN105,South Western Sydney,1,Good,Good,0
NSW1494,FAILFORD,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1495,FAIRFIELD,PHN103,Western Sydney,0.008366,Good,Good,1
NSW1495,FAIRFIELD,PHN105,South Western Sydney,0.991634,Good,Good,0
NSW1496,FAIRFIELD EAST,PHN105,South Western Sydney,1,Good,Good,0
NSW1497,FAIRFIELD HEIGHTS,PHN105,South Western Sydney,1,Good,Good,0
NSW1498,FAIRFIELD WEST,PHN105,South Western Sydney,1,Good,Good,0
NSW1499,FAIRHOLME,PHN107,Western NSW,1,Good,Good,0
NSW15,ADAMINABY,PHN106,South Eastern NSW,1,Good,Good,0
NSW150,BALGOWLAH,PHN102,Northern Sydney,1,Good,Good,0
NSW1500,FAIRLIGHT,PHN102,Northern Sydney,1,Good,Good,0
NSW1501,FAIRY HILL,PHN109,North Coast,1,Good,Good,0
NSW1502,FAIRY MEADOW,PHN106,South Eastern NSW,1,Good,Good,0
NSW1503,FALBROOK,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1504,FALCONER,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1505,FALLS CREEK,PHN106,South Eastern NSW,1,Good,Good,0
NSW1506,FAR MEADOW,PHN106,South Eastern NSW,1,Good,Good,0
NSW1507,FARGUNYAH,PHN110,Murrumbidgee,1,Good,Good,0
NSW1508,FARLEY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1509,FARMBOROUGH HEIGHTS,PHN106,South Eastern NSW,1,Good,Good,0
NSW151,BALGOWLAH HEIGHTS,PHN102,Northern Sydney,1,Good,Good,0
NSW1510,FARNHAM,PHN107,Western NSW,1,Good,Good,0
NSW1511,FARRANTS HILL,PHN109,North Coast,1,Good,Good,0
NSW1512,FARRINGDON,PHN106,South Eastern NSW,1,Good,Good,0
NSW1513,FASSIFERN,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1514,FAULCONBRIDGE,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1515,FAULKLAND,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1516,FAWCETTS PLAIN,PHN109,North Coast,1,Good,Good,0
NSW1517,FEDERAL,PHN109,North Coast,1,Good,Good,0
NSW1518,FENNELL BAY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1519,FERN BAY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW152,BALGOWNIE,PHN106,South Eastern NSW,1,Good,Good,0
NSW1520,FERN GULLY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1521,FERNANCES,PHN104,Nepean Blue Mountains,1,Good,Good,0
NSW1522,FERNBANK CREEK,PHN109,North Coast,1,Good,Good,0
NSW1523,FERNBROOK,PHN109,North Coast,1,Good,Good,0
NSW1524,FERNHILL,PHN106,South Eastern NSW,1,Good,Good,0
NSW1525,FERNLEIGH,PHN109,North Coast,1,Good,Good,0
NSW1526,FERNMOUNT,PHN109,North Coast,1,Good,Good,0
NSW1527,FERNSIDE,PHN109,North Coast,1,Good,Good,0
NSW1528,FERNVALE,PHN109,North Coast,1,Good,Good,0
NSW1529,FERODALE,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW153,BALICKERA,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1530,FIDDLETOWN,PHN102,Northern Sydney,1,Good,Good,0
NSW1531,FIFIELD,PHN107,Western NSW,1,Good,Good,0
NSW1532,FIGTREE,PHN106,South Eastern NSW,1,Good,Good,0
NSW1533,FINDON CREEK,PHN109,North Coast,1,Good,Good,0
NSW1534,FINE FLOWER,PHN109,North Coast,1,Good,Good,0
NSW1535,FINGAL BAY,PHN108,Hunter New England and Central Coast,1,Good,Good,0
NSW1536,FINGAL HEAD,PHN109,North Coast,1,Good,Good,0
NSW1537,FINLEY,PHN110,Murrumbidgee,1,Good,Good,0
