LOCALITY_PID,LOCALITY_NAME,IARE_CODE_2021,IARE_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
NSW2766,MOUNT ADRAH,105013,Gundagai - Junee - Harden,0.9124674,Good,Good,0
NSW2766,MOUNT ADRAH,105019,Tumut,0.0875326,Good,Good,0
NSW2767,MOUNT ANNAN,107006,Camden,1,Good,Good,0
NSW2768,MOUNT AQUILA,101008,Wellington,1,Good,Good,0
NSW2769,MOUNT ARTHUR,101008,Wellington,1,Good,Good,0
NSW277,BELMORE,107008,Canterbury - Bankstown,1,Good,Good,0
NSW2770,MOUNT AUSTIN,105021,Wagga Wagga,1,Good,Good,0
NSW2771,MOUNT BURRELL,104020,Tweed,1,Good,Good,0
NSW2772,MOUNT COLAH,107012,Hornsby - Ku-ring-gai,0.9997474,Good,Good,0
NSW2772,MOUNT COLAH,107020,Northern Beaches,0.0002526,Good,Good,1
NSW2773,MOUNT COLLINS,105009,Cowra,0.1381605,Good,Good,0
NSW2773,MOUNT COLLINS,106005,Southern Tablelands,0.8618395,Good,Good,0
NSW2774,MOUNT COOPER,106004,Snowy - Monaro,1,Good,Good,0
NSW2775,MOUNT DARRAGH,106001,Bega Valley,1,Good,Good,0
NSW2776,MOUNT DAVID,105015,Lithgow - Oberon,1,Good,Good,0
NSW2777,MOUNT DEE,104013,Maitland,1,Good,Good,0
NSW2778,MOUNT DRUITT,107003,Blacktown,1,Good,Good,0
NSW2779,MOUNT ELLIOT,104007,Gosford,1,Good,Good,0
NSW278,BELMORE RIVER,104009,Kempsey,1,Good,Good,0
NSW2780,MOUNT FAIRY,106004,Snowy - Monaro,1,Good,Good,0
NSW2781,MOUNT FOSTER,101006,Warren,1,Good,Good,0
NSW2782,MOUNT FROME,105016,Mudgee,1,Good,Good,0
NSW2783,MOUNT GEORGE,104019,Taree,1,Good,Good,0
NSW2784,MOUNT HARRIS,101006,Warren,1,Good,Good,0
NSW2785,MOUNT HOPE,103003,Cobar - Murrin Bridge,1,Good,Good,0
NSW2786,MOUNT HOREB,105019,Tumut,1,Good,Good,0
NSW2787,MOUNT HUNTER,107029,Wollondilly,1,Good,Good,0
NSW2788,MOUNT HUTTON,104022,Lake Macquarie,1,Good,Good,0
NSW2789,MOUNT IRVINE,107010,Hawkesbury,1,Good,Good,0
NSW279,BELOKA,106004,Snowy - Monaro,1,Good,Good,0
NSW2790,MOUNT KEIRA,106005,Southern Tablelands,0.0024176,Good,Good,1
NSW2790,MOUNT KEIRA,107030,Wollongong,0.9975824,Good,Good,0
NSW2791,MOUNT KEMBLA,107030,Wollongong,1,Good,Good,0
NSW2792,MOUNT KINGIMAN,106003,Shoalhaven,1,Good,Good,0
NSW2793,MOUNT KNOWLES,105016,Mudgee,1,Good,Good,0
NSW2794,MOUNT KURING-GAI,107012,Hornsby - Ku-ring-gai,1,Good,Good,0
NSW2795,MOUNT LAMBIE,105015,Lithgow - Oberon,1,Good,Good,0
NSW2796,MOUNT LEWIS,107008,Canterbury - Bankstown,1,Good,Good,0
NSW2797,MOUNT LINDSEY,106005,Southern Tablelands,1,Good,Good,0
NSW2799,MOUNT MARSDEN,105015,Lithgow - Oberon,0.9439435,Good,Good,0
NSW2799,MOUNT MARSDEN,105016,Mudgee,0.0560565,Good,Good,0
NSW28,ALDAVILLA,104009,Kempsey,1,Good,Good,0
NSW280,BELOWRA,106001,Bega Valley,1,Good,Good,0
NSW2800,MOUNT MARSH,104004,Clarence Valley,0.25,Good,Good,0
NSW2800,MOUNT MARSH,104017,Richmond Valley,0.75,Good,Good,0
NSW2801,MOUNT MITCHELL,102002,Glen Innes,1,Good,Good,0
NSW2802,MOUNT MURRAY,106005,Southern Tablelands,1,Good,Good,0
NSW2803,MOUNT OLIVE,104018,Singleton,1,Good,Good,0
NSW2804,MOUNT OLIVE,105015,Lithgow - Oberon,1,Good,Good,0
NSW2805,MOUNT OUSLEY,107030,Wollongong,1,Good,Good,0
NSW2806,MOUNT PANORAMA,105003,Bathurst,1,Good,Good,0
NSW2807,MOUNT PLEASANT,107030,Wollongong,1,Good,Good,0
NSW2808,MOUNT PRITCHARD,107009,Fairfield,0.9476291,Good,Good,0
NSW2808,MOUNT PRITCHARD,107017,Liverpool,0.0523709,Good,Good,0
NSW2809,MOUNT RANKIN,105003,Bathurst,1,Good,Good,0
NSW281,BELROSE,107020,Northern Beaches,1,Good,Good,0
NSW2810,MOUNT RIVERS,104006,Gloucester - Dungog,1,Good,Good,0
NSW2811,MOUNT RIVERVIEW,107004,Blue Mountains,1,Good,Good,0
NSW2812,MOUNT ROYAL,104018,Singleton,1,Good,Good,0
NSW2813,MOUNT RUSSELL,102005,Inverell - Gwydir,1,Good,Good,0
NSW2814,MOUNT SAINT THOMAS,107030,Wollongong,1,Good,Good,0
NSW2815,MOUNT SEAVIEW,104015,Port Macquarie - Hastings,1,Good,Good,0
NSW2816,MOUNT TENANDRA,103004,Coonamble,1,Good,Good,0
NSW2817,MOUNT THORLEY,104018,Singleton,1,Good,Good,0
NSW2818,MOUNT TOMAH,107010,Hawkesbury,1,Good,Good,0
NSW2819,MOUNT VERNON,107009,Fairfield,1,Good,Good,0
NSW282,BEMBOKA,106001,Bega Valley,1,Good,Good,0
NSW2820,MOUNT VICTORIA,107004,Blue Mountains,1,Good,Good,0
NSW2821,MOUNT VIEW,104003,Cessnock,1,Good,Good,0
NSW2823,MOUNT VINCENT,104003,Cessnock,1,Good,Good,0
NSW2824,MOUNT WARNING,104020,Tweed,1,Good,Good,0
NSW2825,MOUNT WARRIGAL,107015,Kiama - Shellharbour,1,Good,Good,0
NSW2826,MOUNT WERONG,105015,Lithgow - Oberon,0.9966887,Good,Good,0
NSW2826,MOUNT WERONG,106005,Southern Tablelands,0.0033113,Good,Good,1
NSW2827,MOUNT WHITE,104007,Gosford,1,Good,Good,0
NSW2828,MOUNT WILSON,107004,Blue Mountains,3.09E-05,Good,Good,1
NSW2828,MOUNT WILSON,107010,Hawkesbury,0.9999691,Good,Good,0
NSW2830,MOUNTAIN CREEK,105020,Upper Murray,1,Good,Good,0
NSW2831,MOUNTAIN LAGOON,107010,Hawkesbury,1,Good,Good,0
NSW2832,MOUNTAIN TOP,104012,Lismore,1,Good,Good,0
NSW2833,MOUNTAIN VIEW,104004,Clarence Valley,1,Good,Good,0
NSW2834,MOWBRAY PARK,107029,Wollondilly,1,Good,Good,0
NSW2835,MOZART,105015,Lithgow - Oberon,1,Good,Good,0
NSW2836,MUDGEE,105016,Mudgee,1,Good,Good,0
NSW2838,MULBRING,104003,Cessnock,1,Good,Good,0
NSW2839,MULGOA,107022,Penrith,1,Good,Good,0
NSW284,BEN BULLEN,105015,Lithgow - Oberon,1,Good,Good,0
NSW2840,MULGRAVE,107010,Hawkesbury,1,Good,Good,0
NSW2841,MULGUTHRIE,105014,Lachlan,1,Good,Good,0
NSW2842,MULI MULI,104010,Kyogle,1,Good,Good,0
NSW2843,MULLA,101001,Bogan,1,Good,Good,0
NSW2844,MULLA CREEK,102011,Tamworth,1,Good,Good,0
NSW2845,MULLALEY,102003,Gunnedah,1,Good,Good,0
NSW2846,MULLAMUDDY,105016,Mudgee,1,Good,Good,0
NSW2847,MULLAWAY,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW2848,MULLENGANDRA,105020,Upper Murray,1,Good,Good,0
NSW2849,MULLENGUDGERY,101006,Warren,1,Good,Good,0
NSW285,BEN LOMOND,102002,Glen Innes,0.0993335,Good,Good,0
NSW285,BEN LOMOND,102004,Guyra - Tingha,0.9006665,Good,Good,0
NSW2850,MULLION,106005,Southern Tablelands,1,Good,Good,0
NSW2851,MULLION CREEK,105004,Blayney - Cabonne,1,Good,Good,0
NSW2852,MULLOON,106004,Snowy - Monaro,1,Good,Good,0
NSW2853,MULLUMBIMBY,104002,Byron,1,Good,Good,0
NSW2854,MULLUMBIMBY CREEK,104002,Byron,1,Good,Good,0
NSW2855,MULWALA,105006,Central Murray,0.0027397,Good,Good,1
NSW2855,MULWALA,105020,Upper Murray,0.9972603,Good,Good,0
NSW2856,MULYANDRY,105011,Forbes,1,Good,Good,0
NSW2857,MUMBIL,101008,Wellington,1,Good,Good,0
NSW2858,MUMBLEBONE PLAIN,101006,Warren,1,Good,Good,0
NSW2859,MUMBULLA MOUNTAIN,106001,Bega Valley,1,Good,Good,0
NSW286,BENANDARAH,106002,Eurobodalla,1,Good,Good,0
NSW2860,MUMMEL,106005,Southern Tablelands,1,Good,Good,0
NSW2861,MUMMULGUM,104010,Kyogle,1,Good,Good,0
NSW2862,MUNDAMIA,106003,Shoalhaven,1,Good,Good,0
NSW2863,MUNDARLO,105013,Gundagai - Junee - Harden,1,Good,Good,0
NSW2864,MUNDEROO,105020,Upper Murray,1,Good,Good,0
NSW2865,MUNDONGO,105019,Tumut,1,Good,Good,0
NSW2866,MUNGAY CREEK,104009,Kempsey,1,Good,Good,0
NSW2867,MUNGHORN,105016,Mudgee,1,Good,Good,0
NSW2868,MUNGINDI,102008,Moree Plains,1,Poor,Good,0
NSW2869,MUNGO,105002,Balranald - Wentworth,1,Good,Good,0
NSW2870,MUNGO BRUSH,104008,Great Lakes,1,Good,Good,0
NSW2871,MUNNI,104006,Gloucester - Dungog,1,Good,Good,0
NSW2872,MUNYABLA,105020,Upper Murray,1,Good,Good,0
NSW2873,MURGA,105004,Blayney - Cabonne,1,Good,Good,0
NSW2874,MURRAH,106001,Bega Valley,1,Good,Good,0
NSW2875,MURRAMI,105012,Griffith - Leeton,1,Good,Good,0
NSW2876,MURRAWOMBIE,101001,Bogan,1,Good,Good,0
NSW2877,MURRAY DOWNS,105006,Central Murray,1,Good,Good,0
NSW2878,MURRAY GORGE,105020,Upper Murray,1,Good,Good,0
NSW2879,MURRAYS BEACH,104022,Lake Macquarie,1,Good,Good,0
NSW288,BENDALONG,106003,Shoalhaven,1,Good,Good,0
NSW2880,MURRENGENBURG,106002,Eurobodalla,1,Good,Good,0
NSW2881,MURRIN BRIDGE,103003,Cobar - Murrin Bridge,1,Good,Good,0
NSW2882,MURRINGO,105022,Young,1,Good,Good,0
NSW2883,MURRULEBALE,105007,Coolamon - Temora - West Wyalong,1,Good,Good,0
NSW2884,MURRUMBATEMAN,106005,Southern Tablelands,1,Good,Good,0
NSW2886,MURRUMBO,105016,Mudgee,1,Good,Good,0
NSW2887,MURRUMBUCCA,106004,Snowy - Monaro,1,Good,Good,0
NSW2888,MURRUMBURRAH,105013,Gundagai - Junee - Harden,1,Good,Good,0
NSW2889,MURRURUNDI,102013,Upper Hunter,1,Good,Good,0
NSW289,BENDEMEER,102011,Tamworth,1,Good,Good,0
NSW2890,MURULLA,102013,Upper Hunter,1,Good,Good,0
NSW2891,MURWILLUMBAH,104020,Tweed,1,Good,Good,0
NSW2892,MUSCLE CREEK,102009,Muswellbrook,1,Good,Good,0
NSW2893,MUSWELLBROOK,102009,Muswellbrook,0.9999996,Good,Good,0
NSW2893,MUSWELLBROOK,104018,Singleton,4.00E-07,Good,Good,1
NSW2894,MUTAWINTJI,103005,Far West,1,Good,Good,0
NSW2895,MUTTAMA,105008,Cootamundra,1,Good,Good,0
NSW2896,MYALL CREEK,102005,Inverell - Gwydir,1,Good,Good,0
NSW2897,MYALL LAKE,104008,Great Lakes,1,Good,Good,0
NSW2898,MYALL PARK,105005,Carrathool - Murrumbidgee,0.1535695,Good,Good,0
NSW2898,MYALL PARK,105012,Griffith - Leeton,0.8464305,Good,Good,0
NSW2899,MYALLA,106004,Snowy - Monaro,1,Good,Good,0
NSW29,ALECTOWN,101005,Parkes,1,Good,Good,0
NSW290,BENDICK MURRELL,105022,Young,1,Good,Good,0
NSW2900,MYLESTOM,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW2901,MYLNEFORD,104004,Clarence Valley,1,Good,Good,0
NSW2902,MYOCUM,104002,Byron,1,Good,Good,0
NSW2903,MYOLA,106003,Shoalhaven,1,Good,Good,0
NSW2904,MYRTLE CREEK,104017,Richmond Valley,1,Good,Good,0
NSW2905,MYRTLE MOUNTAIN,106001,Bega Valley,1,Good,Good,0
NSW2906,MYRTLE PARK,105006,Central Murray,1,Good,Good,0
NSW2907,MYRTLEVILLE,106005,Southern Tablelands,1,Good,Good,0
NSW2908,MYSTERY BAY,106002,Eurobodalla,1,Good,Good,0
NSW2909,MYUNA BAY,104022,Lake Macquarie,1,Good,Good,0
NSW291,BENDOLBA,104006,Gloucester - Dungog,1,Good,Good,0
NSW2910,NABIAC,104008,Great Lakes,0.7149652,Good,Good,0
NSW2910,NABIAC,104019,Taree,0.2850348,Good,Good,0
NSW2911,NADGEE,106001,Bega Valley,1,Good,Good,0
NSW2912,NAMBUCCA HEADS,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW2913,NAMOI RIVER,102011,Tamworth,1,Good,Good,0
NSW2914,NANA GLEN,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW2915,NANGUS,105013,Gundagai - Junee - Harden,1,Good,Good,0
NSW2916,NANIMA,106005,Southern Tablelands,1,Good,Good,0
NSW2919,NAPOLEON REEF,105003,Bathurst,1,Good,Good,0
NSW292,BENDOURA,106004,Snowy - Monaro,1,Good,Good,0
NSW2920,NARADHAN,105005,Carrathool - Murrumbidgee,0.1518763,Good,Good,0
NSW2920,NARADHAN,105007,Coolamon - Temora - West Wyalong,0.8178872,Good,Good,0
NSW2920,NARADHAN,105014,Lachlan,0.0302365,Good,Good,0
NSW2921,NARARA,104007,Gosford,1,Good,Good,0
NSW2922,NARELLAN,107006,Camden,1,Good,Good,0
NSW2923,NARELLAN VALE,107006,Camden,1,Good,Good,0
NSW2924,NAREMBURN,107028,Sydney - Lower North,1,Good,Good,0
NSW2925,NAROOMA,106001,Bega Valley,0.0018242,Good,Good,1
NSW2925,NAROOMA,106002,Eurobodalla,0.9981758,Good,Good,0
NSW2926,NARRABARBA,106001,Bega Valley,1,Good,Good,0
NSW2927,NARRABEEN,107020,Northern Beaches,1,Good,Good,0
NSW2928,NARRABRI,102010,Narrabri,1,Good,Good,0
NSW2929,NARRABURRA,105007,Coolamon - Temora - West Wyalong,1,Good,Good,0
NSW293,BENEREMBAH,105005,Carrathool - Murrumbidgee,0.1482368,Good,Good,0
NSW293,BENEREMBAH,105012,Griffith - Leeton,0.8517632,Good,Good,0
NSW2930,NARRAN LAKE,103002,Brewarrina,1,Good,Good,0
NSW2931,NARRANDERA,105012,Griffith - Leeton,0.0263876,Good,Good,0
NSW2931,NARRANDERA,105017,Narrandera,0.9736124,Good,Good,0
NSW2932,NARRANGULLEN,106005,Southern Tablelands,1,Good,Good,0
NSW2933,NARRAWA,106005,Southern Tablelands,1,Good,Good,0
NSW2934,NARRAWALLEE,106003,Shoalhaven,1,Good,Good,0
NSW2935,NARRAWEENA,107020,Northern Beaches,1,Good,Good,0
NSW2936,NARROMINE,101004,Narromine,1,Good,Good,0
NSW2937,NARWEE,107008,Canterbury - Bankstown,0.6338343,Good,Good,0
NSW2937,NARWEE,107014,Hurstville - Kogarah,0.3661657,Acceptable,Good,0
NSW2938,NASHDALE,105004,Blayney - Cabonne,1,Good,Good,0
NSW2939,NASHUA,104002,Byron,1,Good,Good,0
NSW294,BENGALLA,102009,Muswellbrook,1,Good,Good,0
NSW2940,NATTAI,107029,Wollondilly,1,Good,Good,0
NSW2941,NAUGHTONS GAP,104017,Richmond Valley,1,Good,Good,0
NSW2942,NEATH,104003,Cessnock,1,Good,Good,0
NSW2943,NEBEA,103004,Coonamble,1,Good,Good,0
NSW2944,NEILREX,101007,Warrumbungle Shire,1,Good,Good,0
NSW2945,NELLIGEN,106002,Eurobodalla,1,Good,Good,0
NSW2946,NELSON,106001,Bega Valley,1,Good,Good,0
NSW2947,NELSON,107002,Baulkham Hills,1,Acceptable,Good,0
NSW2948,NELSON BAY,104016,Port Stephens,1,Good,Good,0
NSW2949,NELSONS PLAINS,104016,Port Stephens,1,Good,Good,0
NSW2950,NELUNGALOO,101005,Parkes,1,Good,Good,0
NSW2951,NEMINGHA,102011,Tamworth,1,Good,Good,0
NSW2952,NERICON,105012,Griffith - Leeton,1,Good,Good,0
NSW2953,NERINGLA,106001,Bega Valley,0.1993369,Good,Good,0
NSW2953,NERINGLA,106004,Snowy - Monaro,0.8006631,Good,Good,0
NSW2954,NERONG,104008,Great Lakes,1,Good,Good,0
NSW2955,NERRIGA,106004,Snowy - Monaro,1,Good,Good,0
NSW2956,NERRIGUNDAH,106001,Bega Valley,0.5455165,Good,Good,0
NSW2956,NERRIGUNDAH,106002,Eurobodalla,0.4544835,Good,Good,0
NSW2957,NETHERCOTE,106001,Bega Valley,1,Good,Good,0
NSW2958,NEUREA,101008,Wellington,1,Good,Good,0
NSW2959,NEUTRAL BAY,107028,Sydney - Lower North,1,Good,Good,0
NSW296,BENNETTS GREEN,104022,Lake Macquarie,1,Good,Good,0
NSW2960,NEVER NEVER,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW2961,NEVERTIRE,101006,Warren,1,Good,Good,0
NSW2962,NEVILLE,105009,Cowra,1,Good,Good,0
NSW2963,NEW BERRIMA,106005,Southern Tablelands,1,Good,Good,0
NSW2964,NEW BRIGHTON,104002,Byron,1,Good,Good,0
NSW2965,NEW BUILDINGS,106001,Bega Valley,1,Good,Good,0
NSW2966,NEW ITALY,104017,Richmond Valley,1,Good,Good,0
NSW2967,NEW LAMBTON,104014,Newcastle,1,Good,Good,0
NSW2968,NEW LAMBTON HEIGHTS,104014,Newcastle,0.3758724,Good,Good,0
NSW2968,NEW LAMBTON HEIGHTS,104022,Lake Macquarie,0.6241276,Good,Good,0
NSW2969,NEW MEXICO,102011,Tamworth,1,Good,Good,0
NSW2970,NEW PARK,104010,Kyogle,1,Good,Good,0
NSW2971,NEW VALLEY,102004,Guyra - Tingha,1,Good,Good,0
NSW2972,NEWBOLD,104004,Clarence Valley,1,Good,Good,0
NSW2973,NEWBRIDGE,105004,Blayney - Cabonne,1,Good,Good,0
NSW2975,NEWCASTLE,104014,Newcastle,1,Good,Good,0
NSW2976,NEWCASTLE EAST,104014,Newcastle,1,Good,Good,0
NSW2977,NEWCASTLE WEST,104014,Newcastle,1,Good,Good,0
NSW2978,NEWEE CREEK,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW2979,NEWINGTON,107001,Auburn,1,Good,Good,0
NSW298,BENSVILLE,104007,Gosford,1,Good,Good,0
NSW2980,NEWNES,105015,Lithgow - Oberon,1,Good,Good,0
NSW2981,NEWNES PLATEAU,105015,Lithgow - Oberon,1,Good,Good,0
NSW2982,NEWPORT,107020,Northern Beaches,1,Good,Good,0
NSW2983,NEWRYBAR,104001,Ballina - Bagotville,0.9835937,Good,Good,0
NSW2983,NEWRYBAR,104002,Byron,0.0164063,Good,Good,0
NSW2984,NEWSTEAD,102005,Inverell - Gwydir,1,Good,Good,0
NSW2985,NEWTON BOYD,102002,Glen Innes,0.3333333,Good,Good,0
NSW2985,NEWTON BOYD,104004,Clarence Valley,0.6666667,Good,Good,0
NSW2986,NEWTOWN,107019,Marrickville,0.5425058,Good,Good,0
NSW2986,NEWTOWN,107026,Sydney - City,0.4574942,Good,Good,0
NSW2987,NIAGARA PARK,104007,Gosford,1,Good,Good,0
NSW2988,NIANGALA,102013,Upper Hunter,6.66E-05,Good,Good,1
NSW2988,NIANGALA,102014,Uralla - Walcha,0.9999334,Good,Good,0
NSW2989,NIEMUR,105006,Central Murray,1,Good,Good,0
NSW299,BENTLEY,104012,Lismore,0.3678256,Good,Good,0
NSW299,BENTLEY,104017,Richmond Valley,0.6321744,Good,Good,0
NSW2990,NIGHTCAP,104002,Byron,0.2,Good,Good,0
NSW2990,NIGHTCAP,104012,Lismore,0.8,Good,Good,0
NSW2991,NIMBIN,104012,Lismore,1,Good,Good,0
NSW2992,NIMMITABEL,106004,Snowy - Monaro,1,Good,Good,0
NSW2993,NIMMO,106004,Snowy - Monaro,1,Good,Good,0
NSW2994,NOBBYS CREEK,104020,Tweed,1,Good,Good,0
NSW2995,NOMBI,101007,Warrumbungle Shire,1,Good,Good,0
NSW2996,NOONA,103003,Cobar - Murrin Bridge,1,Good,Good,0
NSW2997,NOORONG,105006,Central Murray,1,Good,Good,0
NSW2998,NOOROO,104008,Great Lakes,1,Good,Good,0
NSW2999,NORAH HEAD,104023,Wyong,1,Good,Good,0
NSW3,ABBOTSFORD,107027,Sydney - Inner West,1,Good,Good,0
NSW30,ALEXANDRIA,107026,Sydney - City,1,Good,Good,0
NSW300,BERALA,107001,Auburn,1,Good,Good,0
NSW3000,NORAVILLE,104023,Wyong,1,Good,Good,0
NSW3001,NORDS WHARF,104022,Lake Macquarie,1,Good,Good,0
NSW3002,NORMANHURST,107012,Hornsby - Ku-ring-gai,1,Good,Good,0
NSW3003,NORTH ALBURY,105001,Albury,1,Good,Good,0
NSW3004,NORTH ARM,104020,Tweed,1,Good,Good,0
NSW3005,NORTH ARM COVE,104008,Great Lakes,1,Good,Good,0
NSW3006,NORTH AVOCA,104007,Gosford,1,Good,Good,0
NSW3007,NORTH BALGOWLAH,107020,Northern Beaches,1,Good,Good,0
NSW3008,NORTH BATEMANS BAY,106002,Eurobodalla,1,Good,Good,0
NSW3009,NORTH BOAMBEE VALLEY,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW301,BERAMBING,107004,Blue Mountains,0.0693853,Good,Good,0
NSW301,BERAMBING,107010,Hawkesbury,0.9306147,Good,Good,0
NSW3010,NORTH BONDI,107031,Woollahra - Waverley,1,Good,Good,0
NSW3011,NORTH BROTHER,104015,Port Macquarie - Hastings,1,Good,Good,0
NSW3013,NORTH CASINO,104017,Richmond Valley,1,Good,Good,0
NSW3014,NORTH CURL CURL,107020,Northern Beaches,1,Good,Good,0
NSW3015,NORTH DORRIGO,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW3017,NORTH EPPING,107012,Hornsby - Ku-ring-gai,1,Good,Good,0
NSW3018,NORTH GOSFORD,104007,Gosford,1,Good,Good,0
NSW3019,NORTH HARBOUR,107020,Northern Beaches,0.9876543,Good,Good,0
NSW3019,NORTH HARBOUR,107028,Sydney - Lower North,0.0123457,Good,Good,0
NSW302,BERESFIELD,104013,Maitland,0.0054983,Good,Good,1
NSW302,BERESFIELD,104014,Newcastle,0.9945017,Good,Good,0
NSW3020,NORTH HAVEN,104015,Port Macquarie - Hastings,1,Good,Good,0
NSW3021,NORTH LAMBTON,104014,Newcastle,1,Good,Good,0
NSW3022,NORTH LISMORE,104012,Lismore,1,Good,Good,0
NSW3023,NORTH MACKSVILLE,104005,Coffs Harbour - Nambucca,1,Good,Good,0
NSW3025,NORTH MANLY,107020,Northern Beaches,1,Good,Good,0
NSW3026,NORTH NAROOMA,106002,Eurobodalla,1,Good,Good,0
NSW3027,NORTH NARRABEEN,107020,Northern Beaches,1,Good,Good,0
NSW3028,NORTH NOWRA,106003,Shoalhaven,1,Good,Good,0
NSW3029,NORTH PARRAMATTA,107002,Baulkham Hills,0.0177774,Acceptable,Good,0
NSW3029,NORTH PARRAMATTA,107021,Parramatta,0.9822226,Acceptable,Good,0
NSW303,BERGALIA,106002,Eurobodalla,1,Good,Good,0
NSW3030,NORTH RICHMOND,107010,Hawkesbury,1,Good,Good,0
NSW3031,NORTH ROCKS,107002,Baulkham Hills,1,Acceptable,Good,0
NSW3032,NORTH ROTHBURY,104003,Cessnock,1,Good,Good,0
NSW3033,NORTH RYDE,107013,Hunters Hill - Ryde,1,Good,Good,0
NSW3034,NORTH SHORE,104015,Port Macquarie - Hastings,1,Good,Good,0
NSW3035,NORTH ST MARYS,107022,Penrith,1,Good,Good,0
NSW3036,NORTH STAR,102005,Inverell - Gwydir,1,Good,Good,0
NSW3037,NORTH STRATHFIELD,107027,Sydney - Inner West,1,Good,Good,0
NSW3038,NORTH SYDNEY,107028,Sydney - Lower North,1,Good,Good,0
NSW3039,NORTH TAMWORTH,102011,Tamworth,1,Good,Good,0
NSW304,BERKELEY,107030,Wollongong,1,Good,Good,0
NSW3040,NORTH TUMBULGUM,104020,Tweed,1,Good,Good,0
NSW3041,NORTH TURRAMURRA,107012,Hornsby - Ku-ring-gai,1,Good,Good,0
NSW3042,NORTH WAGGA WAGGA,105021,Wagga Wagga,1,Good,Good,0
NSW3043,NORTH WAHROONGA,107012,Hornsby - Ku-ring-gai,1,Good,Good,0
NSW3044,NORTH WILLOUGHBY,107028,Sydney - Lower North,1,Good,Good,0
NSW3045,NORTH WOLLONGONG,107030,Wollongong,1,Good,Good,0
NSW3046,NORTH WOODBURN,104012,Lismore,0.1517722,Good,Good,0
NSW3046,NORTH WOODBURN,104017,Richmond Valley,0.8482278,Good,Good,0
NSW3047,NORTH YALGOGRIN,105007,Coolamon - Temora - West Wyalong,1,Good,Good,0
NSW3048,NORTH YEOVAL,101008,Wellington,1,Good,Good,0
NSW3049,NORTHANGERA,106004,Snowy - Monaro,1,Good,Good,0
NSW305,BERKELEY VALE,104023,Wyong,1,Good,Good,0
NSW3050,NORTHBRIDGE,107028,Sydney - Lower North,1,Good,Good,0
NSW3051,NORTHMEAD,107002,Baulkham Hills,0.3781984,Acceptable,Good,0
NSW3051,NORTHMEAD,107021,Parramatta,0.6218016,Acceptable,Good,0
NSW3052,NORTHWOOD,107028,Sydney - Lower North,1,Good,Good,0
NSW3053,NORWAY,105015,Lithgow - Oberon,1,Good,Good,0
NSW3054,NOWENDOC,102014,Uralla - Walcha,1,Good,Good,0
NSW3055,NOWLEY,102010,Narrabri,1,Good,Good,0
NSW3056,NOWRA,106003,Shoalhaven,1,Good,Good,0
NSW3057,NOWRA HILL,106003,Shoalhaven,1,Good,Good,0
NSW3058,NUBBA,105013,Gundagai - Junee - Harden,1,Good,Good,0
NSW306,BERKSHIRE PARK,107022,Penrith,1,Good,Good,0
NSW3060,NULKABA,104003,Cessnock,1,Good,Good,0
NSW3061,NULLAMANNA,102005,Inverell - Gwydir,1,Good,Good,0
NSW3062,NULLICA,106001,Bega Valley,1,Good,Good,0
NSW3063,NULLO MOUNTAIN,105016,Mudgee,1,Good,Good,0
NSW3064,NUMBAA,106003,Shoalhaven,1,Good,Good,0
NSW3065,NUMBER ONE,104019,Taree,1,Good,Good,0
NSW3066,NUMBLA VALE,106004,Snowy - Monaro,1,Good,Good,0
NSW3067,NUMBUGGA,106001,Bega Valley,1,Good,Good,0
NSW3068,NUMERALLA,106004,Snowy - Monaro,1,Good,Good,0
NSW3069,NUMINBAH,104020,Tweed,1,Good,Good,0
NSW307,BERLANG,106004,Snowy - Monaro,1,Good,Good,0
NSW3070,NUMULGI,104012,Lismore,1,Good,Good,0
NSW3071,NUNDERI,104020,Tweed,1,Good,Good,0
NSW3072,NUNDLE,102011,Tamworth,1,Good,Good,0
NSW3073,NUNGATTA,106001,Bega Valley,1,Good,Good,0
NSW3074,NUNGATTA SOUTH,106001,Bega Valley,1,Good,Good,0
NSW3075,NURENMERENMONG,105019,Tumut,0.0011062,Good,Good,1
NSW3075,NURENMERENMONG,105020,Upper Murray,0.9988938,Good,Good,0
NSW3076,NYMAGEE,103003,Cobar - Murrin Bridge,1,Good,Good,0
NSW3077,NYMBOIDA,104004,Clarence Valley,1,Good,Good,0
NSW3078,NYNGAN,101001,Bogan,1,Good,Good,0
NSW3079,NYORA,105006,Central Murray,1,Good,Good,0
NSW308,BERMAGUI,106001,Bega Valley,1,Good,Good,0
NSW3080,NYRANG CREEK,105004,Blayney - Cabonne,1,Good,Good,0
NSW3081,O'CONNELL,105003,Bathurst,0.0771806,Good,Good,0
NSW3081,O'CONNELL,105015,Lithgow - Oberon,0.9228194,Good,Good,0
