SED_CODE_2020,SED_NAME_2020,SED_CODE_2021,SED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
55202,Thornlie (East Metropolitan),52102,Forrestfield (East Metropolitan),7.00E-07,Good,Good,1
55202,Thornlie (East Metropolitan),55202,Thornlie (East Metropolitan),0.9999993,Good,Good,0
55306,Vasse (South West),51706,Collie-Preston (South West),0.0031203,Good,Good,1
55306,Vasse (South West),55706,Warren-Blackwood (South West),0.0065284,Good,Good,1
55306,Vasse (South West),55306,Vasse (South West),0.9903513,Good,Good,0
55405,Victoria Park (South Metropolitan),54905,South Perth (South Metropolitan),0.0054638,Good,Good,1
55405,Victoria Park (South Metropolitan),55405,Victoria Park (South Metropolitan),0.9945362,Good,Good,0
55504,Wanneroo (North Metropolitan),55802,West Swan (East Metropolitan),0.0006249,Good,Good,1
55504,Wanneroo (North Metropolitan),53204,Landsdale (North Metropolitan),0.0029943,Good,Good,1
55504,Wanneroo (North Metropolitan),55504,Wanneroo (North Metropolitan),0.9963809,Good,Good,0
55605,Warnbro (South Metropolitan),55605,Warnbro (South Metropolitan),1,Good,Good,0
55706,Warren-Blackwood (South West),55706,Warren-Blackwood (South West),1,Good,Good,0
55802,West Swan (East Metropolitan),50502,Bassendean (East Metropolitan),0.0005443,Good,Good,1
55802,West Swan (East Metropolitan),55802,West Swan (East Metropolitan),0.9994557,Good,Good,0
55905,Willagee (South Metropolitan),55905,Willagee (South Metropolitan),1,Good,Good,0
59494,No usual address (WA),59494,No usual address (WA),1,Good,Good,0
59797,Migratory - Offshore - Shipping (WA),59797,Migratory - Offshore - Shipping (WA),1,Good,Good,0
60105,Bass (Launceston),60113,Bass (Rosevears),0.0045399,Good,Good,1
60105,Bass (Launceston),60115,Bass (Windermere),0.0094703,Good,Good,1
60105,Bass (Launceston),60105,Bass (Launceston),0.9859899,Good,Good,0
60106,Bass (McIntyre),60115,Bass (Windermere),0.0013139,Good,Good,1
60106,Bass (McIntyre),60106,Bass (McIntyre),0.9986861,Good,Good,0
60113,Bass (Rosevears),60113,Bass (Rosevears),1,Good,Good,0
60115,Bass (Windermere),60506,Lyons (McIntyre),0.0007171,Good,Good,1
60115,Bass (Windermere),60106,Bass (McIntyre),0.0007725,Good,Good,1
60115,Bass (Windermere),60115,Bass (Windermere),0.9985103,Good,Good,0
60207,Braddon (Mersey),60508,Lyons (Montgomery),0.0001141,Good,Good,1
60207,Braddon (Mersey),60208,Braddon (Montgomery),0.0009965,Good,Good,1
60207,Braddon (Mersey),60207,Braddon (Mersey),0.9988894,Good,Good,0
60208,Braddon (Montgomery),60207,Braddon (Mersey),0.0008217,Good,Good,1
60208,Braddon (Montgomery),60209,Braddon (Murchison),0.0170532,Good,Good,0
60208,Braddon (Montgomery),60208,Braddon (Montgomery),0.9821251,Good,Good,0
60209,Braddon (Murchison),,,1.00E-07,Poor,Good,4
60209,Braddon (Murchison),60209,Braddon (Murchison),0.9999999,Good,Good,0
60301,Clark (Derwent),60501,Lyons (Derwent),0.0002032,Good,Good,1
60301,Clark (Derwent),60301,Clark (Derwent),0.9997968,Good,Good,0
60302,Clark (Elwick),60301,Clark (Derwent),0.0001486,Good,Good,1
60302,Clark (Elwick),60302,Clark (Elwick),0.9998514,Good,Good,0
60303,Clark (Hobart),60310,Clark (Nelson),0.004841,Good,Good,1
60303,Clark (Hobart),60303,Clark (Hobart),0.995159,Good,Good,0
60310,Clark (Nelson),60410,Franklin (Nelson),0.0101262,Good,Good,0
60310,Clark (Nelson),60304,Clark (Huon),0.0169527,Poor,Good,0
60310,Clark (Nelson),60303,Clark (Hobart),0.0187848,Good,Good,0
60310,Clark (Nelson),60310,Clark (Nelson),0.9541363,Good,Good,0
60404,Franklin (Huon),60404,Franklin (Huon),1,Good,Good,0
60410,Franklin (Nelson),60410,Franklin (Nelson),1,Good,Good,0
60411,Franklin (Pembroke),60414,Franklin (Rumney),0.0112855,Good,Good,0
60411,Franklin (Pembroke),60411,Franklin (Pembroke),0.9887145,Good,Good,0
60414,Franklin (Rumney),60414,Franklin (Rumney),1,Good,Good,0
60501,Lyons (Derwent),60404,Franklin (Huon),6.00E-07,Good,Good,1
60501,Lyons (Derwent),60512,Lyons (Prosser),0.0001529,Good,Good,1
60501,Lyons (Derwent),60301,Clark (Derwent),0.0146321,Good,Good,0
60501,Lyons (Derwent),60501,Lyons (Derwent),0.9852144,Good,Good,0
60505,Lyons (Launceston),60506,Lyons (McIntyre),0.0136997,Good,Good,0
60505,Lyons (Launceston),60505,Lyons (Launceston),0.9863003,Good,Good,0
60506,Lyons (McIntyre),60207,Braddon (Mersey),0.0005614,Good,Good,1
60506,Lyons (McIntyre),60113,Bass (Rosevears),0.0011225,Good,Good,1
60506,Lyons (McIntyre),60505,Lyons (Launceston),0.0035542,Good,Good,1
60506,Lyons (McIntyre),60506,Lyons (McIntyre),0.9947619,Good,Good,0
60508,Lyons (Montgomery),60506,Lyons (McIntyre),0.0139479,Good,Good,0
60508,Lyons (Montgomery),60508,Lyons (Montgomery),0.9860521,Good,Good,0
60512,Lyons (Prosser),60514,Lyons (Rumney),0.0013737,Good,Good,1
60512,Lyons (Prosser),60512,Lyons (Prosser),0.9986263,Good,Good,0
60514,Lyons (Rumney),60514,Lyons (Rumney),1,Good,Good,0
69494,No usual address (Tas.),69494,No usual address (Tas.),1,Good,Good,0
69797,Migratory - Offshore - Shipping (Tas.),69797,Migratory - Offshore - Shipping (Tas.),1,Good,Good,0
70001,Arafura,70001,Arafura,1,Good,Good,0
70002,Araluen,70002,Araluen,1,Good,Good,0
70003,Arnhem,70004,Barkly,0.0016791,Good,Good,1
70003,Arnhem,70003,Arnhem,0.9983209,Good,Good,0
70004,Barkly,70004,Barkly,1,Good,Good,0
70005,Blain,70005,Blain,1,Good,Good,0
70006,Braitling,70002,Araluen,0.0094735,Good,Good,1
70006,Braitling,70006,Braitling,0.9905265,Good,Good,0
70007,Brennan,70007,Brennan,1,Good,Good,0
70008,Casuarina,70008,Casuarina,1,Good,Good,0
70009,Daly,70014,Gwoja,0.0001547,Good,Good,1
70009,Daly,70009,Daly,0.9998453,Good,Good,0
70010,Drysdale,70010,Drysdale,1,Good,Good,0
70011,Fannie Bay,70011,Fannie Bay,1,Good,Good,0
70012,Fong Lim,70012,Fong Lim,1,Good,Good,0
70013,Goyder,70009,Daly,0.0013938,Good,Good,1
70013,Goyder,70013,Goyder,0.9986062,Good,Good,0
70014,Gwoja,70004,Barkly,0.0127282,Good,Good,0
70014,Gwoja,70014,Gwoja,0.9872718,Good,Good,0
70015,Johnston,70015,Johnston,1,Good,Good,0
70016,Karama,70016,Karama,1,Good,Good,0
70017,Katherine,70003,Arnhem,0.0184109,Good,Good,0
70017,Katherine,70017,Katherine,0.9815891,Good,Good,0
70018,Mulka,70001,Arafura,0.0033899,Good,Good,1
70018,Mulka,70003,Arnhem,0.003565,Good,Good,1
70018,Mulka,70018,Mulka,0.9930451,Good,Good,0
70019,Namatjira,70019,Namatjira,1,Good,Good,0
70020,Nelson,70013,Goyder,0.0123688,Good,Good,0
70020,Nelson,70020,Nelson,0.9876312,Good,Good,0
70021,Nightcliff,70021,Nightcliff,1,Good,Good,0
70022,Port Darwin,70022,Port Darwin,1,Good,Good,0
70023,Sanderson,70023,Sanderson,1,Good,Good,0
70024,Spillett,70024,Spillett,1,Good,Good,0
70025,Wanguri,70008,Casuarina,0.002338,Good,Good,1
70025,Wanguri,70025,Wanguri,0.997662,Good,Good,0
79494,No usual address (NT),79494,No usual address (NT),1,Good,Good,0
79797,Migratory - Offshore - Shipping (NT),79797,Migratory - Offshore - Shipping (NT),1,Good,Good,0
80001,Brindabella,80001,Brindabella,1,Good,Good,0
80002,Ginninderra,80002,Ginninderra,1,Good,Good,0
80003,Kurrajong,80003,Kurrajong,1,Good,Good,0
80004,Murrumbidgee,80001,Brindabella,4.10E-05,Good,Good,1
80004,Murrumbidgee,80004,Murrumbidgee,0.999959,Good,Good,0
80005,Yerrabi,80002,Ginninderra,7.39E-05,Good,Good,1
80005,Yerrabi,80005,Yerrabi,0.9999261,Good,Good,0
89494,No usual address (ACT),89494,No usual address (ACT),1,Good,Good,0
89797,Migratory - Offshore - Shipping (ACT),89797,Migratory - Offshore - Shipping (ACT),1,Good,Good,0
99191,Unclassified (OT),99191,Unclassified (OT),1,Good,Good,0
99494,No usual address (OT),99494,No usual address (OT),1,Good,Good,0
99797,Migratory - Offshore - Shipping (OT),99797,Migratory - Offshore - Shipping (OT),1,Good,Good,0
,,52903,Kimberley (Mining and Pastoral),1,Good,Good,3
,,ZZZZZ,Outside Australia,,NA,Good,3
