SED_CODE_2016,SED_NAME_2016,SED_CODE_2021,SED_NAME_2021,RATIO_FROM_TO,INDIV_TO_REGION_QLTY_INDICATOR,OVERALL_QUALITY_INDICATOR,BMOS_NULL_FLAG
60208,Braddon (Montgomery),60209,Braddon (Murchison),0.129058,Good,Acceptable,0
60209,Braddon (Murchison),,,1.00E-07,Poor,Acceptable,4
60209,Braddon (Murchison),60209,Braddon (Murchison),0.9999999,Good,Acceptable,0
60214,Braddon (Western Tiers),60207,Braddon (Mersey),1,Acceptable,Acceptable,0
60302,Denison (Derwent),60501,Lyons (Derwent),0.0003129,Acceptable,Acceptable,1
60302,Denison (Derwent),60301,Clark (Derwent),0.9996871,Poor,Acceptable,0
60303,Denison (Elwick),60301,Clark (Derwent),0.1440563,Poor,Acceptable,0
60303,Denison (Elwick),60302,Clark (Elwick),0.8559437,Acceptable,Acceptable,0
60304,Denison (Hobart),60302,Clark (Elwick),0.0868907,Acceptable,Acceptable,0
60304,Denison (Hobart),60303,Clark (Hobart),0.9099073,Acceptable,Acceptable,0
60304,Denison (Hobart),60310,Clark (Nelson),0.003202,Acceptable,Acceptable,1
60305,Denison (Huon),60304,Clark (Huon),0.8120592,Acceptable,Acceptable,0
60305,Denison (Huon),60310,Clark (Nelson),0.1879408,Acceptable,Acceptable,0
60310,Denison (Nelson),60303,Clark (Hobart),0.1115742,Acceptable,Acceptable,0
60310,Denison (Nelson),60410,Franklin (Nelson),0.0036268,Acceptable,Acceptable,1
60310,Denison (Nelson),60310,Clark (Nelson),0.884799,Acceptable,Acceptable,0
60402,Franklin (Derwent),60514,Lyons (Rumney),1,Poor,Acceptable,0
60405,Franklin (Huon),60410,Franklin (Nelson),0.0822251,Acceptable,Acceptable,0
60405,Franklin (Huon),60404,Franklin (Huon),0.9177749,Good,Acceptable,0
60410,Franklin (Nelson),60310,Clark (Nelson),0.0139205,Acceptable,Acceptable,0
60410,Franklin (Nelson),60410,Franklin (Nelson),0.9860795,Acceptable,Acceptable,0
60411,Franklin (Pembroke),60411,Franklin (Pembroke),0.8659152,Acceptable,Acceptable,0
60411,Franklin (Pembroke),60414,Franklin (Rumney),0.1340848,Acceptable,Acceptable,0
60413,Franklin (Rumney),60414,Franklin (Rumney),0.9214971,Acceptable,Acceptable,0
60413,Franklin (Rumney),60514,Lyons (Rumney),0.0785029,Poor,Acceptable,0
60501,Lyons (Apsley),60512,Lyons (Prosser),0.5775838,Poor,Acceptable,0
60501,Lyons (Apsley),60506,Lyons (McIntyre),0.4224162,Poor,Acceptable,0
60502,Lyons (Derwent),60501,Lyons (Derwent),0.7835532,Acceptable,Acceptable,0
60502,Lyons (Derwent),60404,Franklin (Huon),5.00E-07,Good,Acceptable,1
60502,Lyons (Derwent),60512,Lyons (Prosser),0.2045321,Poor,Acceptable,0
60502,Lyons (Derwent),60301,Clark (Derwent),0.0119142,Poor,Acceptable,0
60512,Lyons (Rosevears),60113,Bass (Rosevears),1,Good,Acceptable,0
60513,Lyons (Rumney),60512,Lyons (Prosser),0.8043287,Poor,Acceptable,0
60513,Lyons (Rumney),60514,Lyons (Rumney),0.1956713,Poor,Acceptable,0
60514,Lyons (Western Tiers),60501,Lyons (Derwent),0.014805,Acceptable,Acceptable,0
60514,Lyons (Western Tiers),60113,Bass (Rosevears),0.0009848,Good,Acceptable,1
60514,Lyons (Western Tiers),60207,Braddon (Mersey),0.1897029,Acceptable,Acceptable,0
60514,Lyons (Western Tiers),60505,Lyons (Launceston),0.0348564,Poor,Acceptable,0
60514,Lyons (Western Tiers),60506,Lyons (McIntyre),0.6133194,Poor,Acceptable,0
60514,Lyons (Western Tiers),60508,Lyons (Montgomery),0.1462326,Poor,Acceptable,0
60514,Lyons (Western Tiers),60512,Lyons (Prosser),9.88E-05,Poor,Acceptable,1
69494,No usual address (Tas.),69494,No usual address (Tas.),1,Good,Acceptable,0
69797,Migratory - Offshore - Shipping (Tas.),69797,Migratory - Offshore - Shipping (Tas.),1,Good,Acceptable,0
70001,Arafura,70001,Arafura,1,Acceptable,Acceptable,0
70002,Araluen,70002,Araluen,0.8284681,Acceptable,Acceptable,0
70002,Araluen,70006,Braitling,0.0519641,Poor,Acceptable,0
70002,Araluen,70019,Namatjira,0.1195678,Poor,Acceptable,0
70003,Arnhem,70003,Arnhem,0.8371266,Poor,Acceptable,0
70003,Arnhem,70001,Arafura,0.1628734,Acceptable,Acceptable,0
70004,Barkly,70003,Arnhem,0.1691837,Poor,Acceptable,0
70004,Barkly,70004,Barkly,0.8308163,Poor,Acceptable,0
70005,Blain,70007,Brennan,0.0519929,Good,Acceptable,0
70005,Blain,70005,Blain,0.9480071,Good,Acceptable,0
70006,Braitling,70002,Araluen,0.0076012,Acceptable,Acceptable,1
70006,Braitling,70006,Braitling,0.7389121,Poor,Acceptable,0
70006,Braitling,70019,Namatjira,0.2534868,Poor,Acceptable,0
70007,Brennan,70007,Brennan,1,Good,Acceptable,0
70008,Casuarina,70008,Casuarina,1,Good,Acceptable,0
70009,Daly,70009,Daly,1,Good,Acceptable,0
70010,Drysdale,70010,Drysdale,0.9984864,Good,Acceptable,0
70010,Drysdale,70024,Spillett,0.0015136,Acceptable,Acceptable,1
70011,Fannie Bay,70011,Fannie Bay,0.7727034,Poor,Acceptable,0
70011,Fannie Bay,70021,Nightcliff,0.0671486,Good,Acceptable,0
70011,Fannie Bay,70015,Johnston,0.160148,Acceptable,Acceptable,0
70012,Fong Lim,70012,Fong Lim,0.8456754,Acceptable,Acceptable,0
70012,Fong Lim,70011,Fannie Bay,0.1543246,Poor,Acceptable,0
70013,Goyder (NT),70013,Goyder,0.9986062,Good,Acceptable,0
70013,Goyder (NT),70009,Daly,0.0013938,Good,Acceptable,1
70014,Johnston,70015,Johnston,0.9523819,Acceptable,Acceptable,0
70014,Johnston,70008,Casuarina,0.0476181,Good,Acceptable,0
70015,Karama,70016,Karama,1,Good,Acceptable,0
70016,Katherine,70017,Katherine,0.8965469,Acceptable,Acceptable,0
70016,Katherine,70003,Arnhem,0.1034531,Poor,Acceptable,0
70017,Namatjira,70019,Namatjira,0.7010355,Poor,Acceptable,0
70017,Namatjira,70014,Gwoja,0.1429932,Acceptable,Acceptable,0
70017,Namatjira,70004,Barkly,0.1559713,Poor,Acceptable,0
70018,Nelson,70020,Nelson,0.9876312,Good,Acceptable,0
70018,Nelson,70013,Goyder,0.0123688,Good,Acceptable,0
70019,Nhulunbuy,70003,Arnhem,0.003565,Poor,Acceptable,1
70019,Nhulunbuy,70018,Mulka,0.9930451,Good,Acceptable,0
70019,Nhulunbuy,70001,Arafura,0.0033899,Acceptable,Acceptable,1
70020,Nightcliff,70021,Nightcliff,1,Good,Acceptable,0
70021,Port Darwin,70022,Port Darwin,1,Good,Acceptable,0
70022,Sanderson,70023,Sanderson,1,Good,Acceptable,0
70023,Spillett,70012,Fong Lim,0.1043557,Acceptable,Acceptable,0
70023,Spillett,70016,Karama,0.05231,Good,Acceptable,0
70023,Spillett,70024,Spillett,0.8433342,Acceptable,Acceptable,0
70024,Stuart (NT),70014,Gwoja,0.8743989,Acceptable,Acceptable,0
70024,Stuart (NT),70004,Barkly,0.074408,Poor,Acceptable,0
70024,Stuart (NT),70009,Daly,0.051193,Good,Acceptable,0
70025,Wanguri,70025,Wanguri,0.997662,Good,Acceptable,0
70025,Wanguri,70008,Casuarina,0.002338,Good,Acceptable,1
79494,No usual address (NT),79494,No usual address (NT),1,Good,Acceptable,0
79797,Migratory - Offshore - Shipping (NT),79797,Migratory - Offshore - Shipping (NT),1,Good,Acceptable,0
80001,Brindabella,80001,Brindabella,1,Good,Acceptable,0
80002,Ginninderra,80002,Ginninderra,1,Good,Acceptable,0
80003,Kurrajong,80004,Murrumbidgee,0.0738904,Acceptable,Acceptable,0
80003,Kurrajong,80003,Kurrajong,0.9261096,Good,Acceptable,0
80004,Murrumbidgee,80004,Murrumbidgee,0.8886684,Acceptable,Acceptable,0
80004,Murrumbidgee,80001,Brindabella,0.1113316,Good,Acceptable,0
80005,Yerrabi,80005,Yerrabi,0.908633,Good,Acceptable,0
80005,Yerrabi,80002,Ginninderra,0.091367,Good,Acceptable,0
89494,No usual address (ACT),89494,No usual address (ACT),1,Good,Acceptable,0
89797,Migratory - Offshore - Shipping (ACT),89797,Migratory - Offshore - Shipping (ACT),1,Good,Acceptable,0
99191,Unclassified (OT),99191,Unclassified (OT),1,Good,Acceptable,0
99494,No usual address (OT),99494,No usual address (OT),1,Good,Acceptable,0
99797,Migratory - Offshore - Shipping (OT),99797,Migratory - Offshore - Shipping (OT),1,Good,Acceptable,0
,,52903,Kimberley (Mining and Pastoral),1,Good,Acceptable,3
,,ZZZZZ,Outside Australia,,NA,Acceptable,3
